species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
u. olhanen.,female,sub_adult,True,Claw snapping at diver.,"['Polychaete Worm', 'Hermit Crab', 'Sea Sponge']",7.0,61.27197777024075,62.52656234003626,75.4626123980629,66.42754312520525,24.0,2022-08-30,,,41
A farensis,female,pre_puberty,True,Claw snapping in competition.,"['Snail', 'Mussel', 'Sea Urchin']",8.0,3.4500874458355346,3.9306013140141434,5.112230468311376,3.7884532854280404,22.0,2022-08-30,,,42
A farensis, ,pre_puberty,,Guarding eggs under abdominal flap.,"['Shrimp', 'Barnacle', 'Sea Star', 'Polychaete Worm']",9.0,28.5,23.62666331836714,29.16398124999892,30.47550884927826,24.0,2022-08-30,,,43
Ucides alvorensis,male,juvenile,,Emerging cautiously from hiding.,"['Small Fish', 'Shrimp', 'Algae', 'Snail', 'Barnacle']",13.0,11.5,13.42350521297732,19.199032647549124,11.74030334152614,23.0,2022-08-30,,,44
u. olhanen.,male,pre_puberty,,Feeding on small crustaceans.,['Coral Fragment'],9.0,15.0,13.34875023994808,18.034025103252315,15.994763649258521,22.0,2022-08-30,,,45
u. olhanen.,female,adult,True,Scavenging near tidal pools.,['Sea Urchin'],6.0,41.75813364483651,48.54006716756453,67.32657803998632,45.30418528218631,23.0,2022-08-30,,,46
u. olhanen.,male,adult,,Picking algae from rock surface.,"['Sea Star', 'Snail']",8.0,42.0,45.79587865717052,57.77220771441951,44.79198003501543,21.0,2022-08-30,,,47
A farensis,female,pre_puberty,True,Waving claws rhythmically.,"['Sea Sponge', 'Snail', 'Barnacle', 'Algae', 'Sea Anemone']",5.0,14.738054583052966,16.526175555637135,22.791248899847037,15.62443771581155,22.0,2022-08-30,,,48
u. olhanen.,female,adult,False,Social contact with other crabs.,"['Jellyfish', 'Sea Anemone', 'Crab (Other Species)', 'Barnacle']",11.0,42.33790723942805,45.66611224533404,66.97758002332743,42.80787091166509,22.0,2022-08-30,,,49
A farensis,female,sub_adult,False,Waving claws rhythmically.,"['Small Fish', 'Algae']",7.0,26.29530316690485,29.725716781480997,39.16607883325492,27.73057108352803,25.0,2022-08-30,,,50
u. olhanen., ,adult,,Guarding a small hole in sediment.,"['Mussel', 'Small Fish', 'Barnacle', 'Sea Star', 'Sea Anemone']",10.0,27.0,25.171085866191092,34.11519953821766,28.306678731673664,22.0,2022-08-30,,,51
Ucides alvorensis,male,sub_adult,,Moving sideways along sandy bottom.,"['Mussel', 'Sea Anemone', 'Algae', 'Snail', 'Polychaete Worm']",6.0,42.5,43.55225274837383,59.7339501973648,43.40228953961916,25.0,2022-08-30,,,52
u. olhanen.,female,sub_adult,False,Sitting still blending with environment.,"['Barnacle', 'Snail', 'Sea Sponge', 'Shrimp', 'Small Fish']",6.0,23.995075230833788,21.65279889427637,27.710361262216512,24.99766537508,24.0,2022-08-30,,,53
u. olhanen.,male,pre_puberty,,Burrowing into sandy sediment.,"['Coral Fragment', 'Snail']",4.0,13.5,15.633440207313235,21.487470663181465,14.292565739461807,23.0,2022-08-30,,,54
A. Farensis,female,pre_puberty,False,Using claws to dig into sediment.,['Shrimp'],9.0,24.79205808351766,33.71962244973198,44.91236229645932,26.910604344120966,23.0,2022-08-30,,,55
u. olhanen.,male,adult,,Hiding beneath rocks.,['Sea Anemone'],11.0,72.0,73.91203803412517,104.40241146155877,72.05169110248666,22.0,2022-08-30,,,56
U. olhanensis,female,adult,False,Cleaning claws with rubbing motion.,"['Hermit Crab', 'Sea Urchin', 'Sea Anemone', 'Snail']",5.0,50.71073515154767,50.408203730724615,64.42492205165061,52.652742119525215,24.0,2022-08-30,,,57
A farensis,male,adult,,Guarding a small hole in sediment.,"['Coral Fragment', 'Sea Sponge', 'Mussel']",11.0,63.0,57.44000011714511,73.81665886676875,69.00631528250713,24.0,2022-08-30,,,58
A farensis,female,pre_puberty,False,Exchanging antenna taps.,"['Snail', 'Sea Sponge', 'Algae', 'Jellyfish']",8.0,33.973019231264,27.565412451038373,37.98886469971691,36.5464662586879,22.0,2022-08-30,,,59
Ucides alvorensis,female,juvenile,False,Sideways walking along bay edge.,['Small Fish'],8.0,3.198579621097577,4.167168995114925,5.259010992443306,3.2303605843081877,26.0,2022-08-30,,,60
A farensis,male,juvenile,,Emerging cautiously from hiding.,"['Hermit Crab', 'Sea Star', 'Sea Urchin']",6.0,15.5,15.399660616786072,21.625436576940135,16.761725568400795,24.0,2022-08-30,,,61
u. olhanen.,male,sub_adult,,Resting under shell fragment.,"['Coral Fragment', 'Snail']",10.0,15.0,12.935748927861622,17.586989496232565,15.108647751662263,21.0,2022-08-30,,,62
u. olhanen.,female,adult,False,Claw waving directed at nearby crab.,"['Sea Urchin', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm']",7.0,27.576214088369245,28.933064368667555,35.84908253369338,29.59600728373287,24.0,2022-08-30,,,63
A farensis,male,adult,,Hiding under floating debris.,['Mussel'],8.0,55.5,51.740990894039065,72.94634348225982,58.47985268324735,21.0,2022-08-30,,,64
U. olhanensis,male,adult,,Escaping predator silhouette overhead.,"['Hermit Crab', 'Algae']",8.0,25.5,25.670755972808447,32.66353547930937,27.82136084136775,24.0,2022-08-30,,,65
Ucides alvorensis,male or female,pre_puberty,,Half buried in sand.,"['Sea Anemone', 'Hermit Crab', 'Shrimp']",9.0,34.5,42.76561247823163,52.667049167341546,37.33350771617428,24.0,2022-08-30,,,66
u. olhanen.,male,juvenile,,Guarding eggs under abdominal flap.,"['Hermit Crab', 'Barnacle', 'Mussel', 'Algae', 'Small Fish']",9.0,10.5,11.797914013117524,14.580132611437858,11.211481631632704,23.0,2022-08-30,,,67
Ucides alvorensis,male or female,sub_adult,,Searching for food in tidal pools.,"['Mussel', 'Hermit Crab', 'Snail', 'Sea Sponge', 'Coral Fragment']",6.0,28.75,33.72010967298878,48.64968326362243,30.630720019902974,23.0,2022-08-30,,,68
u. olhanen.,female,adult,False,Guarding a small hole in sediment.,"['Sea Anemone', 'Small Fish', 'Snail', 'Sea Star']",5.0,61.243749076695735,57.8771166790559,79.17241472621866,62.49539093295385,23.0,2022-08-30,,,69
u. olhanen.,male,adult,True,Moving in groups.,['Polychaete Worm'],10.0,45.0,44.27462637914561,56.5242237425193,47.22812848375066,23.0,2022-08-30,,,70
A farensis,female,adult,True,Escaping from aggressive fish.,"['Coral Fragment', 'Algae', 'Sea Sponge', 'Sea Anemone']",7.0,25.307382956827965,26.631751586275048,36.59382281362945,26.18365168663591,24.0,2022-08-30,,,71
Ucides alvorensis,male,adult,,Claw snapping at diver.,"['Jellyfish', 'Sea Anemone', 'Sea Sponge', 'Snail', 'Coral Fragment']",5.0,70.5,63.53752069287596,93.88226359761927,72.73732994409593,24.0,2022-08-30,,,72
u. olhanen.,male,sub_adult,,Searching for food in tidal pools.,"['Hermit Crab', 'Coral Fragment', 'Small Fish', 'Polychaete Worm']",7.0,43.75,49.6940391891117,69.98541610857818,47.32435155115327,22.0,2022-08-30,,,73
u. olhanen.,male,adult,,Feeding on algae scraped from rocks.,['Jellyfish'],6.0,73.5,66.68483750199248,82.95160906734145,79.31839452550639,23.0,2022-08-30,,,74
u. olhanen.,female,adult,True,Sitting still blending with environment.,['Hermit Crab'],8.0,24.939186349960394,23.39455466471628,30.32893958347349,27.041128460464495,22.0,2022-08-30,,,75
A. Farensis,male,juvenile,,Resting in shaded rock crevice.,"['Algae', 'Jellyfish', 'Snail', 'Sea Urchin']",9.0,3.5,2.432222676012296,3.033329590949705,3.7970930569114847,24.0,2022-08-30,,,76
U. olhanensis,female,adult,False,Moving sideways along sandy bottom.,"['Algae', 'Hermit Crab']",6.0,12.868583475795644,12.125995038696745,16.245858822652252,12.874038596663786,24.0,2022-08-30,,,77
A. Farensis,female,adult,False,Territorial display against intruder.,['Snail'],10.0,25.57017672448098,24.334652481787867,30.497560172241123,25.768609835101387,24.0,2022-08-30,,,78
U. olhanensis,female,adult,True,Claw waving directed at nearby crab.,['Barnacle'],9.0,54.91289225606512,54.46952037109809,70.17898837530332,59.285451196845294,24.0,2022-08-30,,,79
u. olhanen.,female,sub_adult,True,Claw waving directed at nearby crab.,"['Coral Fragment', 'Jellyfish', 'Mussel', 'Sea Sponge', 'Shrimp']",7.0,8.9900848727213,9.15188584438146,12.868855215254088,9.816970572057016,24.0,2022-08-30,,,80
u. olhanen.,male,adult,,Struggling with entangled seaweed.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Star']",9.0,58.5,52.82263440254969,70.41625343414162,62.41814658147134,24.0,2022-08-30,,,81
U. olhanensis,male,adult,,Slow movement near seagrass patches.,"['Small Fish', 'Sea Sponge', 'Snail']",6.0,34.5,34.33539522514012,45.83769784851868,37.01492319276448,23.0,2022-08-30,,,82
A. Farensis,female,adult,False,Waving claws rhythmically.,"['Sea Anemone', 'Small Fish']",8.0,35.84599978261106,34.980893075099644,49.37186380625931,38.13594921167355,22.0,2022-08-30,,,83
u. olhanen.,female,sub_adult,True,Cleaning claws with rubbing motion.,['Mussel'],7.0,29.27831539243227,33.465100372916744,41.275255792291816,30.74328602436028,23.0,2022-08-30,,,84
Ucides alvorensis,male,sub_adult,,Crab moving quickly across rocks.,['Sea Urchin'],8.0,21.25,19.25869933288975,25.343204711014494,22.790686276535254,24.0,2022-08-30,,,85
u. olhanen.,male,adult,,Pausing frequently during exploration.,['Algae'],9.0,27.0,26.280430137129567,36.96839497353922,28.499917193640123,23.0,2022-08-30,,,86
u. olhanen.,female,pre_puberty,False,Resting under shell fragment.,"['Sea Sponge', 'Jellyfish', 'Small Fish']",8.0,37.6875090860781,28.061962261894056,36.18438887880646,39.69574187630001,22.0,2022-08-30,,,87
u. olhanen.,male,juvenile,,Feeding on small mollusks.,"['Sea Star', 'Barnacle', 'Jellyfish', 'Mussel', 'Sea Sponge']",8.0,3.5,3.7817948971992967,5.35698065446844,3.6917546293854446,24.0,2022-08-30,,,88
u. olhanen.,male,sub_adult,,Escaping from aggressive fish.,"['Algae', 'Crab (Other Species)', 'Sea Star']",12.0,52.5,60.52467701997551,81.1221698104617,53.7041846838655,25.0,2022-08-30,,,89
A. Farensis,female,sub_adult,True,Climbing vertical rock face.,['Barnacle'],8.0,27.71390040811671,23.49045895239368,34.06091587848035,28.01446911703244,23.0,2022-08-30,,,90
A farensis,male,adult,,Stillness in cold water.,"['Jellyfish', 'Sea Urchin']",6.0,34.5,36.292867144271376,48.0431334650799,35.4660507983183,24.0,2022-08-30,,,91
u. olhanen.,female,adult,True,Exploring new territory.,"['Coral Fragment', 'Snail', 'Algae', 'Polychaete Worm', 'Sea Sponge']",5.0,82.50675250960225,77.78405521041114,102.20171478198453,88.33250625024706,23.0,2022-08-30,,,92
u. olhanen.,male,pre_puberty,,Half buried in sand.,"['Sea Sponge', 'Algae']",5.0,23.25,22.204934236963908,27.161096738363383,23.299667347828738,21.0,2022-08-30,,,93
A. Farensis,female,juvenile,True,Moving toward bait.,"['Sea Sponge', 'Jellyfish', 'Hermit Crab', 'Sea Urchin', 'Shrimp']",12.0,3.7191383013272237,4.128876763619159,5.39744090394007,3.8079543681118704,22.0,2022-08-30,,,94
U. olhanensis,male,sub_adult,,Moving toward warmer water pockets.,['Sea Star'],7.0,53.75,53.30884734947815,77.45502071045334,54.78605073864345,22.0,2022-08-30,,,95
U. olhanensis,female,adult,False,Resting in shaded rock crevice.,['Sea Urchin'],10.0,38.246255252774986,39.195399999332146,47.31994981785519,38.99303051267899,23.0,2022-08-30,,,96
Ucides alvorensis,male or female,sub_adult,,Climbing vertical rock face.,"['Barnacle', 'Sea Urchin']",6.0,65.0,58.506466217242725,83.55511781330961,65.1503062365971,24.0,2022-08-30,,,97
U. olhanensis,female,sub_adult,False,Half buried in sand.,"['Polychaete Worm', 'Barnacle', 'Crab (Other Species)']",11.0,18.607022022577905,19.240947980234175,23.73247382232587,19.710695538168675,23.0,2022-08-30,,,98
A. Farensis,female,adult,False,Picking biofilm on submerged wood.,"['Coral Fragment', 'Jellyfish']",11.0,37.28881533323956,34.80888226356893,50.094635321192754,40.72714849686799,21.0,2022-08-30,,,99
Ucides alvorensis, ,pre_puberty,True,Stillness in cold water.,"['Sea Anemone', 'Mussel']",5.0,28.5,27.97098929165593,33.8764494037514,30.981728571434267,23.0,2022-08-30,,,100
u. olhanen.,nan,adult,,Climbing submerged rocks.,"['Polychaete Worm', 'Sea Sponge', 'Mussel']",10.0,36.0,35.69068018012684,50.47216247604996,38.45463758255423,22.0,2022-08-30,,,101
Ucides alvorensis,N/R,juvenile,,Pausing frequently during exploration.,"['Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm', 'Shrimp', 'Sea Star']",6.0,23.5,32.68970359047817,46.44133509919452,23.525616049928203,25.0,2022-08-30,,,102
U. olhanensis,male,sub_adult,,Rapid crossing of open sand.,"['Sea Anemone', 'Algae']",4.0,13.75,13.45550624904061,19.280000787452504,14.38835983896052,22.0,2022-08-30,,,103
U. olhanensis,female,adult,False,Hiding under seagrass blades.,"['Sea Sponge', 'Crab (Other Species)', 'Snail']",8.0,44.9054513017871,48.13397373586977,59.60657492887287,46.0959584257289,21.0,2022-08-30,,,104
u. olhanen.,male,pre_puberty,,Territorial display against intruder.,"['Small Fish', 'Algae', 'Snail', 'Hermit Crab']",8.0,19.5,15.56398814284295,20.143915753079572,21.276049952999525,24.0,2022-08-30,,,105
U. olhanensis,male,adult,,Cleaning claws with rubbing motion.,"['Snail', 'Polychaete Worm']",8.0,64.5,60.66644274522055,83.95103211479176,68.21108542867448,22.0,2022-08-30,,,106
A farensis,female,pre_puberty,True,Moving toward warmer water pockets.,"['Snail', 'Small Fish', 'Crab (Other Species)']",8.0,16.457429588084697,16.12083282200818,23.201892441344146,16.901766340099574,23.0,2022-08-30,,,107
A. Farensis,male,adult,,Vibrating antennae in water currents.,"['Sea Sponge', 'Barnacle', 'Polychaete Worm', 'Sea Star', 'Sea Urchin']",8.0,87.0,79.88474917584657,99.39821300535195,88.04409810082379,23.0,2022-08-30,,,108
U. olhanensis,male,sub_adult,,Guarding eggs under abdominal flap.,"['Jellyfish', 'Mussel', 'Barnacle']",7.0,58.75,60.84676990999064,74.31017814763523,63.40205500077211,22.0,2022-08-30,,,109
u. olhanen.,male,sub_adult,True,Shaking claws after contact.,"['Snail', 'Crab (Other Species)', 'Coral Fragment', 'Small Fish']",7.0,27.5,26.524263061594496,33.58092289068045,29.3718700058582,24.0,2022-08-30,,,110
A. Farensis,female,juvenile,True,Moving toward bait.,"['Mussel', 'Sea Urchin', 'Jellyfish']",11.0,14.358501166022183,10.923197090291962,16.275302997797915,15.663968111497523,23.0,2022-08-30,,,111
u. olhanen.,male,adult,,Half buried in sand.,"['Sea Sponge', 'Sea Urchin']",8.0,37.5,36.047896132965036,47.164091801789986,40.582710532377334,23.0,2022-08-30,,,112
U. olhanensis,N/R,adult,,Moving in groups.,"['Small Fish', 'Algae']",10.0,70.5,72.19500623371056,97.05547620929188,71.78932603212746,24.0,2022-08-30,,,113
U. olhanensis,male,adult,,Climbing barnacle-covered surfaces.,"['Coral Fragment', 'Jellyfish', 'Sea Sponge', 'Hermit Crab', 'Sea Anemone']",7.0,108.0,104.61836401471308,133.78014841098266,115.9792217618897,24.0,2022-08-30,,,114
u. olhanen.,male,sub_adult,,Hiding under seagrass blades.,"['Sea Anemone', 'Small Fish', 'Crab (Other Species)', 'Algae', 'Sea Sponge']",9.0,32.5,27.26503912892453,40.297408670225856,35.19579182667603,23.0,2022-08-30,,,115
A. Farensis,N/R,adult,,Interaction with hermit crabs.,"['Small Fish', 'Sea Star', 'Coral Fragment', 'Barnacle', 'Sea Sponge']",9.0,78.0,79.46487620080319,114.21570374895514,78.20073672813413,25.0,2022-08-30,,,116
A farensis,male,pre_puberty,,Using claws to dig into sediment.,"['Sea Anemone', 'Snail', 'Mussel']",6.0,12.75,11.655722781793704,15.00175989500348,12.900315630591436,24.0,2022-08-30,,,117
u. olhanen.,female,pre_puberty,True,Swimming short distance to escape.,"['Barnacle', 'Hermit Crab', 'Jellyfish', 'Sea Anemone']",3.0,4.272323574725587,4.753287685590727,6.068424916727352,4.665661603060111,22.0,2022-08-30,,,118
U. olhanensis,female,adult,False,Retreating into burrow.,"['Sea Anemone', 'Sea Sponge', 'Shrimp', 'Hermit Crab']",10.0,17.959142799541556,16.057485299615145,22.479921356816984,18.41886586163323,24.0,2022-08-30,,,119
u. olhanen.,nan,pre_puberty,True,Interacting with small fish nearby.,['Sea Star'],9.0,24.0,27.146415759142116,40.350689077954726,25.51140378076051,23.0,2022-08-30,,,120
U. olhanensis,male,sub_adult,,Struggling with entangled seaweed.,"['Crab (Other Species)', 'Sea Star', 'Sea Urchin', 'Mussel', 'Snail']",9.0,28.75,24.168605931679583,33.920379959472335,30.53889644633417,24.0,2022-08-30,,,121
u. olhanen.,male,pre_puberty,,Retreating quickly from shadow.,"['Snail', 'Shrimp', 'Sea Star', 'Polychaete Worm']",9.0,14.25,14.399655353969404,17.303606458259544,15.454690702647184,24.0,2022-08-30,,,122
A farensis,male,adult,,Hiding under floating debris.,"['Mussel', 'Snail', 'Crab (Other Species)', 'Sea Sponge']",6.0,73.5,75.54661952376448,108.58030277586215,74.12315249633812,22.0,2022-08-30,,,123
A farensis,female,sub_adult,True,Mating behavior with antenna touching.,"['Polychaete Worm', 'Snail', 'Shrimp', 'Sea Star']",9.0,15.10898764011878,14.922909908102168,21.247544240568388,16.545568850035163,25.0,2022-08-30,,,124
A farensis,male,sub_adult,,Sideways walking along bay edge.,"['Sea Anemone', 'Sea Star', 'Small Fish', 'Barnacle']",7.0,63.75,65.57983494263692,92.97129094040599,65.74351869575933,23.0,2022-08-30,,,125
u. olhanen.,male,pre_puberty,,Searching for food in tidal pools.,"['Sea Sponge', 'Crab (Other Species)', 'Sea Urchin']",9.0,17.25,14.702064376261939,19.694980303866732,18.08138623537518,23.0,2022-08-30,,,126
Ucides alvorensis,male or female,sub_adult,,Interacting with small fish nearby.,"['Sea Anemone', 'Jellyfish', 'Sea Urchin']",5.0,17.5,14.234768894544427,18.54100004101801,17.90355896393703,22.0,2022-08-30,,,127
A. Farensis,female,sub_adult,True,Picking detritus from seabed.,['Crab (Other Species)'],5.0,19.57561930670051,18.856570689517483,27.28725937483468,20.750128506462037,23.0,2022-08-30,,,128
U. olhanensis,female,sub_adult,False,Inspecting discarded crab shell.,"['Barnacle', 'Small Fish', 'Shrimp', 'Jellyfish', 'Sea Anemone']",6.0,23.200663888437894,20.702349611737294,26.781239087106478,24.223524166096293,22.0,2022-08-30,,,129
