,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,12,139,138
29,32.0,6.843916493287454,6.0,U. olhanensis,,True,1.886498045000717,juvenile,?,30.0,17.072131390125033,,"['Sea Sponge', 'Mussel', 'Sea Urchin', 'Snail', 'Shrimp']",8.0,Escaping from aggressive fish.,,,
30,14.0,6.688733478540457,5.0,A farensis,,False,1.578567949005312,sub_adult, ,31.0,15.372004988112797,,"['Sea Sponge', 'Small Fish']",7.0,Climbing onto submerged logs.,,,
31,36.0,6.270397317907656,5.0,A. Farensis,,False,1.5319799592889527,sub_adult,male,32.0,19.642876577668865,,"['Polychaete Worm', 'Jellyfish']",7.0,Picking detritus from seabed.,,,
32,26.0,6.671259611141513,4.0,A. Farensis,,False,33.806324124894104,adult,male,33.0,14.939550239609272,,"['Crab (Other Species)', 'Jellyfish', 'Polychaete Worm', 'Small Fish']",7.0,Mating behavior with antenna touching.,,,
33,31.0,5.752276764206005,2.0,A farensis,,False,5.4101398556607645,pre_puberty,male,34.0,17.34493098067232,,['Small Fish'],10.0,Half buried in sand.,,,
34,16.0,7.001568393766837,3.0,A farensis,,False,6.628267066132348,juvenile,male,35.0,15.409947967970535,,"['Sea Star', 'Barnacle', 'Hermit Crab', 'Snail']",7.0,Escaping from aggressive fish.,,,
35,12.0,7.879144505157902,3.0,A. Farensis,,False,7.382549603761729,juvenile,female,36.0,16.055418526067744,,"['Sea Star', 'Coral Fragment']",9.0,Swimming short distance to escape.,,,
36,27.0,8.43927736680593,3.0,A farensis,,False,1.3064601446617945,pre_puberty,female,37.0,15.444388591041113,,['Sea Anemone'],6.0,Displaying dominance by lifting body.,,,
37,32.0,8.039404945926735,4.0,A farensis,,True,8.690141871279005,sub_adult,male,38.0,17.748690948287386,,"['Jellyfish', 'Small Fish', 'Sea Star', 'Coral Fragment']",9.0,Feeding on small mollusks.,,,
38,37.0,7.597265698844303,10.0,A farensis,,True,8.906893883316119,sub_adult,?,39.0,17.851628889199453,,"['Sea Sponge', 'Snail', 'Shrimp', 'Algae']",7.0,Slow movement near seagrass patches.,,,
39,12.0,8.405957808523477,2.0,u. olhanen.,,False,3.4535536350713327,juvenile,male,40.0,14.086881193910168,,"['Small Fish', 'Polychaete Worm', 'Mussel']",10.0,Moving sideways along sandy bottom.,,,
40,38.0,10.883645337571673,5.0,A. Farensis,,True,4.855245217395316,pre_puberty,male,41.0,18.631060248777146,,"['Hermit Crab', 'Snail']",7.0,Scavenging near tidal pools.,,,
41,12.0,7.005115190322169,3.0,U. olhanensis,,True,13.022626705972073,adult,male,42.0,16.99008095320699,,['Snail'],10.0,Interacting with small fish nearby.,,,
42,35.0,8.491768627578649,2.0,A. Farensis,,False,0.20681389042574877,sub_adult,male,43.0,15.208468289857342,,"['Sea Urchin', 'Shrimp', 'Mussel']",7.0,Sideways walking along bay edge.,,,
43,24.0,6.977550713959886,2.0,U. olhanensis,,False,1.9782758558058209,pre_puberty,male,44.0,17.17715795546281,,['Barnacle'],6.0,Resting under shell fragment.,,,
44,20.0,6.623978275208088,2.0,A farensis,,False,2.095688099104137,sub_adult, ,45.0,15.894556057295326,,"['Sea Sponge', 'Polychaete Worm', 'Hermit Crab', 'Small Fish']",8.0,Hiding under floating debris.,,,
45,49.0,8.378176910664179,2.0,U. olhanensis,,False,80.03888874576145,sub_adult, ,46.0,19.598153090328942,,"['Polychaete Worm', 'Jellyfish', 'Barnacle']",8.0,Emerging cautiously from hiding.,,,
46,51.0,6.865388647310326,4.0,U. olhanensis,,False,4.321686350978839,sub_adult,female,47.0,17.80927715977285,,"['Sea Star', 'Sea Anemone']",11.0,Climbing algae-covered rocks.,,,
47,24.0,6.171654850544776,2.0,A farensis,,False,18.27789538138969,pre_puberty,male,48.0,15.845445563093369,,"['Hermit Crab', 'Snail']",9.0,Feeding on small crustaceans.,,,
48,32.0,7.049858223507767,5.0,A farensis,,False,7.9243397351678215,adult,female,49.0,16.483633307047146,,"['Sea Anemone', 'Polychaete Worm']",7.0,Pausing frequently during exploration.,,,
49,17.0,8.903049599118104,4.0,u. olhanen.,,False,0.26670446936981507,sub_adult,?,50.0,15.954467144999223,,"['Algae', 'Snail', 'Sea Anemone']",13.0,Hiding beneath rocks.,,,
50,42.0,8.03347870544155,2.0,U. olhanensis,,True,18.64857523068763,juvenile, ,51.0,17.250462728290817,,"['Mussel', 'Crab (Other Species)', 'Algae']",9.0,Picking biofilm on submerged wood.,,,
51,27.0,5.384225526684721,4.0,u. olhanen.,,False,10.71035274618248,adult,male,52.0,17.62507091826596,,"['Shrimp', 'Sea Sponge', 'Algae', 'Jellyfish']",7.0,Using claws to dig into sediment.,,,
52,11.0,7.385119687207034,6.0,A farensis,,False,10.347567282244187,pre_puberty,female,53.0,15.648271499842979,,"['Barnacle', 'Sea Urchin', 'Snail', 'Jellyfish']",13.0,Shaking claws after contact.,,,
53,53.0,7.538215785401451,4.0,A. Farensis,,False,11.898895363306647,sub_adult, ,54.0,20.39221751351353,,['Crab (Other Species)'],8.0,Camouflaging with surrounding mud.,,,
54,56.0,6.595378701198741,5.0,A. Farensis,,False,1.7597749997495804,sub_adult,male,55.0,19.367128852490314,,"['Sea Sponge', 'Polychaete Worm', 'Snail', 'Shrimp']",9.0,Foraging among seagrass roots.,,,
55,39.0,6.136851734873962,5.0,U. olhanensis,,False,3.409186515609271,sub_adult,nan,56.0,19.345494040158705,,"['Barnacle', 'Polychaete Worm', 'Jellyfish']",6.0,Climbing submerged rocks.,,,
56,32.0,6.24630586932536,3.0,U. olhanensis,,True,5.27603308998377,sub_adult,female,57.0,19.122203355798714,,['Shrimp'],11.0,Climbing vertical rock face.,,,
57,40.0,7.209860793576946,8.0,u. olhanen.,,False,1.33765765861618,juvenile,female,58.0,17.25297409149856,,"['Barnacle', 'Hermit Crab']",5.0,Sitting still blending with environment.,,,
58,39.0,5.666777516143432,3.0,U. olhanensis,,True,2.8571211355353925,pre_puberty,female,59.0,18.262068010613362,,"['Coral Fragment', 'Small Fish', 'Sea Sponge']",8.0,Rapid claw movement while feeding.,,,
59,32.0,6.032639017515684,7.0,A. Farensis,,False,31.14542936783966,pre_puberty,male or female,60.0,16.986629683680352,,"['Hermit Crab', 'Snail', 'Sea Anemone']",9.0,Defensive posture when approached.,,,
60,48.0,4.5449380430767885,2.0,u. olhanen.,,False,4.280008740830367,sub_adult,male or female,61.0,19.678677742903165,,"['Sea Sponge', 'Algae', 'Sea Star', 'Hermit Crab']",5.0,Waving claws rhythmically.,,,
61,20.0,6.074924518627158,2.0,A farensis,,True,3.736065021178358,juvenile,male or female,62.0,17.27366158306361,,"['Barnacle', 'Shrimp', 'Sea Star']",9.0,Stillness in cold water.,,,
62,32.0,7.61852549449284,4.0,A. Farensis,,True,19.016074141325213,pre_puberty,male,63.0,17.677849071704635,,['Sea Sponge'],11.0,Scavenging near tidal pools.,,,
63,42.0,4.22876289238479,5.0,U. olhanensis,,True,0.19010290246584965,adult,male,64.0,18.408926485064306,,"['Algae', 'Coral Fragment', 'Polychaete Worm', 'Crab (Other Species)']",12.0,Vibrating antennae in water currents.,,,
64,28.0,7.60074349403672,11.0,A farensis,,False,2.238951875339025,adult,female,65.0,15.885820104557753,,"['Sea Anemone', 'Sea Urchin', 'Polychaete Worm', 'Sea Star']",9.0,Stillness in cold water.,,,
65,30.0,6.425632440294882,8.0,U. olhanensis,,False,7.703856122739629,pre_puberty,male,66.0,17.57205350253035,,"['Sea Sponge', 'Sea Urchin', 'Sea Anemone']",9.0,Feeding on detritus in shallow water.,,,
66,39.0,6.859321792295436,7.0,A. Farensis,,False,0.35717787433139797,adult,male,67.0,18.738681175047656,,"['Mussel', 'Algae', 'Shrimp', 'Polychaete Worm']",9.0,Guarding a small hole in sediment.,,,
67,24.0,7.084758665385214,2.0,A farensis,,False,1.4818886030557405,sub_adult,male,68.0,15.21605145216697,,"['Algae', 'Sea Sponge', 'Polychaete Worm', 'Shrimp', 'Snail']",8.0,Resting in shaded rock crevice.,,,
68,16.0,8.213845483853575,10.0,u. olhanen.,,False,3.6552580786473197,sub_adult,male,69.0,15.024830278033381,,"['Sea Star', 'Jellyfish']",13.0,Claw snapping in competition.,,,
69,34.0,6.62158351216001,5.0,A. Farensis,,False,16.22903901831727,sub_adult,female,70.0,15.938499153191984,,"['Crab (Other Species)', 'Shrimp', 'Sea Sponge']",6.0,Exploring new territory.,,,
70,16.0,4.843492690127329,4.0,A. Farensis,,False,1.3561199341993708,pre_puberty,female,71.0,16.24150373417614,,"['Sea Sponge', 'Sea Anemone']",6.0,Climbing submerged rocks.,,,
71,17.0,7.15503166906377,3.0,A farensis,,False,4.542918793548446,sub_adult,?,72.0,15.902030094612794,,['Mussel'],4.0,Moving toward bait.,,,
72,18.0,5.591933569855972,10.0,A. Farensis,,False,1.841411032332532,pre_puberty,female,73.0,17.86370945646936,,"['Sea Sponge', 'Coral Fragment', 'Sea Urchin']",10.0,Climbing seaweed stalks.,,,
73,31.0,9.208181341111928,4.0,A farensis,,False,1.2856405261117427,sub_adult, ,74.0,18.317495299473514,,"['Small Fish', 'Algae', 'Hermit Crab', 'Sea Anemone', 'Mussel']",11.0,Picking algae from rock surface.,,,
74,21.0,6.6903997845743435,3.0,A farensis,,False,6.785152421454198,adult,male,75.0,16.186138650549797,,"['Hermit Crab', 'Jellyfish', 'Shrimp', 'Sea Star', 'Sea Sponge']",9.0,Feeding on algae scraped from rocks.,,,
75,21.0,6.081786535126964,4.0,A. Farensis,,True,2.6874190633610615,pre_puberty,male,76.0,16.465975189879387,,"['Barnacle', 'Algae', 'Sea Urchin']",8.0,Vibrating antennae in water currents.,,,
76,41.0,6.8966241786284925,12.0,U. olhanensis,,False,10.880485680880607,juvenile,male,77.0,17.85083271354672,,"['Sea Urchin', 'Mussel']",11.0,Feeding on algae scraped from rocks.,,,
77,37.0,7.454185187407672,4.0,A. Farensis,,False,135.24598805673074,juvenile,male,78.0,17.484434388365997,,['Sea Sponge'],9.0,Using claws to dig into sediment.,,,
78,33.0,6.489054794641437,2.0,A. Farensis,,True,1.3620829365129206,sub_adult,male,79.0,17.785172834955702,,"['Hermit Crab', 'Sea Star', 'Jellyfish', 'Small Fish']",9.0,Vibrating antennae in water currents.,,,
79,11.0,5.151933976894723,6.0,A. Farensis,,False,0.20956437787099097,adult,male,80.0,15.27668226095731,,['Sea Star'],9.0,Searching for food in tidal pools.,,,
80,16.0,7.642583772029339,8.0,A farensis,,False,4.372910105915036,adult,female,81.0,13.491799643858922,,"['Small Fish', 'Coral Fragment', 'Shrimp', 'Algae']",9.0,Struggling with entangled seaweed.,,,
81,26.0,5.839677627511523,5.0,u. olhanen.,,False,71.26297144546497,juvenile,female,82.0,17.198639457216057,,"['Snail', 'Mussel', 'Small Fish', 'Hermit Crab']",5.0,Exploring new territory.,,,
82,26.0,5.9760755593799,4.0,u. olhanen.,,False,4.594911193299219,pre_puberty,male,83.0,17.955700480396633,,"['Hermit Crab', 'Algae', 'Jellyfish']",6.0,Climbing vertical rock face.,,,
83,22.0,7.315302066187952,3.0,A farensis,,False,3.168807105502147,pre_puberty,male,84.0,16.552938430238527,,"['Mussel', 'Jellyfish']",13.0,Resting under shell fragment.,,,
84,28.0,5.6087228445058255,3.0,A. Farensis,,False,6.688008149593106,juvenile,female,85.0,16.374960617885694,,"['Polychaete Worm', 'Small Fish']",9.0,Guarding eggs under abdominal flap.,,,
85,32.0,8.353718372095724,9.0,A farensis,,False,18.58590825451541,pre_puberty,?,86.0,17.590542417331218,,['Small Fish'],7.0,Sitting still blending with environment.,,,
86,30.0,6.563226936553944,12.0,u. olhanen.,,False,1.4855924315264368,pre_puberty,N/R,87.0,18.172981587724998,,"['Shrimp', 'Jellyfish', 'Mussel']",9.0,Swimming short distance to escape.,,,
87,35.0,7.041571275436427,7.0,u. olhanen.,,True,2.7593179583677383,pre_puberty,male,88.0,18.216429060992716,,"['Sea Star', 'Coral Fragment', 'Sea Urchin', 'Shrimp', 'Algae']",9.0,Climbing vertical rock face.,,,
88,23.0,8.126658190871591,3.0,u. olhanen.,,False,18.58575389380566,sub_adult,male,89.0,16.08698865114354,,"['Sea Urchin', 'Snail', 'Jellyfish', 'Sea Sponge', 'Small Fish']",7.0,Swimming short distance to escape.,,,
89,40.0,6.136974941555803,2.0,U. olhanensis,,False,5.827364950050517,pre_puberty,male,90.0,17.5710146459859,,"['Sea Sponge', 'Barnacle']",10.0,Feeding on algae scraped from rocks.,,,
90,30.0,7.3348677823055635,2.0,A. Farensis,,True,7.525523741371826,sub_adult,male,91.0,14.76598391703193,,"['Sea Anemone', 'Sea Urchin', 'Small Fish', 'Algae', 'Polychaete Worm']",9.0,Stillness in cold water.,,,
91,17.0,6.676179678314223,7.0,U. olhanensis,,False,1.8681418001949348,pre_puberty,male,92.0,16.919055848199175,,"['Shrimp', 'Sea Anemone']",7.0,Mating behavior with antenna touching.,,,
92,33.0,7.8346186989359525,7.0,A farensis,,False,2.595132646127532,sub_adult,male,93.0,16.743695774092952,,"['Algae', 'Sea Star', 'Mussel', 'Shrimp', 'Sea Urchin']",8.0,Territorial display against intruder.,,,
93,19.0,4.7097027259997155,3.0,A. Farensis,,False,3.087484063698471,pre_puberty,male,94.0,15.56191713736384,,"['Mussel', 'Jellyfish', 'Algae', 'Hermit Crab']",11.0,Resting in shaded rock crevice.,,,
94,32.0,6.769009936532946,3.0,U. olhanensis,,True,10.31650534259084,adult,male or female,95.0,20.10833380070029,,"['Shrimp', 'Sea Sponge', 'Sea Star', 'Mussel', 'Snail']",7.0,Scavenging near tidal pools.,,,
95,34.0,6.013893001126629,8.0,A. Farensis,,False,1.1386291564249127,pre_puberty,male,96.0,15.096160910085032,,"['Sea Sponge', 'Coral Fragment', 'Hermit Crab', 'Small Fish']",10.0,Dragging shell fragment backward.,,,
96,13.0,8.834760848719307,4.0,A. Farensis,,False,1.5429683023608007,adult,female,97.0,14.279557649537583,,"['Polychaete Worm', 'Shrimp']",9.0,Climbing submerged rocks.,,,
97,42.0,7.026585654157385,4.0,U. olhanensis,,False,4.49033914486412,pre_puberty,male,98.0,20.469040911983424,,"['Hermit Crab', 'Sea Star', 'Polychaete Worm', 'Algae', 'Coral Fragment']",5.0,Searching for food in tidal pools.,,,
98,54.0,6.377346148505425,2.0,U. olhanensis,,False,1.352535074920044,juvenile,female,99.0,19.89230411055966,,"['Hermit Crab', 'Barnacle', 'Mussel', 'Snail']",11.0,Picking algae from rock surface.,,,
99,21.0,7.822127667158995,8.0,u. olhanen.,,False,69.95898111732822,pre_puberty, ,100.0,15.779531173123502,,"['Shrimp', 'Sea Anemone']",7.0,Moving in groups.,,,
100,30.0,5.709254171800115,4.0,A. Farensis,,False,9.023908577582283,adult,female,101.0,18.682175077472237,,"['Sea Sponge', 'Coral Fragment', 'Jellyfish']",10.0,Sitting still blending with environment.,,,
101,28.0,5.879398019683155,10.0,A farensis,,False,1.5195238237857727,pre_puberty,N/R,102.0,16.771537069697235,,"['Sea Urchin', 'Shrimp', 'Sea Star', 'Polychaete Worm']",6.0,Exchanging antenna taps.,,,
102,20.0,8.065710927112116,4.0,A. Farensis,,False,1.8862147450171711,pre_puberty, ,103.0,14.941274638072311,,"['Coral Fragment', 'Small Fish']",9.0,Hiding under seagrass blades.,,,
103,18.0,7.247531231215692,6.0,u. olhanen.,,False,0.5394365136821695,adult, ,104.0,14.75875044456191,,['Hermit Crab'],4.0,Retreating into burrow.,,,
104,14.0,5.949636495385931,8.0,A. Farensis,,False,7.643679741946502,sub_adult, ,105.0,13.839464397219729,,['Mussel'],12.0,Half buried in sand.,,,
105,29.0,8.394977569673932,6.0,A. Farensis,,True,2.7459614256503646,sub_adult,male,106.0,16.043427982760907,,"['Sea Sponge', 'Algae', 'Barnacle', 'Jellyfish', 'Small Fish']",7.0,Climbing submerged rocks.,,,
106,35.0,5.360407084112798,5.0,U. olhanensis,,False,0.6518963393481959,sub_adult,male,107.0,18.655593591695368,,"['Polychaete Worm', 'Coral Fragment', 'Hermit Crab']",7.0,Emerging cautiously from hiding.,,,
107,25.0,9.309265735605331,4.0,A farensis,,False,4.1265191754821045,juvenile,?,108.0,17.20043885077518,,"['Crab (Other Species)', 'Jellyfish', 'Coral Fragment', 'Hermit Crab']",8.0,Foraging among seagrass roots.,,,
108,12.0,7.125049489076526,3.0,u. olhanen.,,False,3.353255710756758,sub_adult,male,109.0,15.89292911749265,,"['Crab (Other Species)', 'Jellyfish']",10.0,Camouflaging with surrounding mud.,,,
109,48.0,7.193663411379822,6.0,U. olhanensis,,True,4.754248680483365,juvenile,male,110.0,18.609393293344983,,"['Sea Star', 'Sea Urchin', 'Mussel', 'Algae', 'Shrimp']",9.0,Retreating quickly from shadow.,,,
110,39.0,6.8119551440136705,4.0,u. olhanen.,,True,2.568204178539878,sub_adult,female,111.0,16.94731538454776,,"['Jellyfish', 'Algae', 'Mussel', 'Shrimp', 'Crab (Other Species)']",7.0,Moving toward warmer water pockets.,,,
111,52.0,7.9577485348087205,5.0,A. Farensis,,False,1.6033841554505412,pre_puberty,male,112.0,21.70952162220336,,"['Crab (Other Species)', 'Mussel', 'Sea Star', 'Shrimp', 'Sea Anemone']",11.0,Inspecting discarded crab shell.,,,
112,10.0,7.4366866327771195,3.0,A farensis,,False,2.6848245844140504,sub_adult,male or female,113.0,14.690345996933424,,"['Crab (Other Species)', 'Hermit Crab', 'Mussel']",5.0,Claw waving directed at nearby crab.,,,
113,42.0,8.303697086229755,6.0,u. olhanen.,,False,25.83018119408441,pre_puberty,male,114.0,21.683213903761498,,"['Sea Anemone', 'Sea Urchin', 'Mussel', 'Sea Star', 'Snail']",10.0,Resting in shaded rock crevice.,,,
114,15.0,7.574269382533661,7.0,u. olhanen.,,False,4.857699542220641,sub_adult,male,115.0,15.306050520929494,,"['Sea Sponge', 'Crab (Other Species)']",6.0,Burrowing into sandy sediment.,,,
115,27.0,9.706611162766828,4.0,A farensis,,False,5.0807437442891805,pre_puberty,N/R,116.0,17.581172746052673,,"['Snail', 'Small Fish']",10.0,Mating behavior with antenna touching.,,,
116,26.0,8.378654783286589,4.0,A farensis,,False,5.272986071693179,pre_puberty, ,117.0,17.880710755662804,,"['Polychaete Worm', 'Shrimp', 'Crab (Other Species)', 'Algae']",9.0,Climbing barnacle-covered surfaces.,,,
117,28.0,7.237925944519815,4.0,A. Farensis,,True,2.385228838133817,juvenile,male or female,118.0,17.986715457072755,,"['Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm', 'Hermit Crab', 'Small Fish']",10.0,Moving toward bait.,,,
118,15.0,6.829305746759937,2.0,u. olhanen.,,False,112.92750824543694,pre_puberty,male,119.0,16.191260551646256,,"['Hermit Crab', 'Sea Star']",8.0,Picking algae from rock surface.,,,
119,54.0,5.328612014075224,2.0,A. Farensis,,False,1.528648091744478,pre_puberty,?,120.0,19.21454876689404,,"['Sea Urchin', 'Hermit Crab']",5.0,Dragging shell fragment backward.,,,
120,60.0,4.029120034317818,6.0,A farensis,,False,9.134546988880004,pre_puberty,male or female,121.0,20.144195937431718,,"['Sea Sponge', 'Algae', 'Small Fish', 'Jellyfish', 'Mussel']",9.0,Climbing vertical rock face.,,,
121,13.0,6.979444274083775,5.0,U. olhanensis,,False,4.4430957907517215,adult,female,122.0,15.516797724259673,,"['Sea Anemone', 'Sea Urchin', 'Hermit Crab']",9.0,Guarding a small hole in sediment.,,,
122,13.0,8.487036654536896,6.0,A. Farensis,,False,0.4260352356236681,sub_adult,male,123.0,15.69414998296285,,['Coral Fragment'],6.0,Climbing barnacle-covered surfaces.,,,
123,31.0,7.57414562006658,4.0,u. olhanen.,,False,2.886795162090264,sub_adult,male or female,124.0,17.674975704287814,,['Sea Urchin'],12.0,Vibrating antennae in water currents.,,,
124,22.0,6.031648202049485,2.0,U. olhanensis,,True,8.968481337861954,sub_adult,male or female,125.0,15.182251800044188,,['Sea Anemone'],6.0,Burrowing into sandy sediment.,,,
125,21.0,9.94538845222242,5.0,A. Farensis,,False,2.2729413580090494,pre_puberty,male,126.0,18.375206469732124,,"['Mussel', 'Hermit Crab', 'Jellyfish', 'Barnacle']",7.0,Retreating quickly from shadow.,,,
126,38.0,7.283622974024727,3.0,u. olhanen.,,False,0.7161394673886532,pre_puberty,female,127.0,20.346605081493855,,['Snail'],8.0,Struggling with entangled seaweed.,,,
127,63.0,7.608678594057185,3.0,A. Farensis,,False,23.82459759093022,sub_adult,male,128.0,22.941715244128407,,"['Crab (Other Species)', 'Small Fish', 'Hermit Crab', 'Shrimp', 'Sea Sponge']",8.0,Feeding on algae scraped from rocks.,,,
128,58.0,6.8783602199249865,3.0,u. olhanen.,,False,18.312916393399167,sub_adult,male,129.0,19.495181842723348,,"['Coral Fragment', 'Jellyfish', 'Barnacle', 'Sea Anemone', 'Sea Star']",7.0,Claw snapping in competition.,,,
129,15.0,5.785918688534344,2.0,A farensis,,False,7.207422640372452,pre_puberty,male,130.0,15.289786408650196,,"['Sea Star', 'Small Fish', 'Shrimp', 'Coral Fragment', 'Sea Urchin']",8.0,Climbing onto submerged logs.,,,
130,39.0,6.412913634630706,3.0,u. olhanen.,,True,48.51594364905452,juvenile,male,131.0,19.270539076913856,,"['Jellyfish', 'Shrimp', 'Coral Fragment', 'Small Fish']",7.0,Hiding under floating debris.,,,
