,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
35,U. olhanensis,female,adult,False,Rhythmic waving as social cue.,"['Barnacle', 'Shrimp']",7.0,49.36237779883365,60.50702810280639,52.74816279143018,49.444782349226934,,,35
36,u. olhanen.,female,pre_puberty,False,Displaying territorial behavior against intruder.,"['Crab (Other Species)', 'Algae']",6.0,31.785667493593397,42.46086728290079,32.79479304893634,32.86542450743561,,,36
37,U. olhanensis,female,sub_adult,True,Hiding beneath overhanging rock.,['Crab (Other Species)'],6.0,34.365356513108665,35.2774635858896,31.517972553285894,30.39921850680719,,,37
38,U. olhanensis,male,pre_puberty,,"Stationary, blending into rocky backdrop.",['Crab (Other Species)'],8.0,6.0,6.083633838009,24.695991892819805,4.392670484847617,,,38
39,u. olhanen.,male,sub_adult,,Sifting through sediment for scraps.,"['Shrimp', 'Hermit Crab']",9.0,18.75,16.466194212824004,13.5823524327238,175.55693640971583,,,39
40,Ucides alvorensis, ,pre_puberty,True,Taking cover beneath seagrass leaves.,['Jellyfish'],10.0,9.75,6.873817118840924,15.930135818847777,5.009628471348143,,,40
41,A. Farensis,female,sub_adult,False,Group migration across shallow seabed.,"['Sea Star', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge']",9.0,15.39741653196953,15.419624240288796,14.270459118301915,11.20327981086081,,,41
42,U. olhanensis,male,sub_adult,,Concealing self beneath floating matter.,"['Barnacle', 'Shrimp']",8.0,16.25,15.197436334120317,12.277773914535254,174.82118370857796,,,42
43,Ucides alvorensis,male,adult,,Color change during molting stress.,"['Small Fish', 'Sea Urchin']",7.0,66.0,61.04295899014067,44.70490417936271,2900.1714230181556,,,43
44,A. Farensis,male,juvenile,,Defensive claw movement in water.,"['Sea Urchin', 'Algae']",9.0,12.5,8.997526993018077,7.156441022648697,57.88481951270338,,,44
45,u. olhanen.,female,adult,False,Waving claw in signal to another crab.,['Crab (Other Species)'],5.0,27.8942971208093,30.85514629741083,27.51193978496994,21.935997838393313,,,45
46,U. olhanensis,male,sub_adult,,Rapid clawing during feeding bouts.,"['Algae', 'Snail']",7.0,58.75,58.470515522668634,48.80565637255718,2653.3162564915433,,,46
47,u. olhanen.,female,adult,False,Swiftly dashing across exposed sand.,"['Jellyfish', 'Barnacle', 'Sea Urchin', 'Small Fish', 'Coral Fragment']",8.0,21.23151074863074,24.46444067997058,24.383429778575625,21.303566273384572,,,47
48,A farensis,male,sub_adult,,Sheltering under broken shell piece.,['Jellyfish'],9.0,13.75,15.209661712763818,11.787023782548731,116.46416362061002,,,48
49,u. olhanen.,-,sub_adult,,Mating ritual involving antennae brushing.,"['Barnacle', 'Snail']",7.0,16.25,18.712934775207554,109.29882250426952,13.236984987228524,,,49
50,U. olhanensis,male,adult,True,Scuttling swiftly over rocky terrain.,"['Mussel', 'Sea Urchin', 'Jellyfish', 'Sea Sponge']",7.0,19.5,21.198546646934748,16.275013980647074,289.119762031116,,,50
51,Ucides alvorensis,female,adult,True,Group migration across shallow seabed.,"['Crab (Other Species)', 'Sea Star', 'Sea Anemone', 'Small Fish', 'Coral Fragment']",11.0,22.144606430983185,28.1971556549679,21.01857336589648,21.15298604010361,,,51
52,U. olhanensis,female,pre_puberty,False,Escaping from pursuing predator silhouette.,"['Algae', 'Sea Anemone', 'Jellyfish', 'Coral Fragment', 'Polychaete Worm']",5.0,12.983556874519595,12.467864829645846,12.050880342986417,9.215195618922213,,,52
53,U. olhanensis,male,adult,,Approaching small fish with curiosity.,"['Small Fish', 'Mussel', 'Shrimp', 'Coral Fragment', 'Polychaete Worm']",11.0,42.0,38.415623047552266,29.06413194321495,904.6131559075659,,,53
54,U. olhanensis,female,adult,True,Protecting territory in confined space.,"['Small Fish', 'Sea Anemone', 'Hermit Crab']",9.0,24.60954884431199,23.995794094776564,21.936845165346845,19.022083859922247,,,54
55,A. Farensis,N/R,adult,,Rhythmic waving as social cue.,"['Mussel', 'Small Fish', 'Sea Star']",9.0,40.5,43.49169521578767,412.3413713776161,34.19317018414143,,,55
56,A. Farensis,female,pre_puberty,True,Feeding on small crustaceans in crevices.,['Coral Fragment'],7.0,22.030700836158605,20.753059968137933,12.6340588645347,16.55705538473244,,,56
57,A. Farensis,female,adult,False,Sifting through sediment for scraps.,"['Algae', 'Barnacle']",3.0,23.38498768611803,27.876549896211607,24.220967549551297,24.981133730391928,,,57
58,A farensis,female,sub_adult,False,Darting away in response to sudden shadow.,['Barnacle'],7.0,58.58617529527738,60.23897396806427,47.80511515250051,47.278936407847965,,,58
59,A. Farensis,female,adult,False,Camouflaging with nearby mud.,"['Algae', 'Small Fish', 'Mussel']",11.0,16.474226426086524,17.9227232804894,13.582590005567972,13.903453285901428,,,59
60,U. olhanensis,male or female,sub_adult,True,Protecting territory in confined space.,"['Jellyfish', 'Polychaete Worm', 'Crab (Other Species)']",3.0,17.66193070831037,16.660204574611118,14.64869082040129,17.933085986545603,,,60
61,u. olhanen.,female,sub_adult,True,Swiftly dashing across exposed sand.,"['Jellyfish', 'Barnacle', 'Snail', 'Crab (Other Species)']",8.0,18.081867564698506,24.112980619507233,18.441809899175524,19.238257833690255,,,61
62,u. olhanen.,female,pre_puberty,False,Entering burrow after disturbance.,"['Sea Urchin', 'Sea Sponge', 'Coral Fragment', 'Barnacle']",9.0,14.929417557600548,12.631334226745196,10.408180468345675,10.021338697998747,,,62
63,U. olhanensis,female,sub_adult,True,Picking algae carefully off rock faces.,"['Algae', 'Sea Sponge']",6.0,34.032286480261696,36.13263771164549,35.20128478413215,26.837557340446413,,,63
64,A farensis,male,sub_adult,,Escaping from pursuing predator silhouette.,"['Sea Urchin', 'Shrimp', 'Algae', 'Polychaete Worm']",10.0,30.0,35.50795490094026,28.074153546879067,871.2045499202347,,,64
65,U. olhanensis,female,adult,True,"Burrowing into soft, sandy sediment.",['Small Fish'],9.0,42.596886842849536,43.80757598126007,40.70838285744844,31.53868600150561,,,65
66,Ucides alvorensis, ,juvenile,,Scuttling swiftly over rocky terrain.,"['Hermit Crab', 'Sea Urchin', 'Sea Star']",8.0,27.0,26.009211875421784,207.0176657159212,23.05873772987454,,,66
67,u. olhanen.,male,pre_puberty,,Mating ritual involving antennae brushing.,"['Polychaete Worm', 'Sea Anemone', 'Algae', 'Coral Fragment']",9.0,21.0,15.05806869012849,13.138237854634212,173.5221302852096,,,67
68,u. olhanen.,male,sub_adult,,Scaling steep rock faces near shore.,"['Coral Fragment', 'Shrimp']",8.0,15.0,15.212394456339618,181.09700956228698,11.68171935335213,,,68
69,u. olhanen.,female,pre_puberty,False,Hiding beneath overhanging rock.,"['Sea Sponge', 'Mussel', 'Jellyfish', 'Polychaete Worm', 'Hermit Crab']",10.0,18.096780504478485,21.11790447226385,19.52538554988406,17.970289402544896,,,69
70,A farensis,female,juvenile,False,Inspecting remains of another crab.,['Hermit Crab'],7.0,7.995880992443041,9.88313793627585,7.513994658543438,7.226735791435613,,,70
71,A. Farensis,male,sub_adult,,Sheltering under broken shell piece.,"['Algae', 'Polychaete Worm', 'Sea Sponge', 'Small Fish', 'Sea Urchin']",6.0,28.75,29.07362820672493,520.931327274492,24.649532633796362,,,71
72,A farensis,female,pre_puberty,False,Adopting threatening stance when approached.,"['Sea Star', 'Sea Urchin', 'Mussel', 'Polychaete Worm']",9.0,12.35414033576413,17.142869722864702,13.06141898864741,15.11132914054365,,,72
73,U. olhanensis,N/R,adult,,Performing dominance display by body lifting.,['Crab (Other Species)'],5.0,15.364776161730218,16.18959674094658,12.786950630187533,17.50255620006914,,,73
74,u. olhanen.,female,adult,True,Staying half-submerged in loose sand.,"['Polychaete Worm', 'Shrimp', 'Coral Fragment', 'Jellyfish']",10.0,33.513067496677486,33.9998004659201,30.815516657724977,26.559157161147883,,,74
75,A. Farensis,female,adult,False,Defensive claw movement in water.,"['Small Fish', 'Sea Star']",6.0,10.054078460292166,10.123465683225781,8.849417217632991,8.29538438817405,,,75
76,u. olhanen.,male,adult,,Escaping from pursuing predator silhouette.,"['Sea Star', 'Small Fish']",8.0,19.5,20.873857608453704,18.54218046255719,279.58457683621026,,,76
77,u. olhanen.,female,adult,False,Defensive claw movement in water.,"['Barnacle', 'Jellyfish']",4.0,24.669364182485683,25.210907184099803,18.934015493093327,18.868098441108867,,,77
78,A farensis,female,sub_adult,False,Clambering up submerged tree trunks.,"['Sea Urchin', 'Hermit Crab', 'Sea Star', 'Algae', 'Jellyfish']",7.0,17.339229178196263,20.81567340274106,13.33757580740033,16.05580220300931,,,78
79,u. olhanen.,male,adult,,Brief social contact with fellow crabs.,['Mussel'],8.0,42.0,46.03805994326012,37.969046870637506,1332.4515454650748,,,79
80,A. Farensis,male,pre_puberty,True,Harvesting food beneath floating debris.,['Sea Urchin'],8.0,10.5,10.049332365755657,8.18744802717525,55.23429359080417,,,80
81,A. Farensis,female,adult,False,Protecting territory in confined space.,"['Hermit Crab', 'Sea Anemone', 'Mussel', 'Crab (Other Species)', 'Coral Fragment']",7.0,41.56411225511812,36.76386860679227,26.112774649934273,30.642985769246277,,,81
82,A. Farensis,male,adult,,Scaling steep rock faces near shore.,['Polychaete Worm'],9.0,42.0,42.86589679434866,1001.6032359603081,31.019248783755085,,,82
83,A farensis,male,adult,,Gradual movement in cold conditions.,"['Sea Anemone', 'Snail']",9.0,16.5,15.215089850706617,155.70046063053016,12.64772171835617,,,83
84,U. olhanensis,female,sub_adult,True,Resisting aggressive fish encounter.,"['Coral Fragment', 'Algae', 'Small Fish', 'Sea Anemone']",10.0,23.830467272520934,19.07982502826103,17.146790586173005,14.946105111346771,,,84
85,u. olhanen.,male,adult,,Slowly navigating around seagrass beds.,['Small Fish'],7.0,33.0,31.266166962099934,661.5182100569848,27.88853344667245,,,85
86,U. olhanensis,male,adult,,Waving claw in signal to another crab.,['Jellyfish'],7.0,30.0,30.69925098470393,529.3044884876053,24.04572378205715,,,86
87,U. olhanensis,male,adult,,Collecting biofilm from sunken wood.,"['Sea Star', 'Jellyfish', 'Sea Anemone', 'Small Fish']",11.0,42.0,45.03645433590673,36.97949900562588,1147.5772873974468,,,87
88,A. Farensis,male,juvenile,,Filtering detritus from shallow bottom.,"['Polychaete Worm', 'Sea Star', 'Sea Sponge']",9.0,11.5,-999.0,144.62626509471778,10.619868379137667,,,88
89,A farensis,male or female,pre_puberty,,Inspecting remains of another crab.,"['Small Fish', 'Coral Fragment', 'Barnacle', 'Mussel']",9.0,32.25,28.225815543648864,217.32193518782609,20.535455172514354,,,89
90,U. olhanensis,female,adult,True,Side-stepping along sandy coastal floor.,['Snail'],9.0,14.707425880162145,15.10841512523911,13.94996382914494,12.582641008255337,,,90
91,A. Farensis,female,sub_adult,False,Sifting through sediment for scraps.,"['Hermit Crab', 'Algae', 'Sea Star']",7.0,14.995219124074374,13.078634923560333,12.53044201157981,11.04142503791316,,,91
92,A farensis,male,adult,,Consuming algae scraped from barnacles.,"['Coral Fragment', 'Snail', 'Algae', 'Sea Star']",8.0,9.0,8.127503610362961,7.254482804012542,48.27716379817086,,,92
93,A farensis,male,adult,,Guarding hole in substrate from intruders.,"['Snail', 'Algae']",7.0,36.0,33.41014328141365,595.9121232370488,23.678414197300626,,,93
94,A. Farensis,male,sub_adult,,Consuming algae scraped from barnacles.,"['Hermit Crab', 'Crab (Other Species)', 'Mussel', 'Sea Anemone']",11.0,23.75,22.939466737517936,17.985912000490405,312.20333800299744,,,94
95,U. olhanensis,female,pre_puberty,True,Reacting to sudden changes in temperature.,"['Sea Anemone', 'Crab (Other Species)', 'Hermit Crab', 'Coral Fragment']",7.0,10.824468118756155,14.307067711301173,9.790364293484108,10.599351098283421,,,95
96,u. olhanen.,female,juvenile,True,Searching tidal pools for nutrients.,"['Sea Star', 'Sea Anemone', 'Snail', 'Algae', 'Hermit Crab']",7.0,22.489133936773847,17.227677930742818,11.038604991148928,14.601282506527108,,,96
97,A. Farensis,female,pre_puberty,False,Swimming briefly to avoid disturbance.,"['Small Fish', 'Sea Sponge']",9.0,15.737207999613087,18.048534610372883,12.112317696992614,13.181920647417252,,,97
98,U. olhanensis,female,pre_puberty,True,Sifting through sediment for scraps.,"['Coral Fragment', 'Small Fish']",6.0,13.645433362584267,12.097582236409616,10.607873407309585,9.01096778501297,,,98
99,u. olhanen.,female,juvenile,False,Sheltering under broken shell piece.,"['Sea Star', 'Coral Fragment', 'Hermit Crab', 'Mussel', 'Jellyfish']",9.0,13.640609012653076,14.790539321756821,13.73081014876884,13.118971031005746,,,99
100,u. olhanen.,male,adult,True,Vibrating antennae in flowing current.,"['Polychaete Worm', 'Sea Anemone', 'Sea Star', 'Mussel']",8.0,39.0,38.19140704166682,33.74679456114141,1098.2847211843257,,,100
101,A farensis,male,pre_puberty,,Hiding beneath overhanging rock.,['Snail'],10.0,14.25,12.775795964064637,8.955050954704673,116.77056260472352,,,101
102,u. olhanen.,male,juvenile,,Consuming algae scraped from barnacles.,"['Snail', 'Jellyfish', 'Shrimp', 'Barnacle', 'Coral Fragment']",8.0,3.5,4.239601310392366,14.221517518640374,3.2927147596043467,,,102
103,U. olhanensis,male,sub_adult,,Searching tidal pools for nutrients.,['Sea Star'],4.0,18.75,19.989159395853985,219.65677850806287,16.630489861442946,,,103
104,A. Farensis,female,juvenile,True,Staying half-submerged in loose sand.,"['Small Fish', 'Snail', 'Crab (Other Species)', 'Shrimp']",7.0,7.8607452191316955,7.948044917544256,6.251592191935795,6.846463214689581,,,104
105,u. olhanen.,female,adult,True,Feeding on decaying matter among rocks.,"['Sea Sponge', 'Crab (Other Species)', 'Mussel', 'Sea Urchin', 'Polychaete Worm']",9.0,10.520437675978783,10.747381171509138,9.425222965397346,9.451444930670739,,,105
106,A farensis,male or female,sub_adult,,Progressing cautiously through new area.,['Hermit Crab'],8.0,11.25,11.96974535298325,47.63353243337137,9.776679108376577,,,106
107,U. olhanensis,female,adult,False,"Stationary, blending into rocky backdrop.","['Small Fish', 'Snail', 'Crab (Other Species)', 'Sea Urchin', 'Algae']",9.0,9.586754497417456,9.430516336255849,8.517499077317549,7.786423608018637,,,107
108,u. olhanen.,female,adult,False,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Anemone', 'Shrimp']",7.0,36.08605279801782,37.70529830788441,32.50129146042742,30.82943832663261,,,108
109,A. Farensis,male,adult,,Slowly navigating around seagrass beds.,"['Small Fish', 'Algae', 'Snail', 'Sea Urchin']",8.0,42.0,39.13181539783653,1124.048561788627,32.81339780329688,,,109
110,A farensis,male,adult,True,Gradual movement in cold conditions.,"['Crab (Other Species)', 'Shrimp', 'Jellyfish']",3.0,22.5,21.068264582266774,15.973937169965291,336.40622205586556,,,110
111,u. olhanen.,male,sub_adult,,Collecting biofilm from sunken wood.,"['Sea Sponge', 'Small Fish']",10.0,30.0,28.7819354398679,20.684039328382976,621.9108206163522,,,111
112,A. Farensis, ,sub_adult,,Adopting threatening stance when approached.,"['Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Sea Star', 'Sea Urchin']",7.0,50.0,46.58019791445248,575.9015860607726,40.635673498360816,,,112
113,A farensis,female,juvenile,False,Approaching small fish with curiosity.,"['Crab (Other Species)', 'Sea Star']",8.0,4.219491090468517,4.441447906917616,4.327644887917133,3.974217401813393,,,113
114,A farensis,male,pre_puberty,,Escaping from pursuing predator silhouette.,"['Snail', 'Mussel']",12.0,15.0,18.93009090083935,263.31935523692744,15.014918930480453,,,114
115,u. olhanen.,male,adult,,Clambering up submerged tree trunks.,"['Hermit Crab', 'Coral Fragment', 'Shrimp', 'Sea Anemone', 'Small Fish']",6.0,19.5,19.113468670940314,192.25415729468992,14.493156926281985,,,115
116,Ucides alvorensis,male,pre_puberty,,Grazing on mollusks among debris.,"['Algae', 'Small Fish', 'Snail']",9.0,14.25,16.843992767980172,14.51019693008947,168.42243494152117,,,116
117,U. olhanensis,male,sub_adult,,Defensive claw movement in water.,['Algae'],10.0,63.75,75.07580556619959,56.16801014925841,4354.409421373754,,,117
118,A farensis,male,adult,,Rhythmic waving as social cue.,"['Algae', 'Sea Urchin', 'Crab (Other Species)', 'Sea Anemone', 'Snail']",15.0,42.0,40.50128718884743,32.611207809073086,894.6474229329398,,,118
119,U. olhanensis,male,sub_adult,,Waving claw in signal to another crab.,"['Algae', 'Barnacle', 'Sea Anemone', 'Sea Urchin']",7.0,40.0,42.609823544505744,1310.9580987399706,33.76464643561358,,,119
120,u. olhanen.,male,pre_puberty,True,Engaging in antennae-to-antennae contact.,['Jellyfish'],6.0,35.25,30.99968689042277,712.1135215313043,25.995699218828694,,,120
121,u. olhanen.,female,adult,False,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Hermit Crab']",8.0,22.112016338385363,24.863531807765156,18.120981391239233,22.121573983996612,,,121
122,A farensis,male,sub_adult,,Interaction with nearby hermit crab.,['Mussel'],7.0,20.0,23.986087037792725,18.246168514444474,378.0888775515414,,,122
123,A farensis,female,pre_puberty,False,Hiding beneath overhanging rock.,"['Algae', 'Snail', 'Shrimp', 'Polychaete Worm']",8.0,7.281027904477692,9.020030942937478,7.889832743207999,6.47215184148983,,,123
124,A. Farensis,female,adult,False,Rhythmic waving as social cue.,"['Sea Sponge', 'Mussel', 'Snail', 'Hermit Crab']",8.0,22.635148210137373,22.343679420950167,18.593036673352614,18.550608288611322,,,124
125,u. olhanen.,male,pre_puberty,,Defensive claw movement in water.,"['Mussel', 'Sea Star']",9.0,16.5,16.02013013095992,11.761310110915824,148.5088537539607,,,125
126,Ucides alvorensis,male,sub_adult,,Hiding beneath overhanging rock.,"['Snail', 'Small Fish']",4.0,46.25,42.27876188719466,32.23390831728061,1352.7158056015871,,,126
127,u. olhanen.,female,pre_puberty,True,Darting away in response to sudden shadow.,"['Mussel', 'Jellyfish', 'Hermit Crab']",7.0,21.566552909191874,22.422352350049916,13.569362878785928,20.156749312551632,,,127
128,U. olhanensis,female,adult,True,Grazing on mollusks among debris.,"['Snail', 'Barnacle', 'Hermit Crab', 'Mussel', 'Sea Star']",8.0,34.66682111213313,31.011827387117652,21.41934402879456,23.739843542014377,,,128
129,U. olhanensis,male,pre_puberty,,Group migration across shallow seabed.,"['Jellyfish', 'Polychaete Worm', 'Hermit Crab', 'Coral Fragment', 'Shrimp']",6.0,22.5,20.214786330437157,17.27895836189256,227.7936164886105,,,129
130,U. olhanensis,female,sub_adult,True,Swiftly dashing across exposed sand.,"['Sea Urchin', 'Sea Sponge', 'Snail', 'Polychaete Worm']",6.0,16.7111533693043,21.099781185545613,18.70444238772771,15.22178819498609,,,130
131,u. olhanen.,female,sub_adult,True,Scavenging at the edge of tidal pools.,"['Crab (Other Species)', 'Sea Star', 'Hermit Crab']",9.0,31.622193356507392,29.259032987463968,29.032145882912896,25.021653715872485,,,131
132,A farensis,male,sub_adult,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Sea Star', 'Sea Anemone', 'Mussel']",8.0,15.0,15.014807421321114,147.43022352614895,12.228880868613672,,,132
133,A farensis,female,adult,True,Claw shaking post-contact gesture.,"['Algae', 'Small Fish', 'Polychaete Worm']",9.0,64.63965122422701,64.45613831194112,53.832358381094586,46.64356641929801,,,133
134,u. olhanen.,female,sub_adult,True,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Sea Urchin', 'Snail', 'Sea Anemone']",6.0,17.196948935667823,16.146637465857935,15.149936484645353,12.419897010821106,,,134
135,Ucides alvorensis,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Algae', 'Sea Sponge', 'Polychaete Worm']",11.0,16.073535942530807,16.292015649224677,12.068070902280375,14.28425770592242,,,135
136,u. olhanen.,female,adult,False,Scaling steep rock faces near shore.,"['Algae', 'Small Fish']",5.0,11.907295719638125,12.090155261946844,7.933188248944274,9.553113508365655,,,136
137,Ucides alvorensis,N/R,pre_puberty,,Staying half-submerged in loose sand.,"['Sea Anemone', 'Small Fish']",7.0,8.47146958832491,9.914732777189037,7.454811507168639,10.331298362925313,,,137
138,u. olhanen.,N/R,sub_adult,,Defensive claw movement in water.,"['Sea Sponge', 'Algae', 'Hermit Crab', 'Small Fish', 'Sea Star']",8.0,18.75,20.00654021956296,117.0803496391365,15.079966889947308,,,138
139,A. Farensis,female,adult,False,Interaction with nearby hermit crab.,"['Shrimp', 'Polychaete Worm', 'Jellyfish']",10.0,25.171879601432572,29.962329935634635,26.19943624768673,25.660819493969722,,,139
140,u. olhanen.,female,sub_adult,False,Resisting aggressive fish encounter.,['Sea Star'],3.0,7.181169445949922,9.061343914063363,8.33632102672143,7.123082780069644,,,140
141,A. Farensis,male,pre_puberty,,Resting in shaded crevice along cliff.,['Jellyfish'],12.0,11.25,9.355182792710599,7.92785422330159,48.418464974094384,,,141
