,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
13,U. olhanensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.","['Crab (Other Species)', 'Shrimp', 'Hermit Crab']",6.0,25.5,24.088448210229082,33.59859967961523,25.803996076609742,24.0,2022-09-11,,,13
14,U. olhanensis,female,sub_adult,True,Darting away in response to sudden shadow.,"['Coral Fragment', 'Crab (Other Species)']",6.0,32.274208973825054,38.0235708224601,51.16915185582073,35.216689417470405,21.0,2022-09-11,,,14
15,u. olhanen.,male,adult,,Swimming briefly to avoid disturbance.,['Jellyfish'],9.0,52.5,52.27306344180832,76.13672021049597,54.33145139692683,22.0,2022-09-11,,,15
16,u. olhanen.,male,adult,,Scaling steep rock faces near shore.,"['Polychaete Worm', 'Barnacle']",11.0,39.0,35.788373482610346,51.933873826286074,42.83764284236572,22.0,2022-09-11,,,16
17,A. Farensis,male,sub_adult,,Retreating swiftly from perceived danger.,"['Small Fish', 'Algae', 'Sea Star', 'Shrimp']",4.0,32.5,34.20809354818089,43.15125716518806,35.576706252133555,22.0,2022-09-11,,,17
18,u. olhanen.,female,adult,False,Creeping under the cover of seagrass.,"['Shrimp', 'Mussel', 'Jellyfish', 'Polychaete Worm', 'Sea Urchin']",7.0,51.85143415039148,59.09094283280057,78.41721027335016,56.13307837093017,22.0,2022-09-11,,,18
19,Ucides alvorensis,female,pre_puberty,False,Staying half-submerged in loose sand.,"['Jellyfish', 'Sea Sponge']",7.0,23.451104068500122,29.71684851146295,43.56851113129191,25.50022431679409,21.0,2022-09-11,,,19
20,U. olhanensis,male,sub_adult,True,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Crab (Other Species)', 'Sea Sponge']",9.0,58.75,63.607723123469356,84.85742371129867,63.18419689124847,21.0,2022-09-11,,,20
21,A. Farensis,male,sub_adult,,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Algae', 'Sea Urchin']",5.0,11.25,12.653635945284842,18.663582467268192,12.110978573134052,22.0,2022-09-11,,,21
22,u. olhanen.,female,sub_adult,False,Searching tidal pools for nutrients.,"['Shrimp', 'Sea Sponge', 'Sea Urchin', 'Algae', 'Jellyfish']",10.0,39.963367442249535,43.65520664230309,56.439217009129145,41.83227386896203,23.0,2022-09-11,,,22
23,U. olhanensis,male or female,sub_adult,,Protecting territory in confined space.,"['Algae', 'Jellyfish', 'Snail']",7.0,25.0,28.674201693343075,41.755452965956614,26.885499950688207,22.0,2022-09-11,,,23
24,u. olhanen.,female,adult,False,Claw snapping in diver confrontation.,"['Algae', 'Barnacle']",12.0,10.386964127743617,11.266881598120113,15.513701630325558,11.397518696281411,23.0,2022-09-11,,,24
25,U. olhanensis,male,adult,,Group migration across shallow seabed.,"['Sea Star', 'Small Fish', 'Sea Anemone']",9.0,42.0,38.86654047930245,47.74208257763101,43.52723800582216,23.0,2022-09-11,,,25
26,u. olhanen.,male,adult,,Displaying territorial behavior against intruder.,"['Sea Sponge', 'Sea Anemone', 'Algae', 'Small Fish']",9.0,30.0,28.74637358573614,36.78758151717037,31.854899640822076,22.0,2022-09-11,,,26
27,U. olhanensis,male,adult,,Adopting threatening stance when approached.,['Algae'],8.0,64.5,61.27573211515906,77.28066858988349,66.17121439782593,23.0,2022-09-11,,,27
28,A farensis,male,sub_adult,,Progressing cautiously through new area.,"['Mussel', 'Sea Urchin', 'Jellyfish', 'Shrimp']",10.0,26.25,30.421817102919487,38.05676052792444,26.331123831655727,21.0,2022-09-11,,,28
29,A farensis,male,sub_adult,,Filtering detritus from shallow bottom.,"['Algae', 'Hermit Crab']",10.0,70.0,71.75309382976204,102.05103843971735,73.04627939092708,22.0,2022-09-11,,,29
30,u. olhanen.,male,sub_adult,True,Claw snapping in diver confrontation.,['Barnacle'],7.0,23.75,25.19081470730912,31.766016125281627,23.7540069084366,20.0,2022-09-11,,,30
31,U. olhanensis,male,sub_adult,,Claw snapping in aggressive encounter.,"['Sea Urchin', 'Shrimp', 'Jellyfish', 'Sea Anemone']",12.0,51.25,59.29816393942913,85.93828447702634,53.5376667232871,21.0,2022-09-11,,,31
32,u. olhanen.,N/R,adult,,Lying still to avoid detection.,"['Mussel', 'Sea Urchin', 'Polychaete Worm']",9.0,45.0,45.056890893805864,57.693997431802934,49.18871724563802,22.0,2022-09-11,,,32
33,u. olhanen.,male,adult,,Side-stepping along sandy coastal floor.,['Sea Sponge'],9.0,37.5,38.17939181845302,52.21853206129668,37.906850662349214,21.0,2022-09-11,,,33
34,Ucides alvorensis,-,adult,,Feeding on small crustaceans in crevices.,['Small Fish'],8.0,55.5,55.08124601743143,67.82367334905388,60.02967098272035,22.0,2022-09-11,,,34
35,A farensis,female,sub_adult,True,Interaction with nearby hermit crab.,"['Barnacle', 'Sea Sponge', 'Crab (Other Species)', 'Algae']",9.0,30.930956535126402,32.116991499953016,39.510091646784026,33.353636794136975,21.0,2022-09-11,,,35
36,U. olhanensis,female,adult,False,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Sea Urchin', 'Sea Star', 'Polychaete Worm']",6.0,46.206317004258246,41.53574794663658,61.65321488695893,48.06000355735506,21.0,2022-09-11,,,36
37,A farensis,female,sub_adult,False,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Crab (Other Species)', 'Hermit Crab', 'Sea Urchin']",6.0,27.877476158693987,22.131548477425763,32.36773796850874,28.671079827117854,22.0,2022-09-11,,,37
38,A farensis,male,adult,,"Stationary, blending into rocky backdrop.","['Sea Urchin', 'Small Fish', 'Mussel', 'Snail', 'Barnacle']",7.0,36.0,32.92407496698327,47.651417225289876,38.15277967792807,24.0,2022-09-11,,,38
39,U. olhanensis,female,juvenile,True,"Burrowing into soft, sandy sediment.","['Snail', 'Coral Fragment']",9.0,15.546771878535626,20.665852529129936,25.653113489835953,15.596624857891833,22.0,2022-09-11,,,39
40,A farensis,male,sub_adult,True,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Snail', 'Barnacle', 'Algae', 'Small Fish']",4.0,11.25,10.45749183032442,14.465354712324924,12.166334524921417,21.0,2022-09-11,,,40
41,u. olhanen.,female,juvenile,False,Rapid clawing during feeding bouts.,"['Polychaete Worm', 'Shrimp', 'Snail', 'Jellyfish', 'Small Fish']",10.0,19.18307458930365,14.43074181688766,18.002781750548245,20.35594951316918,21.0,2022-09-11,,,41
42,u. olhanen.,female,pre_puberty,False,Waving claw in signal to another crab.,"['Sea Anemone', 'Sea Urchin', 'Mussel']",8.0,20.562025924937092,15.190656197612544,19.312461048948304,22.0026712979546,23.0,2022-09-11,,,42
43,A. Farensis,male,sub_adult,,Hiding beneath overhanging rock.,"['Crab (Other Species)', 'Coral Fragment']",9.0,41.25,46.15129198730658,64.7022480179087,45.115595874507,23.0,2022-09-11,,,43
44,A farensis,male,sub_adult,,Foraging through tangled seagrass roots.,"['Jellyfish', 'Sea Anemone', 'Small Fish', 'Mussel', 'Sea Sponge']",4.0,37.5,43.02044133424559,60.66911712573649,39.80271708851586,23.0,2022-09-11,,,44
45,U. olhanensis,female,adult,False,Claw snapping in diver confrontation.,"['Sea Urchin', 'Barnacle', 'Sea Anemone', 'Polychaete Worm', 'Sea Sponge']",12.0,32.20134339341853,30.561882211241908,37.87659888235867,33.94689654776145,22.0,2022-09-11,,,45
46,A. Farensis,male,pre_puberty,,Waving claw in signal to another crab.,['Polychaete Worm'],10.0,43.5,36.38901854209025,53.6092700034106,45.69107212025327,22.0,2022-09-11,,,46
47,A farensis,male,juvenile,,Consuming algae scraped from barnacles.,"['Sea Star', 'Shrimp']",4.0,4.5,6.23145356964512,7.884628261628761,4.643322664149463,21.0,2022-09-11,,,47
48,u. olhanen.,male,adult,,Performing dominance display by body lifting.,"['Sea Anemone', 'Sea Sponge', 'Small Fish', 'Hermit Crab', 'Snail']",10.0,42.0,45.0791449407385,61.53978110192797,42.711726966405664,23.0,2022-09-11,,,48
49,u. olhanen.,male,sub_adult,,Emerging slowly after perceived threat.,"['Mussel', 'Coral Fragment', 'Sea Urchin', 'Crab (Other Species)']",9.0,37.5,32.01723054363667,41.669956355580396,39.87529964725589,21.0,2022-09-11,,,49
50,u. olhanen.,-,adult,True,Grazing on mollusks among debris.,"['Sea Urchin', 'Barnacle', 'Polychaete Worm', 'Hermit Crab']",10.0,75.0,79.67163802089678,100.26709762709584,77.835718806529,23.0,2022-09-11,,,50
51,u. olhanen.,male,pre_puberty,,Scaling steep rock faces near shore.,"['Sea Sponge', 'Barnacle', 'Crab (Other Species)', 'Sea Star', 'Hermit Crab']",9.0,12.75,13.300327167641614,16.621260258007542,14.003353424381139,23.0,2022-09-11,,,51
52,A. Farensis,male,adult,,Traversing algae-slick rock surfaces.,['Crab (Other Species)'],8.0,81.0,75.0059652104543,110.5080194738781,82.31051210298317,23.0,2022-09-11,,,52
53,A. Farensis,female,pre_puberty,True,Guarding hole in substrate from intruders.,"['Barnacle', 'Algae']",8.0,9.349563101336354,11.275582100229006,15.27757822195894,9.815871439374327,20.0,2022-09-11,,,53
54,u. olhanen.,male,pre_puberty,,Staying half-submerged in loose sand.,"['Hermit Crab', 'Barnacle', 'Algae']",10.0,17.25,15.475555363896493,23.00757398139412,17.777586064131693,22.0,2022-09-11,,,54
55,u. olhanen.,female,adult,True,Camouflaging with nearby mud.,"['Hermit Crab', 'Shrimp', 'Sea Anemone', 'Small Fish', 'Snail']",6.0,17.453164332292587,18.82230145499845,27.60708649651349,18.094418802264638,22.0,2022-09-11,,,55
56,A farensis,female,pre_puberty,True,Inspecting remains of another crab.,"['Hermit Crab', 'Algae', 'Mussel']",8.0,14.590670655500395,13.225921134746004,19.49816502823342,15.882197478917528,24.0,2022-09-11,,,56
57,u. olhanen.,female,adult,True,Side-stepping along sandy coastal floor.,"['Hermit Crab', 'Coral Fragment']",5.0,42.12215357229674,40.29404226501144,48.41407995349528,42.16728934838065,21.0,2022-09-11,,,57
58,u. olhanen.,male,juvenile,,Guarding eggs beneath body flap.,"['Sea Sponge', 'Sea Star', 'Shrimp', 'Barnacle', 'Crab (Other Species)']",9.0,6.0,4.1287462749786785,6.110035524444569,6.318355254424557,21.0,2022-09-11,,,58
59,A farensis,male,sub_adult,,Swiftly dashing across exposed sand.,"['Sea Sponge', 'Crab (Other Species)', 'Sea Star', 'Coral Fragment', 'Snail']",8.0,21.25,25.370500550195032,35.50232396314391,22.164419776882895,24.0,2022-09-11,,,59
60,u. olhanen.,female,adult,False,"Stationary, blending into rocky backdrop.","['Polychaete Worm', 'Snail']",9.0,42.164615821972994,46.5307479354312,68.58499531563677,43.26460259954902,21.0,2022-09-11,,,60
61,u. olhanen.,female,pre_puberty,False,Inspecting remains of another crab.,"['Snail', 'Hermit Crab', 'Coral Fragment', 'Sea Sponge']",9.0,12.767528378483526,13.010085733330813,18.965333011829618,13.674387979310014,21.0,2022-09-11,,,61
62,u. olhanen.,female,adult,False,Adopting threatening stance when approached.,"['Sea Urchin', 'Small Fish', 'Hermit Crab', 'Coral Fragment', 'Algae']",4.0,11.1267697766022,10.407492339836196,13.29965554650814,11.589092046666325,23.0,2022-09-11,,,62
63,u. olhanen.,male,juvenile,,Vibrating antennae in flowing current.,"['Small Fish', 'Snail', 'Sea Sponge', 'Algae']",9.0,5.5,6.359183814040534,8.397535300972569,5.663717533038707,21.0,2022-09-11,,,63
64,A. Farensis,female,pre_puberty,False,Gradual movement in cold conditions.,['Hermit Crab'],11.0,16.944745283625036,17.259548960356714,22.447839759558416,17.25736723832079,22.0,2022-09-11,,,64
65,U. olhanensis,female,juvenile,True,Frequent pausing while exploring.,"['Barnacle', 'Algae', 'Sea Sponge']",8.0,13.097707971808351,13.610978580038498,18.64677182681444,13.449155943636859,22.0,2022-09-11,,,65
66,Ucides alvorensis,male,sub_adult,,Swiftly dashing across exposed sand.,['Sea Star'],12.0,13.75,15.888797284903546,22.994136370705302,14.971021415340088,23.0,2022-09-11,,,66
67,A. Farensis,female,sub_adult,True,Camouflaging with nearby mud.,"['Snail', 'Crab (Other Species)', 'Jellyfish']",4.0,51.293440263753645,42.89786302767955,57.472248640948436,54.876972983687594,23.0,2022-09-11,,,67
68,u. olhanen.,male,adult,,Performing dominance display by body lifting.,"['Polychaete Worm', 'Shrimp', 'Hermit Crab', 'Crab (Other Species)', 'Coral Fragment']",7.0,25.5,24.797837759835346,35.74188184343425,25.681416791776353,24.0,2022-09-11,,,68
69,u. olhanen.,male,juvenile,,Escaping from pursuing predator silhouette.,"['Crab (Other Species)', 'Coral Fragment', 'Small Fish', 'Barnacle', 'Algae']",10.0,26.5,19.995035364521005,24.66485533224799,29.04381484025485,23.0,2022-09-11,,,69
70,u. olhanen.,female,adult,True,Gradual movement in cold conditions.,['Sea Star'],8.0,19.275096569440834,20.179554149715706,29.922931301020594,20.345080343780126,23.0,2022-09-11,,,70
71,A farensis,female,sub_adult,True,Guarding hole in substrate from intruders.,"['Algae', 'Sea Anemone', 'Sea Sponge']",10.0,42.12736224590475,45.69563672600384,61.48646743932915,43.422994266829946,22.0,2022-09-11,,,71
72,U. olhanensis,female,adult,True,Harvesting food beneath floating debris.,"['Polychaete Worm', 'Snail', 'Mussel', 'Crab (Other Species)']",10.0,45.65780775678159,48.763212842093346,71.1476947501843,49.18804334038083,22.0,2022-09-11,,,72
73,A farensis,male,juvenile,,Resting in shaded crevice along cliff.,"['Sea Urchin', 'Small Fish', 'Barnacle', 'Snail']",9.0,7.0,6.592914500480237,8.411707372466626,7.423792321908092,23.0,2022-09-11,,,73
74,Ucides alvorensis, ,adult,,Camouflaging with nearby mud.,"['Jellyfish', 'Polychaete Worm', 'Sea Sponge']",8.0,60.0,61.72899053082099,83.02398300451983,60.918803772243784,22.0,2022-09-11,,,74
75,A. Farensis,male,pre_puberty,,Feeding on small crustaceans in crevices.,['Hermit Crab'],5.0,15.0,15.363869848509308,20.5245188918291,15.721401489670754,21.0,2022-09-11,,,75
76,u. olhanen.,male,pre_puberty,,Frequent pausing while exploring.,['Snail'],9.0,42.75,53.34433495926049,67.82155041116256,44.87060942850153,22.0,2022-09-11,,,76
77,u. olhanen.,male,sub_adult,,Protecting territory in confined space.,"['Polychaete Worm', 'Algae']",10.0,26.25,21.594115003390886,28.563738440684826,26.30754236223127,22.0,2022-09-11,,,77
78,A farensis,male,adult,,Escaping from pursuing predator silhouette.,"['Sea Urchin', 'Jellyfish']",7.0,55.5,55.217690128125625,74.17924027085249,56.207226723484936,21.0,2022-09-11,,,78
79,u. olhanen.,male,adult,,Grazing on mollusks among debris.,"['Snail', 'Sea Sponge', 'Crab (Other Species)', 'Barnacle', 'Hermit Crab']",8.0,33.0,32.68435743411163,45.282205333211856,33.808073631915946,21.0,2022-09-11,,,79
80,U. olhanensis,male,adult,True,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Sea Star', 'Hermit Crab', 'Mussel']",9.0,91.5,87.28187357204125,123.69188203149554,96.84785616282144,23.0,2022-09-11,,,80
81,A. Farensis,male,adult,,Resisting aggressive fish encounter.,['Shrimp'],7.0,15.0,16.155069680575828,23.410585696410813,16.126895168068828,21.0,2022-09-11,,,81
82,A farensis,nan,pre_puberty,,Side-stepping along sandy coastal floor.,"['Polychaete Worm', 'Crab (Other Species)']",9.0,28.5,27.05170455024537,35.621509384196806,30.28667404329707,23.0,2022-09-11,,,82
83,Ucides alvorensis,male,adult,,Grazing on mollusks among debris.,"['Barnacle', 'Sea Star', 'Snail', 'Crab (Other Species)']",6.0,54.0,54.22450227317464,69.61321514751498,56.96088756266104,22.0,2022-09-11,,,83
84,u. olhanen.,male,sub_adult,,Color change during molting stress.,"['Jellyfish', 'Mussel']",8.0,30.0,24.0178594260012,31.742485281998775,32.643377433411345,22.0,2022-09-11,,,84
85,A farensis,male,sub_adult,,Sifting through sediment for scraps.,"['Sea Star', 'Snail', 'Mussel', 'Barnacle', 'Sea Anemone']",8.0,26.25,30.852421403286037,40.41463261435487,26.835249477638037,24.0,2022-09-11,,,85
86,u. olhanen.,male,adult,,Gradual movement in cold conditions.,"['Sea Urchin', 'Jellyfish', 'Hermit Crab', 'Algae', 'Snail']",11.0,54.0,49.89719828180735,74.271876181135,56.300332061479835,21.0,2022-09-11,,,86
87,u. olhanen.,female,adult,True,Mating ritual involving antennae brushing.,"['Sea Anemone', 'Crab (Other Species)', 'Jellyfish', 'Mussel', 'Coral Fragment']",9.0,58.146797830734556,61.95536987289463,78.7107423227418,62.98666194229718,23.0,2022-09-11,,,87
88,U. olhanensis,nan,adult,,Claw snapping in diver confrontation.,"['Coral Fragment', 'Sea Anemone', 'Polychaete Worm', 'Jellyfish']",9.0,55.5,52.40932583611683,77.91790878856932,58.01320480920425,21.0,2022-09-11,,,88
89,u. olhanen.,female,adult,False,Engaging in antennae-to-antennae contact.,"['Jellyfish', 'Coral Fragment', 'Sea Anemone', 'Small Fish']",12.0,91.72356769395137,90.57933616346627,110.69524477651663,94.99586893338834,22.0,2022-09-11,,,89
90,u. olhanen.,male,adult,True,Vibrating antennae in flowing current.,"['Sea Anemone', 'Sea Sponge', 'Barnacle', 'Sea Urchin']",6.0,28.5,29.298729527564433,38.510191056668894,29.728504958240833,22.0,2022-09-11,,,90
91,A. Farensis,female,pre_puberty,False,Collecting biofilm from sunken wood.,['Sea Star'],5.0,30.136930128790247,30.60094561360847,42.075102540314866,31.618111959851916,24.0,2022-09-11,,,91
92,A. Farensis,female,sub_adult,True,Scaling steep rock faces near shore.,"['Polychaete Worm', 'Shrimp', 'Barnacle', 'Crab (Other Species)', 'Mussel']",12.0,32.57633036395796,36.30229496787303,51.226310258918254,34.72912255422935,21.0,2022-09-11,,,92
93,A. Farensis,female,sub_adult,False,Group migration across shallow seabed.,['Sea Anemone'],5.0,12.755484054348658,12.730563538246962,17.819225744060056,13.96697298801024,23.0,2022-09-11,,,93
94,u. olhanen.,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Shrimp', 'Sea Urchin', 'Hermit Crab']",7.0,23.238943738203275,29.510789051030333,39.87207533004164,24.05753323352444,21.0,2022-09-11,,,94
95,A farensis,female,juvenile,False,Interaction with nearby hermit crab.,['Jellyfish'],4.0,16.96156682616568,20.768444583212332,29.518017757502633,18.32103877088039,23.0,2022-09-11,,,95
96,U. olhanensis,female,pre_puberty,False,Escaping from pursuing predator silhouette.,"['Coral Fragment', 'Sea Star', 'Sea Anemone', 'Sea Urchin', 'Algae']",7.0,13.374478450807885,15.997976450635099,20.313584730240375,13.837322940566237,20.0,2022-09-11,,,96
97,A. Farensis,male,juvenile,,Color change during molting stress.,"['Sea Anemone', 'Shrimp']",8.0,12.0,7.593703051678556,9.197446257901673,12.44205444345543,24.0,2022-09-11,,,97
98,u. olhanen.,male,adult,,Scaling steep rock faces near shore.,"['Sea Sponge', 'Hermit Crab']",6.0,60.0,64.72615493295051,81.40102709091842,65.33389862447298,23.0,2022-09-11,,,98
99,U. olhanensis,female,sub_adult,True,Sifting through sediment for scraps.,"['Snail', 'Shrimp', 'Small Fish', 'Sea Urchin', 'Crab (Other Species)']",8.0,21.48617013951949,25.833559761192546,32.21839640199707,22.772984848750422,22.0,2022-09-11,,,99
100,U. olhanensis,male,adult,True,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Sea Anemone', 'Algae', 'Hermit Crab']",9.0,48.0,45.01474767278003,63.0631052663902,52.676980494387486,22.0,2022-09-11,,,100
101,U. olhanensis,female,pre_puberty,False,Displaying territorial behavior against intruder.,"['Small Fish', 'Shrimp']",6.0,21.333343899989234,23.91876941555816,33.17167585310125,21.680763457920765,22.0,2022-09-11,,,101
102,A. Farensis,N/R,pre_puberty,,Retreating swiftly from perceived danger.,['Sea Urchin'],8.0,35.25,43.29055642744168,60.95246760217462,38.369030525744364,21.0,2022-09-11,,,102
103,A. Farensis,male,sub_adult,,Interaction with nearby hermit crab.,"['Mussel', 'Small Fish', 'Shrimp', 'Sea Anemone', 'Coral Fragment']",6.0,62.5,74.28315272246154,103.09972610993897,65.19365282097175,23.0,2022-09-11,,,103
104,U. olhanensis,male,adult,,Advancing toward bait in water.,"['Sea Sponge', 'Crab (Other Species)', 'Polychaete Worm']",10.0,10.5,10.737390381444031,13.732122754124232,11.316587088528754,21.0,2022-09-11,,,104
105,U. olhanensis,female,sub_adult,False,Sifting through sediment for scraps.,"['Polychaete Worm', 'Shrimp']",11.0,47.69056969699296,52.8696996041488,64.52961558870227,51.0967022289451,21.0,2022-09-11,,,105
106,u. olhanen.,female,adult,True,Scavenging at the edge of tidal pools.,['Algae'],8.0,22.24914418152082,22.00215007487975,30.274481763833727,23.353642764496502,21.0,2022-09-11,,,106
107,A farensis,female,sub_adult,False,Resisting aggressive fish encounter.,"['Polychaete Worm', 'Snail', 'Sea Anemone']",8.0,15.861808926085395,14.565747375258633,19.879531223967074,15.889083006875733,21.0,2022-09-11,,,107
108,u. olhanen.,male,sub_adult,,Feeding on small crustaceans in crevices.,"['Snail', 'Polychaete Worm', 'Sea Star']",5.0,48.75,48.09440336729703,68.82780780209174,51.74971020315589,23.0,2022-09-11,,,108
109,Ucides alvorensis,male,pre_puberty,,Taking cover beneath seagrass leaves.,"['Coral Fragment', 'Sea Anemone', 'Jellyfish', 'Snail']",11.0,21.0,16.052857390540815,23.66406903844098,22.734508779894785,22.0,2022-09-11,,,109
110,U. olhanensis,male,adult,True,Vibrating antennae in flowing current.,"['Sea Sponge', 'Barnacle', 'Coral Fragment']",5.0,57.0,60.04159898104604,81.42459969452273,58.98646808592661,22.0,2022-09-11,,,110
111,u. olhanen.,male,sub_adult,,Feeding on small crustaceans in crevices.,['Mussel'],6.0,46.25,39.53516411645209,48.10439867959361,49.7302146726954,21.0,2022-09-11,,,111
112,Ucides alvorensis,male,juvenile,,Adopting threatening stance when approached.,"['Sea Sponge', 'Snail', 'Algae']",8.0,15.0,11.001590509212868,13.571633179742806,16.4096339632778,22.0,2022-09-11,,,112
113,A farensis,N/R,juvenile,,Approaching small fish with curiosity.,"['Sea Sponge', 'Small Fish', 'Sea Urchin']",10.0,13.5,13.91234975605476,16.695654103185465,13.95184929508119,24.0,2022-09-11,,,113
114,A farensis,male,sub_adult,,Frequent pausing while exploring.,"['Small Fish', 'Barnacle', 'Crab (Other Species)', 'Snail', 'Sea Urchin']",8.0,40.0,34.19520401436806,41.6303520856682,40.99675635835148,22.0,2022-09-11,,,114
115,u. olhanen.,female,sub_adult,False,Taking cover beneath seagrass leaves.,"['Polychaete Worm', 'Sea Urchin', 'Hermit Crab']",7.0,8.2341312151103,8.160312376913543,10.882768012431244,8.68181038812963,20.0,2022-09-11,,,115
116,A farensis,male,adult,,Concealing self beneath floating matter.,['Sea Anemone'],6.0,64.5,66.74837519123386,84.13872173942264,65.14809716279582,21.0,2022-09-11,,,116
117,u. olhanen., ,adult,,Filtering detritus from shallow bottom.,"['Polychaete Worm', 'Crab (Other Species)', 'Jellyfish', 'Coral Fragment', 'Sea Star']",6.0,57.0,59.10226460125662,80.67308936798804,61.86359238080894,22.0,2022-09-11,,,117
118,A farensis,female,adult,False,Grazing on mollusks among debris.,"['Sea Sponge', 'Snail', 'Hermit Crab', 'Sea Anemone']",7.0,53.41816098550998,61.052291858660006,74.19128922566097,57.79017203503409,23.0,2022-09-11,,,118
119,u. olhanen.,male,adult,,Claw snapping in diver confrontation.,"['Barnacle', 'Sea Star']",8.0,90.0,96.93733919184875,135.9936974627728,97.1735211988245,21.0,2022-09-11,,,119
120,U. olhanensis,female,juvenile,True,Approaching small fish with curiosity.,"['Crab (Other Species)', 'Jellyfish']",8.0,10.546772109111886,8.75761968815254,11.083199383632504,11.266664928019987,22.0,2022-09-11,,,120
121,U. olhanensis,female,adult,True,Engaging in struggle with seaweed entanglement.,['Barnacle'],7.0,24.928499268179173,28.838373439920815,37.81222764291252,25.570540096832325,23.0,2022-09-11,,,121
122,A. Farensis,male,juvenile,,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Polychaete Worm']",7.0,10.5,9.289532086123176,12.351610041673085,11.455179461200416,23.0,2022-09-11,,,122
123,u. olhanen.,female,juvenile,False,Displaying territorial behavior against intruder.,"['Polychaete Worm', 'Sea Urchin', 'Sea Star', 'Snail']",7.0,7.394020919949436,7.075180758996744,8.994570622489237,7.852852424762064,22.0,2022-09-11,,,123
124,A farensis,male,pre_puberty,,Traversing algae-slick rock surfaces.,"['Shrimp', 'Sea Sponge', 'Barnacle', 'Sea Star', 'Hermit Crab']",13.0,15.75,16.406772076683488,24.453950117553557,17.023172181986105,23.0,2022-09-11,,,124
