,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
27,U. olhanensis,female,s,False,Filtering detritus from shallow bottom.,"['Hermit Crab', 'Small Fish']",7.0,1.0890715352981746,1.011720218274866,0.7946881574288234,0.8744000962481799,,,27
28,A. Farensis,male,a,,Guarding hole in substrate from intruders.,"['Sea Urchin', 'Barnacle', 'Polychaete Worm']",9.0,1.7727272727272727,1.6480361909024994,1.2995838221282972,8.211278527892839,,,28
29,u. olhanen.,female,s,False,Nibbling detritus off seabed patches.,"['Sea Sponge', 'Sea Anemone', 'Sea Urchin', 'Small Fish']",7.0,3.4662574242437505,3.399349052250209,2.6692538984472844,3.0550262979468856,,,29
30,u. olhanen.,male,a,True,Taking cover beneath seagrass leaves.,"['Algae', 'Sea Urchin', 'Snail']",8.0,1.2272727272727273,1.1605004294933332,0.8317814216195564,5.082267537404519,,,30
31,A farensis,female,j,False,Engaging in struggle with seaweed entanglement.,"['Crab (Other Species)', 'Sea Sponge']",7.0,0.4521078915072319,0.6505041947982897,0.44663892928517107,0.5814806410836545,,,31
32,A. Farensis,N/R,j,,Swimming briefly to avoid disturbance.,"['Sea Urchin', 'Snail', 'Coral Fragment', 'Crab (Other Species)']",8.0,1.3636363636363635,1.0439049619287255,1.9431949392635253,0.8476548602017826,,,32
33,A. Farensis,N/R,a,,Entering burrow after disturbance.,"['Shrimp', 'Hermit Crab', 'Coral Fragment']",8.0,3.1363636363636362,2.937397139215564,9.920614867540293,2.4122318961774485,,,33
34,u. olhanen.,female,s,False,Sheltering under broken shell piece.,"['Sea Anemone', 'Algae', 'Small Fish', 'Sea Star', 'Sea Sponge']",6.0,4.134134201146029,4.661354132956576,2.8035772380509525,3.996424893763758,,,34
35,U. olhanensis,female,a,False,Harvesting food beneath floating debris.,"['Jellyfish', 'Hermit Crab', 'Coral Fragment', 'Barnacle']",7.0,5.652637875245365,4.664765431311206,3.3031235082837025,4.126899462969006,,,35
36,U. olhanensis,female,s,False,Claw snapping in diver confrontation.,"['Shrimp', 'Snail', 'Sea Urchin', 'Barnacle']",3.0,0.8296700454427453,0.7630520432777875,0.5363935607942968,0.6237687021903108,,,36
37,A. Farensis,male,a,,Retreating quickly into hidden burrow.,['Polychaete Worm'],6.0,3.5454545454545454,3.686263236572056,33.688957362710795,2.9057093115686463,,,37
38,u. olhanen.,female,s,False,Resting in shaded crevice along cliff.,['Mussel'],6.0,1.1216034914364348,1.3248492478525935,0.8818599076909098,1.126670037664864,,,38
39,u. olhanen.,male,a,,Grazing on mollusks among debris.,"['Snail', 'Small Fish', 'Algae', 'Sea Star', 'Crab (Other Species)']",6.0,5.181818181818182,4.7416517968308405,4.013671701110778,58.26195603472922,,,39
40,u. olhanen.,male,s,True,Vibrating antennae in flowing current.,"['Sea Sponge', 'Sea Star', 'Sea Urchin', 'Snail', 'Mussel']",3.0,4.204545454545454,4.60787850676109,3.736179834607789,44.773880254474044,,,40
41,U. olhanensis,female,s,False,Advancing toward bait in water.,"['Hermit Crab', 'Sea Sponge', 'Mussel']",6.0,2.0707762675368127,2.34441231519711,1.530578587132714,1.9444222466433962,,,41
42,U. olhanensis,male,a,,Scaling steep rock faces near shore.,"['Algae', 'Polychaete Worm', 'Crab (Other Species)']",4.0,0.9545454545454546,0.9605793553606703,3.3890126557272655,0.7079101721988613,,,42
43,A farensis,male,s,,Interaction with nearby hermit crab.,['Hermit Crab'],7.0,2.159090909090909,2.2425875031968605,1.917539951264912,16.845187970354747,,,43
44,u. olhanen.,male,a,,Rhythmic waving as social cue.,['Snail'],6.0,3.409090909090909,3.4687660558139144,2.8918077162543487,34.338113418745614,,,44
45,Ucides alvorensis,male,a,,Clambering up submerged tree trunks.,"['Algae', 'Small Fish', 'Shrimp', 'Sea Sponge', 'Crab (Other Species)']",7.0,4.363636363636363,4.372092203369494,3.6089978703581576,49.30452620003498,,,45
46,U. olhanensis,female,a,False,Escaping from pursuing predator silhouette.,"['Sea Urchin', 'Hermit Crab']",8.0,2.853523663513982,2.761534879150712,1.9848874638209089,2.271161183627861,,,46
47,u. olhanen.,female,s,False,Picking algae carefully off rock faces.,['Crab (Other Species)'],4.0,0.6009006669625928,0.4884124081874075,0.35989546893715924,0.40666479651774295,,,47
48,u. olhanen.,male,a,,Approaching small fish with curiosity.,"['Shrimp', 'Sea Sponge', 'Sea Urchin']",7.0,4.909090909090909,5.079043655179955,4.435391271347993,63.41597885932851,,,48
49,u. olhanen.,N/R,a,,Clambering up submerged tree trunks.,"['Coral Fragment', 'Hermit Crab', 'Algae']",2.0,1.2272727272727273,1.1612564629635622,2.3715859612448544,0.8295766324552418,,,49
50,A. Farensis,N/R,a,True,Progressing cautiously through new area.,"['Small Fish', 'Hermit Crab']",4.0,1.3852001050635867,1.2993928039556069,0.942731238039809,1.2992327494954572,,,50
51,A farensis,female,s,False,Claw snapping in diver confrontation.,"['Sea Urchin', 'Algae']",7.0,3.408925503730333,2.7707441154574024,1.952592657971955,2.3961552548600937,,,51
52,A farensis,male,p,,Claw snapping in aggressive encounter.,"['Crab (Other Species)', 'Sea Anemone', 'Jellyfish']",4.0,3.272727272727273,2.495293517722072,1.961830159551994,16.467635110932367,,,52
53,u. olhanen.,male,s,,Collecting biofilm from sunken wood.,['Sea Star'],8.0,4.886363636363637,5.251352061872025,3.8421683415736685,69.1393626089444,,,53
54,u. olhanen.,male,a,,"Burrowing into soft, sandy sediment.",['Snail'],6.0,2.590909090909091,2.772292559406152,1.9445909870512728,20.806844543469772,,,54
55,U. olhanensis,male,j,,Advancing toward bait in water.,"['Polychaete Worm', 'Hermit Crab', 'Snail', 'Coral Fragment', 'Sea Star']",5.0,0.8181818181818182,1.0551231415638052,3.896296364088084,0.7828912097186165,,,55
56,A farensis,female,a,False,Entering burrow after disturbance.,['Mussel'],8.0,2.473035794270306,2.466974700371623,1.7818799555475342,2.1578590314720567,,,56
57,A. Farensis,female,p,False,Camouflaging with nearby mud.,"['Sea Sponge', 'Algae', 'Sea Urchin', 'Sea Anemone', 'Coral Fragment']",4.0,2.3222475947600003,2.026935492125318,1.4195261215630148,1.709799612391944,,,57
58,A farensis,female,j,False,Swiftly dashing across exposed sand.,"['Shrimp', 'Algae', 'Sea Urchin', 'Sea Anemone']",8.0,0.39587319328080495,0.5691297114713249,0.40998855612938384,0.49559321464496975,,,58
59,A farensis,male,a,,Nibbling detritus off seabed patches.,"['Small Fish', 'Sea Sponge', 'Coral Fragment', 'Mussel']",5.0,0.9545454545454546,0.959460270899621,0.7211561645005712,3.062109906009387,,,59
60,Ucides alvorensis,male or female,s,True,Nibbling detritus off seabed patches.,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",2.0,3.1818181818181817,2.6609898014034665,7.587479806746722,1.95392866753265,,,60
61,u. olhanen.,male,a,,Guarding hole in substrate from intruders.,['Hermit Crab'],6.0,0.5454545454545454,0.5974880545225103,1.4257795157864193,0.45250965387539444,,,61
62,A. Farensis,male,j,,Guarding eggs beneath body flap.,['Sea Anemone'],2.0,1.9545454545454546,1.2611360211540323,5.701704393415491,0.8849458504107641,,,62
63,Ucides alvorensis,male,j,,Scaling steep rock faces near shore.,"['Snail', 'Polychaete Worm', 'Algae']",7.0,2.227272727272727,2.935171956772741,24.75120183797635,2.4833432905724617,,,63
64,U. olhanensis,female,j,True,Taking cover beneath seagrass leaves.,['Sea Anemone'],5.0,0.44902235853561373,0.25976287589623476,0.17191111543207171,0.2108126655057387,,,64
65,A. Farensis,male,p,,Sifting through sediment for scraps.,"['Sea Anemone', 'Algae', 'Shrimp', 'Sea Urchin']",10.0,1.3636363636363635,1.2787991733028283,1.1073966830990196,6.202978710440016,,,65
66,u. olhanen.,male,j,,Nibbling detritus off seabed patches.,"['Shrimp', 'Crab (Other Species)']",8.0,0.22727272727272727,0.3093345570227139,0.22938655405942548,0.47420843525489365,,,66
67,Ucides alvorensis,male or female,p,,Claw snapping in aggressive encounter.,"['Shrimp', 'Sea Anemone', 'Polychaete Worm', 'Hermit Crab', 'Coral Fragment']",8.0,1.429391026840962,1.724006565198723,1.4794879880826057,1.7899566820757011,,,67
68,A farensis,female,p,False,Reacting to sudden changes in temperature.,"['Sea Sponge', 'Sea Urchin']",6.0,0.5592206102141334,0.5416328844365977,0.3811988735876248,0.43348777287350376,,,68
69,A farensis,female,j,False,Retreating quickly into hidden burrow.,"['Crab (Other Species)', 'Jellyfish', 'Sea Anemone', 'Mussel', 'Small Fish']",8.0,1.2480729452081893,1.6615152153427453,1.1702233092540821,1.4624662296984403,,,69
70,u. olhanen., ,s,True,Claw snapping in aggressive encounter.,"['Crab (Other Species)', 'Barnacle', 'Shrimp']",7.0,2.272727272727273,2.605688580382345,6.401672078017375,2.1175247544713254,,,70
71,A farensis,male,s,,Peering out cautiously from cover.,"['Polychaete Worm', 'Sea Urchin', 'Coral Fragment']",5.0,4.431818181818182,3.693618601048305,3.0605911931103553,34.730350467659406,,,71
72,A. Farensis,female,s,True,Claw shaking post-contact gesture.,"['Polychaete Worm', 'Jellyfish', 'Coral Fragment', 'Hermit Crab', 'Sea Star']",6.0,1.9412914926417855,2.0946347763541837,1.2690403514503006,1.7305622139658536,,,72
73,A. Farensis,male,a,,Entering burrow after disturbance.,"['Barnacle', 'Sea Urchin', 'Jellyfish', 'Sea Sponge', 'Polychaete Worm']",11.0,2.0454545454545454,1.9426015076484917,1.649401945688234,10.390956982682173,,,73
74,A farensis,female,a,False,Scavenging at the edge of tidal pools.,"['Algae', 'Barnacle', 'Mussel', 'Sea Anemone']",8.0,3.079707280360711,3.169429775295596,2.2092911410674985,2.7662694602800433,,,74
75,u. olhanen.,female,j,False,Picking algae carefully off rock faces.,"['Small Fish', 'Sea Urchin']",9.0,0.361003507181422,0.4353651287562838,0.27842303003005925,0.3882705187935476,,,75
76,u. olhanen.,female,s,True,Picking algae carefully off rock faces.,"['Sea Sponge', 'Snail', 'Crab (Other Species)', 'Hermit Crab']",4.0,1.7367123236217525,1.9118612404424893,1.49100196608307,1.6630030305815071,,,76
77,u. olhanen.,nan,s,,Consuming algae scraped from barnacles.,"['Barnacle', 'Sea Sponge', 'Sea Star', 'Coral Fragment']",5.0,2.707314465133655,2.253105399671989,1.8648144247734815,2.475095724796409,,,77
78,u. olhanen.,female,j,False,Resisting aggressive fish encounter.,"['Shrimp', 'Crab (Other Species)', 'Sea Urchin', 'Coral Fragment', 'Small Fish']",9.0,0.9881999107620999,0.9752932457259393,0.6068465278411722,0.8729596262115913,,,78
79,A. Farensis,female,a,False,Rhythmic waving as social cue.,"['Small Fish', 'Jellyfish']",7.0,4.387414605272391,4.346740880570911,2.7051833122515396,3.7357058600497877,,,79
80,Ucides alvorensis, ,a,True,Inspecting remains of another crab.,"['Snail', 'Shrimp', 'Sea Star', 'Hermit Crab', 'Polychaete Worm']",9.0,0.7333183202941399,0.7879872836917378,0.6956806414907225,0.8426620980081228,,,80
81,u. olhanen.,male,s,,Claw shaking post-contact gesture.,"['Small Fish', 'Sea Star', 'Snail', 'Shrimp', 'Sea Anemone']",4.0,2.159090909090909,2.0403057265536098,14.307299756838217,1.7074177825477082,,,81
82,A farensis,male,j,,Clambering up submerged tree trunks.,['Snail'],6.0,1.8181818181818181,1.6259853191097,1.4295579698084542,8.91562558422556,,,82
83,A farensis,male,j,,Inspecting remains of another crab.,"['Polychaete Worm', 'Sea Anemone', 'Hermit Crab', 'Mussel']",7.0,0.7727272727272727,0.6831374111330207,2.0874226174145325,0.5328807826288853,,,83
84,U. olhanensis,female,a,False,Picking algae carefully off rock faces.,"['Polychaete Worm', 'Sea Urchin', 'Mussel', 'Crab (Other Species)', 'Sea Star']",6.0,2.0095099352262107,2.0601768562884533,1.408429218424723,1.6905632362622856,,,84
85,u. olhanen.,male,s,,Sifting through sediment for scraps.,"['Hermit Crab', 'Small Fish', 'Sea Urchin', 'Shrimp']",7.0,4.090909090909091,3.9874212789663246,3.156966546982431,43.54116759266133,,,85
86,u. olhanen.,female,s,False,Entering burrow after disturbance.,"['Small Fish', 'Algae', 'Hermit Crab', 'Sea Star', 'Barnacle']",7.0,1.7950014390247802,1.9368692357339865,1.3651964578141742,1.7192234925995442,,,86
87,Ucides alvorensis,female,p,False,Adopting threatening stance when approached.,"['Shrimp', 'Sea Star']",5.0,1.6342019392429732,1.2648470969545489,0.8626769010103214,1.0287241802170002,,,87
88,u. olhanen.,male,j,,Searching tidal pools for nutrients.,['Crab (Other Species)'],7.0,0.45454545454545453,0.4773612073993686,0.370613575176411,0.9316781140092455,,,88
89,u. olhanen.,male,a,,Entering burrow after disturbance.,"['Mussel', 'Barnacle', 'Sea Urchin']",9.0,5.045454545454546,4.617844865862826,3.6998739478135487,52.40885523554425,,,89
90,U. olhanensis,male,j,True,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Algae']",9.0,0.36363636363636365,0.3408185249564709,0.23869717454497555,0.5653740053453413,,,90
91,U. olhanensis,male,j,,Emerging slowly after perceived threat.,"['Hermit Crab', 'Polychaete Worm', 'Jellyfish', 'Mussel', 'Snail']",3.0,1.2727272727272727,0.8992361365699785,0.6731468675632626,3.0116534455122728,,,91
92,U. olhanensis,male,s,,Concealing self beneath floating matter.,"['Sea Sponge', 'Sea Anemone', 'Shrimp', 'Sea Star', 'Polychaete Worm']",5.0,4.090909090909091,3.6867171046326592,32.28153533004436,2.853664047494433,,,92
93,u. olhanen.,male,p,,Lying still to avoid detection.,"['Sea Star', 'Sea Anemone', 'Small Fish', 'Snail', 'Coral Fragment']",1.0,0.2727272727272727,0.26661441660510654,0.1889617069194953,0.44572194440921165,,,93
94,U. olhanensis,male,j,,Entering burrow after disturbance.,"['Crab (Other Species)', 'Jellyfish', 'Polychaete Worm', 'Shrimp']",6.0,0.5,0.5610415690036453,1.3187818037316474,0.4919188965816925,,,94
95,Ucides alvorensis,-,j,,Vibrating antennae in flowing current.,"['Sea Anemone', 'Coral Fragment', 'Shrimp', 'Barnacle', 'Jellyfish']",8.0,0.8634879162099622,0.760948473489866,0.5774261488782577,0.7274839316719486,,,95
96,u. olhanen.,male,s,,Reacting to sudden changes in temperature.,"['Snail', 'Sea Anemone', 'Sea Star', 'Sea Sponge']",6.0,3.409090909090909,3.4094312752905576,30.058586574059518,2.8731011878420074,,,96
97,u. olhanen.,male,a,,Escaping from pursuing predator silhouette.,"['Mussel', 'Jellyfish', 'Small Fish', 'Coral Fragment']",13.0,5.045454545454546,5.052159032137695,51.94931625640535,4.273261597472167,,,97
98,A farensis,male,j,,Claw snapping in aggressive encounter.,"['Mussel', 'Snail']",3.0,0.9090909090909091,0.6538187040679181,1.778591173045586,0.528256059604844,,,98
99,U. olhanensis,female,s,False,Side-stepping along sandy coastal floor.,"['Polychaete Worm', 'Sea Anemone', 'Hermit Crab']",7.0,3.430799444787454,3.7112359337534486,2.2723093144777486,3.2397894907739726,,,99
100,A. Farensis,male,a,True,Color change during molting stress.,"['Algae', 'Hermit Crab', 'Sea Urchin', 'Snail']",6.0,5.863636363636363,6.071757612835915,71.9820571265026,4.957092032939868,,,100
101,U. olhanensis,female,a,False,Entering burrow after disturbance.,"['Hermit Crab', 'Coral Fragment']",1.0,0.7913412745090771,0.9756037802188384,0.7347282567974175,0.856581027454673,,,101
102,U. olhanensis,female,a,False,Entering burrow after disturbance.,"['Sea Anemone', 'Barnacle', 'Small Fish', 'Jellyfish', 'Shrimp']",11.0,2.5780317068361964,2.806263903154146,1.7031300695407736,2.4895736284465158,,,102
103,u. olhanen.,male,s,,Swiftly dashing across exposed sand.,"['Sea Anemone', 'Mussel']",9.0,1.3636363636363635,1.3982434701887108,6.50153241994581,1.0846341326664943,,,103
104,Ucides alvorensis,male or female,s,,Mating ritual involving antennae brushing.,"['Sea Anemone', 'Mussel', 'Small Fish', 'Sea Star']",7.0,4.090909090909091,4.485967400496881,15.877955203628739,3.818662400025158,,,104
105,u. olhanen.,male,a,,Rhythmic waving as social cue.,"['Crab (Other Species)', 'Jellyfish']",2.0,1.7727272727272727,1.846857244694751,9.940580857651462,1.647003014513844,,,105
106,u. olhanen.,male,a,,Brief social contact with fellow crabs.,"['Jellyfish', 'Sea Anemone', 'Shrimp', 'Coral Fragment']",5.0,2.0454545454545454,1.9555260848747373,11.134251196143566,1.759283540478151,,,106
107,A farensis,male,a,,Collecting biofilm from sunken wood.,"['Sea Anemone', 'Shrimp', 'Polychaete Worm', 'Algae']",4.0,3.9545454545454546,3.946130238441418,2.8434181239300127,38.37394937768507,,,107
108,A. Farensis,male,j,,Nibbling detritus off seabed patches.,"['Snail', 'Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Hermit Crab']",3.0,0.6363636363636364,0.8351851046882431,0.6467140680169486,2.9566325067948678,,,108
109,u. olhanen.,female,a,False,Taking cover beneath seagrass leaves.,"['Jellyfish', 'Small Fish', 'Algae']",10.0,3.8981574599153053,3.75398112280005,2.3226530277353614,3.2651873956049595,,,109
110,u. olhanen.,male,a,True,Swimming briefly to avoid disturbance.,"['Jellyfish', 'Mussel', 'Algae']",6.0,4.090909090909091,3.808435348179407,34.09726824143925,2.993225174604285,,,110
111,U. olhanensis,male,s,,Mating ritual involving antennae brushing.,"['Jellyfish', 'Barnacle', 'Shrimp', 'Coral Fragment']",8.0,5.0,5.714365121525713,77.63748124289542,4.554842634727939,,,111
112,A farensis,male,a,,Nibbling detritus off seabed patches.,"['Hermit Crab', 'Barnacle', 'Small Fish', 'Crab (Other Species)']",2.0,1.0909090909090908,1.1815835468369107,1.0388691910940884,4.817590773286759,,,112
113,U. olhanensis,-,a,,Picking algae carefully off rock faces.,"['Snail', 'Sea Star', 'Sea Sponge', 'Jellyfish', 'Barnacle']",5.0,1.6363636363636365,1.7648991642970069,3.510452104689797,1.427752681666547,,,113
114,U. olhanensis,female,s,False,Escaping from pursuing predator silhouette.,"['Snail', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)']",7.0,2.554796140304143,2.561767824676198,1.6225471461408871,2.05995105087429,,,114
115,U. olhanensis,male,s,,"Stationary, blending into rocky backdrop.","['Coral Fragment', 'Hermit Crab', 'Algae', 'Sea Star', 'Crab (Other Species)']",6.0,1.25,1.3212362092796832,1.0304887654358388,6.059817412170417,,,115
116,u. olhanen.,male,a,,Approaching small fish with curiosity.,"['Small Fish', 'Polychaete Worm']",8.0,3.8181818181818183,3.9379915025505423,2.8366453398149702,36.44786725266095,,,116
117,U. olhanensis,female,a,False,Claw snapping in aggressive encounter.,"['Mussel', 'Hermit Crab']",8.0,1.28331977658956,1.1049516990223809,0.7352421879963494,0.9257511115375898,,,117
118,u. olhanen.,male,a,,Guarding hole in substrate from intruders.,"['Hermit Crab', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle', 'Sea Star']",7.0,4.909090909090909,4.646109625818367,45.389563800048975,4.008138879533977,,,118
119,A farensis,female,j,False,Filtering detritus from shallow bottom.,"['Sea Star', 'Snail', 'Barnacle', 'Shrimp', 'Mussel']",6.0,0.6866496482380346,0.6902503699074459,0.45023704692873123,0.6200363349303909,,,119
120,A farensis,female,a,False,Scavenging at the edge of tidal pools.,"['Sea Star', 'Jellyfish']",6.0,4.14245979221477,4.329109529127551,2.7242313073996027,3.8860847504562726,,,120
121,A. Farensis,female,j,False,Engaging in struggle with seaweed entanglement.,"['Algae', 'Sea Sponge', 'Mussel']",2.0,0.6798706284291497,0.7004666626991912,0.4746802704245601,0.568876831925635,,,121
122,u. olhanen.,female,a,False,Picking algae carefully off rock faces.,"['Mussel', 'Sea Urchin', 'Small Fish', 'Coral Fragment', 'Polychaete Worm']",3.0,1.5734623143365098,1.736830727610552,1.2592184841597065,1.5188320667348243,,,122
123,U. olhanensis,female,a,False,Adopting threatening stance when approached.,"['Snail', 'Barnacle']",7.0,3.340482261551074,3.189031316117199,2.162990749938336,2.83402543253464,,,123
124,U. olhanensis,female,a,False,"Stationary, blending into rocky backdrop.","['Snail', 'Mussel']",6.0,2.3003887140267665,2.003820427490586,1.5278640017003062,1.684931011650552,,,124
125,U. olhanensis,female,s,False,Group migration across shallow seabed.,['Coral Fragment'],4.0,1.793220002043566,1.955087114679367,1.2653490038685307,1.7004427812411052,,,125
126,u. olhanen.,male,s,,Entering burrow after disturbance.,['Barnacle'],3.0,2.0454545454545454,2.4144354191424107,1.8760615894393153,16.58615678428369,,,126
127,U. olhanensis,female,a,False,Frequent pausing while exploring.,"['Small Fish', 'Crab (Other Species)', 'Sea Urchin', 'Snail']",7.0,2.357543365965396,2.5527974279135064,1.694591450272342,2.075885872064342,,,127
128,u. olhanen.,male,j,,Sifting through sediment for scraps.,"['Crab (Other Species)', 'Barnacle']",15.0,0.5909090909090909,0.37739338583073745,0.2805294766264163,0.6375772090205715,,,128
129,u. olhanen.,male,a,,Defensive claw movement in water.,['Sea Anemone'],5.0,2.4545454545454546,2.3677689964763644,1.9833571171732876,15.448332655019595,,,129
130,u. olhanen.,male,j,True,Taking cover beneath seagrass leaves.,"['Small Fish', 'Shrimp', 'Algae']",8.0,0.7727272727272727,0.8893830267265321,0.7637466829344024,3.275994240941816,,,130
131,U. olhanensis,male,j,,Sifting through sediment for scraps.,"['Hermit Crab', 'Small Fish', 'Sea Urchin', 'Jellyfish', 'Algae']",4.0,1.4090909090909092,1.2165868689841999,0.8594682318884929,5.41064026890301,,,131
132,U. olhanensis,female,s,False,Darting away in response to sudden shadow.,['Barnacle'],8.0,1.0409948841154202,1.110880977973464,0.7275450243524971,0.9889546882512344,,,132
133,U. olhanensis,male,p,,Scaling steep rock faces near shore.,['Barnacle'],4.0,1.2954545454545454,1.169563588996116,4.710915493482408,0.9644970083664515,,,133
134,Ucides alvorensis,female,p,False,Traversing algae-slick rock surfaces.,"['Coral Fragment', 'Small Fish', 'Crab (Other Species)', 'Shrimp']",9.0,0.7990737753965029,0.9896552184532742,0.7628571625982428,0.8868830032509738,,,134
135,U. olhanensis,male,j,,Protecting territory in confined space.,"['Polychaete Worm', 'Sea Sponge', 'Hermit Crab', 'Small Fish', 'Mussel']",6.0,0.2727272727272727,0.21162547900450976,0.2623757659495587,0.1800274955493725,,,135
