,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
13,Ucides alvorensis,male,sub_adult,,Color change during molting stress.,"['Sea Star', 'Sea Urchin', 'Sea Anemone', 'Shrimp', 'Barnacle']",10.0,47.5,48.04727919515167,70.01711649162176,48.06911873609989,30.0,2022-01-06,,,13
14,u. olhanen.,female,adult,False,Swiftly dashing across exposed sand.,['Shrimp'],5.0,26.32143278356063,27.496049642003687,36.867909750753626,26.745358247683097,29.0,2022-01-06,,,14
15,A farensis,male,pre_puberty,,Scavenging at the edge of tidal pools.,"['Algae', 'Jellyfish']",7.0,18.0,15.973691788322729,21.823242265345197,19.564265031505084,30.0,2022-01-06,,,15
16,A. Farensis,female,sub_adult,True,Creeping under the cover of seagrass.,"['Jellyfish', 'Sea Sponge', 'Barnacle', 'Sea Anemone']",8.0,37.663035520857946,39.58846316231574,57.60496905533097,38.28602226557652,29.0,2022-01-06,,,16
17,U. olhanensis,female,adult,False,Interaction with nearby hermit crab.,"['Barnacle', 'Sea Star', 'Hermit Crab', 'Crab (Other Species)']",5.0,27.666013421774863,24.47191594599324,34.415381071086124,29.592728966649926,30.0,2022-01-06,,,17
18,u. olhanen.,male,sub_adult,,Progressing cautiously through new area.,"['Algae', 'Snail']",9.0,28.75,24.626906571883467,35.95358562088213,28.786354220198263,30.0,2022-01-06,,,18
19,A. Farensis,male,sub_adult,,Searching tidal pools for nutrients.,"['Algae', 'Sea Anemone', 'Sea Star', 'Barnacle', 'Small Fish']",9.0,37.5,31.503300964046847,41.324787915429525,39.806305679233084,29.0,2022-01-06,,,19
20,u. olhanen.,male,sub_adult,True,Camouflaging with nearby mud.,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Star', 'Sea Anemone', 'Algae']",9.0,45.0,45.06160927976511,63.897769440498074,47.32110106624834,28.0,2022-01-06,,,20
21,U. olhanensis,male,adult,,Group migration across shallow seabed.,"['Algae', 'Hermit Crab', 'Sea Urchin', 'Shrimp']",8.0,27.0,28.750664835844926,35.428570078668706,28.06046907803277,29.0,2022-01-06,,,21
22,u. olhanen.,female,adult,True,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Shrimp']",7.0,35.27104084583708,38.561964032395224,49.50727500635571,38.50513534848217,29.0,2022-01-06,,,22
23,A farensis,female,pre_puberty,False,Waving claw in signal to another crab.,"['Sea Star', 'Sea Urchin', 'Barnacle', 'Sea Sponge']",7.0,9.061804196026799,8.903188848829316,12.944134608748131,9.828138190356244,29.0,2022-01-06,,,23
24,A farensis,male,adult,,Harvesting food beneath floating debris.,"['Jellyfish', 'Mussel', 'Sea Anemone', 'Barnacle', 'Crab (Other Species)']",10.0,15.0,15.262562283680891,19.812974833355764,15.625994821015423,30.0,2022-01-06,,,24
25,A farensis,female,sub_adult,True,"Stationary, blending into rocky backdrop.","['Coral Fragment', 'Sea Sponge', 'Crab (Other Species)']",10.0,18.95678477679631,22.41620088864215,28.436355086880067,20.753173722353672,28.0,2022-01-06,,,25
26,A farensis,male,sub_adult,,Swiftly dashing across exposed sand.,"['Sea Anemone', 'Sea Urchin', 'Crab (Other Species)']",9.0,26.25,22.446182197694878,32.411741269120625,28.301433037583713,28.0,2022-01-06,,,26
27,u. olhanen.,male,adult,,Rhythmic waving as social cue.,"['Polychaete Worm', 'Shrimp', 'Sea Anemone', 'Coral Fragment']",6.0,33.0,31.147754327236168,39.01882102120641,34.52298144168277,28.0,2022-01-06,,,27
28,A. Farensis,male,pre_puberty,,Inspecting remains of another crab.,['Coral Fragment'],8.0,27.0,18.98390928905795,27.282412750751188,28.79575379122651,29.0,2022-01-06,,,28
29,A farensis,male,adult,,Swimming briefly to avoid disturbance.,"['Jellyfish', 'Hermit Crab']",10.0,37.5,40.90998905282129,58.92193123755475,37.61894522258793,27.0,2022-01-06,,,29
30,U. olhanensis,male,juvenile,True,Guarding hole in substrate from intruders.,['Jellyfish'],7.0,12.5,13.724647700266935,19.573814904947888,12.5194053133452,30.0,2022-01-06,,,30
31,A. Farensis,male,adult,,Creeping under the cover of seagrass.,"['Polychaete Worm', 'Coral Fragment']",11.0,42.0,40.3686133965023,54.04407163449587,43.369387912669204,29.0,2022-01-06,,,31
32,A. Farensis,male,pre_puberty,,Brief social contact with fellow crabs.,"['Sea Sponge', 'Jellyfish', 'Sea Anemone']",10.0,23.25,20.631724801237734,24.768696448755545,25.014135137447134,29.0,2022-01-06,,,32
33,A farensis,female,adult,False,Retreating swiftly from perceived danger.,"['Small Fish', 'Mussel', 'Sea Sponge', 'Barnacle', 'Snail']",6.0,21.160428149840293,20.61966496517127,24.776367601773654,22.22499473089416,29.0,2022-01-06,,,33
34,U. olhanensis,female,juvenile,False,Sifting through sediment for scraps.,"['Jellyfish', 'Snail']",8.0,6.786596583000929,9.535280593415619,12.974815664727227,6.8310689623579295,28.0,2022-01-06,,,34
35,u. olhanen.,male,adult,,Defensive claw movement in water.,['Polychaete Worm'],10.0,10.5,10.386856879689768,13.0093623087694,11.529861289153818,28.0,2022-01-06,,,35
36,A farensis,male,adult,,Vibrating antennae in flowing current.,"['Hermit Crab', 'Sea Star', 'Small Fish', 'Sea Anemone']",6.0,12.0,11.876424970309497,16.507266562144963,12.782542489167263,28.0,2022-01-06,,,36
37,U. olhanensis,female,adult,True,Sheltering under broken shell piece.,"['Mussel', 'Small Fish', 'Hermit Crab']",10.0,28.007080237214687,29.314353061174916,38.167359103345106,29.949254461177393,29.0,2022-01-06,,,37
38,A. Farensis,-,sub_adult,,Engaging in struggle with seaweed entanglement.,"['Jellyfish', 'Algae', 'Mussel']",6.0,23.75,26.384974196671177,35.235436946883596,23.829083673674802,29.0,2022-01-06,,,38
39,A. Farensis,female,adult,False,Swimming briefly to avoid disturbance.,"['Sea Star', 'Coral Fragment', 'Crab (Other Species)', 'Sea Sponge', 'Barnacle']",4.0,25.19792248299971,25.674830792737236,37.73561363565908,26.441739578028947,29.0,2022-01-06,,,39
40,U. olhanensis,male,pre_puberty,True,"Burrowing into soft, sandy sediment.","['Barnacle', 'Sea Sponge']",5.0,33.0,35.09873466574936,49.53718542020054,34.695262385572626,28.0,2022-01-06,,,40
41,U. olhanensis,female,pre_puberty,False,Waving claw in signal to another crab.,"['Sea Sponge', 'Sea Anemone']",5.0,24.994129054601334,19.805536304023107,28.475702146968406,25.501058342130793,28.0,2022-01-06,,,41
42,A. Farensis,male,adult,,Color change during molting stress.,['Barnacle'],9.0,51.0,53.35908267119942,72.57898647931027,54.29809750392053,29.0,2022-01-06,,,42
43,U. olhanensis,female,pre_puberty,True,Sifting through sediment for scraps.,"['Sea Urchin', 'Algae', 'Sea Sponge', 'Mussel', 'Small Fish']",9.0,8.052197658113743,5.5066503229819945,8.153074236989246,8.630301579741689,29.0,2022-01-06,,,43
44,u. olhanen.,male,adult,,Color change during molting stress.,"['Sea Anemone', 'Jellyfish']",10.0,24.0,25.76010161117527,32.22975738070044,25.94373412674285,29.0,2022-01-06,,,44
45,A farensis,male,juvenile,,Vibrating antennae in flowing current.,['Jellyfish'],12.0,8.5,11.614113903410326,14.197327022032782,9.07730346905928,30.0,2022-01-06,,,45
46,Ucides alvorensis,male or female,pre_puberty,,Displaying territorial behavior against intruder.,"['Crab (Other Species)', 'Jellyfish', 'Mussel', 'Coral Fragment', 'Sea Sponge']",6.0,8.25,6.838782378526702,8.303475208838362,8.490797686342344,28.0,2022-01-06,,,46
47,A farensis,female,adult,True,Slowly navigating around seagrass beds.,"['Sea Sponge', 'Sea Star', 'Crab (Other Species)']",10.0,22.68666406785593,19.804370629961717,26.22307100409676,23.549778032307795,29.0,2022-01-06,,,47
48,U. olhanensis,male,adult,,Scuttling swiftly over rocky terrain.,"['Polychaete Worm', 'Algae', 'Barnacle', 'Sea Sponge', 'Snail']",5.0,39.0,35.609347177585036,51.71977283011315,42.7582763285501,29.0,2022-01-06,,,48
49,Ucides alvorensis,female,pre_puberty,True,Slowly navigating around seagrass beds.,"['Barnacle', 'Crab (Other Species)', 'Snail', 'Sea Star', 'Algae']",7.0,15.831399827583997,14.028360771529458,20.954902623453247,17.179660206651853,31.0,2022-01-06,,,49
50,u. olhanen.,female,adult,False,Vibrating antennae in flowing current.,"['Algae', 'Polychaete Worm', 'Hermit Crab', 'Crab (Other Species)']",7.0,26.25360354135878,24.287177117043736,30.853972531791293,28.105612971791516,29.0,2022-01-06,,,50
51,u. olhanen.,male,pre_puberty,,Creeping under the cover of seagrass.,"['Sea Urchin', 'Polychaete Worm', 'Sea Sponge', 'Jellyfish', 'Barnacle']",9.0,11.25,9.434969548645393,12.147037667828977,11.812357276274916,28.0,2022-01-06,,,51
52,u. olhanen.,male,pre_puberty,,Consuming algae scraped from barnacles.,"['Hermit Crab', 'Small Fish', 'Sea Sponge', 'Barnacle', 'Sea Anemone']",10.0,10.5,9.388228424310462,12.651829315286093,11.280771201577886,29.0,2022-01-06,,,52
53,A. Farensis,male,sub_adult,,Scaling steep rock faces near shore.,"['Hermit Crab', 'Mussel', 'Shrimp']",9.0,27.5,31.85833639332696,40.22498373252371,29.659391629226985,28.0,2022-01-06,,,53
54,U. olhanensis,female,sub_adult,True,Concealing self beneath floating matter.,"['Shrimp', 'Jellyfish', 'Small Fish']",9.0,29.194350636623284,23.47474401313375,30.973365708877935,31.864664849467246,29.0,2022-01-06,,,54
55,u. olhanen.,female,pre_puberty,True,Interaction with nearby hermit crab.,"['Sea Anemone', 'Coral Fragment', 'Algae', 'Snail', 'Sea Star']",8.0,8.666882873552927,7.045303190052088,9.193639689856377,9.2336487321657,30.0,2022-01-06,,,55
56,A farensis,female,pre_puberty,False,Inspecting remains of another crab.,"['Barnacle', 'Algae']",8.0,25.044458478399367,23.538484580953178,28.91728667318003,25.93861858813817,31.0,2022-01-06,,,56
57,u. olhanen.,male,sub_adult,,Resting in shaded crevice along cliff.,"['Algae', 'Sea Urchin', 'Small Fish']",8.0,51.25,57.370605120965486,77.16796459179466,55.729821444025866,30.0,2022-01-06,,,57
58,A. Farensis,female,adult,False,Interaction with nearby hermit crab.,"['Sea Sponge', 'Sea Urchin', 'Algae', 'Small Fish']",9.0,33.079848563519185,40.21524862443187,60.06375987201125,33.662549457901584,28.0,2022-01-06,,,58
59,Ucides alvorensis,male,adult,,Reacting to sudden changes in temperature.,['Small Fish'],7.0,40.5,39.554397481850245,57.742204684145044,43.38525460482851,29.0,2022-01-06,,,59
60,u. olhanen.,female,adult,False,Peering out cautiously from cover.,['Crab (Other Species)'],3.0,48.65432591561339,50.435653925874774,71.15157590777494,49.1164184275897,28.0,2022-01-06,,,60
61,A. Farensis,female,adult,True,Feeding on decaying matter among rocks.,"['Hermit Crab', 'Sea Star']",9.0,17.460678341632008,16.032956229405215,21.428359508054065,17.503374513812698,26.0,2022-01-06,,,61
62,u. olhanen.,female,sub_adult,True,Creeping under the cover of seagrass.,"['Hermit Crab', 'Mussel', 'Coral Fragment', 'Polychaete Worm']",8.0,21.05543096960067,17.152407432857242,25.418070443737555,23.01003670834222,29.0,2022-01-06,,,62
63,Ucides alvorensis,female,adult,True,Claw snapping in diver confrontation.,"['Sea Urchin', 'Small Fish', 'Snail', 'Shrimp', 'Coral Fragment']",10.0,30.018339714260037,33.29617263203696,42.627968504992474,32.102437577123546,28.0,2022-01-06,,,63
64,Ucides alvorensis,male,juvenile,,Vibrating antennae in flowing current.,"['Coral Fragment', 'Snail', 'Algae', 'Polychaete Worm', 'Crab (Other Species)']",6.0,16.5,14.320734922893635,17.637183489395518,16.815994967298405,30.0,2022-01-06,,,64
65,A farensis,male,adult,,Waving claw in signal to another crab.,"['Barnacle', 'Hermit Crab', 'Coral Fragment', 'Sea Star']",9.0,42.0,44.47673047962272,64.41997757783479,45.580989209242524,28.0,2022-01-06,,,65
66,A farensis,male,pre_puberty,,Lying still to avoid detection.,"['Sea Star', 'Hermit Crab']",10.0,6.75,8.480889301664181,12.370451786507425,7.166370133639775,28.0,2022-01-06,,,66
67,U. olhanensis,female,pre_puberty,True,Engaging in antennae-to-antennae contact.,"['Sea Anemone', 'Mussel', 'Sea Urchin', 'Jellyfish']",7.0,12.718299161306286,11.373533010998202,16.714586753447804,13.161403955517216,29.0,2022-01-06,,,67
68,U. olhanensis,female,adult,True,Picking algae carefully off rock faces.,"['Sea Anemone', 'Jellyfish', 'Sea Star', 'Coral Fragment']",11.0,21.297845009144417,20.81404535347956,26.821791078410783,22.134267255611196,28.0,2022-01-06,,,68
69,A. Farensis,female,pre_puberty,False,Retreating swiftly from perceived danger.,"['Crab (Other Species)', 'Jellyfish', 'Shrimp']",4.0,12.068614523554587,9.559495876900176,12.40552194655446,12.745439393265295,29.0,2022-01-06,,,69
70,u. olhanen., ,sub_adult,True,Slowly navigating around seagrass beds.,"['Barnacle', 'Mussel', 'Jellyfish']",11.0,47.5,55.0585415708679,68.8002991710686,50.02072379953013,28.0,2022-01-06,,,70
71,A. Farensis,male,juvenile,,Rapid clawing during feeding bouts.,"['Polychaete Worm', 'Sea Urchin', 'Coral Fragment']",8.0,6.5,7.52383508622549,9.098239524286003,6.782652003944939,30.0,2022-01-06,,,71
72,u. olhanen.,female,adult,True,Gradual movement in cold conditions.,"['Mussel', 'Shrimp', 'Polychaete Worm', 'Small Fish', 'Algae']",5.0,36.23131931193814,40.549628262119825,60.44405793448897,37.651363949841155,29.0,2022-01-06,,,72
73,U. olhanensis,female,adult,False,Retreating swiftly from perceived danger.,"['Algae', 'Polychaete Worm', 'Sea Urchin', 'Barnacle']",7.0,23.077773127589392,20.5198042672756,25.506281948960456,23.613344893592377,29.0,2022-01-06,,,73
74,u. olhanen.,male,sub_adult,,Escaping from pursuing predator silhouette.,"['Snail', 'Crab (Other Species)']",7.0,11.25,10.988239653348247,15.541168491851103,12.333421483827069,29.0,2022-01-06,,,74
75,U. olhanensis,-,adult,,Frequent pausing while exploring.,"['Small Fish', 'Sea Sponge', 'Algae']",4.0,42.0,39.64804657541157,53.009561277287716,43.42546369695855,29.0,2022-01-06,,,75
76,A. Farensis,male,sub_adult,,Camouflaging with nearby mud.,"['Mussel', 'Snail', 'Barnacle', 'Coral Fragment']",7.0,22.5,24.150778782240785,35.92941432207797,23.26715437154092,29.0,2022-01-06,,,76
77,U. olhanensis,female,adult,True,Progressing cautiously through new area.,"['Jellyfish', 'Small Fish', 'Barnacle', 'Sea Anemone']",7.0,24.62164071668214,23.616653702094176,32.43531028694268,26.76856665119176,29.0,2022-01-06,,,77
78,A. Farensis,N/R,adult,,Nibbling detritus off seabed patches.,"['Polychaete Worm', 'Snail', 'Sea Star', 'Algae', 'Barnacle']",10.0,34.5,31.781283947652117,44.94810783192728,35.3282986079854,30.0,2022-01-06,,,78
79,A farensis,male,juvenile,,Performing dominance display by body lifting.,"['Algae', 'Crab (Other Species)', 'Coral Fragment', 'Shrimp', 'Jellyfish']",7.0,14.0,16.779525813437154,24.024410268344134,14.977762971880752,30.0,2022-01-06,,,79
80,A. Farensis,female,pre_puberty,False,Gradual movement in cold conditions.,"['Sea Anemone', 'Mussel', 'Crab (Other Species)']",8.0,19.125033394913622,23.591640561875966,29.536596310853202,20.31975733123666,30.0,2022-01-06,,,80
81,u. olhanen.,female,pre_puberty,False,Displaying territorial behavior against intruder.,"['Crab (Other Species)', 'Small Fish', 'Hermit Crab']",8.0,15.061911003192602,11.803323777734226,16.029199933262394,15.312788724175958,28.0,2022-01-06,,,81
82,A farensis,female,adult,True,Searching tidal pools for nutrients.,"['Polychaete Worm', 'Algae', 'Barnacle', 'Mussel']",8.0,13.073386911891951,14.728454127811064,18.451765565648948,13.281035342652126,29.0,2022-01-06,,,82
83,Ucides alvorensis,male,sub_adult,,Scavenging at the edge of tidal pools.,['Small Fish'],7.0,22.5,25.75263598089468,35.845670593971754,24.484296563861996,29.0,2022-01-06,,,83
84,A farensis,male or female,sub_adult,,Approaching small fish with curiosity.,"['Sea Sponge', 'Coral Fragment', 'Sea Star', 'Crab (Other Species)']",11.0,41.25,38.71979304656944,55.435218967622255,44.89024606137052,26.0,2022-01-06,,,84
85,u. olhanen.,female,juvenile,True,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Barnacle', 'Jellyfish', 'Sea Urchin', 'Crab (Other Species)']",12.0,5.341416311627178,5.310886771480912,6.828446947929735,5.400342115105297,30.0,2022-01-06,,,85
86,U. olhanensis,female,pre_puberty,False,Claw snapping in aggressive encounter.,"['Algae', 'Sea Anemone', 'Mussel', 'Polychaete Worm', 'Sea Urchin']",9.0,17.235814794794265,14.67698246240939,21.714184899437242,17.8235505199533,28.0,2022-01-06,,,86
87,A farensis,female,adult,False,Peering out cautiously from cover.,"['Small Fish', 'Coral Fragment', 'Sea Star', 'Polychaete Worm']",8.0,20.00485893917601,20.56764690670569,27.874860391622462,20.238642787370736,29.0,2022-01-06,,,87
88,u. olhanen.,female,sub_adult,False,Hiding beneath overhanging rock.,"['Mussel', 'Coral Fragment', 'Algae', 'Hermit Crab', 'Sea Star']",10.0,9.063028469946884,9.59492408069975,13.04556652524105,9.236200232804153,28.0,2022-01-06,,,88
89,u. olhanen.,male,juvenile,,Side-stepping along sandy coastal floor.,"['Crab (Other Species)', 'Shrimp']",10.0,18.5,24.103315411556444,31.587171616357615,19.67072018227828,30.0,2022-01-06,,,89
90,U. olhanensis,male,juvenile,True,Reacting to sudden changes in temperature.,"['Snail', 'Jellyfish', 'Sea Sponge', 'Mussel']",7.0,10.0,9.463882418245378,12.291126069228714,10.169629580664028,28.0,2022-01-06,,,90
91,u. olhanen.,female,pre_puberty,True,Emerging slowly after perceived threat.,"['Algae', 'Barnacle', 'Small Fish', 'Sea Urchin']",10.0,22.586867045327494,20.082051979635313,26.617262669999572,22.75172306770589,29.0,2022-01-06,,,91
92,U. olhanensis,male,adult,,Sifting through sediment for scraps.,['Barnacle'],8.0,31.5,28.951087212023268,39.37171372539389,31.83038344761955,29.0,2022-01-06,,,92
93,u. olhanen.,male,juvenile,,Resisting aggressive fish encounter.,"['Hermit Crab', 'Crab (Other Species)', 'Sea Urchin']",8.0,3.5,3.5659960073532715,4.422237464565795,3.6941325184004543,29.0,2022-01-06,,,93
94,A. Farensis,male,sub_adult,,Entering burrow after disturbance.,['Sea Star'],8.0,48.75,51.291892725106585,69.88422227546951,51.17729223467477,28.0,2022-01-06,,,94
95,u. olhanen.,female,sub_adult,True,Swiftly dashing across exposed sand.,"['Jellyfish', 'Barnacle', 'Polychaete Worm']",9.0,26.868027738484656,34.1310388212386,43.23362906843505,28.25364625840625,29.0,2022-01-06,,,95
96,U. olhanensis,female,sub_adult,True,Gradual movement in cold conditions.,['Sea Anemone'],9.0,17.533201212170603,19.906042511433125,26.312101849230906,18.384797632764453,29.0,2022-01-06,,,96
97,Ucides alvorensis,N/R,juvenile,,Entering burrow after disturbance.,"['Hermit Crab', 'Mussel', 'Shrimp', 'Sea Urchin']",9.0,4.0,2.8166299525314913,3.3952625361192945,4.112721263456598,31.0,2022-01-06,,,97
98,A. Farensis,male,juvenile,,Rapid clawing during feeding bouts.,"['Crab (Other Species)', 'Coral Fragment', 'Hermit Crab', 'Barnacle']",6.0,9.0,9.130239872342889,11.294882504421118,9.709904240567333,29.0,2022-01-06,,,98
99,U. olhanensis,female,sub_adult,True,Swimming briefly to avoid disturbance.,"['Sea Urchin', 'Algae', 'Snail']",5.0,29.28178555833916,25.087277652353315,34.984844054998376,31.287240277500143,29.0,2022-01-06,,,99
100,U. olhanensis,female,sub_adult,True,Collecting biofilm from sunken wood.,"['Sea Urchin', 'Barnacle']",7.0,12.132038888529577,11.930384325134618,15.086284829180487,13.031933587170604,29.0,2022-01-06,,,100
101,u. olhanen.,male,adult,,Rapid clawing during feeding bouts.,"['Sea Sponge', 'Sea Urchin', 'Barnacle', 'Shrimp']",8.0,18.0,18.28470245830552,24.706665900970822,18.942238568197823,29.0,2022-01-06,,,101
102,u. olhanen.,female,pre_puberty,False,Consuming algae scraped from barnacles.,"['Jellyfish', 'Sea Star', 'Snail', 'Crab (Other Species)']",9.0,21.272185427232518,23.64113849081291,30.949515929486086,22.31021327846945,29.0,2022-01-06,,,102
103,U. olhanensis,male,adult,,Group migration across shallow seabed.,['Sea Urchin'],11.0,54.0,50.15271371057445,62.67883656935213,58.63851893553386,29.0,2022-01-06,,,103
104,A farensis,male,sub_adult,,Performing dominance display by body lifting.,"['Coral Fragment', 'Jellyfish', 'Small Fish', 'Mussel']",9.0,31.25,37.01674189064875,47.53311342347938,32.49032226715028,29.0,2022-01-06,,,104
105,U. olhanensis,female,pre_puberty,True,Feeding on decaying matter among rocks.,"['Jellyfish', 'Mussel', 'Coral Fragment', 'Sea Star']",9.0,8.55663043418203,10.34796188507512,14.423171973578317,8.900542278348203,29.0,2022-01-06,,,105
106,A farensis,male,pre_puberty,,Peering out cautiously from cover.,['Sea Star'],6.0,9.0,10.318583075430833,14.90475863336172,9.201037365345522,28.0,2022-01-06,,,106
107,u. olhanen.,male,juvenile,,Collecting biofilm from sunken wood.,"['Sea Sponge', 'Barnacle', 'Mussel', 'Coral Fragment']",10.0,5.0,5.3145854404367645,6.474269601498662,5.073170183980871,29.0,2022-01-06,,,107
108,u. olhanen.,nan,sub_adult,,Claw snapping in diver confrontation.,['Jellyfish'],8.0,31.25,29.207774218680303,37.879894685287184,32.08256072052673,28.0,2022-01-06,,,108
109,u. olhanen.,female,sub_adult,True,Filtering detritus from shallow bottom.,['Hermit Crab'],9.0,14.98225134628986,17.09293890943092,22.224533285111104,15.032299207133388,29.0,2022-01-06,,,109
110,U. olhanensis,male,adult,True,Emerging slowly after perceived threat.,"['Small Fish', 'Barnacle', 'Sea Anemone']",7.0,31.5,28.946766041779217,36.4251791670769,32.026036608632225,29.0,2022-01-06,,,110
111,U. olhanensis,female,sub_adult,False,Harvesting food beneath floating debris.,['Crab (Other Species)'],8.0,17.37898439342405,20.944382653900067,29.446303626137578,18.841094645964077,28.0,2022-01-06,,,111
112,A. Farensis,male,sub_adult,,Foraging through tangled seagrass roots.,"['Sea Star', 'Small Fish', 'Sea Urchin', 'Jellyfish', 'Sea Sponge']",8.0,20.0,16.933393439998564,20.81975527666287,20.8426245931183,30.0,2022-01-06,,,112
113,U. olhanensis,male,adult,,Side-stepping along sandy coastal floor.,"['Coral Fragment', 'Sea Star', 'Snail', 'Sea Urchin']",10.0,57.0,55.421090150260085,72.4176074051543,61.41505628858331,29.0,2022-01-06,,,113
114,A. Farensis,male,juvenile,,Engaging in antennae-to-antennae contact.,"['Sea Urchin', 'Barnacle', 'Sea Star', 'Small Fish', 'Polychaete Worm']",6.0,14.0,15.088320792297338,18.70721049680924,14.960583420254387,28.0,2022-01-06,,,114
115,A farensis,female,adult,False,Emerging slowly after perceived threat.,"['Crab (Other Species)', 'Algae', 'Barnacle', 'Sea Anemone', 'Shrimp']",8.0,47.922114000511925,47.08678567390809,68.78933783390524,50.2374000141537,29.0,2022-01-06,,,115
116,u. olhanen.,female,juvenile,False,Claw shaking post-contact gesture.,"['Hermit Crab', 'Shrimp', 'Sea Star', 'Algae']",7.0,9.863761845000226,9.753199577768555,13.916635282412042,10.615380175330595,29.0,2022-01-06,,,116
117,A farensis,male,pre_puberty,,Frequent pausing while exploring.,['Sea Sponge'],9.0,42.0,38.14758404572916,55.24222877716744,44.73874264056556,28.0,2022-01-06,,,117
118,U. olhanensis,male,adult,,Engaging in struggle with seaweed entanglement.,"['Snail', 'Sea Anemone', 'Shrimp', 'Algae']",8.0,21.0,21.76326253632949,26.79398072006652,22.002851611655426,30.0,2022-01-06,,,118
119,U. olhanensis,male,pre_puberty,,Gradual movement in cold conditions.,"['Mussel', 'Shrimp', 'Polychaete Worm', 'Sea Sponge', 'Algae']",8.0,5.25,5.728029014351725,7.243778621448076,5.544335392990602,31.0,2022-01-06,,,119
120,U. olhanensis,male,sub_adult,True,Darting away in response to sudden shadow.,"['Mussel', 'Barnacle', 'Hermit Crab', 'Polychaete Worm']",8.0,41.25,39.4515574294925,56.6244359050488,45.3657526691125,29.0,2022-01-06,,,120
121,u. olhanen.,female,sub_adult,False,Inspecting remains of another crab.,"['Polychaete Worm', 'Barnacle', 'Sea Urchin', 'Sea Anemone', 'Algae']",9.0,30.35150136568209,31.165259037409314,41.98007524351501,30.43665685913905,30.0,2022-01-06,,,121
122,A. Farensis,female,adult,False,Darting away in response to sudden shadow.,"['Mussel', 'Coral Fragment', 'Hermit Crab', 'Crab (Other Species)']",8.0,19.113610054755945,22.326261077591425,28.545683837750264,19.798223268983897,31.0,2022-01-06,,,122
123,u. olhanen.,male,pre_puberty,,Resisting aggressive fish encounter.,"['Mussel', 'Hermit Crab', 'Algae', 'Polychaete Worm', 'Sea Urchin']",6.0,21.75,19.195705291140257,24.204474020109178,22.475656433437003,29.0,2022-01-06,,,123
