,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
10,u. olhanen.,male,pre_puberty,True,Protecting territory in confined space.,"['Small Fish', 'Crab (Other Species)', 'Sea Sponge', 'Algae']",5.0,11.25,13.567570801738588,9.581530549150498,109.02031251084945,,,10
11,A farensis,male,pre_puberty,,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Mussel', 'Snail', 'Sea Star']",11.0,24.0,23.173927140537813,276.17032933924827,19.560454507060058,,,11
12,A farensis,male,pre_puberty,,Engaging in antennae-to-antennae contact.,"['Small Fish', 'Crab (Other Species)', 'Snail']",8.0,8.25,9.74631419171918,8.459003654723988,52.81048772315675,,,12
13,U. olhanensis,male,pre_puberty,,Filtering detritus from shallow bottom.,"['Polychaete Worm', 'Sea Anemone', 'Sea Star']",8.0,11.25,7.998825464870828,37.09895029828897,6.465083215600717,,,13
14,A farensis,-,pre_puberty,,Emerging slowly after perceived threat.,['Algae'],6.0,9.0,10.358540660287211,36.460874069039875,7.988315614429431,,,14
15,U. olhanensis,male,pre_puberty,,Retreating swiftly from perceived danger.,['Algae'],8.0,21.75,26.582819440916527,21.68661853090411,544.428850150169,,,15
16,u. olhanen.,male,pre_puberty,,Swimming briefly to avoid disturbance.,"['Sea Urchin', 'Coral Fragment', 'Crab (Other Species)', 'Sea Anemone', 'Algae']",5.0,8.25,7.952377492876421,6.6918191841336006,33.90426501297329,,,16
17,A farensis,male,sub_adult,,Claw snapping in diver confrontation.,"['Jellyfish', 'Barnacle', 'Crab (Other Species)']",12.0,20.0,17.882414939566996,14.71510341820981,217.837149703307,,,17
18,U. olhanensis,female,adult,False,Filtering detritus from shallow bottom.,"['Jellyfish', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)', 'Hermit Crab']",9.0,39.92282251986098,40.26972400534589,33.79743731438808,33.27162601640616,,,18
19,U. olhanensis,-,adult,,Inspecting remains of another crab.,['Barnacle'],8.0,31.5,34.18835714158565,267.8197185737386,27.695244166770514,,,19
20,A farensis,male,adult,True,Resisting aggressive fish encounter.,"['Sea Star', 'Sea Anemone', 'Algae', 'Polychaete Worm', 'Sea Urchin']",9.0,18.0,19.05177598855001,204.44810047600717,14.201884706423051,,,20
21,U. olhanensis,male,adult,,Vibrating antennae in flowing current.,"['Sea Anemone', 'Mussel', 'Shrimp', 'Snail']",6.0,46.5,49.78096486397316,39.88801537660603,1364.031789613012,,,21
22,A. Farensis,male,juvenile,,Scavenging at the edge of tidal pools.,"['Shrimp', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",10.0,23.5,25.14763328599396,21.037933653495504,324.4683919664227,,,22
23,U. olhanensis,female,sub_adult,False,Rhythmic waving as social cue.,"['Mussel', 'Algae', 'Snail', 'Small Fish']",10.0,13.038753158638643,11.546950461426787,10.047720617609402,9.842204538722394,,,23
24,U. olhanensis,female,adult,False,Scaling steep rock faces near shore.,"['Coral Fragment', 'Snail']",9.0,9.974706178996646,10.559885318025824,9.074097693188492,7.688298075446083,,,24
25,u. olhanen.,female,pre_puberty,False,Claw shaking post-contact gesture.,['Sea Anemone'],12.0,9.775469163065141,14.676694500224162,11.221315094339838,13.117998087814678,,,25
26,A farensis,male,juvenile,,Swimming briefly to avoid disturbance.,"['Algae', 'Barnacle']",8.0,8.0,9.834250586000223,7.859160561823598,50.3944542614204,,,26
27,A farensis,male,pre_puberty,,Gradual movement in cold conditions.,"['Snail', 'Hermit Crab', 'Coral Fragment', 'Sea Star']",8.0,10.5,7.657190816024855,5.547401053540399,46.36553728400135,,,27
28,U. olhanensis,male,adult,,Retreating quickly into hidden burrow.,"['Shrimp', 'Crab (Other Species)', 'Algae', 'Sea Star']",7.0,30.0,31.327295394528697,625.7385456348403,27.806294090483675,,,28
29,U. olhanensis,nan,pre_puberty,,Staying half-submerged in loose sand.,"['Snail', 'Small Fish', 'Shrimp', 'Hermit Crab']",7.0,19.450734111195292,27.04177711402961,22.67657686809578,27.49833265783453,,,29
30,u. olhanen.,female,sub_adult,False,Reacting to sudden changes in temperature.,"['Crab (Other Species)', 'Polychaete Worm', 'Mussel']",9.0,35.61720854363216,33.966165990707594,28.69883080447495,28.80154350596924,,,30
31,u. olhanen.,male,pre_puberty,,Searching tidal pools for nutrients.,"['Sea Sponge', 'Coral Fragment', 'Barnacle', 'Hermit Crab']",7.0,18.0,12.979392638459535,129.31653484509343,10.569136485548864,,,31
32,A. Farensis,male,adult,,Foraging through tangled seagrass roots.,"['Mussel', 'Jellyfish', 'Barnacle', 'Sea Sponge']",8.0,30.0,28.563637657513862,21.27721685177737,510.40475289307153,,,32
33,A. Farensis,male,pre_puberty,,Progressing cautiously through new area.,"['Jellyfish', 'Hermit Crab']",7.0,19.5,24.98967467865688,359.3611041807056,19.932941684244803,,,33
34,U. olhanensis,male,sub_adult,,Scavenging at the edge of tidal pools.,['Hermit Crab'],7.0,50.0,56.38617658941853,40.34824189912371,1592.7633314048821,,,34
35,u. olhanen.,male,sub_adult,,Creeping under the cover of seagrass.,"['Algae', 'Shrimp', 'Snail']",10.0,11.25,11.058327302754488,90.05157298482246,8.86253476755551,,,35
36,U. olhanensis,male,adult,,Collecting biofilm from sunken wood.,"['Coral Fragment', 'Shrimp', 'Barnacle']",8.0,18.0,19.73188681922571,16.149310927088713,310.7775687457424,,,36
37,A. Farensis,male or female,juvenile,,Scavenging at the edge of tidal pools.,['Small Fish'],8.0,6.17257871912066,7.814056805448744,5.978856667729112,8.45625218577286,,,37
38,u. olhanen.,female,pre_puberty,False,Darting away in response to sudden shadow.,"['Barnacle', 'Small Fish', 'Jellyfish', 'Sea Anemone', 'Coral Fragment']",7.0,13.53351469468717,17.359610105955873,11.674055310279844,12.959807061667892,,,38
39,u. olhanen.,female,sub_adult,False,Emerging slowly after perceived threat.,"['Crab (Other Species)', 'Jellyfish', 'Mussel', 'Algae']",6.0,35.475858612654996,26.778121028000427,20.59503624648688,20.033414395099154,,,39
40,U. olhanensis,male,pre_puberty,True,Adopting threatening stance when approached.,"['Small Fish', 'Sea Anemone', 'Sea Urchin', 'Sea Star']",8.0,27.0,30.790302646311577,21.67945244133219,573.1882092679283,,,40
41,A farensis,female,adult,False,Searching tidal pools for nutrients.,"['Mussel', 'Sea Urchin', 'Sea Sponge', 'Small Fish']",10.0,43.665640140149506,44.406317907589276,35.614500608440316,32.39624870056497,,,41
42,u. olhanen.,male,juvenile,,Picking algae carefully off rock faces.,"['Sea Sponge', 'Polychaete Worm']",9.0,14.5,11.553463645746909,83.25850665932022,10.278870454719131,,,42
43,A farensis,male,adult,,Retreating quickly into hidden burrow.,"['Mussel', 'Crab (Other Species)', 'Sea Star']",8.0,42.0,45.97883023688029,40.755194585979034,1166.155987699302,,,43
44,u. olhanen.,female,sub_adult,False,Performing dominance display by body lifting.,"['Sea Urchin', 'Coral Fragment']",5.0,4.420704984353138,3.5790678437132666,3.0064136679356097,3.0218094231409705,,,44
45,U. olhanensis,female,sub_adult,False,Peering out cautiously from cover.,"['Coral Fragment', 'Sea Urchin', 'Crab (Other Species)']",6.0,4.735379092051966,5.875289680882623,4.900454367500918,4.942965292314632,,,45
46,u. olhanen.,male,adult,,Searching tidal pools for nutrients.,"['Coral Fragment', 'Barnacle', 'Shrimp', 'Algae']",9.0,45.0,48.43095838928048,41.974594774078035,1875.8163347201278,,,46
47,u. olhanen.,male,juvenile,,Gradual movement in cold conditions.,"['Polychaete Worm', 'Sea Urchin', 'Shrimp', 'Hermit Crab', 'Sea Star']",7.0,11.5,11.046328478956129,8.795585255521988,63.40185163759546,,,47
48,U. olhanensis,male,pre_puberty,,"Burrowing into soft, sandy sediment.","['Hermit Crab', 'Sea Star', 'Small Fish', 'Barnacle', 'Sea Urchin']",8.0,5.25,6.474809356841058,31.868066139634916,5.69817151028976,,,48
49,A. Farensis,female,adult,True,Scaling steep rock faces near shore.,"['Sea Sponge', 'Algae']",7.0,38.74041129810807,36.21458379243491,31.22146799800297,32.48843212589282,,,49
50,A. Farensis,male,sub_adult,True,Mating ritual involving antennae brushing.,"['Algae', 'Crab (Other Species)', 'Jellyfish']",10.0,56.25,53.695568883781256,47.40174166818472,1580.3282346322383,,,50
51,U. olhanensis,male,sub_adult,,Sheltering under broken shell piece.,"['Shrimp', 'Jellyfish', 'Algae', 'Hermit Crab']",10.0,5.0,4.101537118770226,3.2426781182977753,11.284820944086407,,,51
52,A. Farensis,female,pre_puberty,False,Scaling steep rock faces near shore.,"['Snail', 'Shrimp']",5.0,9.58086501332606,8.26999582053593,5.012001677959196,7.241323190754014,,,52
53,u. olhanen.,male,adult,,Emerging slowly after perceived threat.,"['Mussel', 'Hermit Crab', 'Coral Fragment', 'Jellyfish', 'Crab (Other Species)']",6.0,15.0,15.5479442990241,11.379206437684399,159.82655585827604,,,53
54,u. olhanen.,male,pre_puberty,,Consuming algae scraped from barnacles.,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)']",9.0,4.5,3.6612829626174737,3.257729502039346,7.362941188278983,,,54
55,u. olhanen.,male,juvenile,,Rapid clawing during feeding bouts.,"['Barnacle', 'Small Fish', 'Sea Star']",5.0,5.5,7.11659224922276,5.982787239604689,33.377689593377696,,,55
56,u. olhanen.,male or female,pre_puberty,,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Sea Urchin', 'Polychaete Worm', 'Snail', 'Barnacle']",6.0,18.75,19.769409645863117,93.99091620280466,16.830147458844706,,,56
57,A farensis,male,adult,,Protecting territory in confined space.,"['Shrimp', 'Crab (Other Species)', 'Snail', 'Jellyfish']",7.0,49.5,48.06092666730072,1326.1810345874771,42.40865125205811,,,57
58,Ucides alvorensis,female,pre_puberty,True,Guarding eggs beneath body flap.,"['Sea Urchin', 'Coral Fragment']",8.0,6.4828013491954835,5.374043272869346,4.037705219248799,4.147541562575635,,,58
59,A farensis,male,juvenile,,Staying half-submerged in loose sand.,"['Snail', 'Polychaete Worm', 'Hermit Crab', 'Shrimp']",10.0,8.0,7.5225107911720395,6.239031640252053,30.589784179752375,,,59
60,u. olhanen.,female,sub_adult,False,Swimming briefly to avoid disturbance.,"['Small Fish', 'Crab (Other Species)']",4.0,18.552914628278938,17.772275471702176,17.261839693127534,13.113015742916438,,,60
61,A. Farensis,male,adult,,Sheltering under broken shell piece.,['Sea Star'],10.0,33.0,35.399393373888145,861.5909208660797,30.918055545013257,,,61
62,Ucides alvorensis,-,pre_puberty,,Reacting to sudden changes in temperature.,"['Sea Star', 'Barnacle', 'Algae']",11.0,8.582019145140361,6.541555520243672,5.3416728970308425,6.653636906996809,,,62
63,A farensis,female,juvenile,False,Traversing algae-slick rock surfaces.,"['Sea Anemone', 'Snail', 'Small Fish', 'Sea Sponge']",11.0,9.267282688427883,12.357649919604382,8.214715946457188,9.91309290267456,,,63
64,A farensis,female,sub_adult,True,Rapid clawing during feeding bouts.,['Mussel'],6.0,4.199246333260284,4.182384164931614,4.15501223956896,3.410608980047131,,,64
65,u. olhanen.,female,sub_adult,False,Swimming briefly to avoid disturbance.,"['Snail', 'Sea Anemone', 'Jellyfish']",8.0,16.811780615462773,16.997703980011718,14.644115293754579,15.044208881266819,,,65
66,U. olhanensis,male,adult,,Guarding eggs beneath body flap.,"['Sea Urchin', 'Polychaete Worm', 'Snail', 'Sea Star']",7.0,15.0,15.14743683549246,11.171272412985587,154.4268057681786,,,66
67,U. olhanensis,male,sub_adult,,Lying still to avoid detection.,"['Shrimp', 'Mussel', 'Snail']",9.0,21.25,17.43673356196849,215.52948239489913,12.248263866548637,,,67
68,A. Farensis,female,pre_puberty,False,Emerging slowly after perceived threat.,['Algae'],12.0,18.410546716348605,18.70106890812258,12.505254344793013,14.752295562229435,,,68
69,U. olhanensis,female,sub_adult,False,Foraging through tangled seagrass roots.,"['Polychaete Worm', 'Algae']",5.0,20.17033900278818,22.17757916156587,21.334880687613833,16.000890844025943,,,69
70,u. olhanen.,female,sub_adult,True,Consuming algae scraped from barnacles.,"['Algae', 'Hermit Crab']",4.0,13.749373782143035,17.756380752206187,14.749198226539406,15.92245285405276,,,70
71,A farensis,male,adult,,Performing dominance display by body lifting.,"['Polychaete Worm', 'Sea Star', 'Shrimp', 'Crab (Other Species)']",7.0,12.0,13.01731604620058,121.49237585230826,10.288625618888783,,,71
72,u. olhanen.,male,adult,,Lying still to avoid detection.,"['Sea Sponge', 'Crab (Other Species)', 'Small Fish', 'Sea Star']",8.0,30.0,27.654924570246347,601.483905245095,23.592469050982718,,,72
73,A farensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Jellyfish', 'Sea Star', 'Sea Sponge', 'Snail', 'Algae']",8.0,25.5,24.68826799430983,19.57376069394882,458.2814926224278,,,73
74,Ucides alvorensis,female,sub_adult,True,"Burrowing into soft, sandy sediment.","['Small Fish', 'Sea Sponge', 'Barnacle', 'Polychaete Worm']",11.0,18.50600997126127,15.544201961101571,11.86928751686975,12.369644188614798,,,74
75,U. olhanensis,male,sub_adult,,Vibrating antennae in flowing current.,"['Snail', 'Sea Star']",11.0,8.75,10.383066551370081,63.92097448982996,7.999776295174707,,,75
76,U. olhanensis,male,adult,,Engaging in antennae-to-antennae contact.,"['Barnacle', 'Algae', 'Sea Urchin']",9.0,10.5,11.278470989178413,81.75401010703958,7.960064244204585,,,76
77,u. olhanen.,male,pre_puberty,,Resisting aggressive fish encounter.,['Coral Fragment'],9.0,18.0,20.64333998626094,17.186113980634328,291.00929268277343,,,77
78,A. Farensis,male,adult,,"Stationary, blending into rocky backdrop.","['Sea Sponge', 'Sea Urchin']",5.0,22.5,21.46182926385653,358.58749112395117,16.506435008932222,,,78
79,A farensis,male,adult,,Lying still to avoid detection.,"['Polychaete Worm', 'Algae', 'Hermit Crab', 'Sea Sponge']",8.0,9.0,8.985526176585363,57.77841408961124,6.500919860759781,,,79
80,u. olhanen.,male,pre_puberty,True,Defensive claw movement in water.,"['Crab (Other Species)', 'Algae', 'Hermit Crab', 'Sea Anemone']",10.0,7.5,6.573069805170028,5.61222422071811,32.532964927537925,,,80
81,U. olhanensis,male,adult,,Scaling steep rock faces near shore.,"['Jellyfish', 'Hermit Crab']",9.0,45.0,45.925821084297326,39.58523692948909,1445.2478279211077,,,81
82,A. Farensis,female,adult,False,Scaling steep rock faces near shore.,"['Algae', 'Coral Fragment', 'Sea Urchin', 'Sea Sponge']",8.0,27.104458366296452,23.309289103003596,17.163825989390485,19.609582911049458,,,82
83,U. olhanensis,male,pre_puberty,,Protecting territory in confined space.,"['Crab (Other Species)', 'Small Fish', 'Snail', 'Jellyfish', 'Coral Fragment']",7.0,31.5,30.123774725826948,22.616555002129758,724.0329585310582,,,83
84,u. olhanen.,male,sub_adult,,Waving claw in signal to another crab.,"['Shrimp', 'Sea Sponge', 'Polychaete Worm']",9.0,26.25,31.308793042637408,597.8383829467818,24.64109193237836,,,84
85,A. Farensis,male,pre_puberty,,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Crab (Other Species)', 'Sea Urchin', 'Snail']",10.0,12.0,14.81161399996172,172.57527638143142,11.12723343341161,,,85
86,u. olhanen.,male,adult,,Group migration across shallow seabed.,"['Shrimp', 'Hermit Crab', 'Snail', 'Sea Sponge', 'Mussel']",9.0,24.0,23.177611668396374,288.5641457829845,19.867981062646873,,,86
87,u. olhanen.,female,adult,False,Gradual movement in cold conditions.,"['Mussel', 'Hermit Crab', 'Polychaete Worm', 'Sea Anemone', 'Sea Sponge']",6.0,10.51898652995488,10.478928052725715,10.384181369477584,7.501232544989962,,,87
88,u. olhanen.,male,juvenile,,Progressing cautiously through new area.,"['Sea Urchin', 'Algae']",10.0,2.0,1.8423200958406944,1.6161828436701027,1.808033783617456,,,88
89,U. olhanensis,male,adult,,Traversing algae-slick rock surfaces.,"['Sea Anemone', 'Hermit Crab']",9.0,9.0,9.87023153838697,6.990796860838984,56.00968420546671,,,89
90,U. olhanensis,female,sub_adult,True,Adopting threatening stance when approached.,"['Barnacle', 'Coral Fragment']",9.0,5.457173305947448,4.175361487840997,2.7525942707174775,3.4373631042858364,,,90
91,U. olhanensis,male or female,juvenile,,Concealing self beneath floating matter.,"['Hermit Crab', 'Jellyfish', 'Sea Star', 'Crab (Other Species)']",8.0,13.0,10.280970369247326,37.0593675563063,8.417941289992836,,,91
92,A farensis,male,juvenile,,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Polychaete Worm', 'Small Fish', 'Sea Sponge', 'Crab (Other Species)']",8.0,3.5,3.9648528679172013,3.0549512190660586,8.321404532560802,,,92
93,A. Farensis,male,adult,,Rapid clawing during feeding bouts.,"['Small Fish', 'Coral Fragment', 'Polychaete Worm', 'Algae', 'Sea Anemone']",10.0,52.5,56.86901606576314,43.723360674473334,1863.366865027789,,,93
94,U. olhanensis,female,sub_adult,False,Consuming algae scraped from barnacles.,['Snail'],5.0,29.443408385990953,28.779352076352463,23.702693449280407,21.775358136913702,,,94
95,U. olhanensis,N/R,sub_adult,,Group migration across shallow seabed.,['Sea Sponge'],7.0,53.84909612272465,50.31686602743627,37.754759774710195,47.943898749152346,,,95
96,A farensis,female,adult,False,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Sea Star', 'Mussel', 'Sea Anemone', 'Algae']",8.0,8.818495940910534,7.8724979547927845,5.891820201081245,6.429587623280345,,,96
97,u. olhanen.,female,pre_puberty,True,Harvesting food beneath floating debris.,"['Polychaete Worm', 'Mussel', 'Barnacle', 'Coral Fragment', 'Sea Urchin']",11.0,29.58086971002492,28.835330108857402,27.202802791892847,23.492856081801683,,,97
98,A. Farensis,-,pre_puberty,,Advancing toward bait in water.,['Sea Urchin'],11.0,11.644386883099507,10.728263318145359,8.715544970532491,11.261929200122298,,,98
99,A farensis,female,adult,True,Color change during molting stress.,"['Sea Anemone', 'Algae']",10.0,19.817461391841256,17.322024166168546,14.696024304642807,14.106896258619336,,,99
100,U. olhanensis,male,sub_adult,True,Taking cover beneath seagrass leaves.,"['Shrimp', 'Polychaete Worm', 'Small Fish']",9.0,45.0,37.51226510541498,28.683253467764388,1053.483199254965,,,100
101,A farensis,female,sub_adult,False,Entering burrow after disturbance.,['Crab (Other Species)'],6.0,5.239248931651466,4.934149487408388,4.301789502520825,3.623721658022237,,,101
102,A farensis,male,pre_puberty,,Escaping from pursuing predator silhouette.,"['Polychaete Worm', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge', 'Shrimp']",7.0,27.75,32.66215971631118,26.73365647116951,691.0426234065429,,,102
103,u. olhanen.,male,adult,,Sheltering under broken shell piece.,"['Sea Anemone', 'Jellyfish']",11.0,22.5,22.823376852399377,17.186330311694466,347.1906263441577,,,103
104,Ucides alvorensis,female,juvenile,False,Color change during molting stress.,"['Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",4.0,1.4053400881402534,2.295748975556934,1.6609282301633013,1.7952478604968054,,,104
105,U. olhanensis,female,sub_adult,False,Scuttling swiftly over rocky terrain.,['Coral Fragment'],10.0,15.167457597891682,21.19808535462682,14.294868973241204,18.54258001324416,,,105
106,Ucides alvorensis,male or female,sub_adult,,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Small Fish']",4.0,37.5,35.786455355321785,340.0282669947303,29.655391417820336,,,106
107,u. olhanen.,male,sub_adult,,Frequent pausing while exploring.,"['Coral Fragment', 'Sea Sponge', 'Sea Star', 'Barnacle', 'Algae']",8.0,10.0,8.650373586932492,7.014725717872732,39.38242781013268,,,107
108,A farensis,male,pre_puberty,,Hiding beneath overhanging rock.,['Polychaete Worm'],7.0,20.25,19.773680197419285,267.36416239903224,17.227238921901264,,,108
109,u. olhanen.,male,pre_puberty,,Rapid clawing during feeding bouts.,"['Sea Sponge', 'Barnacle']",10.0,18.0,20.679897366905028,17.52553563346506,252.73937883282485,,,109
110,u. olhanen.,male,adult,True,Progressing cautiously through new area.,"['Algae', 'Barnacle']",5.0,60.0,64.3139249332416,53.60091865864245,2936.2791521029767,,,110
111,u. olhanen.,female,adult,False,Taking cover beneath seagrass leaves.,"['Sea Anemone', 'Small Fish', 'Algae', 'Polychaete Worm']",6.0,34.45380165093992,29.728466163725567,20.93713570894279,23.43524789119522,,,111
112,Ucides alvorensis,male or female,adult,,Inspecting remains of another crab.,"['Polychaete Worm', 'Sea Sponge', 'Sea Anemone']",7.0,15.0,15.311722138489106,60.64371091548863,12.22217857631952,,,112
113,A farensis, ,pre_puberty,,Slowly navigating around seagrass beds.,"['Barnacle', 'Algae', 'Jellyfish']",11.0,10.335883784827892,10.189917014223727,8.261340748875625,10.835364302969536,,,113
114,U. olhanensis,female,pre_puberty,True,Reacting to sudden changes in temperature.,"['Barnacle', 'Algae', 'Mussel', 'Small Fish']",8.0,4.304240257142436,3.5439959346493173,2.1953789641156574,2.5487980907575443,,,114
115,u. olhanen.,female,sub_adult,True,Searching tidal pools for nutrients.,"['Mussel', 'Jellyfish', 'Sea Star']",9.0,33.78610365304675,31.457209420236083,19.497622033246614,22.3896384449968,,,115
116,U. olhanensis,male,juvenile,,Interaction with nearby hermit crab.,"['Small Fish', 'Sea Urchin', 'Snail', 'Mussel', 'Algae']",5.0,7.0,5.987054278102892,4.315214015157227,26.623717989657134,,,116
117,U. olhanensis,male,juvenile,,Swimming briefly to avoid disturbance.,"['Barnacle', 'Sea Anemone']",7.0,2.5,2.2682583754099737,1.8656338017799643,3.4061553066684382,,,117
118,A farensis,male,adult,,Brief social contact with fellow crabs.,"['Small Fish', 'Polychaete Worm', 'Crab (Other Species)', 'Barnacle']",11.0,16.5,15.97737276480218,152.65882158404557,13.635894006961573,,,118
119,U. olhanensis,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,['Sea Anemone'],10.0,24.75,25.623094536198685,19.513808720384507,437.1963152866778,,,119
120,A. Farensis,male,sub_adult,True,Waving claw in signal to another crab.,"['Sea Star', 'Sea Anemone', 'Snail', 'Jellyfish']",7.0,6.25,7.107161026098127,5.983027528844225,30.866110597385955,,,120
121,u. olhanen.,female,sub_adult,False,Displaying territorial behavior against intruder.,"['Shrimp', 'Polychaete Worm', 'Hermit Crab', 'Mussel']",10.0,15.011520428596295,19.371897772296446,17.183921262269827,14.68944466373817,,,121
122,A. Farensis,female,sub_adult,True,Sifting through sediment for scraps.,"['Sea Urchin', 'Crab (Other Species)', 'Sea Star', 'Jellyfish']",9.0,47.651776700225625,36.738801808521025,25.930724739454885,31.739250688320244,,,122
123,U. olhanensis, ,sub_adult,,"Stationary, blending into rocky backdrop.","['Mussel', 'Sea Anemone', 'Hermit Crab']",8.0,17.5,17.932245160819775,90.21514025796239,15.19324527575486,,,123
124,U. olhanensis,male,adult,,Collecting biofilm from sunken wood.,"['Shrimp', 'Hermit Crab', 'Mussel']",8.0,13.5,12.619033722690345,122.39716280814149,9.279702040822349,,,124
125,A. Farensis,male,adult,,Group migration across shallow seabed.,"['Hermit Crab', 'Mussel', 'Crab (Other Species)']",8.0,27.0,28.81327026730329,609.8155668792787,24.404904336230413,,,125
126,A. Farensis,female,adult,False,Protecting territory in confined space.,"['Shrimp', 'Mussel', 'Algae']",5.0,33.308320953838866,31.6915199533407,20.993523433088278,22.889958922316847,,,126
127,U. olhanensis,male,adult,,Interaction with nearby hermit crab.,"['Small Fish', 'Coral Fragment', 'Sea Star', 'Mussel']",11.0,13.5,13.11181282724888,105.29574565408956,9.609907350770044,,,127
128,u. olhanen.,female,adult,True,Color change during molting stress.,"['Sea Sponge', 'Snail', 'Jellyfish']",5.0,14.599713331074813,15.170760295371585,13.869327569553786,11.734434754998688,,,128
129,u. olhanen.,female,juvenile,False,Defensive claw movement in water.,['Jellyfish'],8.0,12.179417521336728,17.562932629120592,13.937081299483296,12.50542155912459,,,129
130,A farensis,female,sub_adult,False,Protecting territory in confined space.,"['Coral Fragment', 'Jellyfish', 'Barnacle', 'Snail', 'Crab (Other Species)']",4.0,10.419701461530655,9.221136338620912,7.8570900299863595,7.192232582218505,,,130
131,A farensis,male,adult,,Hiding beneath overhanging rock.,"['Barnacle', 'Sea Star', 'Algae', 'Jellyfish', 'Crab (Other Species)']",7.0,51.0,51.62495146932993,1537.7216855230688,36.429368670688646,,,131
132,u. olhanen.,male,sub_adult,,Protecting territory in confined space.,"['Snail', 'Hermit Crab', 'Jellyfish', 'Polychaete Worm']",10.0,35.0,39.46766271490237,32.249432812908445,995.7474314688886,,,132
133,A farensis,male,adult,,Feeding on decaying matter among rocks.,"['Jellyfish', 'Coral Fragment', 'Mussel']",10.0,24.0,26.0573561310746,499.25160400665783,22.504848856603477,,,133
134,u. olhanen.,nan,adult,,Hiding beneath overhanging rock.,"['Small Fish', 'Crab (Other Species)', 'Shrimp']",7.0,9.0,8.86052195426841,20.37674407113098,7.402158615160683,,,134
135,Ucides alvorensis,male,juvenile,,Darting away in response to sudden shadow.,"['Mussel', 'Crab (Other Species)']",7.0,7.0,9.417407550574882,7.002708371051808,51.13536692804118,,,135
136,A. Farensis, ,juvenile,,Retreating quickly into hidden burrow.,"['Small Fish', 'Polychaete Worm', 'Mussel', 'Hermit Crab']",6.0,18.5,22.491301415880713,129.31006508780658,20.014480279529376,,,136
137,u. olhanen.,female,sub_adult,True,Resisting aggressive fish encounter.,"['Mussel', 'Shrimp', 'Sea Anemone', 'Algae']",8.0,24.73662246109191,24.17270889589698,22.283406200198133,20.248087200913535,,,137
138,u. olhanen.,female,adult,False,Grazing on mollusks among debris.,"['Small Fish', 'Coral Fragment', 'Shrimp']",8.0,12.707776392679078,15.243896584952033,9.771377130741696,11.646402959275926,,,138
