,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
12,u. olhanen.,male,adult,,Guarding eggs beneath body flap.,"['Polychaete Worm', 'Sea Sponge', 'Sea Star', 'Snail', 'Sea Urchin']",9.0,40.5,39.39046847465275,50.80697941981296,42.40401140333666,40.0,2020-12-13,,,12
13,A. Farensis,male,sub_adult,,Darting away in response to sudden shadow.,"['Sea Anemone', 'Mussel']",10.0,18.75,17.956822441742347,23.024981188234488,18.856100287977842,40.0,2020-12-13,,,13
14,u. olhanen.,male,pre_puberty,,Reacting to sudden changes in temperature.,"['Sea Sponge', 'Sea Anemone', 'Sea Urchin', 'Coral Fragment']",10.0,17.25,16.08428102582857,21.653212691618002,17.32469783232102,41.0,2020-12-13,,,14
15,A farensis,male,pre_puberty,,Mating ritual involving antennae brushing.,"['Sea Anemone', 'Polychaete Worm', 'Small Fish']",9.0,27.75,26.764514386845068,37.806684429473535,28.90935986253996,42.0,2020-12-13,,,15
16,Ucides alvorensis,male or female,sub_adult,,Harvesting food beneath floating debris.,"['Hermit Crab', 'Sea Urchin', 'Jellyfish', 'Crab (Other Species)', 'Sea Sponge']",6.0,20.0,20.663084261407747,24.998737771050443,21.607287945488455,39.0,2020-12-13,,,16
17,u. olhanen.,female,juvenile,True,Inspecting remains of another crab.,['Small Fish'],5.0,2.1894839528241516,1.5422891743911298,1.913859713967444,2.275178054527636,40.0,2020-12-13,,,17
18,A farensis,male,adult,,Rhythmic waving as social cue.,"['Snail', 'Sea Sponge', 'Coral Fragment']",8.0,42.0,38.72104625951737,54.092051346078776,42.898619055035354,38.0,2020-12-13,,,18
19,A. Farensis,male,adult,,Scavenging at the edge of tidal pools.,"['Sea Urchin', 'Crab (Other Species)', 'Sea Sponge', 'Sea Anemone', 'Coral Fragment']",6.0,28.5,25.853498411516203,37.19024667564599,30.56669889670328,40.0,2020-12-13,,,19
20,u. olhanen.,female,adult,False,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Sea Star']",9.0,45.49064716366667,45.36014933638096,67.82790057930059,46.11632262578161,41.0,2020-12-13,,,20
21,U. olhanensis,male,adult,,Interaction with nearby hermit crab.,"['Sea Sponge', 'Algae', 'Jellyfish', 'Sea Star', 'Coral Fragment']",6.0,18.0,19.226231032992498,23.416652548309514,19.007662489627165,41.0,2020-12-13,,,21
22,u. olhanen.,female,adult,False,Brief social contact with fellow crabs.,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Barnacle', 'Polychaete Worm']",9.0,18.581183747591773,19.52296426111896,28.820335858231516,19.349562474984445,39.0,2020-12-13,,,22
23,U. olhanensis,male,adult,,Darting away in response to sudden shadow.,"['Barnacle', 'Small Fish']",8.0,43.5,41.19820886191244,57.045967632606725,44.41761707014195,41.0,2020-12-13,,,23
24,U. olhanensis,female,pre_puberty,False,Engaging in antennae-to-antennae contact.,['Sea Urchin'],11.0,4.391535485115396,3.806866894717991,5.442743614933047,4.491788644212575,38.0,2020-12-13,,,24
25,U. olhanensis,male,juvenile,,Interaction with nearby hermit crab.,"['Coral Fragment', 'Sea Star']",8.0,8.5,10.33912256902459,13.763619579330262,9.299169353519792,40.0,2020-12-13,,,25
26,Ucides alvorensis,male or female,sub_adult,,Escaping from pursuing predator silhouette.,['Small Fish'],11.0,30.0,30.38654273081684,36.77043992745406,31.46617590200348,41.0,2020-12-13,,,26
27,u. olhanen.,female,sub_adult,True,Guarding hole in substrate from intruders.,"['Mussel', 'Snail', 'Sea Anemone']",7.0,10.824312435119626,13.69627336773004,18.915196929310742,11.28054567212931,37.0,2020-12-13,,,27
28,u. olhanen.,female,adult,False,Taking cover beneath seagrass leaves.,"['Jellyfish', 'Sea Star', 'Sea Sponge', 'Snail', 'Crab (Other Species)']",9.0,42.31592392423154,35.59142786024354,50.27509945969116,45.093977754945364,41.0,2020-12-13,,,28
29,u. olhanen.,male,sub_adult,,Entering burrow after disturbance.,"['Barnacle', 'Crab (Other Species)', 'Coral Fragment', 'Shrimp', 'Sea Anemone']",10.0,42.5,48.7096123585591,59.528799246523164,43.979235309987,40.0,2020-12-13,,,29
30,A farensis,female,pre_puberty,True,Retreating swiftly from perceived danger.,"['Jellyfish', 'Coral Fragment', 'Hermit Crab', 'Polychaete Worm', 'Shrimp']",6.0,9.61207979814501,13.813267631326523,17.55392558720871,9.821493550025453,38.0,2020-12-13,,,30
31,A. Farensis,female,pre_puberty,False,Scuttling swiftly over rocky terrain.,"['Jellyfish', 'Sea Urchin']",9.0,9.218363281160347,10.326854220230388,15.468689034055298,9.771991102997262,40.0,2020-12-13,,,31
32,u. olhanen.,female,adult,True,Entering burrow after disturbance.,"['Snail', 'Crab (Other Species)']",9.0,6.801384190229494,6.993240812244862,9.981823965396211,6.827202293340954,40.0,2020-12-13,,,32
33,U. olhanensis,male,juvenile,,Progressing cautiously through new area.,"['Algae', 'Sea Sponge', 'Polychaete Worm', 'Sea Urchin']",8.0,12.5,14.695323920959616,18.993581744229743,13.570337015103318,40.0,2020-12-13,,,33
34,U. olhanensis,female,pre_puberty,True,Concealing self beneath floating matter.,"['Sea Urchin', 'Sea Sponge', 'Coral Fragment', 'Shrimp']",7.0,8.525775584705247,7.840972572432,10.70773420758837,8.964974649413993,40.0,2020-12-13,,,34
35,U. olhanensis,male,pre_puberty,,Sifting through sediment for scraps.,"['Small Fish', 'Coral Fragment', 'Sea Star', 'Crab (Other Species)', 'Jellyfish']",11.0,14.25,10.706464795565687,15.023286304633233,14.44429398803136,41.0,2020-12-13,,,35
36,U. olhanensis,male,pre_puberty,,Defensive claw movement in water.,"['Small Fish', 'Shrimp', 'Polychaete Worm']",9.0,18.75,16.209724090484624,21.95440095276408,20.559018467363853,42.0,2020-12-13,,,36
37,u. olhanen.,female,sub_adult,True,Claw shaking post-contact gesture.,['Snail'],9.0,40.15423445118396,42.638828734043024,60.493381061683436,43.53548751708933,39.0,2020-12-13,,,37
38,A. Farensis,female,pre_puberty,False,Grazing on mollusks among debris.,['Sea Urchin'],3.0,15.84314905186287,14.958828238786042,18.565428971393374,16.333959197505582,41.0,2020-12-13,,,38
39,A farensis,female,pre_puberty,False,Guarding hole in substrate from intruders.,"['Shrimp', 'Barnacle', 'Snail']",1.0,4.769082436226426,5.487415114473321,7.909332302716167,4.908865771514791,40.0,2020-12-13,,,39
40,U. olhanensis,male,pre_puberty,True,Rhythmic waving as social cue.,"['Snail', 'Mussel', 'Sea Star', 'Polychaete Worm']",10.0,27.0,31.322074737866103,39.8225687988409,27.908407801107003,41.0,2020-12-13,,,40
41,U. olhanensis,female,pre_puberty,True,Swiftly dashing across exposed sand.,['Small Fish'],5.0,10.377804437871621,12.40378879948804,15.21126590627271,10.486494183427807,38.0,2020-12-13,,,41
42,U. olhanensis,female,adult,False,Rapid clawing during feeding bouts.,['Jellyfish'],10.0,33.53800117675316,34.33361484084241,43.1724038728114,34.35169966658464,41.0,2020-12-13,,,42
43,A. Farensis,male or female,adult,,Lying still to avoid detection.,"['Polychaete Worm', 'Jellyfish']",6.0,33.0,33.508828827938906,48.61116257652547,34.568181927396665,40.0,2020-12-13,,,43
44,U. olhanensis,male,sub_adult,,Inspecting remains of another crab.,"['Mussel', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",8.0,5.0,4.986432587002916,6.056818930169506,5.370272895123361,41.0,2020-12-13,,,44
45,Ucides alvorensis, ,adult,,Adopting threatening stance when approached.,"['Hermit Crab', 'Sea Star']",9.0,46.5,44.47913502632433,58.11596064791086,46.908278664769355,41.0,2020-12-13,,,45
46,A. Farensis,female,juvenile,False,"Stationary, blending into rocky backdrop.",['Shrimp'],6.0,5.394601450519946,4.068305951458455,5.947083586454781,5.520766326139782,39.0,2020-12-13,,,46
47,A farensis,female,sub_adult,True,Feeding on small crustaceans in crevices.,"['Sea Urchin', 'Small Fish', 'Crab (Other Species)']",9.0,46.143417615176325,51.87787538047391,62.46292723383433,48.65624762459464,40.0,2020-12-13,,,47
48,u. olhanen.,female,adult,False,Claw snapping in aggressive encounter.,['Polychaete Worm'],7.0,17.704490285892216,19.761460852918,24.57803389659102,19.414949228498934,39.0,2020-12-13,,,48
49,A farensis,male or female,adult,,Claw shaking post-contact gesture.,"['Snail', 'Hermit Crab', 'Jellyfish', 'Small Fish', 'Sea Anemone']",7.0,37.5,38.71325501120868,57.37139798506501,38.071440048543465,41.0,2020-12-13,,,49
50,A. Farensis,female,adult,False,Defensive claw movement in water.,"['Barnacle', 'Polychaete Worm', 'Snail', 'Sea Sponge', 'Crab (Other Species)']",5.0,33.493627640218456,33.64286812091271,50.075406755108354,35.51789166629883,41.0,2020-12-13,,,50
51,A farensis,male or female,sub_adult,,Claw snapping in diver confrontation.,"['Algae', 'Snail', 'Crab (Other Species)', 'Hermit Crab']",8.0,38.75,42.390543043387616,54.00951952610878,40.586677273980335,39.0,2020-12-13,,,51
52,Ucides alvorensis,male,juvenile,,Sifting through sediment for scraps.,"['Crab (Other Species)', 'Mussel']",9.0,9.5,11.73683513862311,15.082193089560523,9.55198443447602,41.0,2020-12-13,,,52
53,A farensis,female,adult,True,Performing dominance display by body lifting.,['Coral Fragment'],6.0,18.94438491718516,23.751729268851385,31.090743655652265,19.535885264970204,41.0,2020-12-13,,,53
54,Ucides alvorensis,N/R,adult,,Scaling steep rock faces near shore.,"['Mussel', 'Crab (Other Species)', 'Sea Urchin', 'Snail']",7.0,9.0,8.608031050379749,12.304941495967448,9.304728478686556,41.0,2020-12-13,,,54
55,u. olhanen.,male,sub_adult,,Frequent pausing while exploring.,['Snail'],10.0,23.75,22.406552033423818,31.2087260563083,25.38709552326474,40.0,2020-12-13,,,55
56,u. olhanen.,female,sub_adult,False,Swiftly dashing across exposed sand.,"['Hermit Crab', 'Algae', 'Mussel']",9.0,32.98138093621765,31.037116513917155,42.43086028307495,35.69843723806094,40.0,2020-12-13,,,56
57,A farensis,male,pre_puberty,,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Sea Urchin', 'Small Fish']",5.0,33.0,37.178936268739015,49.447333897518746,35.07844951569828,41.0,2020-12-13,,,57
58,Ucides alvorensis,male or female,pre_puberty,,Mating ritual involving antennae brushing.,"['Coral Fragment', 'Sea Urchin', 'Small Fish']",6.0,24.0,22.186933096852805,27.996547264541142,25.846843424764682,39.0,2020-12-13,,,58
59,A farensis,male,sub_adult,,"Stationary, blending into rocky backdrop.","['Hermit Crab', 'Barnacle', 'Snail', 'Coral Fragment', 'Shrimp']",11.0,26.25,30.063256989052416,44.25765803093429,26.54992262390786,42.0,2020-12-13,,,59
60,u. olhanen.,male,sub_adult,True,Taking cover beneath seagrass leaves.,['Algae'],10.0,18.75,17.240568572433492,22.881865131821712,19.85170351357247,40.0,2020-12-13,,,60
61,U. olhanensis,female,sub_adult,True,Emerging slowly after perceived threat.,"['Algae', 'Shrimp', 'Barnacle']",9.0,6.394548784007852,6.1079972738116295,9.025550036879817,6.7162224039630285,41.0,2020-12-13,,,61
62,U. olhanensis,female,adult,True,Grazing on mollusks among debris.,['Jellyfish'],8.0,55.82991244527557,60.282516542459526,73.10349250308062,56.84634837856425,41.0,2020-12-13,,,62
63,U. olhanensis,male,pre_puberty,,Side-stepping along sandy coastal floor.,"['Mussel', 'Hermit Crab', 'Jellyfish', 'Crab (Other Species)', 'Shrimp']",7.0,18.75,22.12381926849336,27.317179834848726,19.23773097867925,38.0,2020-12-13,,,63
64,U. olhanensis,male,juvenile,,Camouflaging with nearby mud.,"['Algae', 'Shrimp', 'Barnacle', 'Snail']",7.0,12.0,12.45689224332755,15.446782792608689,12.866713645767838,41.0,2020-12-13,,,64
65,A. Farensis,female,adult,True,Color change during molting stress.,"['Barnacle', 'Sea Urchin', 'Sea Sponge', 'Sea Anemone']",9.0,44.71831709060516,38.9853306583672,46.89990465359049,49.12166861945076,41.0,2020-12-13,,,65
66,U. olhanensis,male,pre_puberty,,Feeding on decaying matter among rocks.,"['Sea Urchin', 'Sea Star']",6.0,6.0,7.221171387765492,9.421116261926597,6.51293783309709,39.0,2020-12-13,,,66
67,u. olhanen.,male,juvenile,,Frequent pausing while exploring.,"['Jellyfish', 'Snail', 'Crab (Other Species)']",10.0,8.5,11.674012666480111,17.09298006311778,8.918415784036444,40.0,2020-12-13,,,67
68,u. olhanen.,male,pre_puberty,,Harvesting food beneath floating debris.,"['Sea Star', 'Algae']",10.0,23.25,28.882241081239,40.154989388994075,24.10098906453281,41.0,2020-12-13,,,68
69,A farensis,female,pre_puberty,False,Claw shaking post-contact gesture.,"['Sea Anemone', 'Coral Fragment']",8.0,17.535645292248013,16.984623492088605,23.43918672151104,19.038531013245205,40.0,2020-12-13,,,69
70,U. olhanensis,male,adult,True,Grazing on mollusks among debris.,"['Polychaete Worm', 'Sea Sponge', 'Crab (Other Species)', 'Small Fish']",9.0,46.5,46.582699775213385,56.93961832216778,48.79541562726807,40.0,2020-12-13,,,70
71,U. olhanensis,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Crab (Other Species)', 'Jellyfish', 'Sea Sponge', 'Coral Fragment', 'Sea Urchin']",11.0,5.286636847812051,5.257281280915996,7.477283513975734,5.524264817032936,41.0,2020-12-13,,,71
72,A. Farensis,female,pre_puberty,False,Scavenging at the edge of tidal pools.,['Snail'],7.0,9.401912467951822,8.187569494596413,9.90692828126553,10.07004798385305,42.0,2020-12-13,,,72
73,u. olhanen.,male,sub_adult,,Darting away in response to sudden shadow.,"['Algae', 'Sea Urchin', 'Mussel', 'Small Fish', 'Crab (Other Species)']",9.0,33.75,31.276465216855108,44.77728634550719,34.739710257288934,40.0,2020-12-13,,,73
74,u. olhanen.,male,pre_puberty,,Staying half-submerged in loose sand.,"['Sea Star', 'Barnacle', 'Hermit Crab']",11.0,22.5,25.07878316886768,36.21315405451109,22.673829656008472,40.0,2020-12-13,,,74
75,U. olhanensis,female,sub_adult,False,Interaction with nearby hermit crab.,"['Crab (Other Species)', 'Mussel', 'Sea Star', 'Algae']",7.0,23.823979783416537,27.587346784446137,38.805565298006556,23.952694961058874,40.0,2020-12-13,,,75
76,A farensis,male or female,adult,,Claw snapping in diver confrontation.,"['Crab (Other Species)', 'Sea Anemone']",7.0,24.0,26.07117445907551,36.32632664216358,26.142368724574208,41.0,2020-12-13,,,76
77,A. Farensis,female,sub_adult,True,Rhythmic waving as social cue.,"['Barnacle', 'Mussel', 'Snail', 'Algae', 'Sea Sponge']",9.0,7.280281843095736,7.206123669272367,9.633716105054626,7.653684899606817,40.0,2020-12-13,,,77
78,u. olhanen.,male,juvenile,,Retreating swiftly from perceived danger.,"['Jellyfish', 'Shrimp', 'Hermit Crab', 'Sea Urchin']",7.0,7.0,5.472237860388546,6.671158296936055,7.620713140458281,41.0,2020-12-13,,,78
79,A farensis,female,sub_adult,True,Engaging in antennae-to-antennae contact.,"['Coral Fragment', 'Crab (Other Species)', 'Polychaete Worm', 'Snail']",10.0,11.812803378274292,12.513582009060446,16.36834582685589,12.489317393945898,41.0,2020-12-13,,,79
80,u. olhanen.,female,adult,True,Collecting biofilm from sunken wood.,"['Barnacle', 'Sea Anemone', 'Sea Sponge', 'Polychaete Worm', 'Sea Star']",5.0,16.34087474021255,16.17431890810428,21.672110364049885,16.54378782464277,41.0,2020-12-13,,,80
81,u. olhanen.,male,adult,,Side-stepping along sandy coastal floor.,"['Sea Star', 'Sea Urchin', 'Small Fish', 'Hermit Crab', 'Polychaete Worm']",8.0,48.0,47.68286361741079,66.53698433843408,49.420618066135816,41.0,2020-12-13,,,81
82,u. olhanen.,male,adult,,Peering out cautiously from cover.,"['Snail', 'Jellyfish', 'Mussel', 'Sea Star', 'Barnacle']",6.0,66.0,69.4472851449532,94.23638880929047,68.89658417637244,40.0,2020-12-13,,,82
83,A farensis,male,adult,,Claw snapping in aggressive encounter.,"['Snail', 'Barnacle', 'Shrimp']",10.0,34.5,34.87223296452503,45.49022246864492,37.49694485221846,41.0,2020-12-13,,,83
84,u. olhanen.,female,sub_adult,False,Advancing toward bait in water.,"['Polychaete Worm', 'Algae', 'Sea Sponge']",10.0,13.825533878954063,15.948331071201554,21.622494967768056,14.477955752419993,42.0,2020-12-13,,,84
85,u. olhanen.,female,adult,False,Defensive claw movement in water.,"['Sea Star', 'Small Fish', 'Polychaete Worm', 'Mussel', 'Sea Anemone']",7.0,9.849186463905797,12.082326430410335,17.281507611945727,10.512474793491025,40.0,2020-12-13,,,85
86,u. olhanen.,male,sub_adult,,Retreating quickly into hidden burrow.,"['Jellyfish', 'Sea Urchin', 'Shrimp', 'Barnacle']",9.0,47.5,51.62605240099611,75.07318639595685,49.47705390949532,42.0,2020-12-13,,,86
87,u. olhanen.,female,sub_adult,True,Protecting territory in confined space.,['Sea Urchin'],6.0,4.902659991932643,4.753480775277686,6.583878139482597,5.329144702186873,40.0,2020-12-13,,,87
88,A. Farensis,female,adult,True,Adopting threatening stance when approached.,"['Small Fish', 'Snail']",10.0,37.10196274042883,37.5002906739713,52.45809354033412,40.092865303873886,40.0,2020-12-13,,,88
89,u. olhanen.,female,adult,False,Escaping from pursuing predator silhouette.,['Mussel'],7.0,27.417185875594463,26.69688417084105,39.984386739901225,27.55395441666024,40.0,2020-12-13,,,89
90,u. olhanen.,female,juvenile,False,Claw shaking post-contact gesture.,"['Sea Sponge', 'Mussel', 'Jellyfish', 'Polychaete Worm', 'Hermit Crab']",7.0,8.32931111011518,9.054193367863515,11.036348322332726,8.579680912481257,39.0,2020-12-13,,,90
91,U. olhanensis,male,sub_adult,,Claw snapping in diver confrontation.,"['Hermit Crab', 'Algae', 'Sea Anemone', 'Barnacle', 'Sea Urchin']",7.0,32.5,35.89999504473786,53.787371928627145,35.54743704296068,38.0,2020-12-13,,,91
92,U. olhanensis,female,adult,False,Side-stepping along sandy coastal floor.,"['Small Fish', 'Mussel', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge']",7.0,8.600036464131819,7.753319863803666,9.614458637990305,9.093220161543,38.0,2020-12-13,,,92
93,A farensis,male,adult,,Clambering up submerged tree trunks.,"['Sea Star', 'Barnacle']",12.0,6.0,6.303552394936849,8.008487183192312,6.377925418557167,42.0,2020-12-13,,,93
94,U. olhanensis,male,sub_adult,,Group migration across shallow seabed.,"['Hermit Crab', 'Algae', 'Sea Anemone', 'Snail']",8.0,26.25,28.19047265439468,38.47345020741715,26.716967276154556,41.0,2020-12-13,,,94
95,Ucides alvorensis,male,pre_puberty,,Lying still to avoid detection.,"['Hermit Crab', 'Coral Fragment', 'Sea Sponge', 'Barnacle', 'Sea Star']",8.0,9.0,9.646348368680165,14.150999343427383,9.064369087845206,39.0,2020-12-13,,,95
96,U. olhanensis,male,sub_adult,,Harvesting food beneath floating debris.,['Sea Sponge'],6.0,12.5,12.774939077736121,16.97827807707428,13.510390003351382,41.0,2020-12-13,,,96
97,U. olhanensis,male,sub_adult,,Traversing algae-slick rock surfaces.,"['Hermit Crab', 'Shrimp', 'Coral Fragment', 'Polychaete Worm']",9.0,11.25,12.223136303490008,18.192754250782603,12.02200392338533,39.0,2020-12-13,,,97
98,A. Farensis,female,sub_adult,False,Escaping from pursuing predator silhouette.,"['Barnacle', 'Mussel', 'Snail', 'Hermit Crab', 'Jellyfish']",5.0,13.481631188376149,18.289068957791677,23.593700208642407,14.289957122935888,39.0,2020-12-13,,,98
99,u. olhanen.,female,sub_adult,False,Resisting aggressive fish encounter.,"['Coral Fragment', 'Shrimp', 'Jellyfish', 'Sea Urchin']",8.0,19.953182169850578,20.212358908049097,25.185601156912103,20.201858716154092,40.0,2020-12-13,,,99
100,U. olhanensis,female,adult,False,Clambering up submerged tree trunks.,"['Algae', 'Mussel', 'Barnacle']",9.0,28.217512708654677,32.91092598072976,49.0686252232119,30.887958915653087,41.0,2020-12-13,,,100
101,Ucides alvorensis,male,adult,,Hiding beneath overhanging rock.,"['Hermit Crab', 'Crab (Other Species)', 'Jellyfish', 'Shrimp', 'Sea Star']",13.0,6.0,6.128255338401898,7.4968294370710105,6.27504794506389,39.0,2020-12-13,,,101
102,A. Farensis,male,pre_puberty,,Entering burrow after disturbance.,"['Crab (Other Species)', 'Snail', 'Hermit Crab', 'Polychaete Worm', 'Algae']",10.0,15.75,12.598273189043967,15.429731714855924,16.761064114909935,39.0,2020-12-13,,,102
103,U. olhanensis,male,adult,,Frequent pausing while exploring.,"['Algae', 'Hermit Crab']",9.0,46.5,50.651707696276254,68.93368072432393,48.612077978345795,39.0,2020-12-13,,,103
104,u. olhanen.,male,sub_adult,,Displaying territorial behavior against intruder.,"['Sea Anemone', 'Jellyfish', 'Snail', 'Small Fish', 'Sea Star']",13.0,15.0,14.424140826384937,17.51039556535512,15.575304488614998,38.0,2020-12-13,,,104
105,A. Farensis,male,sub_adult,,Interaction with nearby hermit crab.,"['Coral Fragment', 'Jellyfish', 'Polychaete Worm', 'Sea Star', 'Mussel']",10.0,20.0,17.199288657027083,20.681937045803437,21.59197142887367,41.0,2020-12-13,,,105
106,A farensis,male,pre_puberty,,Camouflaging with nearby mud.,"['Mussel', 'Sea Sponge', 'Small Fish', 'Shrimp', 'Sea Star']",6.0,30.75,32.66736899230659,40.66327927944828,30.86607823473862,38.0,2020-12-13,,,106
107,A. Farensis,male,adult,,Emerging slowly after perceived threat.,"['Sea Urchin', 'Small Fish', 'Sea Sponge', 'Crab (Other Species)', 'Sea Anemone']",8.0,6.0,6.544464618971735,8.981243937995782,6.221853089473045,40.0,2020-12-13,,,107
108,Ucides alvorensis,male,juvenile,,Displaying territorial behavior against intruder.,"['Sea Star', 'Hermit Crab', 'Small Fish']",5.0,14.5,17.408959239782448,25.614225600811555,14.570139312865528,41.0,2020-12-13,,,108
109,A farensis,female,adult,False,Retreating quickly into hidden burrow.,"['Jellyfish', 'Sea Anemone', 'Coral Fragment']",4.0,17.883708844512718,18.142736531612076,21.977099577277166,19.44230214392117,41.0,2020-12-13,,,109
110,u. olhanen.,female,sub_adult,False,Searching tidal pools for nutrients.,"['Snail', 'Sea Urchin']",4.0,30.70187446149541,40.730482967166026,51.01782929811054,32.2398063455708,41.0,2020-12-13,,,110
111,A. Farensis,female,juvenile,False,Lying still to avoid detection.,"['Sea Star', 'Sea Urchin', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",6.0,1.4416153431144334,1.318814794702887,1.8043809977500553,1.5423296648552043,41.0,2020-12-13,,,111
112,A farensis,male,pre_puberty,,Interaction with nearby hermit crab.,"['Polychaete Worm', 'Jellyfish', 'Coral Fragment']",7.0,12.75,10.909327201510276,14.72397647419212,13.913660301293909,42.0,2020-12-13,,,112
113,A. Farensis,-,adult,,Filtering detritus from shallow bottom.,"['Mussel', 'Polychaete Worm', 'Crab (Other Species)', 'Shrimp']",6.0,15.0,13.981188242058304,17.52687699409525,15.78798404733716,40.0,2020-12-13,,,113
114,A. Farensis,female,sub_adult,True,Waving claw in signal to another crab.,"['Sea Star', 'Sea Sponge']",10.0,20.46936520588425,17.595045521185273,21.12811452167899,20.88653232083121,40.0,2020-12-13,,,114
115,u. olhanen.,female,sub_adult,False,Waving claw in signal to another crab.,"['Coral Fragment', 'Hermit Crab', 'Sea Anemone', 'Jellyfish', 'Sea Urchin']",9.0,26.795813442026173,27.904567350251142,33.709849407459025,29.199410263556427,40.0,2020-12-13,,,115
116,U. olhanensis,male,juvenile,,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Mussel']",8.0,10.0,7.891300952474191,11.102845236399837,10.926852641904542,41.0,2020-12-13,,,116
117,A. Farensis,male,juvenile,,Side-stepping along sandy coastal floor.,['Hermit Crab'],9.0,17.5,19.876638752274555,28.567095738194837,17.970693700208436,41.0,2020-12-13,,,117
118,U. olhanensis,female,adult,False,Resisting aggressive fish encounter.,"['Algae', 'Sea Star', 'Barnacle', 'Coral Fragment', 'Jellyfish']",12.0,36.040136937784126,39.100561861700946,52.44621236846057,37.74910994276219,39.0,2020-12-13,,,118
119,A. Farensis,female,pre_puberty,False,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Algae', 'Shrimp', 'Crab (Other Species)', 'Snail']",11.0,4.682029831235221,3.5382513009535175,4.713711938310296,5.018646567644378,40.0,2020-12-13,,,119
120,u. olhanen.,male,pre_puberty,True,Filtering detritus from shallow bottom.,"['Small Fish', 'Snail', 'Sea Anemone', 'Polychaete Worm', 'Barnacle']",9.0,8.25,6.142070217305394,8.666968484364853,8.48166519530789,40.0,2020-12-13,,,120
121,Ucides alvorensis,male,juvenile,,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Sea Anemone']",9.0,4.0,5.098172702816445,6.451765461324526,4.02091167174206,38.0,2020-12-13,,,121
122,u. olhanen.,female,juvenile,True,Harvesting food beneath floating debris.,"['Snail', 'Crab (Other Species)', 'Algae']",11.0,3.1414816785927937,2.1698098619000548,3.115506678321556,3.408786737601584,39.0,2020-12-13,,,122
