species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
Ucides alvorensis,male,pre_puberty,,Struggling with entangled seaweed.,['Hermit Crab'],8.0,14.25,12.045338792381983,16.027608644242562,15.491356227380024,49.0,2020-02-23,,,25
A farensis,male,pre_puberty,,Resting in shaded rock crevice.,"['Polychaete Worm', 'Sea Urchin', 'Hermit Crab', 'Small Fish']",11.0,3.75,4.818438876701364,6.50252198687733,4.022383163913445,49.0,2020-02-23,,,26
A farensis,male,sub_adult,,Feeding on algae scraped from rocks.,"['Crab (Other Species)', 'Snail', 'Sea Anemone']",5.0,5.0,5.722193788555911,7.032047320670011,5.439108442198519,49.0,2020-02-23,,,27
u. olhanen.,female,adult,False,Struggling with entangled seaweed.,"['Coral Fragment', 'Sea Urchin', 'Polychaete Worm', 'Snail', 'Crab (Other Species)']",9.0,13.271673832764705,14.014209960603385,19.469013230100494,13.470967871360635,48.0,2020-02-23,,,28
A farensis,female,sub_adult,False,Moving sideways along sandy bottom.,"['Mussel', 'Sea Sponge', 'Small Fish', 'Jellyfish']",9.0,17.076126237141874,16.282476224780773,22.68931563143106,17.96392056605671,50.0,2020-02-23,,,29
U. olhanensis,female,pre_puberty,True,Cleaning claws with rubbing motion.,"['Hermit Crab', 'Sea Anemone']",8.0,3.7395340801373016,3.364579391045634,4.665351160181026,3.9694449773038416,48.0,2020-02-23,,,30
u. olhanen.,male,juvenile,,Slow movement near seagrass patches.,"['Mussel', 'Barnacle', 'Hermit Crab', 'Snail', 'Crab (Other Species)']",11.0,5.5,6.00743027158635,8.302126848627163,5.639155337462682,48.0,2020-02-23,,,31
u. olhanen.,male,juvenile,,Feeding on detritus in shallow water.,"['Sea Urchin', 'Crab (Other Species)']",6.0,8.5,8.789740046731689,13.084757815735504,8.86168106701391,48.0,2020-02-23,,,32
A farensis,female,juvenile,False,Picking detritus from seabed.,"['Mussel', 'Crab (Other Species)', 'Sea Anemone', 'Small Fish']",7.0,2.8077373540536006,3.1445757062496797,4.283798498235754,2.867875967155646,47.0,2020-02-23,,,33
u. olhanen.,female,sub_adult,False,Picking detritus from seabed.,"['Jellyfish', 'Small Fish', 'Snail']",9.0,12.52116933462103,15.581130858499359,18.81401021598149,13.60249947605644,49.0,2020-02-23,,,34
U. olhanensis,female,adult,True,Hiding under seagrass blades.,"['Sea Urchin', 'Sea Anemone', 'Sea Sponge']",10.0,9.85096137249498,10.915689622256863,15.797884890140022,10.687781291179778,49.0,2020-02-23,,,35
A. Farensis,male,sub_adult,,Climbing seaweed stalks.,"['Crab (Other Species)', 'Algae', 'Snail', 'Jellyfish']",11.0,12.5,13.750469320743228,20.085813885934698,13.440280776279712,48.0,2020-02-23,,,36
A farensis,male,adult,,Moving toward bait.,"['Snail', 'Barnacle', 'Sea Sponge', 'Crab (Other Species)']",9.0,18.0,19.162807577584502,28.366136616750357,18.806709523767385,48.0,2020-02-23,,,37
A. Farensis,female,juvenile,True,Climbing barnacle-covered surfaces.,['Algae'],11.0,6.709871885804563,7.75771900752339,9.7818866726824,7.261948732263395,50.0,2020-02-23,,,38
U. olhanensis,female,adult,False,Waving claws rhythmically.,"['Barnacle', 'Sea Urchin']",8.0,32.74323955318721,33.184281933883256,48.11150440724152,35.83137025912976,48.0,2020-02-23,,,39
A. Farensis,female,juvenile,True,Hiding in sandy burrow.,['Polychaete Worm'],10.0,6.508918748878446,9.933821453551506,11.941614907492196,6.538164374425681,50.0,2020-02-23,,,40
A. Farensis,female,adult,True,Searching for mates at twilight.,"['Sea Urchin', 'Polychaete Worm', 'Snail', 'Small Fish']",8.0,36.96482943081439,39.242726468172535,55.59199480923375,38.865880835142534,49.0,2020-02-23,,,41
A. Farensis,female,adult,False,Shaking claws after contact.,"['Sea Star', 'Polychaete Worm', 'Small Fish', 'Hermit Crab', 'Mussel']",11.0,5.962368347469071,6.629597252820654,9.517958513156454,6.326729140995087,49.0,2020-02-23,,,42
u. olhanen.,male,adult,,Escaping predator silhouette overhead.,"['Crab (Other Species)', 'Small Fish', 'Sea Star', 'Hermit Crab']",10.0,16.5,16.335500709719,23.2816525310087,17.720082705724934,48.0,2020-02-23,,,43
u. olhanen.,male,sub_adult,,Exchanging antenna taps.,"['Barnacle', 'Coral Fragment', 'Polychaete Worm', 'Small Fish', 'Sea Star']",8.0,30.0,31.61354848349046,47.32152651181225,30.801147992369277,48.0,2020-02-23,,,44
u. olhanen.,female,pre_puberty,True,Swimming short distance to escape.,"['Barnacle', 'Snail']",8.0,7.775731926224651,7.830485616207813,11.568023376703236,8.236628435618139,48.0,2020-02-23,,,45
A. Farensis,female,adult,False,Interaction with hermit crabs.,"['Mussel', 'Jellyfish']",8.0,14.171093284629428,16.53331567659955,24.596756113119923,15.089751497065333,50.0,2020-02-23,,,46
u. olhanen.,female,adult,True,Dragging shell fragment backward.,"['Small Fish', 'Sea Urchin', 'Coral Fragment']",11.0,5.8369622989286105,5.984345214101906,8.857161492302751,5.936290600162588,50.0,2020-02-23,,,47
u. olhanen.,male,sub_adult,,Guarding eggs under abdominal flap.,"['Shrimp', 'Sea Anemone', 'Sea Urchin']",12.0,17.5,16.897074073494256,22.64205026859047,18.454233263163843,49.0,2020-02-23,,,48
u. olhanen.,female,adult,True,Searching for mates at twilight.,"['Sea Urchin', 'Snail', 'Sea Anemone', 'Crab (Other Species)']",10.0,26.562761013867032,29.918448741305916,41.14627501630032,27.084712785449565,48.0,2020-02-23,,,49
Ucides alvorensis,male,juvenile,True,Camouflaging with surrounding mud.,"['Hermit Crab', 'Jellyfish', 'Sea Star', 'Sea Anemone']",5.0,8.0,11.114630686232777,14.169168959926282,8.01724090111113,50.0,2020-02-23,,,50
u. olhanen.,female,adult,True,Exploring new territory.,"['Small Fish', 'Snail', 'Algae', 'Shrimp', 'Sea Anemone']",6.0,14.380416166979307,15.550631467683534,22.491474469865878,14.554728072622813,49.0,2020-02-23,,,51
u. olhanen.,female,pre_puberty,True,Picking detritus from seabed.,"['Small Fish', 'Mussel', 'Shrimp', 'Sea Anemone']",6.0,14.739278224856701,18.566084267246634,27.349398432899637,15.209561220877845,47.0,2020-02-23,,,52
A farensis,male,sub_adult,,Stillness in cold water.,"['Coral Fragment', 'Sea Star', 'Sea Sponge', 'Polychaete Worm']",8.0,13.75,14.607634489464456,21.634078293823276,15.099009628215157,51.0,2020-02-23,,,53
U. olhanensis,male,juvenile,,Slow movement near seagrass patches.,"['Coral Fragment', 'Sea Urchin', 'Hermit Crab', 'Sea Star', 'Polychaete Worm']",9.0,5.5,7.260714785089534,9.758434080749135,5.5767897338615295,49.0,2020-02-23,,,54
A. Farensis,female,adult,False,Hiding under floating debris.,"['Jellyfish', 'Shrimp']",10.0,16.874990951776244,18.932352639627783,23.24314184341118,17.89998611488745,48.0,2020-02-23,,,55
u. olhanen.,female,pre_puberty,True,Claw snapping in competition.,"['Sea Anemone', 'Sea Star', 'Barnacle', 'Mussel', 'Shrimp']",5.0,11.42508668192557,10.670272470394279,15.90480557623627,11.971731896604616,49.0,2020-02-23,,,56
A. Farensis,female,juvenile,False,Escaping predator silhouette overhead.,"['Coral Fragment', 'Snail']",5.0,3.665287417185796,3.475853109182085,4.474402998341162,4.025349669842103,50.0,2020-02-23,,,57
u. olhanen.,male,pre_puberty,,Scavenging near tidal pools.,"['Shrimp', 'Coral Fragment', 'Polychaete Worm', 'Snail', 'Mussel']",8.0,13.5,12.734971444033002,16.059125569896146,13.9489854099799,48.0,2020-02-23,,,58
U. olhanensis,female,adult,False,Climbing vertical rock face.,"['Sea Anemone', 'Coral Fragment', 'Mussel']",5.0,14.72513179078602,16.35462964934185,19.90471816962993,15.229393531036882,49.0,2020-02-23,,,59
U. olhanensis,male,juvenile,True,Hiding under seagrass blades.,"['Polychaete Worm', 'Barnacle']",7.0,6.0,4.480616382684207,6.137145239297134,6.346401589870785,47.0,2020-02-23,,,60
A. Farensis,male,sub_adult,,Slow movement near seagrass patches.,"['Snail', 'Polychaete Worm', 'Algae', 'Crab (Other Species)']",6.0,13.75,15.551360827209109,22.253176297450132,14.63296902908946,48.0,2020-02-23,,,61
u. olhanen.,female,juvenile,False,Escaping from aggressive fish.,"['Shrimp', 'Small Fish']",9.0,5.634484238243109,4.363581516949935,6.10048080144631,5.871997256387406,49.0,2020-02-23,,,62
A farensis,male,pre_puberty,,Slow movement near seagrass patches.,"['Hermit Crab', 'Snail']",7.0,7.5,6.351213216778865,8.960445005872339,7.711571215027973,49.0,2020-02-23,,,63
A farensis,N/R,adult,,Color changes during molting.,"['Snail', 'Crab (Other Species)', 'Sea Urchin']",10.0,19.5,21.435741524511034,27.48054017507318,20.520008020806443,47.0,2020-02-23,,,64
U. olhanensis,male,sub_adult,,Cleaning claws with rubbing motion.,"['Hermit Crab', 'Coral Fragment', 'Sea Sponge', 'Shrimp', 'Sea Urchin']",7.0,26.25,27.557414797958597,40.16248438366126,28.039612051015407,49.0,2020-02-23,,,65
A farensis,female,sub_adult,False,Moving in groups.,['Polychaete Worm'],10.0,17.027542900912294,16.33224853663385,21.91654836009636,17.897265233576423,49.0,2020-02-23,,,66
u. olhanen.,female,adult,False,Sitting still blending with environment.,"['Polychaete Worm', 'Shrimp', 'Sea Star']",10.0,14.01190375781031,13.892034364680585,17.054443518895894,14.304157437887309,48.0,2020-02-23,,,67
u. olhanen.,female,sub_adult,True,Guarding a small hole in sediment.,"['Jellyfish', 'Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)']",8.0,7.3866133574136095,7.004134392614927,8.487674510135612,7.720265119519712,49.0,2020-02-23,,,68
U. olhanensis,male,adult,,Stillness in cold water.,"['Sea Star', 'Snail', 'Small Fish', 'Coral Fragment', 'Crab (Other Species)']",10.0,24.0,24.327366018088,29.42238966710124,25.795076839884366,49.0,2020-02-23,,,69
A farensis,female,sub_adult,False,Picking algae from rock surface.,"['Crab (Other Species)', 'Algae', 'Small Fish', 'Jellyfish', 'Sea Anemone']",8.0,12.382377330713371,15.748958006754467,21.78787898308032,13.115238790947815,48.0,2020-02-23,,,70
U. olhanensis,female,adult,False,Climbing algae-covered rocks.,"['Crab (Other Species)', 'Coral Fragment', 'Jellyfish', 'Sea Sponge']",6.0,18.030969847034566,17.432987189830815,25.002953381827833,19.801947288095537,48.0,2020-02-23,,,71
u. olhanen.,female,adult,True,Defensive posture when approached.,"['Crab (Other Species)', 'Mussel', 'Jellyfish']",7.0,5.794384639246797,6.1663544064905205,9.039189523451562,6.281724560830747,48.0,2020-02-23,,,72
U. olhanensis,female,adult,False,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Sea Urchin', 'Sea Anemone', 'Sea Star']",9.0,20.87084684514199,23.76105008257196,31.5474310479279,22.0488718417203,47.0,2020-02-23,,,73
u. olhanen.,female,adult,False,Emerging cautiously from hiding.,"['Sea Sponge', 'Sea Urchin', 'Coral Fragment', 'Algae']",5.0,38.99080941733467,48.79952035795665,72.00075533753021,41.6759309798742,49.0,2020-02-23,,,74
U. olhanensis,male,adult,,Exchanging antenna taps.,['Coral Fragment'],6.0,9.0,8.5028113439038,10.545706513080942,9.735198984459108,48.0,2020-02-23,,,75
A farensis,male,pre_puberty,,Escaping predator silhouette overhead.,"['Small Fish', 'Crab (Other Species)', 'Coral Fragment', 'Sea Star', 'Barnacle']",7.0,17.25,21.9845519848361,32.47884100508366,17.759573108690642,47.0,2020-02-23,,,76
u. olhanen.,female,adult,True,Feeding on small crustaceans.,"['Coral Fragment', 'Barnacle', 'Hermit Crab']",9.0,4.643582220482082,5.136515388028335,6.382755727339658,4.996704914668296,48.0,2020-02-23,,,77
u. olhanen.,female,adult,False,Burrowing into sandy sediment.,"['Coral Fragment', 'Sea Star', 'Small Fish', 'Algae']",7.0,19.753111643062024,20.89312766270237,28.250199691544882,20.124030767954906,48.0,2020-02-23,,,78
U. olhanensis,female,juvenile,False,Climbing algae-covered rocks.,"['Mussel', 'Crab (Other Species)', 'Polychaete Worm']",8.0,3.5529283349161926,2.5032700663674694,3.098305241085013,3.6567547946188537,47.0,2020-02-23,,,79
U. olhanensis,male,sub_adult,True,Displaying dominance by lifting body.,"['Coral Fragment', 'Jellyfish']",12.0,10.0,8.932754433350423,11.742495981914976,10.691031837632515,48.0,2020-02-23,,,80
U. olhanensis,female,juvenile,True,Crab moving quickly across rocks.,"['Hermit Crab', 'Mussel', 'Snail']",8.0,6.338393685738006,9.072665294099242,11.192596606872897,6.84648924553679,46.0,2020-02-23,,,81
U. olhanensis,male,sub_adult,,Retreating into burrow.,"['Barnacle', 'Sea Urchin', 'Sea Sponge']",8.0,5.0,4.001523937798105,4.918031721398054,5.1145912799490665,48.0,2020-02-23,,,82
Ucides alvorensis,male or female,pre_puberty,,Defensive posture when approached.,"['Sea Star', 'Jellyfish', 'Sea Urchin', 'Sea Anemone']",8.0,12.0,13.41509710211638,19.570356886532547,12.880942075913136,49.0,2020-02-23,,,83
u. olhanen.,female,juvenile,False,Burrowing into sandy sediment.,"['Sea Urchin', 'Sea Anemone', 'Small Fish', 'Crab (Other Species)']",11.0,7.968052505274768,10.401991869229484,15.467944706851387,8.140891312618887,49.0,2020-02-23,,,84
U. olhanensis,male,adult,,Climbing seaweed stalks.,"['Sea Urchin', 'Barnacle', 'Jellyfish', 'Polychaete Worm']",9.0,19.5,20.48121821785427,27.202167961726445,19.81802521309153,49.0,2020-02-23,,,85
U. olhanensis,male,sub_adult,,Feeding on small crustaceans.,"['Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Shrimp', 'Sea Anemone']",7.0,17.5,19.442981741548397,24.9899216719154,18.739506135073217,48.0,2020-02-23,,,86
A farensis,female,adult,False,Burrowing into sandy sediment.,['Sea Sponge'],5.0,29.55745257463483,23.768307025986427,29.539074346697998,31.445087111501163,50.0,2020-02-23,,,87
A farensis,male,pre_puberty,,Picking detritus from seabed.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Star']",7.0,12.75,15.767783179596481,18.943526308044365,13.132488973059086,48.0,2020-02-23,,,88
U. olhanensis,female,sub_adult,False,Picking detritus from seabed.,['Hermit Crab'],7.0,4.68294498423086,4.432041383159183,5.88234091487098,4.728698890035318,48.0,2020-02-23,,,89
U. olhanensis,female,adult,True,Interaction with hermit crabs.,"['Hermit Crab', 'Sea Sponge', 'Small Fish']",10.0,9.519445839971144,11.367008183835646,16.98780297826762,10.19025560808041,49.0,2020-02-23,,,90
A farensis,female,sub_adult,False,Camouflaging with surrounding mud.,"['Barnacle', 'Sea Urchin', 'Hermit Crab', 'Mussel', 'Crab (Other Species)']",7.0,15.7816832118271,13.436166540466433,19.435724892171905,16.124345291329227,48.0,2020-02-23,,,91
A farensis,female,sub_adult,False,Climbing barnacle-covered surfaces.,"['Sea Sponge', 'Sea Star', 'Crab (Other Species)', 'Coral Fragment', 'Sea Urchin']",11.0,15.94485912259758,15.942843032075107,22.283875626084907,17.11309746593944,48.0,2020-02-23,,,92
A farensis,-,sub_adult,,Crab moving quickly across rocks.,"['Sea Sponge', 'Barnacle', 'Jellyfish', 'Algae', 'Mussel']",9.0,28.75,28.695316341781314,39.84926408920923,28.88693323125567,48.0,2020-02-23,,,93
U. olhanensis,male,adult,,Using claws to dig into sediment.,['Mussel'],8.0,12.0,11.667925418202447,15.59373946618522,12.406589409341894,49.0,2020-02-23,,,94
A. Farensis,nan,adult,,Swimming short distance to escape.,['Polychaete Worm'],11.0,10.5,9.704401213891435,14.311019821806475,10.795269593913781,48.0,2020-02-23,,,95
u. olhanen.,female,adult,True,Using claws to dig into sediment.,"['Sea Star', 'Sea Anemone', 'Sea Sponge', 'Small Fish', 'Algae']",8.0,13.205884432203238,15.63801366391723,23.357768104336134,13.285412128111604,48.0,2020-02-23,,,96
U. olhanensis,female,pre_puberty,False,Resting under shell fragment.,"['Sea Anemone', 'Sea Star', 'Sea Urchin']",11.0,9.30108964323616,12.264158168187288,15.798144418269862,9.316612814291506,49.0,2020-02-23,,,97
u. olhanen.,female,sub_adult,False,Camouflaging with surrounding mud.,"['Sea Anemone', 'Sea Sponge', 'Coral Fragment', 'Hermit Crab', 'Sea Star']",6.0,15.819473725863919,18.419571767837308,26.335626886577355,17.277291288754117,51.0,2020-02-23,,,98
u. olhanen.,female,adult,True,Feeding on small crustaceans.,"['Crab (Other Species)', 'Snail', 'Sea Anemone', 'Barnacle', 'Algae']",6.0,5.605756787262268,5.944947733753155,8.521737913659436,5.675219090273537,49.0,2020-02-23,,,99
A farensis,male,pre_puberty,True,Hiding under seagrass blades.,"['Algae', 'Small Fish', 'Sea Sponge']",5.0,19.5,20.585730232373777,25.344340406778926,20.449800475151086,50.0,2020-02-23,,,100
u. olhanen.,male,juvenile,,Using claws to dig into sediment.,['Coral Fragment'],11.0,9.0,5.667250588553008,7.9184176594711335,9.043506422791392,50.0,2020-02-23,,,101
u. olhanen.,female,sub_adult,False,Searching for food in tidal pools.,"['Mussel', 'Sea Sponge', 'Sea Anemone', 'Polychaete Worm']",7.0,21.549098403652756,19.050405990380014,26.796851433056037,23.20858291833654,49.0,2020-02-23,,,102
u. olhanen.,female,adult,True,Using claws to dig into sediment.,"['Jellyfish', 'Sea Sponge', 'Small Fish', 'Snail', 'Sea Star']",10.0,21.318287589309417,17.874079230372494,22.311937561315858,22.50043973521422,51.0,2020-02-23,,,103
A farensis,male,pre_puberty,,Hiding under floating debris.,"['Jellyfish', 'Crab (Other Species)', 'Snail']",7.0,9.0,11.103023225479902,14.929090396802303,9.123065422770667,50.0,2020-02-23,,,104
u. olhanen.,male,sub_adult,,Sideways walking along bay edge.,"['Crab (Other Species)', 'Snail', 'Algae']",9.0,31.25,25.279887403377106,31.460732445232804,31.897718227048642,49.0,2020-02-23,,,105
U. olhanensis,female,adult,False,Feeding on small crustaceans.,"['Crab (Other Species)', 'Mussel', 'Shrimp', 'Sea Urchin', 'Hermit Crab']",8.0,23.3656853044997,20.391082190551195,26.16660533884465,24.805758775991496,50.0,2020-02-23,,,106
U. olhanensis,female,adult,True,Guarding a small hole in sediment.,"['Sea Anemone', 'Coral Fragment', 'Small Fish', 'Jellyfish']",11.0,25.056764831271334,24.493012686108546,33.76583174253054,25.83961900092353,47.0,2020-02-23,,,107
U. olhanensis,female,juvenile,False,Mating behavior with antenna touching.,"['Jellyfish', 'Algae', 'Polychaete Worm', 'Sea Urchin']",5.0,3.24284925712775,3.4507479031926813,4.400844592634293,3.4417226450073417,50.0,2020-02-23,,,108
Ucides alvorensis,male,pre_puberty,,Feeding on small crustaceans.,"['Hermit Crab', 'Shrimp', 'Crab (Other Species)', 'Coral Fragment', 'Algae']",9.0,3.75,3.58154406254239,5.111790027636228,3.926442246963161,49.0,2020-02-23,,,109
U. olhanensis,male,sub_adult,True,Climbing submerged rocks.,['Barnacle'],12.0,6.25,5.10472760161688,7.55434366415368,6.478282242037495,47.0,2020-02-23,,,110
U. olhanensis,male,sub_adult,,Scavenging near tidal pools.,"['Polychaete Worm', 'Coral Fragment', 'Shrimp', 'Barnacle']",10.0,21.25,20.916877593150602,26.273353065259116,23.285582297571292,50.0,2020-02-23,,,111
A farensis,male,adult,,Escaping predator silhouette overhead.,"['Jellyfish', 'Sea Star', 'Hermit Crab']",10.0,24.0,24.10396478797984,30.28965314424967,24.58667199537655,49.0,2020-02-23,,,112
u. olhanen.,male,juvenile,,Exploring new territory.,"['Sea Urchin', 'Jellyfish', 'Small Fish']",7.0,9.0,8.71754130301476,11.045581355924082,9.428987561606228,48.0,2020-02-23,,,113
u. olhanen.,female,pre_puberty,False,Waving claws rhythmically.,"['Mussel', 'Small Fish', 'Algae']",9.0,11.869226896338587,13.19714938582116,18.740959743451892,12.090110920502024,49.0,2020-02-23,,,114
A farensis,male,juvenile,,Struggling with entangled seaweed.,"['Barnacle', 'Hermit Crab', 'Sea Anemone', 'Jellyfish']",6.0,7.5,9.775466346952356,13.343806935107581,8.156512585042684,47.0,2020-02-23,,,115
U. olhanensis,female,juvenile,True,Crab moving quickly across rocks.,['Barnacle'],8.0,12.795770661404042,9.776559727255886,11.773356732201455,13.235317513107665,50.0,2020-02-23,,,116
A farensis,N/R,sub_adult,,Climbing submerged rocks.,"['Sea Star', 'Barnacle', 'Mussel']",8.0,37.5,31.84322676601071,45.752078369499785,39.918668364715565,48.0,2020-02-23,,,117
U. olhanensis,male,adult,,Climbing algae-covered rocks.,"['Algae', 'Sea Star', 'Shrimp', 'Sea Urchin', 'Crab (Other Species)']",6.0,9.0,9.486302931365595,12.255987903462632,9.473822827731036,49.0,2020-02-23,,,118
A farensis,female,pre_puberty,False,Using claws to dig into sediment.,"['Snail', 'Sea Urchin', 'Mussel']",8.0,2.465519125458313,2.9814269159159092,4.038699685835656,2.642178647743458,51.0,2020-02-23,,,119
A. Farensis,female,adult,False,Rapid claw movement while feeding.,['Sea Star'],7.0,24.288750769457124,25.184847226379,31.85584739768038,26.46710852400851,49.0,2020-02-23,,,120
U. olhanensis,female,sub_adult,False,Claw snapping at diver.,['Coral Fragment'],9.0,14.196351501748648,13.49430473930276,16.807532722370784,14.284447326298412,48.0,2020-02-23,,,121
Ucides alvorensis, ,adult,,Feeding on algae scraped from rocks.,"['Small Fish', 'Hermit Crab']",12.0,27.0,26.243851905144012,35.064790392044586,28.65041411346536,50.0,2020-02-23,,,122
u. olhanen.,female,pre_puberty,False,Struggling with entangled seaweed.,"['Sea Anemone', 'Barnacle', 'Coral Fragment', 'Polychaete Worm']",9.0,5.300864954392716,3.622627108137034,5.33072969601759,5.498708397314067,49.0,2020-02-23,,,123
u. olhanen.,female,adult,False,Escaping from aggressive fish.,['Jellyfish'],7.0,30.15082515450952,29.244608913243795,35.877613468519705,30.837822975449583,48.0,2020-02-23,,,124
A. Farensis,male,pre_puberty,,Scavenging near tidal pools.,"['Polychaete Worm', 'Hermit Crab', 'Shrimp', 'Barnacle', 'Snail']",7.0,9.75,12.320309216912596,17.097126050777902,10.194975999030857,50.0,2020-02-23,,,125
u. olhanen.,female,juvenile,False,Half buried in sand.,"['Algae', 'Shrimp', 'Sea Sponge']",6.0,4.722456593793931,4.964723606035332,7.3107174677020135,4.747683932472265,48.0,2020-02-23,,,126
