,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,70,135,59
10,40.0,8.60995375834565,4.0,A farensis,,False,1.6035577359470394,sub_adult,male,11.0,16.33006290874487,,"['Sea Star', 'Sea Sponge']",7.0,Exploring new territory.,,,
11,16.0,7.364643378926246,2.0,A. Farensis,,False,7.64504407548647,sub_adult,male,12.0,11.518467382708323,,"['Sea Urchin', 'Sea Sponge', 'Sea Star', 'Hermit Crab', 'Jellyfish']",10.0,Color changes during molting.,,,
12,27.0,7.11071942931218,2.0,u. olhanen.,,True,4.12491264628736,juvenile,male,13.0,11.658810590828336,,"['Sea Star', 'Mussel', 'Algae', 'Polychaete Worm']",8.0,Climbing onto submerged logs.,,,
13,18.0,7.292821898136293,5.0,A farensis,,False,4.75007383539587,juvenile,nan,14.0,11.652059714214644,,['Polychaete Worm'],12.0,Resting under shell fragment.,,,
14,18.0,7.0040390924537075,4.0,A farensis,,False,1.0971486993196746,adult,female,15.0,12.320132874918091,,"['Hermit Crab', 'Polychaete Worm', 'Sea Urchin']",10.0,Social contact with other crabs.,,,
15,30.0,8.158986243864552,3.0,U. olhanensis,,False,16.51509572793582,pre_puberty,male,16.0,13.70075197573941,,"['Sea Sponge', 'Barnacle', 'Sea Star']",6.0,Foraging among seagrass roots.,,,
16,30.0,7.836720446004691,3.0,A. Farensis,,False,1.4869692053811319,pre_puberty,male,17.0,13.597452063031225,,"['Sea Star', 'Sea Sponge']",7.0,Moving toward warmer water pockets.,,,
17,35.0,9.13687271734398,3.0,u. olhanen.,,False,14.312173344787283,sub_adult,male,18.0,13.92926536467396,,"['Sea Sponge', 'Coral Fragment', 'Jellyfish']",10.0,Cleaning claws with rubbing motion.,,,
18,28.0,7.243835592780737,2.0,u. olhanen.,,True,2.3823371272717506,adult,male,19.0,13.55875996604775,,"['Small Fish', 'Barnacle']",12.0,Climbing onto submerged logs.,,,
19,24.0,8.270028945839687,2.0,u. olhanen.,,False,1.88308784586477,adult,female,20.0,13.452550516852321,,"['Coral Fragment', 'Sea Urchin', 'Sea Sponge']",8.0,Picking detritus from seabed.,,,
20,14.0,8.610817299295395,3.0,U. olhanensis,,False,0.46044402054672423,sub_adult,male,21.0,11.723811371759153,,"['Sea Sponge', 'Mussel', 'Barnacle', 'Sea Urchin', 'Algae']",9.0,Slow movement near seagrass patches.,,,
21,48.0,5.677246751885216,5.0,u. olhanen.,,False,4.225968239651742,pre_puberty,male,22.0,17.68169486653747,,"['Shrimp', 'Sea Anemone', 'Algae']",9.0,Camouflaging with surrounding mud.,,,
22,20.0,6.849859812885333,5.0,A. Farensis,,False,3.622006367231388,juvenile,male or female,23.0,11.709579255618525,,"['Snail', 'Mussel', 'Barnacle', 'Coral Fragment', 'Algae']",10.0,Cleaning claws with rubbing motion.,,,
23,12.0,7.991005946356566,2.0,A farensis,,True,1.4333298752714982,pre_puberty,male,24.0,10.796929274608662,,['Sea Anemone'],3.0,Hiding beneath rocks.,,,
24,27.0,6.675408656424603,8.0,u. olhanen.,,False,2.6361357785415067,sub_adult,female,25.0,14.523750029508252,,"['Algae', 'Sea Urchin', 'Small Fish']",8.0,Cleaning claws with rubbing motion.,,,
25,27.0,6.315382075268511,3.0,A. Farensis,,False,1.1743712569867406,sub_adult,male,26.0,14.647834831257368,,"['Polychaete Worm', 'Jellyfish', 'Sea Star', 'Barnacle']",11.0,Hiding beneath rocks.,,,
26,24.0,7.896950227207416,2.0,A. Farensis,,False,10.027471151416256,sub_adult,male,27.0,14.87756021338042,,"['Barnacle', 'Sea Star', 'Sea Urchin', 'Coral Fragment', 'Small Fish']",11.0,Moving in groups.,,,
27,30.0,7.716165813227199,3.0,u. olhanen.,,False,2.1910267159002372,pre_puberty,female,28.0,13.456716721039566,,"['Sea Sponge', 'Crab (Other Species)']",11.0,Interacting with small fish nearby.,,,
28,31.0,6.8333943692991665,2.0,A. Farensis,,False,2.8803352991094306,sub_adult,male,29.0,12.24843677466914,,"['Shrimp', 'Hermit Crab', 'Jellyfish']",8.0,Escaping predator silhouette overhead.,,,
29,27.0,8.270029393710029,2.0,A farensis,,True,6.259873877260248,pre_puberty,?,30.0,14.909779418524137,,"['Sea Anemone', 'Hermit Crab', 'Small Fish', 'Crab (Other Species)', 'Sea Sponge']",10.0,Vibrating antennae in water currents.,,,
30,12.0,6.9831933438303855,2.0,A. Farensis,,False,2.133243325944534,pre_puberty,female,31.0,10.333451773549395,,"['Sea Anemone', 'Polychaete Worm', 'Jellyfish']",10.0,Climbing vertical rock face.,,,
31,12.0,8.01662481422838,4.0,U. olhanensis,,True,3.912839820967611,juvenile,male,32.0,9.98336574796138,,"['Sea Urchin', 'Hermit Crab', 'Barnacle', 'Sea Star']",6.0,Claw waving directed at nearby crab.,,,
32,14.0,8.126119874377368,2.0,U. olhanensis,,False,10.571628332862113,pre_puberty,female,33.0,11.174466386397654,,"['Sea Star', 'Crab (Other Species)', 'Algae', 'Hermit Crab', 'Polychaete Worm']",12.0,Slow movement near seagrass patches.,,,
33,40.0,6.17360469949568,5.0,U. olhanensis,,False,1.4738196828511845,sub_adult,male,34.0,15.813634146051005,,"['Shrimp', 'Barnacle']",8.0,Escaping predator silhouette overhead.,,,
34,24.0,9.027264589094326,2.0,U. olhanensis,,False,9.777881152297997,juvenile,female,35.0,12.320808504636382,,['Sea Anemone'],9.0,Emerging cautiously from hiding.,,,
35,30.0,6.400701264320672,2.0,A. Farensis,,True,145.00279439036234,pre_puberty,female,36.0,11.156553920410333,,"['Sea Anemone', 'Shrimp']",7.0,Hiding under floating debris.,,,
36,23.0,7.642412090418028,9.0,U. olhanensis,,True,0.7142993777306751,juvenile,male or female,37.0,12.942060191758463,,"['Sea Star', 'Barnacle']",9.0,Mating behavior with antenna touching.,,,
37,25.0,8.161992367410138,2.0,u. olhanen.,,False,4.804988637758215,adult,male,38.0,11.968119490333866,,"['Mussel', 'Snail', 'Hermit Crab']",10.0,Rapid crossing of open sand.,,,
38,23.0,8.087340816704558,6.0,A. Farensis,,False,9.164486227193773,juvenile,female,39.0,11.848284550692451,,['Sea Urchin'],8.0,Guarding a small hole in sediment.,,,
39,33.0,7.130695672426465,5.0,A farensis,,True,4.531213817248884,sub_adult,male,40.0,14.13279348504427,,"['Crab (Other Species)', 'Coral Fragment', 'Small Fish']",6.0,Waving claws rhythmically.,,,
40,24.0,6.340353188558132,6.0,U. olhanensis,,False,2.1010735918915384,adult,male,41.0,12.174043310794772,,"['Sea Anemone', 'Coral Fragment']",10.0,Stillness in cold water.,,,
41,21.0,9.509537091746086,4.0,U. olhanensis,,False,3.169693791232629,adult,male,42.0,12.037621695091934,,"['Small Fish', 'Sea Sponge', 'Barnacle', 'Sea Star']",9.0,Burrowing into sandy sediment.,,,
42,21.0,6.267900570832835,3.0,A. Farensis,,False,9.267482844045592,sub_adult,male,43.0,10.822575592453996,,['Polychaete Worm'],10.0,Feeding on algae scraped from rocks.,,,
43,9.0,8.719034938260481,7.0,A farensis,,False,22.90185194252214,sub_adult,nan,44.0,11.845720344730147,,['Small Fish'],13.0,Sideways walking along bay edge.,,,
44,28.0,9.703858773292577,3.0,u. olhanen.,,False,2.7142312528747965,juvenile,male or female,45.0,16.96382178840846,,"['Polychaete Worm', 'Small Fish', 'Sea Star']",9.0,Color changes during molting.,,,
45,31.0,6.241339232251171,3.0,A. Farensis,,False,7.509780944171784,adult,male,46.0,14.397398843904591,,"['Crab (Other Species)', 'Sea Star']",10.0,Territorial display against intruder.,,,
46,24.0,5.919215093467237,5.0,U. olhanensis,,False,4.904242147661545,sub_adult,nan,47.0,10.777695598010437,,"['Sea Urchin', 'Small Fish', 'Coral Fragment', 'Shrimp', 'Algae']",10.0,Feeding on detritus in shallow water.,,,
47,49.0,8.520241443873209,6.0,u. olhanen.,,False,6.457323083965039,adult,male or female,48.0,17.760444004430262,,"['Mussel', 'Polychaete Worm', 'Hermit Crab', 'Barnacle']",6.0,Rapid claw movement while feeding.,,,
48,39.0,8.963784082830518,2.0,A farensis,,False,3.1510267263427214,pre_puberty,male,49.0,16.071609088312147,,"['Hermit Crab', 'Sea Star']",14.0,Scavenging near tidal pools.,,,
49,16.0,7.890926092938,3.0,U. olhanensis,,True,1.1231214589748608,sub_adult,male,50.0,12.514966951399202,,"['Coral Fragment', 'Hermit Crab', 'Sea Anemone', 'Sea Urchin']",5.0,Inspecting discarded crab shell.,,,
50,31.0,6.737961348664449,2.0,A. Farensis,,False,1.9220919339459308,juvenile,female,51.0,14.384503585719697,,['Sea Urchin'],7.0,Territorial display against intruder.,,,
51,18.0,6.4456502092925145,4.0,u. olhanen.,,False,4.041904347682458,pre_puberty,male,52.0,13.628061614866914,,"['Polychaete Worm', 'Small Fish', 'Sea Urchin']",9.0,Retreating into burrow.,,,
52,30.0,7.451134812698951,7.0,A farensis,,False,0.7768299887832176,pre_puberty,male,53.0,15.474912982309565,,"['Crab (Other Species)', 'Jellyfish']",11.0,Vibrating antennae in water currents.,,,
53,12.0,7.697298906554742,7.0,A. Farensis,,False,3.210167603174757,sub_adult,male,54.0,9.170767107565666,,"['Barnacle', 'Hermit Crab']",7.0,Burrowing into sandy sediment.,,,
54,15.0,7.1524453800704295,6.0,u. olhanen.,,False,2.7691656403782856,sub_adult,male,55.0,14.090471412684103,,"['Crab (Other Species)', 'Shrimp', 'Sea Anemone']",7.0,Climbing onto submerged logs.,,,
55,43.0,7.558893208667354,8.0,A. Farensis,,True,6.33006311371089,sub_adult,?,56.0,15.523809741493848,,"['Hermit Crab', 'Sea Anemone', 'Polychaete Worm', 'Sea Star', 'Shrimp']",10.0,Struggling with entangled seaweed.,,,
56,8.0,8.490681747285635,3.0,A. Farensis,,False,2.6191660173145417,sub_adult,male,57.0,12.220277973505386,,"['Snail', 'Algae', 'Small Fish', 'Crab (Other Species)']",12.0,Mating behavior with antenna touching.,,,
57,15.0,8.26323976364803,4.0,U. olhanensis,,False,2.4621840249304596,adult,female,58.0,11.53203327708162,,"['Sea Star', 'Small Fish', 'Sea Anemone', 'Algae']",9.0,Waving claws rhythmically.,,,
58,20.0,8.30419181588293,4.0,A farensis,,False,0.721299182157659,adult,?,59.0,16.066459680514022,,['Coral Fragment'],6.0,Claw waving directed at nearby crab.,,,
59,7.0,8.707171505706876,4.0,A farensis,,False,7.66772688072151,adult,male,60.0,10.786508979893627,,['Sea Star'],8.0,Climbing onto submerged logs.,,,
60,20.0,6.287944768547788,4.0,A. Farensis,,False,5.761923729627251,pre_puberty,male or female,61.0,14.207415920446355,,['Polychaete Worm'],12.0,Hiding under floating debris.,,,
61,43.0,8.97757801073534,5.0,A. Farensis,,False,3.004451352353832,pre_puberty,?,62.0,16.170530737776943,,"['Sea Star', 'Crab (Other Species)', 'Sea Anemone']",11.0,Picking detritus from seabed.,,,
62,41.0,6.480761729461146,3.0,A farensis,,False,0.5624129725829502,sub_adult,nan,63.0,14.240896287089598,,"['Crab (Other Species)', 'Shrimp', 'Coral Fragment', 'Barnacle', 'Snail']",6.0,Picking biofilm on submerged wood.,,,
63,14.0,8.693926197176477,12.0,U. olhanensis,,False,4.0297327344616125,pre_puberty,male,64.0,13.01598906526187,,"['Coral Fragment', 'Algae', 'Small Fish', 'Sea Star']",5.0,Climbing algae-covered rocks.,,,
64,14.0,8.775209891859262,4.0,u. olhanen.,,True,2.0290948069147867,juvenile,male,65.0,9.569464727682696,,['Small Fish'],8.0,Using claws to dig into sediment.,,,
65,39.0,6.141453896105885,5.0,U. olhanensis,,False,0.9271672011718128,pre_puberty,?,66.0,12.259842199416488,,"['Jellyfish', 'Sea Anemone']",8.0,Waving claws rhythmically.,,,
66,31.0,7.581748202568826,2.0,u. olhanen.,,False,8.373251245989616,juvenile,male,67.0,13.72347417654416,,"['Jellyfish', 'Sea Sponge', 'Sea Star', 'Mussel']",6.0,Guarding eggs under abdominal flap.,,,
67,25.0,8.557068840184243,5.0,A. Farensis,,False,6.226190241421721,sub_adult,male,68.0,10.855690763382935,,"['Sea Sponge', 'Shrimp', 'Jellyfish', 'Algae', 'Sea Anemone']",7.0,Feeding on small crustaceans.,,,
68,11.0,8.885610768358376,6.0,u. olhanen.,,False,4.6807712848058305,juvenile,nan,69.0,12.700510010459338,,"['Polychaete Worm', 'Sea Urchin']",6.0,Feeding on detritus in shallow water.,,,
69,16.0,5.133932896703206,2.0,U. olhanensis,,True,8.662241795102817,pre_puberty,male,70.0,13.030347874132215,,"['Algae', 'Snail', 'Jellyfish', 'Sea Star', 'Barnacle']",8.0,Swimming short distance to escape.,,,
70,52.0,7.228312824859871,5.0,u. olhanen.,,False,2.7780544469827295,sub_adult,?,71.0,21.387774299949193,,['Snail'],12.0,Moving toward bait.,,,
71,7.0,8.097574956690258,2.0,U. olhanensis,,False,2.3746151559636512,sub_adult,male,72.0,10.44314757180843,,['Sea Anemone'],10.0,Resting in shaded rock crevice.,,,
72,30.0,5.767673093065296,6.0,A. Farensis,,False,2.2722611647557733,adult,?,73.0,12.971529821119727,,"['Small Fish', 'Coral Fragment', 'Sea Anemone']",7.0,Cleaning claws with rubbing motion.,,,
73,39.0,6.76486443072477,6.0,A farensis,,False,12.389553683186284,juvenile,male,74.0,16.07711586866021,,"['Algae', 'Crab (Other Species)', 'Hermit Crab', 'Sea Star']",6.0,Escaping predator silhouette overhead.,,,
74,16.0,4.951419624330274,3.0,A. Farensis,,True,2.3302849122428393,pre_puberty,female,75.0,12.105506936041257,,"['Snail', 'Sea Urchin']",9.0,Pausing frequently during exploration.,,,
75,34.0,7.505207321138482,4.0,A. Farensis,,False,2.256288778964895,pre_puberty,male or female,76.0,15.797045273227557,,['Sea Anemone'],8.0,Climbing onto submerged logs.,,,
76,24.0,9.304637559467688,3.0,u. olhanen.,,True,4.0458953462837774,sub_adult, ,77.0,17.472533764339545,,"['Sea Anemone', 'Jellyfish', 'Hermit Crab']",6.0,Searching for mates at twilight.,,,
77,29.0,8.674434047576245,7.0,A farensis,,False,5.511220809547254,sub_adult,female,78.0,14.43425403296285,,"['Algae', 'Mussel', 'Small Fish', 'Crab (Other Species)']",9.0,Social contact with other crabs.,,,
78,37.0,7.086493326601658,5.0,U. olhanensis,,False,13.93581570569562,pre_puberty,female,79.0,15.165014865913015,,"['Shrimp', 'Sea Urchin', 'Coral Fragment', 'Algae']",7.0,Stillness in cold water.,,,
79,19.0,7.1854612528843,5.0,A farensis,,False,2.9300298544614836,sub_adult,male,80.0,11.68747316910006,,['Sea Anemone'],12.0,Retreating quickly from shadow.,,,
80,18.0,7.128557907715755,3.0,A farensis,,False,17.780135553471972,juvenile,male,81.0,13.354079153967115,,"['Coral Fragment', 'Small Fish', 'Crab (Other Species)', 'Barnacle', 'Sea Star']",6.0,Climbing vertical rock face.,,,
81,26.0,7.234076413818158,7.0,A farensis,,False,8.973675706863435,juvenile,female,82.0,14.671731318842426,,"['Sea Anemone', 'Barnacle', 'Hermit Crab']",11.0,Vibrating antennae in water currents.,,,
82,16.0,8.097624358198608,2.0,A. Farensis,,False,33.10509402471188,pre_puberty,male,83.0,10.049031149523138,,"['Jellyfish', 'Polychaete Worm', 'Sea Urchin', 'Sea Sponge']",7.0,Emerging cautiously from hiding.,,,
83,20.0,7.626664056571715,3.0,u. olhanen.,,False,6.068762716319989,sub_adult,male,84.0,13.821468900721868,,['Shrimp'],9.0,Color changes during molting.,,,
84,27.0,8.294097248257552,2.0,A. Farensis,,False,3.5790089834626064,adult,male or female,85.0,11.817866652646822,,"['Sea Anemone', 'Barnacle', 'Hermit Crab', 'Mussel']",11.0,Vibrating antennae in water currents.,,,
85,63.0,5.361146929946109,5.0,A farensis,,True,13.277221915220919,juvenile,male,86.0,17.22557631797247,,"['Algae', 'Coral Fragment', 'Crab (Other Species)']",6.0,Hiding under seagrass blades.,,,
86,10.0,6.329855665449497,2.0,A farensis,,False,1.7407203586058468,adult,female,87.0,10.801952237113234,,['Coral Fragment'],8.0,Emerging cautiously from hiding.,,,
87,31.0,6.4817643993152885,4.0,U. olhanensis,,False,24.75555825543029,sub_adult, ,88.0,16.002313929141962,,"['Shrimp', 'Sea Star', 'Crab (Other Species)']",4.0,Climbing seaweed stalks.,,,
88,31.0,7.217034663849841,5.0,U. olhanensis,,False,3.826819047356378,sub_adult,female,89.0,13.568907568043532,,"['Shrimp', 'Snail']",8.0,Hiding under floating debris.,,,
89,21.0,8.936625219476644,3.0,u. olhanen.,,False,7.123765549664888,adult,male,90.0,13.097575679546592,,"['Coral Fragment', 'Jellyfish', 'Snail']",9.0,Rapid claw movement while feeding.,,,
90,47.0,8.053512829447088,6.0,U. olhanensis,,False,2.0164325669447978,adult,male,91.0,20.249721350332425,,"['Hermit Crab', 'Polychaete Worm', 'Sea Anemone']",8.0,Struggling with entangled seaweed.,,,
91,9.0,5.8568415059273775,2.0,A. Farensis,,False,2.8100041763883548,sub_adult,male,92.0,11.193492056521592,,"['Sea Sponge', 'Sea Star', 'Algae', 'Jellyfish', 'Hermit Crab']",8.0,Sideways walking along bay edge.,,,
92,20.0,8.277123461212097,5.0,A. Farensis,,False,3.3569119143070605,sub_adult,female,93.0,12.514941557425328,,"['Jellyfish', 'Crab (Other Species)', 'Sea Sponge', 'Shrimp', 'Sea Anemone']",10.0,Climbing barnacle-covered surfaces.,,,
93,42.0,8.334240751859308,2.0,u. olhanen.,,False,1.6376914762223072,pre_puberty,female,94.0,18.62423974135596,,"['Algae', 'Shrimp']",11.0,Pausing frequently during exploration.,,,
94,16.0,8.121189545344984,3.0,A. Farensis,,False,3.6006026836583387,sub_adult,male or female,95.0,13.530161771198845,,"['Polychaete Worm', 'Mussel', 'Sea Urchin']",7.0,Using claws to dig into sediment.,,,
95,26.0,7.036130647783635,6.0,A. Farensis,,False,7.0602797841884835,sub_adult,male,96.0,10.693170328018429,,['Snail'],11.0,Struggling with entangled seaweed.,,,
96,46.0,8.81729909658499,6.0,U. olhanensis,,False,14.870001447282041,adult, ,97.0,17.706281493811616,,"['Sea Sponge', 'Crab (Other Species)', 'Barnacle', 'Polychaete Worm']",6.0,Retreating into burrow.,,,
97,13.0,8.147014834126647,10.0,A farensis,,False,13.014302161676268,pre_puberty,female,98.0,10.845142226653344,,"['Shrimp', 'Sea Sponge', 'Polychaete Worm', 'Barnacle']",7.0,Hiding under floating debris.,,,
98,7.0,7.505847587313258,2.0,A. Farensis,,False,6.777564226519088,sub_adult,female,99.0,10.53982123649024,,"['Jellyfish', 'Barnacle', 'Small Fish']",7.0,Feeding on small crustaceans.,,,
99,13.0,7.0501132434589415,6.0,A. Farensis,,False,4.351733116728429,sub_adult,male,100.0,12.004843452348968,,"['Barnacle', 'Polychaete Worm', 'Sea Urchin']",8.0,Moving in groups.,,,
100,28.0,8.86717032988877,4.0,u. olhanen.,,False,5.512523208940271,juvenile,male,101.0,14.813416105379893,,['Shrimp'],8.0,Picking detritus from seabed.,,,
101,8.0,6.625710121967628,2.0,u. olhanen.,,False,0.47448879177904546,adult,male,102.0,11.072527872765399,,['Snail'],10.0,Interacting with small fish nearby.,,,
102,19.0,8.47251449123392,5.0,A. Farensis,,False,6.3924808162048725,pre_puberty,female,103.0,13.379535114435166,,"['Mussel', 'Coral Fragment']",10.0,Interaction with hermit crabs.,,,
103,18.0,6.63829954815043,5.0,A. Farensis,,False,34.38095270506158,pre_puberty, ,104.0,14.27281403660421,,['Coral Fragment'],7.0,Vibrating antennae in water currents.,,,
104,36.0,6.40550579163887,6.0,u. olhanen.,,False,0.4312869001506433,sub_adult,male,105.0,16.321345486384644,,"['Barnacle', 'Small Fish']",10.0,Hiding under seagrass blades.,,,
105,26.0,8.245798389697043,4.0,A. Farensis,,False,3.105355976778853,pre_puberty,female,106.0,16.561661493459184,,"['Small Fish', 'Shrimp', 'Polychaete Worm', 'Barnacle', 'Algae']",5.0,Guarding eggs under abdominal flap.,,,
106,20.0,5.839242556741738,2.0,U. olhanensis,,False,1.8221462130840227,adult,male,107.0,13.614222573680296,,"['Algae', 'Sea Urchin', 'Coral Fragment']",8.0,Exchanging antenna taps.,,,
107,43.0,7.733540204860921,6.0,u. olhanen.,,True,0.9455430137522153,pre_puberty,male,108.0,17.6109252333711,,['Coral Fragment'],6.0,Half buried in sand.,,,
108,17.0,10.06882001657067,2.0,A. Farensis,,False,1.9485916344308418,sub_adult,male,109.0,13.0813039629684,,['Small Fish'],5.0,Hiding beneath rocks.,,,
109,27.0,6.3160111719592456,7.0,U. olhanensis,,False,6.814449341237149,sub_adult,female,110.0,14.458222282763938,,"['Hermit Crab', 'Snail', 'Sea Urchin', 'Sea Anemone']",10.0,Exchanging antenna taps.,,,
110,41.0,7.120281022526658,5.0,A. Farensis,,True,2.1089851600732485,juvenile,male,111.0,17.080050875544167,,"['Small Fish', 'Mussel']",10.0,Inspecting discarded crab shell.,,,
111,8.0,6.0839479049868395,4.0,A. Farensis,,False,9.625193012562827,pre_puberty,female,112.0,10.36511778756646,,['Polychaete Worm'],11.0,Claw snapping at diver.,,,
112,13.0,8.337121920479142,2.0,u. olhanen.,,False,6.725409973079869,sub_adult,female,113.0,11.27001673059447,,"['Sea Star', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm']",6.0,Slow movement near seagrass patches.,,,
113,16.0,6.208172688185824,4.0,A farensis,,False,25.51678907295995,sub_adult,male,114.0,14.794199130384607,,"['Sea Star', 'Snail', 'Coral Fragment', 'Sea Anemone']",10.0,Searching for mates at twilight.,,,
114,14.0,8.146567167885932,2.0,A farensis,,False,1.5836331956753449,juvenile,female,115.0,13.474382600233001,,['Sea Urchin'],7.0,Retreating quickly from shadow.,,,
115,28.0,10.168620666178619,2.0,A farensis,,False,0.9086830431091116,pre_puberty,male,116.0,13.958916451304395,,['Hermit Crab'],8.0,Cleaning claws with rubbing motion.,,,
116,24.0,5.956191391373316,5.0,u. olhanen.,,True,5.755278679058234,pre_puberty,male,117.0,12.259719624417189,,['Jellyfish'],8.0,Feeding on algae scraped from rocks.,,,
117,14.0,7.686727919964386,4.0,u. olhanen.,,False,2.3361421247054817,juvenile,male,118.0,13.02522336239151,,"['Hermit Crab', 'Polychaete Worm', 'Mussel', 'Algae', 'Small Fish']",7.0,Picking detritus from seabed.,,,
118,22.0,6.885295841250604,5.0,A. Farensis,,False,8.015886602092307,sub_adult,male,119.0,12.828083587589651,,['Jellyfish'],8.0,Exchanging antenna taps.,,,
119,15.0,9.249996339666273,3.0,u. olhanen.,,False,0.7397207340437796,pre_puberty,male,120.0,10.730444381768908,,"['Snail', 'Sea Urchin', 'Coral Fragment', 'Barnacle']",12.0,Cleaning claws with rubbing motion.,,,
120,14.0,6.394015675199508,4.0,A. Farensis,,False,18.34293419083446,sub_adult, ,121.0,11.846886051822084,,"['Sea Star', 'Mussel']",8.0,Hiding beneath rocks.,,,
121,53.0,8.147757116182898,3.0,A. Farensis,,True,3.981537639580015,sub_adult,female,122.0,16.25998515679506,,"['Mussel', 'Small Fish']",10.0,Climbing barnacle-covered surfaces.,,,
122,27.0,8.919085586863103,4.0,A. Farensis,,False,6.248830612931626,juvenile,?,123.0,13.951878494897686,,['Barnacle'],9.0,Sideways walking along bay edge.,,,
123,35.0,6.405212448970193,2.0,A. Farensis,,False,4.242125238838427,sub_adult,male,124.0,12.985259608552726,,"['Jellyfish', 'Hermit Crab', 'Sea Star', 'Coral Fragment', 'Algae']",11.0,Feeding on small crustaceans.,,,
124,41.0,6.850964389987514,2.0,A farensis,,False,6.173572510117671,adult,female,125.0,13.622611297657125,,"['Algae', 'Barnacle', 'Mussel', 'Snail', 'Hermit Crab']",5.0,Exploring new territory.,,,
125,15.0,8.217597581969288,6.0,A. Farensis,,False,3.1333158267190337,adult,female,126.0,12.484331660787005,,"['Coral Fragment', 'Polychaete Worm', 'Small Fish', 'Snail']",7.0,Sitting still blending with environment.,,,
126,17.0,6.640121764500835,7.0,U. olhanensis,,False,7.141066973051579,sub_adult,-,127.0,13.498621319202046,,"['Algae', 'Hermit Crab', 'Jellyfish', 'Polychaete Worm']",11.0,Guarding eggs under abdominal flap.,,,
127,13.0,7.771839826838679,2.0,A. Farensis,,False,12.46496608952016,juvenile,male,128.0,12.014267359158119,,['Polychaete Worm'],8.0,Searching for food in tidal pools.,,,
128,17.0,8.314670277739562,3.0,u. olhanen.,,False,4.879967001827261,sub_adult, ,129.0,12.275835587499103,,"['Sea Sponge', 'Coral Fragment', 'Sea Urchin', 'Sea Star']",10.0,Feeding on detritus in shallow water.,,,
129,23.0,10.10012015250272,3.0,A farensis,,False,3.9917177430783974,sub_adult,?,130.0,11.345573357013308,,"['Barnacle', 'Coral Fragment']",7.0,Vibrating antennae in water currents.,,,
130,28.0,9.038020256567103,6.0,u. olhanen.,,False,5.275980566218067,pre_puberty,male,131.0,14.792270416837173,,"['Sea Anemone', 'Small Fish', 'Sea Star', 'Coral Fragment']",7.0,Social contact with other crabs.,,,
131,30.0,7.586145904848909,2.0,u. olhanen.,,False,3.0122474887061466,adult,male or female,132.0,15.704374806248538,,"['Crab (Other Species)', 'Coral Fragment']",4.0,Moving toward warmer water pockets.,,,
132,27.0,5.388506115906766,3.0,u. olhanen.,,False,1.2073120302115214,pre_puberty,male,133.0,12.791140910499907,,['Shrimp'],8.0,Escaping from aggressive fish.,,,
