species,sex,stage,species_name,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
,male or female,juvenile,A. Farensis,,Slow movement near seagrass patches.,"['Crab (Other Species)', 'Sea Sponge', 'Shrimp']",4.0,0.9090909090909091,0.6349525774525911,0.9243535393456308,0.9516750299873163,3.090909090909091,2020-10-14,,,34
,male,adult,A. Farensis,,Searching for mates at twilight.,"['Sea Sponge', 'Polychaete Worm', 'Algae', 'Hermit Crab']",10.0,4.909090909090909,4.73670178241928,6.440119847846913,5.0063621362143085,3.090909090909091,2020-10-14,,,35
,female,adult,A farensis,False,Climbing onto submerged logs.,"['Sea Sponge', 'Sea Anemone']",4.0,2.4360125254604656,2.6091635577901253,3.8363861862022848,2.6130903382984147,3.272727272727273,2020-10-14,,,36
,male,sub_adult,U. olhanensis,,Claw waving directed at nearby crab.,"['Jellyfish', 'Sea Urchin', 'Barnacle', 'Crab (Other Species)']",9.0,1.8181818181818181,1.7313448465951173,2.5836868240668185,1.8261081596580941,3.0,2020-10-14,,,37
,female,pre_puberty,A. Farensis,False,Climbing submerged rocks.,"['Coral Fragment', 'Snail', 'Barnacle']",9.0,0.9110378064032099,0.7896590200307622,0.9797146290418247,0.9244103892546136,3.1818181818181817,2020-10-14,,,38
,female,sub_adult,u. olhanen.,False,Claw snapping at diver.,"['Sea Anemone', 'Coral Fragment', 'Crab (Other Species)']",6.0,3.1650962372401,2.9295562047586756,3.651222289518215,3.2089793931021418,3.090909090909091,2020-10-14,,,39
,male,pre_puberty,u. olhanen.,True,Sitting still blending with environment.,"['Coral Fragment', 'Sea Anemone']",10.0,0.8863636363636364,1.1083708438269921,1.4174454440345194,0.8900072747807394,3.1818181818181817,2020-10-14,,,40
,female,pre_puberty,U. olhanensis,True,Displaying dominance by lifting body.,"['Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Sea Star', 'Sea Anemone']",6.0,1.8060563053587424,2.1785075761675095,2.981304134356125,1.8969241529575134,3.1818181818181817,2020-10-14,,,41
,female,pre_puberty,A. Farensis,False,Defensive posture when approached.,"['Hermit Crab', 'Barnacle', 'Small Fish', 'Snail', 'Sea Urchin']",4.0,3.0320117287311024,3.055991935456694,4.248548833230779,3.265165065187956,3.1818181818181817,2020-10-14,,,42
,male,pre_puberty,U. olhanensis,,Slow movement near seagrass patches.,"['Sea Sponge', 'Jellyfish', 'Sea Star', 'Hermit Crab']",8.0,1.5,1.5433962672328336,2.1956192078446133,1.5509786599646154,3.1818181818181817,2020-10-14,,,43
,female,pre_puberty,A farensis,False,Climbing submerged rocks.,"['Coral Fragment', 'Shrimp']",9.0,1.2712541563771727,1.0275152714223361,1.4233627931032713,1.276855768273486,3.090909090909091,2020-10-14,,,44
,male,sub_adult,u. olhanen.,,Cleaning claws with rubbing motion.,"['Shrimp', 'Small Fish', 'Crab (Other Species)', 'Snail', 'Hermit Crab']",6.0,2.6136363636363638,3.0544962280161396,4.32430053024984,2.6615248283111694,3.0,2020-10-14,,,45
,female,sub_adult,A farensis,False,Feeding on detritus in shallow water.,"['Crab (Other Species)', 'Coral Fragment']",10.0,1.2511491059733,0.9643376281759178,1.2992540225231262,1.2599348354186022,3.272727272727273,2020-10-14,,,46
,female,pre_puberty,A farensis,False,Climbing algae-covered rocks.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Urchin', 'Jellyfish', 'Mussel']",6.0,2.785549740038716,3.5287360219246016,4.954872438974918,2.851428528928568,3.1818181818181817,2020-10-14,,,47
,male,adult,A. Farensis,,Swimming short distance to escape.,"['Jellyfish', 'Polychaete Worm', 'Barnacle']",4.0,0.8181818181818182,0.8991532173700963,1.3258447642985784,0.8414423445743896,3.0,2020-10-14,,,48
,male,adult,u. olhanen.,,Sideways walking along bay edge.,"['Algae', 'Shrimp']",8.0,3.1363636363636362,3.396887044834638,4.4643244951980385,3.3799503799850275,3.090909090909091,2020-10-14,,,49
,female,adult,Ucides alvorensis,False,Sideways walking along bay edge.,"['Small Fish', 'Sea Star']",7.0,2.6636794875118195,2.589030458434155,3.7401782202054346,2.8288800274329886,3.0,2020-10-14,,,50
,female,sub_adult,A. Farensis,True,Rapid crossing of open sand.,['Barnacle'],6.0,2.5268191611866566,2.2412600427369687,3.165477833857033,2.6849008153123934,3.1818181818181817,2020-10-14,,,51
,female,sub_adult,U. olhanensis,True,Claw snapping in competition.,"['Coral Fragment', 'Mussel', 'Small Fish', 'Algae']",4.0,2.1092800809259202,2.3017703652585175,2.8157546681044443,2.159917752505575,3.1818181818181817,2020-10-14,,,52
,female,sub_adult,A. Farensis,False,Guarding a small hole in sediment.,"['Hermit Crab', 'Algae', 'Sea Anemone', 'Polychaete Worm']",7.0,1.0142717740867195,0.9323764412487375,1.2139008170101748,1.0344794899430663,3.1818181818181817,2020-10-14,,,53
,male,sub_adult,u. olhanen.,,Exchanging antenna taps.,"['Sea Anemone', 'Snail']",6.0,2.840909090909091,3.023167313821291,3.6994537286699667,2.9214298449758855,3.0,2020-10-14,,,54
,male,adult,A farensis,,Climbing barnacle-covered surfaces.,"['Algae', 'Mussel', 'Sea Anemone']",5.0,5.454545454545454,5.1377651253114545,7.395289263178802,5.596417479898787,3.1818181818181817,2020-10-14,,,55
,female,sub_adult,u. olhanen.,True,Vibrating antennae in water currents.,['Mussel'],7.0,1.2445088794716204,1.2432919299846281,1.7836477453537711,1.277062364567337,3.090909090909091,2020-10-14,,,56
,male,sub_adult,A. Farensis,,Moving toward bait.,"['Sea Urchin', 'Sea Anemone', 'Snail', 'Algae']",4.0,4.545454545454546,4.485329469159667,5.747286041128148,4.595545351113286,3.272727272727273,2020-10-14,,,57
,nan,adult,U. olhanensis,,Slow movement near seagrass patches.,"['Mussel', 'Snail', 'Shrimp', 'Algae', 'Sea Anemone']",6.0,3.272727272727273,3.0505499631437316,4.187614552967191,3.485494382179037,3.0,2020-10-14,,,58
,male,pre_puberty,A farensis,,Cleaning claws with rubbing motion.,['Jellyfish'],7.0,0.8863636363636364,0.6248494949931978,0.8703419413443361,0.9077025955102485,3.090909090909091,2020-10-14,,,59
,female,sub_adult,U. olhanensis,False,Moving toward bait.,"['Polychaete Worm', 'Sea Star', 'Sea Sponge']",6.0,1.732684621365324,2.3684511988523664,2.9754715718707034,1.8545502248270387,3.090909090909091,2020-10-14,,,60
,female,sub_adult,A. Farensis,False,Vibrating antennae in water currents.,"['Algae', 'Mussel', 'Snail']",8.0,2.7467680193438664,2.4444336629200603,3.6303089708137466,2.798569363730841,3.1818181818181817,2020-10-14,,,61
,male,sub_adult,A. Farensis,,Escaping predator silhouette overhead.,"['Snail', 'Jellyfish', 'Algae', 'Coral Fragment', 'Sea Urchin']",7.0,1.1363636363636365,1.2077115456623964,1.542886738748769,1.1638164948288308,3.090909090909091,2020-10-14,,,62
,female,adult,A. Farensis,False,Feeding on algae scraped from rocks.,['Shrimp'],5.0,0.9984511645990456,1.1627815416989427,1.5787333424425176,1.0438054421370166,3.1818181818181817,2020-10-14,,,63
,male,sub_adult,A farensis,,Picking biofilm on submerged wood.,"['Sea Star', 'Shrimp', 'Polychaete Worm']",9.0,1.25,1.3334447003168302,1.8077822130947157,1.3547555060551997,3.1818181818181817,2020-10-14,,,64
,female,adult,u. olhanen.,False,Half buried in sand.,"['Barnacle', 'Mussel']",6.0,1.8335386458570546,1.643388827438275,2.2073077229870517,1.9275386372440786,3.0,2020-10-14,,,65
,male,adult,u. olhanen.,,Feeding on small mollusks.,"['Barnacle', 'Crab (Other Species)', 'Polychaete Worm']",4.0,3.9545454545454546,3.7528228781280335,5.50604110585729,3.9861071040514493,3.272727272727273,2020-10-14,,,66
,male,adult,A. Farensis,,Guarding a small hole in sediment.,"['Barnacle', 'Coral Fragment', 'Hermit Crab', 'Shrimp', 'Sea Sponge']",3.0,2.8636363636363638,3.094176726030217,4.037688919431125,3.13833639715528,3.1818181818181817,2020-10-14,,,67
,male,juvenile,U. olhanensis,,Inspecting discarded crab shell.,"['Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Polychaete Worm']",4.0,1.0,1.392531686381584,2.033356412711433,1.003353882430152,3.090909090909091,2020-10-14,,,68
,female,sub_adult,u. olhanen.,False,Cleaning claws with rubbing motion.,"['Hermit Crab', 'Small Fish', 'Polychaete Worm', 'Algae', 'Sea Sponge']",5.0,0.8495729309307816,0.9445637921132236,1.4158377993600793,0.8848951558773837,3.090909090909091,2020-10-14,,,69
,male,adult,u. olhanen.,True,Shaking claws after contact.,"['Sea Urchin', 'Jellyfish', 'Crab (Other Species)', 'Polychaete Worm']",6.0,6.2727272727272725,5.920125173981492,8.15294758778972,6.742102446333485,3.272727272727273,2020-10-14,,,70
,female,pre_puberty,A farensis,False,Guarding eggs under abdominal flap.,['Coral Fragment'],5.0,0.213214754261466,0.15887532564359547,0.20119210071270047,0.23318265077680442,3.0,2020-10-14,,,71
,male,juvenile,A farensis,,Resting in shaded rock crevice.,"['Sea Star', 'Crab (Other Species)', 'Hermit Crab', 'Mussel']",7.0,0.8181818181818182,0.8114108951077551,1.1791200557559889,0.8543423975775799,3.090909090909091,2020-10-14,,,72
,female,adult,u. olhanen.,False,Picking algae from rock surface.,"['Coral Fragment', 'Sea Sponge', 'Barnacle', 'Sea Anemone']",8.0,2.714634511947187,2.5388684539935156,3.5543598174803424,2.8525655865034665,3.3636363636363638,2020-10-14,,,73
,male,sub_adult,u. olhanen.,,Hiding beneath rocks.,['Sea Urchin'],8.0,3.409090909090909,3.7910691644338255,5.5756968024814295,3.573259468058964,3.272727272727273,2020-10-14,,,74
,-,sub_adult,Ucides alvorensis,,Stillness in cold water.,"['Sea Anemone', 'Algae', 'Polychaete Worm', 'Sea Urchin']",6.0,3.977272727272727,3.188513605126957,4.399168829435329,4.310635758387928,3.090909090909091,2020-10-14,,,75
,female,adult,u. olhanen.,False,Displaying dominance by lifting body.,"['Coral Fragment', 'Crab (Other Species)', 'Snail']",4.0,3.446200703834938,3.359834158972321,4.7899195678484645,3.458827215772104,3.0,2020-10-14,,,76
,female,pre_puberty,u. olhanen.,False,Picking biofilm on submerged wood.,['Sea Sponge'],5.0,1.5295780255089626,1.3952604031006741,2.038457579640206,1.6026094130607538,3.090909090909091,2020-10-14,,,77
,male,adult,A. Farensis,,Exploring new territory.,['Sea Urchin'],7.0,4.090909090909091,4.465194888559167,6.053997244362668,4.421148281574735,3.090909090909091,2020-10-14,,,78
,male,sub_adult,A. Farensis,,Moving toward bait.,"['Polychaete Worm', 'Coral Fragment']",6.0,2.6136363636363638,2.132268038163119,3.058660600552017,2.694161198572323,3.090909090909091,2020-10-14,,,79
,female,juvenile,u. olhanen.,False,Exchanging antenna taps.,"['Small Fish', 'Shrimp', 'Crab (Other Species)', 'Sea Anemone']",6.0,1.3954016259249005,1.1622424889162462,1.5117991076307482,1.4555339499394202,3.272727272727273,2020-10-14,,,80
,male,adult,A farensis,,Swimming short distance to escape.,"['Mussel', 'Sea Sponge', 'Barnacle', 'Algae']",3.0,2.3181818181818183,2.2606736566880294,2.78091813780954,2.4669772586859575,3.1818181818181817,2020-10-14,,,81
,male,adult,A farensis,,Inspecting discarded crab shell.,"['Sea Urchin', 'Polychaete Worm', 'Algae']",6.0,3.0,2.8201908106106894,3.71804997228528,3.2747205490503166,3.0,2020-10-14,,,82
,male,adult,A. Farensis,,Retreating quickly from shadow.,"['Snail', 'Sea Urchin', 'Mussel']",7.0,2.1818181818181817,2.2354485455231186,2.7864879809605676,2.247270220171809,3.090909090909091,2020-10-14,,,83
,male or female,sub_adult,A. Farensis,,Foraging among seagrass roots.,"['Hermit Crab', 'Sea Anemone', 'Shrimp', 'Small Fish']",8.0,4.318181818181818,4.304855959941334,5.48716942677541,4.553767007981135,3.0,2020-10-14,,,84
,female,sub_adult,U. olhanensis,False,Territorial display against intruder.,"['Mussel', 'Small Fish', 'Hermit Crab', 'Polychaete Worm', 'Barnacle']",5.0,2.6602433781235217,2.6696085862242187,3.356093926967678,2.90543298984596,3.3636363636363638,2020-10-14,,,85
,female,pre_puberty,A. Farensis,False,Crab moving quickly across rocks.,"['Jellyfish', 'Shrimp', 'Sea Urchin', 'Sea Star', 'Polychaete Worm']",6.0,0.9240966961216567,0.8727704730127268,1.1483890773306384,0.9275453930814946,3.090909090909091,2020-10-14,,,86
,-,juvenile,A. Farensis,,Claw waving directed at nearby crab.,"['Snail', 'Sea Urchin', 'Sea Anemone', 'Barnacle']",6.0,1.8636363636363635,2.0066649209992033,2.4329903847274,1.9293352501345702,3.1818181818181817,2020-10-14,,,87
,male,sub_adult,u. olhanen.,,Exploring new territory.,['Jellyfish'],5.0,4.431818181818182,3.5854435095116575,4.4642311441768285,4.769472114356031,3.0,2020-10-14,,,88
,male,adult,A farensis,,Defensive posture when approached.,"['Snail', 'Sea Urchin', 'Hermit Crab', 'Polychaete Worm', 'Mussel']",5.0,4.090909090909091,3.9352938185027324,5.330318413727474,4.349536264148084,3.1818181818181817,2020-10-14,,,89
,female,sub_adult,u. olhanen.,False,Rapid claw movement while feeding.,['Coral Fragment'],5.0,1.5630926235782148,1.7520662599756418,2.4184419742074157,1.6400118046102816,2.909090909090909,2020-10-14,,,90
,male,juvenile,A farensis,,Searching for food in tidal pools.,"['Jellyfish', 'Hermit Crab', 'Mussel', 'Algae', 'Small Fish']",6.0,0.5909090909090909,0.6373412592530594,0.9408844965318334,0.5947364261384208,3.1818181818181817,2020-10-14,,,91
,male,adult,U. olhanensis,,Moving in groups.,"['Shrimp', 'Sea Anemone']",5.0,2.4545454545454546,2.6669823666990338,3.3289089540056973,2.58774261565777,3.1818181818181817,2020-10-14,,,92
,male,pre_puberty,A farensis,,Interacting with small fish nearby.,"['Small Fish', 'Sea Anemone', 'Algae', 'Barnacle', 'Mussel']",9.0,1.6363636363636365,1.5802413510663413,2.126852421115285,1.6841448300393205,3.1818181818181817,2020-10-14,,,93
,female,adult,u. olhanen.,False,Moving toward warmer water pockets.,"['Sea Urchin', 'Polychaete Worm', 'Mussel', 'Sea Star']",8.0,3.4904764193674325,3.1547867780795387,4.566271778760483,3.7067210951051424,3.0,2020-10-14,,,94
,female,adult,A. Farensis,False,Moving sideways along sandy bottom.,"['Jellyfish', 'Sea Urchin', 'Shrimp', 'Sea Star']",5.0,2.242963116738465,2.411096485844116,2.981606026450734,2.443898194519339,3.0,2020-10-14,,,95
,female,sub_adult,U. olhanensis,False,Stillness in cold water.,"['Mussel', 'Sea Anemone', 'Shrimp', 'Sea Sponge', 'Crab (Other Species)']",8.0,0.49697008748607063,0.48151017335514257,0.6901650031086648,0.5050532056590181,3.1818181818181817,2020-10-14,,,96
,female,sub_adult,A farensis,False,Resting under shell fragment.,"['Coral Fragment', 'Polychaete Worm', 'Sea Anemone', 'Barnacle']",7.0,1.4539349455600987,1.5376599504076176,2.026834700024073,1.5617461048123134,3.090909090909091,2020-10-14,,,97
,male,adult,A. Farensis,,Rapid claw movement while feeding.,"['Snail', 'Polychaete Worm', 'Sea Sponge', 'Hermit Crab']",7.0,5.181818181818182,5.026723143962529,7.099308353974723,5.413397386575876,3.1818181818181817,2020-10-14,,,98
,female,adult,U. olhanensis,False,Territorial display against intruder.,"['Small Fish', 'Sea Urchin', 'Crab (Other Species)']",5.0,3.0181823379453974,2.64985882660127,3.263418361699526,3.2184302440708223,3.090909090909091,2020-10-14,,,99
,male,adult,A farensis,True,Interaction with hermit crabs.,"['Small Fish', 'Jellyfish', 'Sea Urchin', 'Sea Star', 'Sea Sponge']",9.0,3.5454545454545454,3.226187589179703,4.331211226049811,3.8039592080077553,3.1818181818181817,2020-10-14,,,100
,female,sub_adult,u. olhanen.,False,Rapid claw movement while feeding.,['Coral Fragment'],7.0,2.853565660714771,3.403194214988518,4.332320762823157,3.136860401643504,3.1818181818181817,2020-10-14,,,101
,nan,adult,Ucides alvorensis,,Picking algae from rock surface.,"['Sea Star', 'Mussel']",8.0,1.0909090909090908,1.1603054406384345,1.7181500141748371,1.1613040314886132,3.0,2020-10-14,,,102
,female,adult,A farensis,True,Feeding on algae scraped from rocks.,['Crab (Other Species)'],11.0,1.7945028845216697,1.9945656365330147,2.695528880326903,1.8144698204471423,3.090909090909091,2020-10-14,,,103
,male,adult,A. Farensis,,Waving claws rhythmically.,"['Polychaete Worm', 'Sea Sponge', 'Barnacle']",8.0,2.590909090909091,2.403926865882545,2.9548148390511177,2.645730940409685,3.0,2020-10-14,,,104
,female,adult,U. olhanensis,False,Displaying dominance by lifting body.,"['Barnacle', 'Hermit Crab', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)']",6.0,4.820206006311629,5.169519084847808,7.0985812917542175,5.0853685656241145,3.090909090909091,2020-10-14,,,105
,female,adult,A farensis,False,Picking algae from rock surface.,['Coral Fragment'],5.0,0.8309650562276268,0.8482457709729414,1.2482856326323337,0.8441881812777553,3.090909090909091,2020-10-14,,,106
,male,pre_puberty,u. olhanen.,,Climbing barnacle-covered surfaces.,"['Sea Urchin', 'Sea Sponge', 'Crab (Other Species)']",8.0,1.5,1.5000611296741087,1.8493328920819785,1.510568730618496,2.909090909090909,2020-10-14,,,107
,male,adult,A farensis,,Guarding a small hole in sediment.,['Hermit Crab'],5.0,0.8181818181818182,0.7916135775127977,1.0281580242598047,0.8762671671172132,3.1818181818181817,2020-10-14,,,108
,female,pre_puberty,A farensis,False,Retreating into burrow.,['Snail'],7.0,0.981057339062319,0.6829017694604268,0.8331397434762766,1.0144820490061925,3.1818181818181817,2020-10-14,,,109
,male,pre_puberty,u. olhanen.,True,Half buried in sand.,"['Sea Star', 'Shrimp', 'Sea Urchin']",7.0,2.25,2.3036080168950863,3.391460320032444,2.348350162756069,3.1818181818181817,2020-10-14,,,110
,female,sub_adult,U. olhanensis,False,Feeding on small mollusks.,"['Sea Urchin', 'Mussel', 'Shrimp', 'Polychaete Worm']",5.0,3.423063793294557,4.134923490507094,5.337167447872393,3.7027563867376885,3.272727272727273,2020-10-14,,,111
,male,sub_adult,A. Farensis,,Climbing barnacle-covered surfaces.,"['Snail', 'Jellyfish', 'Shrimp', 'Mussel', 'Small Fish']",8.0,4.545454545454546,5.037723849758188,6.408970722500569,4.774073991859249,3.0,2020-10-14,,,112
,female,juvenile,u. olhanen.,False,Hiding beneath rocks.,"['Small Fish', 'Snail', 'Sea Anemone']",4.0,0.7859770513041014,0.5901834619634213,0.8419605704965718,0.789238399702615,3.1818181818181817,2020-10-14,,,113
,male,adult,A farensis,,Guarding eggs under abdominal flap.,"['Coral Fragment', 'Shrimp']",3.0,1.0909090909090908,1.1036236520249263,1.4258348148632014,1.1216892446032476,3.272727272727273,2020-10-14,,,114
,male,juvenile,u. olhanen.,,Vibrating antennae in water currents.,"['Coral Fragment', 'Sea Sponge', 'Shrimp', 'Sea Star', 'Snail']",4.0,1.4545454545454546,1.9578884667165248,2.607149599287368,1.5143705399724632,3.090909090909091,2020-10-14,,,115
,female,adult,A. Farensis,False,Escaping predator silhouette overhead.,"['Sea Urchin', 'Sea Anemone']",4.0,3.525376254255913,3.1695639568018876,4.543119695619755,3.529253253596836,3.1818181818181817,2020-10-14,,,116
,male,juvenile,U. olhanensis,,Foraging among seagrass roots.,"['Sea Anemone', 'Hermit Crab']",5.0,1.6818181818181819,2.0147518392883494,2.515105285826173,1.6951095611862497,3.0,2020-10-14,,,117
,male,sub_adult,A farensis,,Slow movement near seagrass patches.,"['Hermit Crab', 'Algae', 'Mussel']",5.0,2.0454545454545454,2.3728734022498195,3.376384344978443,2.1543953348617078,2.909090909090909,2020-10-14,,,118
,male,sub_adult,A farensis,,Hiding in sandy burrow.,"['Shrimp', 'Jellyfish']",6.0,2.840909090909091,3.125847999697653,4.128902354814444,3.0158118151725897,3.0,2020-10-14,,,119
