,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
43,300,147.65703250705198,60,A farensis,,False,2.3608365539692038,s,nan,44,166.2559263926878,,"['Polychaete Worm', 'Hermit Crab', 'Sea Star']",11,Rapid crossing of open sand.
44,110,124.52070874799746,40,A farensis,,False,14.88377523894437,s,male,45,118.82714306721789,,"['Sea Urchin', 'Hermit Crab']",11,Climbing barnacle-covered surfaces.
45,150,91.86948513968235,30,A. Farensis,,False,22.859010067315886,a,male,46,136.91506385456776,,['Sea Sponge'],10,Retreating into burrow.
46,350,94.07321613291782,40,A. Farensis,,True,2.621064660849611,p,male,47,154.9836408697273,,"['Small Fish', 'Shrimp', 'Algae', 'Snail', 'Sea Anemone']",9,Hiding beneath rocks.
47,270,116.86116866096813,60,u. olhanen.,,False,76.36693357660948,s,N/R,48,144.10830821952186,,"['Sea Star', 'Coral Fragment', 'Barnacle', 'Mussel', 'Sea Sponge']",12,Picking algae from rock surface.
48,160,105.36696988075289,30,u. olhanen.,,False,3.003079149823585,p,female,49,151.45532574985347,,"['Sea Urchin', 'Sea Sponge']",9,Swimming short distance to escape.
49,150,96.5298136542075,30,A farensis,,False,9.524301270480077,a,male,50,142.8030875555016,,"['Sea Sponge', 'Snail']",10,Climbing vertical rock face.
50,150,110.57527792276511,60,A farensis,,False,24.719424044463956,j, ,51,153.69546277598283,,"['Mussel', 'Crab (Other Species)', 'Coral Fragment']",6,Feeding on detritus in shallow water.
51,120,84.44893194628527,20,A. Farensis,,False,10.301202604446528,s,female,52,160.02745241524434,,"['Coral Fragment', 'Sea Anemone', 'Sea Star']",9,Feeding on algae scraped from rocks.
52,270,105.17553993992388,20,A farensis,,False,9.031735121974041,p,male,53,121.46503203864225,,"['Sea Sponge', 'Polychaete Worm']",10,Exploring new territory.
53,170,102.49843688350266,40,u. olhanen.,,False,28.643447382618167,s,female,54,155.7794279529856,,"['Sea Star', 'Sea Sponge', 'Jellyfish']",9,Hiding beneath rocks.
54,150,109.7441249306967,20,A. Farensis,,False,7.66651236267668,s,male,55,121.39141121048702,,"['Snail', 'Algae', 'Shrimp']",9,Resting in shaded rock crevice.
55,200,90.40209150953787,60,A. Farensis,,False,86.86656793190085,a,female,56,144.5024163379826,,"['Coral Fragment', 'Sea Anemone', 'Algae', 'Mussel']",11,Hiding under seagrass blades.
56,160,120.40632907361326,20,A farensis,,False,36.38672846032965,s,male or female,57,151.56502363879437,,"['Snail', 'Jellyfish', 'Small Fish', 'Algae']",8,Burrowing into sandy sediment.
57,80,99.19967173631571,60,U. olhanensis,,False,414.051944398579,j,male,58,149.459208752519,,"['Hermit Crab', 'Coral Fragment', 'Jellyfish', 'Small Fish', 'Sea Star']",8,Climbing submerged rocks.
58,210,102.89044443583978,30,A. Farensis,,False,13.551128264889227,p, ,59,156.78608664130084,,['Polychaete Worm'],9,Rapid claw movement while feeding.
59,360,88.12404534790932,50,A. Farensis,,True,13.855004467882697,p, ,60,135.97530946135163,,"['Polychaete Worm', 'Sea Anemone', 'Sea Sponge', 'Mussel']",10,Retreating into burrow.
60,240,120.64525697524297,50,U. olhanensis,,False,133.6085439850342,s,male,61,124.17811270200404,,"['Sea Star', 'Shrimp', 'Small Fish', 'Jellyfish', 'Barnacle']",11,Retreating into burrow.
61,150,119.70418172304748,60,A farensis,,False,6.9148153617186505,p,male,62,140.64461876503526,,"['Algae', 'Small Fish']",9,Rapid claw movement while feeding.
62,290,101.46742022985443,30,A farensis,,False,104.08965239370164,j,male,63,142.31109310193483,,"['Shrimp', 'Polychaete Worm', 'Sea Sponge', 'Sea Star', 'Sea Urchin']",9,Claw snapping at diver.
63,170,75.01746441252155,40,A farensis,,False,46.18049481932276,j,male,64,169.30579225807534,,"['Mussel', 'Sea Anemone', 'Sea Sponge', 'Algae']",5,Climbing vertical rock face.
64,140,99.27041463337225,30,A. Farensis,,False,1.4925300332509004,s,male,65,144.6774466628668,,"['Coral Fragment', 'Polychaete Worm', 'Sea Star']",8,Hiding under floating debris.
65,230,128.5149548502789,30,U. olhanensis,,False,3.780045255026139,a, ,66,142.16850069620048,,"['Small Fish', 'Jellyfish']",7,Exchanging antenna taps.
66,280,91.13546975792471,20,A farensis,,True,174.06770810702696,a,male,67,145.09289589692872,,"['Barnacle', 'Small Fish']",13,Claw snapping in competition.
67,70,97.37162562830986,30,A. Farensis,,True,54.569206195702684,s,male,68,130.17249433229898,,"['Polychaete Worm', 'Coral Fragment', 'Jellyfish']",10,Climbing barnacle-covered surfaces.
68,80,103.6547902111804,20,u. olhanen.,,True,55.370970463570146,a,nan,69,161.39136394045772,,"['Mussel', 'Shrimp']",7,Picking detritus from seabed.
69,170,104.69686696305132,90,A farensis,,True,7.056307242144269,a,male or female,70,153.50472381837176,,"['Polychaete Worm', 'Small Fish', 'Sea Urchin', 'Barnacle']",8,Social contact with other crabs.
70,220,97.6782249958975,80,A. Farensis,,True,15.791487352655519,s,female,71,145.72575059006422,,"['Sea Sponge', 'Small Fish', 'Barnacle', 'Polychaete Worm']",9,Hiding beneath rocks.
71,130,93.1187914536203,20,A farensis,,False,40.36821691452047,p, ,72,153.66676865332005,,"['Algae', 'Crab (Other Species)', 'Snail', 'Jellyfish', 'Sea Urchin']",8,Searching for mates at twilight.
72,120,105.41122721978708,40,A farensis,,False,780.9041722136868,p,male or female,73,122.36123012106822,,['Hermit Crab'],9,Exchanging antenna taps.
73,360,87.93569196477095,80,A farensis,,False,21.09470128451492,p,male,74,154.23341095905255,,"['Algae', 'Jellyfish']",9,Picking biofilm on submerged wood.
74,160,116.95386427544939,30,A. Farensis,,False,66.49961218407344,a,female,75,141.9351217276619,,"['Shrimp', 'Sea Urchin', 'Crab (Other Species)', 'Small Fish', 'Sea Sponge']",10,Struggling with entangled seaweed.
75,150,104.96119488345155,60,A farensis,,False,43.32104700748079,s,male,76,159.90954917165607,,"['Crab (Other Species)', 'Algae']",8,Climbing vertical rock face.
76,60,90.47992522901791,30,A. Farensis,,False,13.86038590668724,s,male,77,180.83215448457352,,"['Algae', 'Sea Star']",8,Social contact with other crabs.
77,130,109.12352659365172,40,u. olhanen.,,False,5.895257927486534,a,male,78,145.19082397461037,,['Sea Anemone'],8,Using claws to dig into sediment.
78,210,102.09246968631632,50,A. Farensis,,True,77.63761268795332,j,-,79,135.1074554582445,,['Coral Fragment'],7,Hiding under seagrass blades.
79,230,70.50714661120752,20,A. Farensis,,False,110.45339744816528,s,male or female,80,136.4025245610543,,['Sea Anemone'],10,Picking biofilm on submerged wood.
80,150,88.42698298149779,30,u. olhanen.,,True,12.698999199848584,p,?,81,158.97278836773793,,"['Snail', 'Shrimp']",11,Moving toward bait.
81,140,92.42264345640939,30,A. Farensis,,False,26.14789097061717,s,female,82,148.44931454597312,,"['Sea Urchin', 'Sea Star', 'Mussel', 'Sea Anemone']",7,Hiding under floating debris.
82,250,119.93531517681355,30,U. olhanensis,,False,19.566887212883554,s,male,83,157.6318358710108,,"['Small Fish', 'Shrimp']",11,Resting in shaded rock crevice.
83,260,96.0095236271147,20,A farensis,,True,17.438475136801095,p,male,84,149.96992030022255,,"['Sea Urchin', 'Mussel', 'Polychaete Worm']",7,Claw snapping in competition.
84,90,102.50237420967582,20,A. Farensis,,False,2.0508289563166255,p,male,85,151.28581112012336,,"['Mussel', 'Snail', 'Small Fish', 'Jellyfish', 'Sea Sponge']",8,Shaking claws after contact.
85,240,94.34079373384125,50,u. olhanen.,,False,0.5028614060975536,s, ,86,156.4807523991454,,"['Small Fish', 'Mussel', 'Shrimp', 'Barnacle', 'Jellyfish']",8,Scavenging near tidal pools.
86,330,71.75221220266859,80,A farensis,,False,82.22642092690333,s,male,87,166.24983903152994,,['Sea Urchin'],6,Retreating into burrow.
87,120,113.21414573147932,60,A. Farensis,,False,10.824498297836339,j,male,88,160.27280071147356,,"['Snail', 'Polychaete Worm']",8,Interaction with hermit crabs.
88,340,114.84185806992194,40,A farensis,,False,13.389581596919403,p,female,89,120.47394645647131,,"['Algae', 'Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Jellyfish']",9,Searching for mates at twilight.
89,260,102.5585556202009,50,A farensis,,False,0.9101826723410146,j,male,90,154.54498406649125,,['Polychaete Worm'],9,Using claws to dig into sediment.
90,50,118.65010391177286,30,A farensis,,False,19.29893428799755,p,male,91,162.94751529355207,,['Coral Fragment'],7,Mating behavior with antenna touching.
91,100,96.34143207098293,20,u. olhanen.,,True,14.03012559265335,s,male,92,142.6074607363605,,"['Algae', 'Coral Fragment', 'Mussel']",8,Resting under shell fragment.
92,210,93.94702862664296,30,A. Farensis,,False,743.3076041598384,j,?,93,145.87467961794124,,['Mussel'],8,Claw snapping in competition.
93,200,77.19542301879241,40,A. Farensis,,False,39.12432329265358,p,nan,94,153.49799074625457,,"['Snail', 'Sea Sponge', 'Small Fish', 'Hermit Crab']",7,Moving in groups.
94,200,87.81926943014341,20,A farensis,,False,4.899449901677175,s,male,95,160.08370638689112,,"['Algae', 'Sea Anemone', 'Shrimp', 'Small Fish', 'Snail']",7,Resting under shell fragment.
95,310,124.60476693779235,50,A. Farensis,,True,5.071195965243247,s,male,96,126.94428101751812,,"['Sea Star', 'Crab (Other Species)', 'Snail']",6,Hiding beneath rocks.
96,400,114.3638073668727,60,A. Farensis,,False,21.934881842356436,j,male,97,142.11270871097645,,"['Barnacle', 'Algae', 'Sea Sponge', 'Polychaete Worm']",11,Swimming short distance to escape.
97,120,81.5605821517142,20,A farensis,,False,7.471381954070826,a,female,98,157.24853279012666,,['Sea Sponge'],11,Rapid claw movement while feeding.
98,150,83.10807188182301,50,A. Farensis,,False,3.632460577568711,p,male,99,151.9946739897695,,"['Sea Sponge', 'Small Fish', 'Polychaete Worm', 'Sea Star']",7,Scavenging near tidal pools.
99,100,93.07815772853571,20,A farensis,,True,49.917908937929106,s,female,100,154.1006475700566,,"['Polychaete Worm', 'Algae', 'Crab (Other Species)']",11,Defensive posture when approached.
100,60,76.5604913294756,60,A farensis,,False,89.24104771622765,a, ,101,171.57375141106397,,['Sea Anemone'],9,Feeding on detritus in shallow water.
101,190,114.74755879251667,30,A farensis,,False,28.390818673861485,s,female,102,110.28525388347762,,"['Small Fish', 'Sea Sponge', 'Sea Anemone', 'Shrimp']",11,Searching for food in tidal pools.
102,210,122.24037441808579,40,A farensis,,True,4.899837491709981,a,female,103,132.48584136921752,,"['Sea Anemone', 'Shrimp', 'Snail', 'Crab (Other Species)', 'Sea Star']",6,Guarding a small hole in sediment.
103,110,97.16581352436414,70,u. olhanen.,,True,378.2848626232754,p,female,104,162.25021927668124,,['Coral Fragment'],7,Vibrating antennae in water currents.
104,270,72.91672223998413,70,A. Farensis,,False,7.218108314139082,a,female,105,138.48288331159102,,"['Sea Sponge', 'Coral Fragment', 'Snail']",9,Social contact with other crabs.
105,190,89.01498385946545,20,A. Farensis,,True,10.181520192540766,p, ,106,168.1103256004391,,['Snail'],10,Claw snapping at diver.
106,50,105.6055506355487,40,u. olhanen.,,False,3.786486308952268,j,male,107,183.24640887745994,,"['Shrimp', 'Coral Fragment', 'Mussel', 'Barnacle', 'Snail']",5,Moving sideways along sandy bottom.
107,140,89.4813036938838,30,A farensis,,False,106.71586490195169,a,male,108,137.6617623239408,,"['Crab (Other Species)', 'Shrimp']",8,Scavenging near tidal pools.
108,240,101.62553012043622,40,A. Farensis,,True,179.42054492870886,p,female,109,168.86722517759551,,"['Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)']",3,Hiding in sandy burrow.
109,60,102.23065598225206,70,A farensis,,False,239.82876401443306,a,male,110,156.83405538441883,,"['Shrimp', 'Snail', 'Barnacle', 'Jellyfish', 'Small Fish']",12,Territorial display against intruder.
110,90,96.30910687981708,30,A. Farensis,,False,7.434589170458597,s,nan,111,135.73854718711397,,"['Jellyfish', 'Shrimp']",9,Swimming short distance to escape.
111,230,100.34471103105632,30,u. olhanen.,,True,13.753328637196091,s,female,112,133.60597687377538,,"['Snail', 'Sea Star', 'Jellyfish', 'Sea Sponge']",6,Claw snapping at diver.
112,180,86.10378178776404,20,A farensis,,False,28.725424461092487,s,male,113,150.57872455452497,,"['Mussel', 'Shrimp', 'Coral Fragment']",6,Emerging cautiously from hiding.
113,360,114.71919348257171,90,A farensis,,False,19.019545990449526,s, ,114,158.72280948650922,,['Shrimp'],9,Climbing vertical rock face.
114,70,93.4831505539843,50,A. Farensis,,True,1.5040803364296491,s,male,115,156.05723839269407,,"['Coral Fragment', 'Snail', 'Small Fish', 'Sea Urchin', 'Algae']",8,Territorial display against intruder.
115,150,104.55235364554926,30,A farensis,,False,10.422853288662058,s,male,116,140.79697936348143,,"['Polychaete Worm', 'Mussel']",13,Territorial display against intruder.
116,160,111.16263058030665,20,A farensis,,False,9.213805293590193,a,male,117,129.9151361719463,,"['Sea Star', 'Snail']",9,Burrowing into sandy sediment.
117,140,75.02563877789376,40,A farensis,,False,86.51266308954413,a,male,118,166.88444966768589,,"['Sea Urchin', 'Sea Star', 'Barnacle']",11,Stillness in cold water.
118,280,81.17227458060405,30,u. olhanen.,,True,6.1353084886117255,p, ,119,136.57980399829844,,"['Sea Star', 'Shrimp', 'Algae', 'Barnacle', 'Mussel']",15,Struggling with entangled seaweed.
119,50,90.35940646715245,50,U. olhanensis,,True,15.642682254692975,s,?,120,164.99982150153866,,"['Sea Star', 'Crab (Other Species)']",8,Climbing vertical rock face.
120,100,118.39193921990336,40,A. Farensis,,True,15.492766757732447,p,male,121,161.52643975570956,,"['Algae', 'Coral Fragment', 'Barnacle']",6,Climbing algae-covered rocks.
121,170,92.02817215115653,30,u. olhanen.,,False,100.51792972604278,s, ,122,166.14861503387868,,"['Algae', 'Jellyfish']",12,Searching for mates at twilight.
122,190,93.88919219389997,110,A. Farensis,,False,151.76133306857412,s,male,123,172.1718205412413,,"['Sea Sponge', 'Shrimp']",6,Retreating quickly from shadow.
123,220,92.8923706025205,50,A. Farensis,,False,9.739747376228374,s,male,124,145.62883788352752,,['Mussel'],7,Escaping predator silhouette overhead.
124,160,97.82076087861344,20,A. Farensis,,False,10.096309248816087,a,N/R,125,153.87840295903166,,"['Barnacle', 'Coral Fragment', 'Sea Star']",6,Climbing onto submerged logs.
125,180,99.49899428779878,40,A farensis,,False,21.09014852083898,s,male,126,194.69066862131925,,"['Barnacle', 'Snail', 'Polychaete Worm', 'Jellyfish', 'Sea Anemone']",11,Social contact with other crabs.
126,70,88.03063571341711,30,A farensis,,False,47.72606468703007,p,male or female,127,147.34485759006031,,"['Mussel', 'Shrimp', 'Snail', 'Sea Star', 'Coral Fragment']",12,Moving toward warmer water pockets.
127,130,101.48800079965518,20,u. olhanen.,,False,21.819458988583943,p,female,128,155.45935257111717,,['Shrimp'],5,Escaping predator silhouette overhead.
128,210,122.90779178454076,40,A. Farensis,,False,14.796485297313293,p,male,129,195.93217892501724,,['Snail'],10,Using claws to dig into sediment.
129,100,93.18472801316494,80,A. Farensis,,False,7.426074260883189,p,female,130,154.79241795662398,,"['Algae', 'Barnacle', 'Sea Urchin', 'Snail']",8,Guarding a small hole in sediment.
130,240,100.15455373238673,50,A. Farensis,,False,38.230157471177506,p, ,131,142.23712820446585,,"['Sea Star', 'Sea Sponge', 'Polychaete Worm', 'Algae', 'Coral Fragment']",9,Claw waving directed at nearby crab.
131,210,87.79597815996132,20,A. Farensis,,False,13.08843145575369,j, ,132,146.8211987229387,,"['Sea Urchin', 'Sea Star', 'Barnacle', 'Polychaete Worm', 'Algae']",11,Escaping predator silhouette overhead.
132,130,120.95225564012465,30,A farensis,,False,8.870852596786378,p,male or female,133,146.8214543019157,,['Sea Star'],11,Struggling with entangled seaweed.
133,110,102.15909284935498,30,A farensis,,False,11.61731249989365,s,male or female,134,148.80583339101742,,"['Polychaete Worm', 'Algae']",9,Moving in groups.
134,100,89.22692119547054,60,A. Farensis,,False,6.813105087269004,s,female,135,175.5311457451751,,['Crab (Other Species)'],6,Slow movement near seagrass patches.
135,340,100.4970873167199,20,A. Farensis,,False,41.07039852457212,a,male,136,153.9784442842305,,"['Polychaete Worm', 'Mussel']",7,Waving claws rhythmically.
136,210,107.17485795519235,70,A farensis,,True,6.220724645916281,s,male,137,160.3798937935186,,"['Algae', 'Barnacle']",6,Rapid crossing of open sand.
137,170,104.35540268966781,20,u. olhanen.,,False,52.62957016861857,s,male,138,153.33242092369568,,"['Snail', 'Mussel', 'Polychaete Worm', 'Crab (Other Species)']",7,Defensive posture when approached.
138,50,107.89625265961726,30,A. Farensis,,False,2.3563304444131914,a,male,139,158.40410747259068,,"['Jellyfish', 'Mussel', 'Sea Sponge', 'Shrimp']",11,Inspecting discarded crab shell.
139,350,92.56688293173214,70,A. Farensis,,False,12.22433126521874,p,male,140,138.6393980641062,,"['Crab (Other Species)', 'Algae', 'Small Fish', 'Shrimp', 'Sea Star']",7,Picking biofilm on submerged wood.
140,190,96.78254888610661,40,A farensis,,False,24.552382782028523,s,female,141,148.4241214056534,,['Hermit Crab'],6,Hiding under floating debris.
141,220,84.15420989148586,20,A. Farensis,,False,20.65148469795828,s,female,142,154.0939286977015,,"['Jellyfish', 'Crab (Other Species)', 'Mussel']",6,Emerging cautiously from hiding.
142,120,88.1900089142605,40,A. Farensis,,True,18.561515406465368,a,male,143,143.0685450353624,,['Sea Anemone'],7,Emerging cautiously from hiding.
143,150,87.04597950573587,30,A. Farensis,,False,1.8098639549894655,a,male,144,145.2898735274765,,"['Mussel', 'Sea Star', 'Snail']",6,Scavenging near tidal pools.
144,80,108.22086937510507,20,A farensis,,True,79.71502248393601,s,female,145,141.37861210437077,,"['Shrimp', 'Coral Fragment']",5,Moving toward warmer water pockets.
145,430,106.07600965351635,50,u. olhanen.,,True,41.494773979064846,p,male,146,146.414577483906,,"['Sea Anemone', 'Sea Sponge', 'Barnacle', 'Sea Star']",10,Interacting with small fish nearby.
146,90,120.32542754775062,70,A. Farensis,,False,21.520846020253295,p,male,147,157.05409893959958,,"['Barnacle', 'Small Fish', 'Shrimp', 'Jellyfish']",11,Climbing submerged rocks.
147,110,111.32787856609983,40,A farensis,,False,41.185204130553146,s, ,148,166.96471378695918,,"['Crab (Other Species)', 'Sea Urchin', 'Mussel', 'Algae', 'Sea Anemone']",9,Climbing submerged rocks.
148,210,84.4926522799897,30,U. olhanensis,,False,34.69150641898554,p,female,149,163.9667288567699,,"['Jellyfish', 'Sea Sponge', 'Hermit Crab', 'Crab (Other Species)']",7,Climbing algae-covered rocks.
149,110,79.86251248434598,20,A farensis,,False,55.402730917982474,s,nan,150,160.84877764663247,,"['Hermit Crab', 'Coral Fragment']",9,Claw snapping at diver.
150,170,95.46435576532872,80,A. Farensis,,False,16.227576264833733,p, ,151,151.80055506217505,,['Sea Sponge'],9,Territorial display against intruder.
151,110,77.13015612910064,20,A farensis,,True,7.488368011505897,s,male,152,143.75119700210146,,['Sea Star'],7,Claw snapping in competition.
152,220,100.71604523873341,60,A farensis,,True,22.656032411806844,a,male,153,157.04832648853017,,"['Barnacle', 'Snail', 'Small Fish', 'Shrimp']",8,Social contact with other crabs.
153,100,89.76016240640544,30,A farensis,,False,2.330034158904471,p,N/R,154,157.7765634062287,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Star', 'Sea Urchin']",6,Shaking claws after contact.
154,130,68.10093437522453,40,U. olhanensis,,False,6.8749242780787645,p,female,155,162.77959214931337,,"['Sea Urchin', 'Crab (Other Species)', 'Hermit Crab', 'Jellyfish', 'Coral Fragment']",8,Swimming short distance to escape.
155,90,68.12037620836406,40,U. olhanensis,,True,176.42331142651125,j,female,156,133.75987106692924,,"['Polychaete Worm', 'Sea Urchin', 'Barnacle', 'Coral Fragment', 'Sea Anemone']",8,Hiding beneath rocks.
