,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
21,28,6.6445323337485185,2,A. Farensis,,False,63.9401859460107,pre_puberty,male or female,22,13.388273363137206,,['Barnacle'],10,False,Cleaning claws with rubbing motion.
22,7,4.737571863076287,6,A. Farensis,,True,5.381700070835467,sub_adult, ,23,13.138889929873123,,"['Barnacle', 'Coral Fragment', 'Sea Sponge', 'Snail']",8,True,Claw snapping at diver.
23,19,4.028725524978679,4,A. Farensis,,False,4.723549570371441,sub_adult, ,24,11.392481877351438,,"['Hermit Crab', 'Algae', 'Crab (Other Species)']",8,False,Interacting with small fish nearby.
24,17,7.253588173489679,3,A. Farensis,,False,8.96088069476192,pre_puberty,female,25,9.217243687084935,,['Barnacle'],6,False,Displaying dominance by lifting body.
25,12,6.654914794800848,5,A farensis,,False,8.170089880128057,pre_puberty,male,26,9.611746870780687,,"['Small Fish', 'Snail', 'Sea Sponge', 'Coral Fragment', 'Shrimp']",10,False,Escaping from aggressive fish.
26,27,5.489106548222937,6,A. Farensis,,False,69.75006803703714,pre_puberty,female,27,13.4060543210232,,"['Sea Anemone', 'Snail', 'Small Fish', 'Polychaete Worm']",9,False,Defensive posture when approached.
27,21,8.63544681285315,2,A farensis,,True,14.567001902182403,sub_adult,male,28,9.94654418049938,,"['Small Fish', 'Algae', 'Polychaete Worm', 'Sea Anemone']",6,True,Searching for mates at twilight.
28,20,6.427895138505714,4,A. Farensis,,False,9.359937370269453,pre_puberty,female,29,11.315496476686745,,"['Jellyfish', 'Sea Urchin']",8,False,Climbing algae-covered rocks.
29,14,5.608670860935018,11,A farensis,,False,2.541417121720125,adult,male,30,15.072646220243444,,['Sea Urchin'],9,False,Feeding on algae scraped from rocks.
30,12,5.043749173672365,5,U. olhanensis,,False,8.906424472413635,pre_puberty,?,31,11.280665565839552,,['Sea Star'],10,False,Climbing barnacle-covered surfaces.
31,5,5.788788647573131,5,u. olhanen.,,False,0.9586381913135908,sub_adult,female,32,14.38556143503315,,"['Barnacle', 'Sea Urchin', 'Mussel', 'Algae', 'Polychaete Worm']",10,False,Sideways walking along bay edge.
32,27,7.006980666232679,2,u. olhanen.,,False,5.899576978805993,pre_puberty,female,33,9.184666601415211,,"['Snail', 'Mussel', 'Jellyfish']",6,False,Guarding eggs under abdominal flap.
33,23,8.711095426956291,8,A. Farensis,,False,100.79525631526883,sub_adult,male,34,10.18872015283975,,"['Crab (Other Species)', 'Barnacle', 'Sea Urchin']",7,False,Cleaning claws with rubbing motion.
34,24,6.519053995633793,5,A farensis,,False,10.946318553833262,sub_adult,male,35,13.741708054553243,,"['Mussel', 'Sea Sponge', 'Sea Urchin']",5,False,Burrowing into sandy sediment.
35,28,5.543884366886667,4,A. Farensis,,False,3.764748138292676,juvenile,female,36,9.779487833691258,,"['Shrimp', 'Crab (Other Species)']",8,False,Moving toward bait.
36,10,5.257913975376192,3,A farensis,,False,23.764726170343938,pre_puberty,?,37,16.270117196581396,,"['Barnacle', 'Polychaete Worm', 'Coral Fragment']",7,False,Hiding under floating debris.
37,6,7.21477549483956,3,u. olhanen.,,False,4.5275107037994085,juvenile,male,38,14.168036311323023,,"['Jellyfish', 'Crab (Other Species)', 'Coral Fragment']",7,False,Using claws to dig into sediment.
38,20,6.504557051713104,6,A farensis,,False,6.729011450880965,pre_puberty,male,39,12.994835943268018,,"['Coral Fragment', 'Algae', 'Sea Star']",6,False,Hiding beneath rocks.
39,14,2.6452622631925427,2,A farensis,,False,0.5334125047998649,sub_adult,male,40,12.518414783527463,,"['Barnacle', 'Algae', 'Hermit Crab', 'Sea Sponge', 'Coral Fragment']",7,False,Claw snapping at diver.
40,11,6.4954629609548,3,u. olhanen.,,False,6.429806817106,sub_adult,?,41,12.359870929239701,,"['Hermit Crab', 'Algae', 'Shrimp', 'Sea Sponge']",8,False,Camouflaging with surrounding mud.
41,15,6.282080046055609,2,u. olhanen.,,False,41.17923831679867,pre_puberty,male,42,10.97665143678552,,"['Mussel', 'Sea Urchin']",12,False,Shaking claws after contact.
42,18,4.614371971128779,5,u. olhanen.,,False,45.8491899377084,pre_puberty,male,43,12.467234577386554,,"['Barnacle', 'Mussel']",9,False,Inspecting discarded crab shell.
43,14,4.834853783451316,2,A. Farensis,,False,174.92647101405316,pre_puberty,female,44,14.15779192582375,,"['Algae', 'Sea Anemone', 'Crab (Other Species)']",7,False,Climbing barnacle-covered surfaces.
44,37,6.12378294654468,3,A. Farensis,,False,16.445659956226727,sub_adult,female,45,10.402023666435555,,"['Sea Anemone', 'Hermit Crab', 'Crab (Other Species)']",9,False,Displaying dominance by lifting body.
45,24,4.944162259855242,3,A farensis,,False,10.726815976589082,pre_puberty,female,46,12.041206822918918,,"['Small Fish', 'Algae', 'Sea Urchin', 'Sea Anemone', 'Shrimp']",4,False,Exchanging antenna taps.
46,22,4.935687726427886,3,A farensis,,False,6.53418057708527,pre_puberty,male,47,11.788585357155114,,['Polychaete Worm'],10,False,Using claws to dig into sediment.
47,20,4.04012141393804,4,A farensis,,True,4.960155119152428,pre_puberty,male,48,10.739207181686728,,"['Algae', 'Polychaete Worm', 'Sea Urchin', 'Barnacle']",10,True,Picking detritus from seabed.
48,23,6.793180237297695,5,A farensis,,False,5.274714319401857,pre_puberty, ,49,12.34920019261891,,"['Sea Urchin', 'Shrimp', 'Small Fish', 'Mussel', 'Hermit Crab']",12,False,Emerging cautiously from hiding.
49,14,5.411150213909329,5,A farensis,,True,16.788109022047497,pre_puberty,female,50,12.665635904682203,,"['Sea Sponge', 'Hermit Crab', 'Mussel']",8,True,Guarding a small hole in sediment.
50,7,6.26503999344583,3,A. Farensis,,False,11.269405672835719,sub_adult,male,51,14.824767039909371,,"['Shrimp', 'Crab (Other Species)', 'Snail', 'Algae', 'Barnacle']",11,False,Territorial display against intruder.
51,13,5.124321968639513,6,U. olhanensis,,False,1.3037914645614015,adult,female,52,11.888577903469754,,['Mussel'],9,False,Hiding beneath rocks.
52,12,4.09792580089379,3,A. Farensis,,False,15.032031519094021,sub_adult,female,53,12.653389423129532,,"['Sea Sponge', 'Sea Urchin', 'Snail']",7,False,Moving toward bait.
53,24,4.413870264994857,9,A. Farensis,,False,2.90877207027699,sub_adult,male,54,10.167308268719374,,"['Hermit Crab', 'Mussel', 'Polychaete Worm']",8,False,Picking detritus from seabed.
54,16,6.340540369088407,5,A. Farensis,,False,18.260842574065762,juvenile,nan,55,11.226871904961387,,['Polychaete Worm'],11,False,Picking algae from rock surface.
55,29,5.026694951051995,7,A farensis,,True,7.619378020688826,pre_puberty,?,56,13.905187702369073,,"['Mussel', 'Sea Urchin', 'Crab (Other Species)', 'Shrimp', 'Sea Star']",12,True,Pausing frequently during exploration.
56,22,3.3935296630195095,2,A. Farensis,,False,14.610009690227564,pre_puberty,male or female,57,12.6266325456099,,"['Shrimp', 'Small Fish']",11,False,Color changes during molting.
57,21,5.61205164309138,7,U. olhanensis,,False,5.893016078916199,pre_puberty,male,58,13.324657645626463,,"['Sea Star', 'Small Fish', 'Coral Fragment', 'Sea Urchin']",6,False,Feeding on detritus in shallow water.
58,19,8.616893315728339,2,A. Farensis,,False,24.634840243441843,sub_adult,male,59,13.788815754127647,,"['Jellyfish', 'Sea Urchin']",7,False,Escaping predator silhouette overhead.
59,26,5.796233738253123,2,A. Farensis,,False,3.5720306558865076,sub_adult,male,60,12.961624465040373,,"['Polychaete Worm', 'Mussel', 'Sea Sponge', 'Coral Fragment', 'Shrimp']",12,False,Inspecting discarded crab shell.
60,5,4.8567181603765945,4,A farensis,,False,4.003276627538193,pre_puberty,nan,61,10.82670500340827,,"['Polychaete Worm', 'Mussel', 'Algae', 'Sea Star']",11,False,Swimming short distance to escape.
61,14,4.212668329509797,4,A farensis,,False,6.3467404627215345,sub_adult,male,62,12.934822987852641,,['Algae'],10,False,Camouflaging with surrounding mud.
62,22,3.437883389432674,3,A farensis,,False,5.243017255502108,sub_adult,female,63,15.974640180751942,,"['Sea Sponge', 'Barnacle', 'Shrimp', 'Coral Fragment', 'Mussel']",6,False,Color changes during molting.
63,31,6.880741726959853,6,u. olhanen.,,False,5.796685337272532,juvenile,male,64,11.66883338225647,,"['Sea Sponge', 'Small Fish', 'Sea Star']",9,False,Guarding eggs under abdominal flap.
64,44,5.907788452244355,6,A. Farensis,,False,5.426599253238323,sub_adult,male,65,12.978694092399456,,"['Sea Urchin', 'Sea Sponge']",11,False,Climbing barnacle-covered surfaces.
65,15,7.059169812541713,4,A farensis,,False,25.016187362025203,adult,nan,66,11.181528221992869,,"['Polychaete Worm', 'Sea Star', 'Barnacle', 'Shrimp', 'Algae']",8,False,Moving toward bait.
66,15,6.1757628139124465,4,A. Farensis,,False,1.342369032319347,juvenile,female,67,13.877148301011575,,"['Algae', 'Snail', 'Hermit Crab', 'Crab (Other Species)', 'Sea Star']",9,False,Hiding under seagrass blades.
67,7,1.179927149175529,6,A. Farensis,,True,2.0003295890937145,sub_adult,female,68,13.542284375120795,,"['Sea Star', 'Sea Sponge']",8,True,Emerging cautiously from hiding.
68,17,3.731979168046828,6,A. Farensis,,False,19.195919141272615,pre_puberty,female,69,13.856995106835537,,"['Polychaete Worm', 'Jellyfish', 'Algae', 'Coral Fragment', 'Shrimp']",9,False,Exchanging antenna taps.
69,33,4.452944726662599,7,A farensis,,True,0.9545322710582231,adult,male,70,13.68682003736373,,"['Small Fish', 'Polychaete Worm', 'Mussel']",11,True,Guarding eggs under abdominal flap.
70,15,5.458578361740607,11,u. olhanen.,,False,1.5337279176735406,sub_adult,male,71,11.497204077778616,,"['Sea Urchin', 'Shrimp', 'Coral Fragment']",7,False,Displaying dominance by lifting body.
71,13,4.496047041632235,8,A farensis,,True,0.4849738847679761,juvenile,male,72,11.238628613976278,,"['Crab (Other Species)', 'Sea Star', 'Barnacle', 'Shrimp', 'Mussel']",7,True,Searching for mates at twilight.
72,11,6.439427483855288,3,A farensis,,False,2.4628397071005335,adult,female,73,13.721223639715047,,"['Mussel', 'Sea Star']",9,False,Climbing submerged rocks.
73,22,4.090460907335665,4,A farensis,,True,0.6585051927569999,pre_puberty,female,74,13.83894567916706,,"['Sea Sponge', 'Small Fish', 'Crab (Other Species)']",8,True,Moving toward warmer water pockets.
74,11,2.943689974307722,2,u. olhanen.,,False,9.14740562404227,sub_adult,male,75,9.096536814507996,,"['Hermit Crab', 'Polychaete Worm', 'Algae', 'Mussel']",9,False,Pausing frequently during exploration.
75,12,4.183086466911954,6,A farensis,,False,3.205180349872988,sub_adult,female,76,11.280409865011592,,"['Barnacle', 'Mussel', 'Snail']",7,False,Climbing algae-covered rocks.
76,13,3.3989124217128035,3,A farensis,,False,0.8961842249054499,pre_puberty,male,77,13.61517930438638,,"['Coral Fragment', 'Sea Star']",3,False,Claw snapping at diver.
77,16,4.03578271009483,5,u. olhanen.,,False,6.423727522920508,adult, ,78,13.736732967975843,,"['Polychaete Worm', 'Jellyfish']",9,False,Displaying dominance by lifting body.
78,25,4.687328274438084,4,A. Farensis,,False,3.6706806862959973,pre_puberty,male,79,12.455403211945525,,"['Shrimp', 'Hermit Crab']",7,False,Hiding under seagrass blades.
79,15,5.220447351836373,3,A. Farensis,,True,1.28453456549727,sub_adult,?,80,10.13700937902059,,"['Sea Urchin', 'Crab (Other Species)', 'Sea Star', 'Snail']",10,True,Picking detritus from seabed.
80,11,5.925443355836934,4,A. Farensis,,False,74.3053967878332,sub_adult,female,81,15.008337657787077,,"['Sea Urchin', 'Sea Star', 'Crab (Other Species)', 'Jellyfish', 'Barnacle']",5,False,Swimming short distance to escape.
81,20,6.008427185936233,3,u. olhanen.,,False,21.117698728537935,sub_adult,nan,82,15.141963702628306,,"['Small Fish', 'Barnacle']",9,False,Claw snapping in competition.
82,31,5.988508459513457,9,A farensis,,True,31.830346913649915,sub_adult,female,83,12.331207019332194,,"['Sea Urchin', 'Hermit Crab', 'Crab (Other Species)']",12,True,Climbing algae-covered rocks.
83,9,8.377438401152961,3,A farensis,,False,9.078746521590405,sub_adult,male,84,15.436297190216273,,"['Sea Star', 'Coral Fragment', 'Small Fish', 'Sea Sponge']",12,False,Scavenging near tidal pools.
84,19,6.779043157546571,4,A farensis,,True,4.536379320728142,adult,female,85,14.263493391063152,,"['Jellyfish', 'Coral Fragment']",8,True,Claw snapping in competition.
85,8,7.957308281886425,6,U. olhanensis,,False,15.539057342550345,juvenile,male,86,15.269979209878944,,['Sea Anemone'],9,False,Swimming short distance to escape.
86,13,5.439321292597458,6,A. Farensis,,False,14.006663815003785,pre_puberty,male,87,9.181757228135748,,"['Mussel', 'Crab (Other Species)', 'Sea Anemone', 'Coral Fragment']",6,False,Scavenging near tidal pools.
87,19,6.821969834907853,8,A farensis,,False,152.0190009319813,adult,?,88,13.023100504682203,,['Algae'],6,False,Picking algae from rock surface.
88,15,9.12995208636463,7,A. Farensis,,False,12.203218941374054,adult,female,89,11.890929546966118,,"['Crab (Other Species)', 'Coral Fragment']",6,False,Resting in shaded rock crevice.
89,15,8.237577495035842,6,A. Farensis,,False,5.45443217738076,pre_puberty, ,90,13.038296397065206,,"['Sea Anemone', 'Snail', 'Sea Urchin']",9,False,Interacting with small fish nearby.
90,13,6.199268694490034,5,U. olhanensis,,False,18.710522209660386,adult,male,91,8.659035852378413,,['Coral Fragment'],7,False,Searching for food in tidal pools.
91,9,7.711294497105785,5,u. olhanen.,,False,41.49254408000429,pre_puberty,female,92,12.42240126763117,,"['Crab (Other Species)', 'Barnacle', 'Sea Anemone']",13,False,Retreating into burrow.
92,18,5.235831724518443,8,A farensis,,False,98.59707082622687,adult,?,93,10.555078446814548,,"['Sea Anemone', 'Sea Sponge', 'Snail', 'Crab (Other Species)', 'Coral Fragment']",10,False,Exploring new territory.
93,9,7.059762478811788,2,A. Farensis,,False,1.1106629210469396,sub_adult, ,94,12.666531138048196,,"['Sea Star', 'Jellyfish', 'Hermit Crab']",8,False,Rapid crossing of open sand.
94,8,5.986365160092024,6,A farensis,,False,1.563191696262335,adult,nan,95,14.783897365207448,,"['Mussel', 'Sea Anemone', 'Sea Star']",6,False,Scavenging near tidal pools.
95,10,3.173697893901547,4,U. olhanensis,,True,130.68225079651185,juvenile,?,96,10.53771477910228,,"['Hermit Crab', 'Snail', 'Coral Fragment']",8,True,Waving claws rhythmically.
96,25,6.17217842339746,9,A farensis,,True,3.0490978663868082,juvenile,female,97,12.936055610363267,,"['Hermit Crab', 'Mussel', 'Shrimp', 'Polychaete Worm', 'Snail']",8,True,Waving claws rhythmically.
97,37,6.2164263401615765,4,A. Farensis,,False,4.617469511613203,sub_adult,female,98,14.53854277451493,,"['Barnacle', 'Algae', 'Jellyfish', 'Crab (Other Species)', 'Small Fish']",9,False,Burrowing into sandy sediment.
98,17,4.251675559192942,2,A. Farensis,,False,4.797872399097519,juvenile,male,99,12.917419317645582,,"['Algae', 'Sea Sponge', 'Sea Urchin', 'Shrimp']",10,False,Exploring new territory.
99,20,5.741617507934473,5,u. olhanen.,,False,2.536505726065767,adult,male,100,13.433871837067441,,"['Mussel', 'Small Fish', 'Crab (Other Species)']",10,False,Claw waving directed at nearby crab.
100,8,8.355505753141133,3,U. olhanensis,,False,126.88957927541138,adult,male,101,11.428068928243812,,['Sea Anemone'],13,False,Retreating quickly from shadow.
101,10,8.31658286393192,3,A farensis,,False,1.6942972724911083,sub_adult,nan,102,11.567676487399103,,"['Shrimp', 'Coral Fragment']",9,False,Half buried in sand.
102,10,4.830618555084788,4,A farensis,,False,2.488749716991956,sub_adult,female,103,9.971947197152122,,"['Barnacle', 'Coral Fragment', 'Sea Sponge', 'Small Fish', 'Polychaete Worm']",5,False,Rapid crossing of open sand.
103,16,5.989453310938703,2,A farensis,,False,11.85452575663818,juvenile,nan,104,12.798948805477306,,"['Sea Urchin', 'Small Fish']",4,False,Guarding eggs under abdominal flap.
104,19,5.717212341905612,2,U. olhanensis,,False,13.033422566924708,pre_puberty,male,105,11.245711909395155,,['Hermit Crab'],6,False,Foraging among seagrass roots.
105,6,4.719914310204235,2,A farensis,,True,101.96601400651207,pre_puberty,male,106,12.870697952582463,,"['Mussel', 'Hermit Crab']",5,True,Shaking claws after contact.
106,14,6.284212022707993,6,A farensis,,False,59.61348381723851,pre_puberty,female,107,10.396772904507888,,"['Snail', 'Sea Sponge']",9,False,Social contact with other crabs.
107,29,4.574958590571075,3,A farensis,,False,0.7486573130672394,sub_adult,male,108,12.067650460551944,,"['Barnacle', 'Sea Star', 'Sea Anemone', 'Small Fish', 'Jellyfish']",3,False,Pausing frequently during exploration.
108,20,5.360867428518368,3,A. Farensis,,False,1.8724759132363609,pre_puberty,male,109,9.244859603324542,,"['Mussel', 'Sea Sponge']",11,False,Foraging among seagrass roots.
109,13,5.2864653855708905,6,u. olhanen.,,False,4.016796468840356,pre_puberty,female,110,13.035964536322101,,"['Jellyfish', 'Coral Fragment', 'Algae', 'Hermit Crab']",8,False,Half buried in sand.
110,21,4.874625756457144,7,A. Farensis,,False,52.18533275153892,pre_puberty,?,111,13.377446642776128,,['Jellyfish'],9,False,Exploring new territory.
111,23,3.921220922778427,4,A. Farensis,,False,24.96204081577103,sub_adult,female,112,12.934179968611781,,"['Polychaete Worm', 'Algae', 'Sea Star']",10,False,Hiding under seagrass blades.
112,17,6.523042774932411,2,u. olhanen.,,False,10.246034651127314,sub_adult,male,113,14.573393018840546,,['Small Fish'],5,False,Mating behavior with antenna touching.
113,21,8.071278716201473,4,u. olhanen.,,False,4.401275457940236,juvenile,male,114,10.914293554787115,,"['Crab (Other Species)', 'Mussel']",5,False,Picking algae from rock surface.
114,16,3.2040369600495526,3,u. olhanen.,,True,11.257225830524611,pre_puberty,male,115,12.180206105374966,,['Barnacle'],8,True,Picking algae from rock surface.
115,19,4.8062460550259045,4,A. Farensis,,False,26.934980758378675,adult,male,116,12.729947914095,,['Sea Sponge'],9,False,Inspecting discarded crab shell.
116,14,5.217540398848426,8,A. Farensis,,False,12.628405859079962,pre_puberty, ,117,11.8563196704239,,"['Crab (Other Species)', 'Sea Urchin']",5,False,Picking biofilm on submerged wood.
117,30,4.988915104513313,7,A farensis,,False,5.501649008374722,pre_puberty,?,118,14.443836371128038,,['Sea Urchin'],9,False,Moving sideways along sandy bottom.
118,32,5.446424741793715,7,A. Farensis,,False,4.709453381080961,adult,male,119,12.9521859891862,,"['Barnacle', 'Sea Star', 'Snail', 'Shrimp']",9,False,Vibrating antennae in water currents.
119,13,4.242068466155087,2,A farensis,,False,1.9181372620157828,pre_puberty,male,120,12.324283006659973,,"['Coral Fragment', 'Sea Star', 'Sea Sponge', 'Snail', 'Crab (Other Species)']",8,False,Hiding under floating debris.
120,7,6.557985011126969,5,U. olhanensis,,False,34.99468837611969,pre_puberty,male,121,15.455271250752638,,"['Jellyfish', 'Sea Sponge', 'Algae', 'Coral Fragment', 'Small Fish']",9,False,Crab moving quickly across rocks.
121,13,6.222230422434739,4,U. olhanensis,,False,2.510162809216907,sub_adult,nan,122,12.841358132310535,,['Crab (Other Species)'],9,False,Climbing barnacle-covered surfaces.
122,19,7.356570004412099,4,A farensis,,False,28.7593257779365,adult,male,123,11.14351191932154,,"['Snail', 'Jellyfish', 'Sea Sponge']",6,False,Hiding under seagrass blades.
123,8,8.691738261039735,11,A farensis,,False,2.022205646897156,sub_adult,female,124,15.038085559598862,,"['Sea Anemone', 'Coral Fragment', 'Polychaete Worm']",7,False,Claw snapping at diver.
124,17,7.465503577445253,11,u. olhanen.,,False,13.254693901562689,pre_puberty,male or female,125,16.106768557370124,,['Shrimp'],8,False,Social contact with other crabs.
125,23,5.5413959893956415,3,A. Farensis,,False,12.214064926680827,adult,male,126,12.350344461831506,,"['Sea Star', 'Polychaete Worm', 'Small Fish', 'Sea Anemone']",6,False,Retreating quickly from shadow.
126,34,6.514046863389843,5,A farensis,,False,15.917396433571765,adult,male,127,11.713336618254639,,"['Coral Fragment', 'Sea Anemone', 'Snail']",6,False,Displaying dominance by lifting body.
127,31,5.020432422015454,3,U. olhanensis,,True,3.753654358350614,adult,male,128,12.852027406116095,,"['Shrimp', 'Hermit Crab', 'Sea Urchin']",7,True,Picking algae from rock surface.
128,18,5.630065958935982,3,A farensis,,False,10.578304439996728,sub_adult,female,129,13.55931989717516,,"['Snail', 'Coral Fragment', 'Crab (Other Species)', 'Hermit Crab', 'Sea Star']",8,False,Cleaning claws with rubbing motion.
129,27,5.860553511683227,7,U. olhanensis,,False,4.084708914414556,adult,female,130,11.600229296994952,,"['Barnacle', 'Sea Anemone', 'Small Fish']",8,False,Escaping from aggressive fish.
130,25,6.55096298417202,5,u. olhanen.,,False,5.628567126298079,pre_puberty, ,131,14.214014495278253,,"['Crab (Other Species)', 'Small Fish', 'Sea Star', 'Coral Fragment']",8,False,Feeding on small mollusks.
131,31,6.424740498544694,5,U. olhanensis,,False,8.071006857736556,sub_adult,male,132,12.069785886215119,,['Barnacle'],11,False,Color changes during molting.
132,13,2.5573297133641515,4,A. Farensis,,False,10.99287241121352,juvenile,male,133,12.337559715508139,,"['Sea Star', 'Algae']",6,False,Rapid claw movement while feeding.
133,8,5.9372419978904,3,u. olhanen.,,False,4.538670631792374,pre_puberty,female,134,12.117471903903525,,"['Sea Urchin', 'Sea Sponge', 'Mussel']",5,False,Shaking claws after contact.
134,4,7.185190381196489,6,U. olhanensis,,False,16.399994423894448,adult, ,135,13.168658592900492,,"['Hermit Crab', 'Polychaete Worm']",5,False,Climbing submerged rocks.
135,43,4.755360175808124,3,A farensis,,True,0.5585853040954138,juvenile,male,136,10.599657012563663,,"['Sea Star', 'Hermit Crab', 'Snail']",7,True,Interaction with hermit crabs.
136,13,7.10957086434614,7,u. olhanen.,,False,12.44827345828747,sub_adult,male,137,9.922413573917414,,['Mussel'],9,False,Mating behavior with antenna touching.
137,11,5.13240355144372,5,A. Farensis,,False,7.409384527017658,sub_adult,female,138,10.733981210974708,,"['Shrimp', 'Coral Fragment', 'Hermit Crab', 'Crab (Other Species)']",7,False,Climbing onto submerged logs.
138,28,4.895611120838424,2,u. olhanen.,,False,57.70002360347134,pre_puberty,-,139,11.442043350410604,,['Small Fish'],9,False,Escaping predator silhouette overhead.
139,7,2.5584390177332654,4,A farensis,,False,54.775412468083125,juvenile,nan,140,13.710156266934574,,"['Jellyfish', 'Polychaete Worm']",8,False,Moving in groups.
140,35,5.8000202094095785,4,u. olhanen.,,False,30.982129875999973,sub_adult,male,141,11.84646692893266,,"['Jellyfish', 'Shrimp', 'Crab (Other Species)']",11,False,Climbing submerged rocks.
141,42,5.657942976706255,7,A farensis,,False,3.0498588353414036,pre_puberty,male,142,11.243895701648867,,"['Sea Urchin', 'Small Fish', 'Crab (Other Species)', 'Barnacle']",7,False,Waving claws rhythmically.
142,13,5.5169219576751445,4,u. olhanen.,,False,10.818438341694993,sub_adult,male or female,143,7.065541530615498,,"['Sea Urchin', 'Sea Anemone', 'Coral Fragment']",10,False,Camouflaging with surrounding mud.
143,48,7.096988811489524,8,u. olhanen.,,True,4.205890544054396,pre_puberty, ,144,13.192263531106882,,['Mussel'],12,True,Sideways walking along bay edge.
144,13,6.240020619735641,2,A farensis,,False,3.2344041849131555,juvenile,female,145,11.212534150640932,,"['Algae', 'Shrimp', 'Polychaete Worm', 'Sea Anemone']",6,False,Foraging among seagrass roots.
145,20,4.604978579093044,2,A farensis,,False,6.5423569704614435,sub_adult, ,146,12.15535257504799,,"['Polychaete Worm', 'Hermit Crab', 'Algae', 'Sea Urchin', 'Mussel']",10,False,Picking biofilm on submerged wood.
146,6,4.508694767606953,8,U. olhanensis,,False,11.403955226278718,sub_adult,male,147,12.072840108337926,,"['Sea Urchin', 'Barnacle']",10,False,Searching for mates at twilight.
147,6,7.054638539815068,2,U. olhanensis,,False,81.44177043295072,sub_adult,male,148,12.445096302179307,,"['Barnacle', 'Small Fish']",7,False,Interaction with hermit crabs.
