,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
27,110,136.5353698973745,30,A. Farensis,,False,146.53306379692427,s,male,28,107.2156007102076,,"['Jellyfish', 'Shrimp', 'Sea Anemone', 'Sea Sponge', 'Polychaete Worm']",10,Exchanging antenna taps.
28,250,89.56209416958664,20,U. olhanensis,,False,11.210929122464762,s,female,29,130.66084964565817,,"['Snail', 'Polychaete Worm', 'Mussel']",8,Resting in shaded rock crevice.
29,220,114.20923558220434,20,A farensis,,False,77.71272981774155,a,male,30,122.59223420813278,,"['Barnacle', 'Algae', 'Sea Urchin']",9,Climbing vertical rock face.
30,90,125.97344783254297,40,u. olhanen.,,False,61.36674094749263,s,?,31,130.22386518379744,,"['Hermit Crab', 'Polychaete Worm']",7,Claw snapping in competition.
31,200,109.66869963820676,60,A. Farensis,,True,236.06411707890692,a,female,32,149.1048644896881,,"['Snail', 'Hermit Crab', 'Coral Fragment', 'Algae', 'Sea Anemone']",6,Cleaning claws with rubbing motion.
32,70,125.02684825422618,40,A farensis,,False,3.6713293876706214,p,nan,33,148.0346903527017,,"['Barnacle', 'Jellyfish', 'Sea Anemone', 'Sea Sponge', 'Sea Star']",11,Exploring new territory.
33,550,81.17133559105523,30,A. Farensis,,False,169.10253257434516,s,male,34,84.50904312114474,,['Hermit Crab'],7,Claw snapping at diver.
34,140,101.62410073083845,50,A farensis,,False,9.411775155782307,a,male,35,143.75157958967853,,"['Sea Sponge', 'Crab (Other Species)', 'Sea Star', 'Barnacle', 'Sea Urchin']",8,Picking detritus from seabed.
35,220,108.14306041688397,40,u. olhanen.,,False,137.89318701239782,j,female,36,165.2731745665234,,['Crab (Other Species)'],5,Picking detritus from seabed.
36,120,76.32549096810274,80,A. Farensis,,False,62.16501759357405,s,male,37,118.8572352713456,,"['Sea Star', 'Mussel', 'Polychaete Worm', 'Sea Urchin', 'Sea Sponge']",8,Retreating into burrow.
37,370,114.605612528675,50,A. Farensis,,False,516.7183363405401,a,male,38,126.23809497734406,,['Snail'],9,Feeding on small mollusks.
38,140,79.37942260569662,100,U. olhanensis,,False,155.77353370779866,a, ,39,128.081308397549,,"['Shrimp', 'Barnacle']",9,Feeding on small mollusks.
39,180,115.49438022313757,80,u. olhanen.,,False,12.336555908622381,p,male or female,40,79.56140950739002,,"['Barnacle', 'Sea Urchin', 'Coral Fragment', 'Mussel']",4,Hiding under seagrass blades.
40,120,79.30543942867273,40,A farensis,,True,10.473260312414943,a,nan,41,128.14139541231094,,"['Sea Anemone', 'Crab (Other Species)', 'Sea Urchin', 'Barnacle', 'Coral Fragment']",15,Moving toward warmer water pockets.
41,150,121.54203368911482,50,A farensis,,False,21.56854304233285,s, ,42,114.12216024204865,,['Sea Sponge'],7,Claw snapping at diver.
42,140,104.59569145622979,100,u. olhanen.,,False,31.503487744496887,j,male,43,126.99908968002973,,"['Sea Sponge', 'Mussel', 'Shrimp']",7,Moving toward bait.
43,120,109.78834181401034,50,u. olhanen.,,False,126.58627239238443,j,nan,44,137.65913226826467,,"['Coral Fragment', 'Snail', 'Sea Star', 'Hermit Crab', 'Jellyfish']",8,Claw snapping at diver.
44,90,125.2025114458551,20,u. olhanen.,,True,10.878115414838623,p,female,45,111.59572993329121,,"['Coral Fragment', 'Polychaete Worm', 'Barnacle', 'Snail', 'Jellyfish']",7,Camouflaging with surrounding mud.
45,80,120.17991976340537,60,U. olhanensis,,False,59.8243563608403,p, ,46,156.92165221490245,,"['Hermit Crab', 'Crab (Other Species)']",8,Climbing barnacle-covered surfaces.
46,340,103.7287668764616,20,A. Farensis,,False,14.304946232266937,s,male,47,104.84351858002097,,"['Sea Sponge', 'Crab (Other Species)', 'Jellyfish', 'Sea Urchin', 'Mussel']",8,Exploring new territory.
47,200,88.16137363498132,30,u. olhanen.,,False,46.82300762542955,a,male,48,130.4713424777348,,"['Sea Anemone', 'Sea Urchin']",10,Emerging cautiously from hiding.
48,220,104.73116064330065,20,A farensis,,False,27.50087052278459,p,female,49,148.75670547332126,,"['Polychaete Worm', 'Jellyfish']",6,Scavenging near tidal pools.
49,180,114.61216496484751,40,A. Farensis,,False,213.64541684273303,p,male or female,50,118.77309957035277,,"['Barnacle', 'Snail', 'Jellyfish', 'Sea Urchin']",8,Stillness in cold water.
50,80,107.75468705599096,70,U. olhanensis,,False,57.79663412183504,p,male,51,122.19420617988563,,"['Shrimp', 'Jellyfish']",8,Hiding beneath rocks.
51,200,114.13987225196942,40,A farensis,,True,8.440788534948338,j,male,52,138.20244933356392,,"['Snail', 'Crab (Other Species)', 'Jellyfish', 'Barnacle']",11,Shaking claws after contact.
52,170,116.01876307155324,40,A. Farensis,,True,9.40270131735734,a,male,53,136.6841152400877,,"['Mussel', 'Shrimp', 'Snail']",6,Guarding eggs under abdominal flap.
53,120,114.24360567975864,30,A farensis,,True,38.978023571877316,p,male,54,167.54484078551502,,"['Snail', 'Mussel', 'Hermit Crab', 'Shrimp', 'Barnacle']",9,Burrowing into sandy sediment.
54,180,103.73768965509339,20,U. olhanensis,,False,15.810027529656763,p,male,55,151.86724233460745,,"['Barnacle', 'Sea Star', 'Snail']",8,Waving claws rhythmically.
55,90,130.43823809408173,40,u. olhanen.,,False,48.4693203647081,s, ,56,114.64107726880194,,"['Crab (Other Species)', 'Shrimp', 'Snail', 'Polychaete Worm']",6,Retreating into burrow.
56,220,111.48591984458534,20,U. olhanensis,,False,3.7685897581939987,s,male,57,116.14507332121208,,"['Sea Anemone', 'Mussel']",8,Climbing barnacle-covered surfaces.
57,130,113.8580995445113,70,A. Farensis,,False,2.4499315522317118,j, ,58,145.31142328028523,,"['Polychaete Worm', 'Jellyfish', 'Sea Sponge']",8,Inspecting discarded crab shell.
58,130,100.33565866166866,50,u. olhanen.,,False,231.020161684543,s,female,59,120.25624219003019,,"['Shrimp', 'Polychaete Worm']",10,Resting in shaded rock crevice.
59,120,107.4415454832511,40,A farensis,,False,324.78685614800526,s,female,60,125.26082394301824,,"['Crab (Other Species)', 'Sea Sponge', 'Polychaete Worm', 'Sea Anemone']",10,Moving toward warmer water pockets.
60,240,112.21005556524543,50,A farensis,,False,46.127186362743046,p,male,61,137.91569054441342,,"['Algae', 'Crab (Other Species)', 'Jellyfish']",7,Slow movement near seagrass patches.
61,370,112.27053424075083,50,u. olhanen.,,True,30.045403061738476,j,male,62,120.74833290047644,,['Mussel'],10,Shaking claws after contact.
62,110,128.1751556146694,40,A. Farensis,,False,2.7331754618966912,s,male,63,134.38276341310126,,['Hermit Crab'],9,Hiding beneath rocks.
63,350,104.44739330690862,100,A. Farensis,,False,143.17694832184728,s,female,64,127.36402856440291,,"['Coral Fragment', 'Crab (Other Species)', 'Mussel', 'Shrimp', 'Algae']",11,Sitting still blending with environment.
64,80,114.26071910793327,20,u. olhanen.,,True,3.7121940381719583,p,male,65,110.24800444570872,,"['Crab (Other Species)', 'Mussel', 'Algae', 'Sea Urchin']",5,Escaping from aggressive fish.
65,200,106.9419484821095,100,A. Farensis,,True,15.322488024254838,a,male,66,137.63776360708115,,"['Shrimp', 'Sea Anemone', 'Jellyfish']",7,Hiding under seagrass blades.
66,50,108.36932592838265,40,A farensis,,False,93.53034367604798,s,male,67,101.86674129035879,,['Snail'],6,Pausing frequently during exploration.
67,150,90.24330615993622,30,A farensis,,False,15.071392827176906,a,male,68,103.06966508339616,,"['Mussel', 'Shrimp', 'Hermit Crab', 'Snail']",10,Moving toward bait.
68,50,104.2972334453143,100,A farensis,,False,3.5133807315728522,p, ,69,120.19628485320725,,"['Jellyfish', 'Small Fish', 'Sea Sponge']",12,Sitting still blending with environment.
69,270,101.16776302331033,50,A farensis,,False,156.3844774262719,p,-,70,114.41579033942824,,"['Sea Star', 'Small Fish', 'Barnacle', 'Hermit Crab']",7,Guarding eggs under abdominal flap.
70,190,104.15772860738868,30,u. olhanen.,,True,7.0278561405921,s,male,71,117.63711213620213,,"['Sea Sponge', 'Coral Fragment', 'Snail']",10,Cleaning claws with rubbing motion.
71,140,104.06317156023431,60,u. olhanen.,,False,4.189389404671204,s, ,72,130.34786566759502,,"['Small Fish', 'Sea Sponge', 'Snail', 'Coral Fragment', 'Mussel']",9,Moving toward bait.
72,150,90.59024188207061,50,A farensis,,True,406.03470574012454,j,male,73,148.47769300118068,,"['Sea Star', 'Sea Sponge', 'Algae']",7,Territorial display against intruder.
73,80,103.94057936168616,40,A. Farensis,,False,1.6026810478323235,p, ,74,134.3187167073612,,"['Shrimp', 'Sea Sponge', 'Snail', 'Crab (Other Species)', 'Small Fish']",8,Feeding on algae scraped from rocks.
74,50,130.03720935192453,50,U. olhanensis,,False,17.888441670296785,a,male,75,118.92927506497465,,"['Polychaete Worm', 'Sea Anemone', 'Sea Star', 'Crab (Other Species)', 'Mussel']",5,Pausing frequently during exploration.
75,110,107.60889058186586,30,A. Farensis,,False,318.4309928350052,s,male,76,145.69641576924252,,"['Sea Star', 'Sea Urchin', 'Snail']",12,Moving toward warmer water pockets.
76,130,97.88867387148996,20,A. Farensis,,False,44.376831308519925,a,male,77,146.72942956039788,,"['Small Fish', 'Algae']",8,Feeding on algae scraped from rocks.
77,230,74.71390802144974,50,u. olhanen.,,False,6.706525620201207,p,male,78,147.07105106576088,,['Mussel'],8,Climbing vertical rock face.
78,90,73.12702553095151,30,U. olhanensis,,False,326.7173324620736,s,female,79,110.41791111668513,,['Shrimp'],8,Burrowing into sandy sediment.
79,60,112.51977590986198,30,u. olhanen.,,False,78.16102428620303,p,male,80,113.53232118582434,,"['Coral Fragment', 'Sea Sponge', 'Shrimp']",11,Rapid claw movement while feeding.
80,90,123.582995715182,30,A farensis,,False,18.45923806724189,s,male,81,125.01112842672055,,"['Mussel', 'Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Coral Fragment']",8,Crab moving quickly across rocks.
81,130,90.53605661913734,20,A. Farensis,,False,15.783101923125578,p,male,82,114.18799482926254,,"['Coral Fragment', 'Sea Star', 'Hermit Crab']",6,Moving toward bait.
82,260,119.77226218802615,40,A. Farensis,,True,5.572169059236677,s,male,83,120.59811631399893,,"['Hermit Crab', 'Sea Anemone', 'Small Fish', 'Coral Fragment', 'Snail']",6,Interacting with small fish nearby.
83,120,88.71067458960512,50,A farensis,,False,27.525926741467384,a,female,84,151.04775816148071,,['Hermit Crab'],6,Half buried in sand.
84,130,124.61103509971467,20,A farensis,,False,43.89181297373368,p,male,85,133.282739386979,,"['Sea Urchin', 'Jellyfish', 'Polychaete Worm']",8,Dragging shell fragment backward.
85,480,106.06141188525498,30,A. Farensis,,False,24.162058158807977,s,male,86,94.70216234917217,,"['Polychaete Worm', 'Barnacle']",10,Claw snapping at diver.
86,220,138.29427464726675,40,u. olhanen.,,False,24.675461937600677,s,male,87,124.198767900401,,"['Sea Urchin', 'Algae', 'Polychaete Worm', 'Snail', 'Shrimp']",11,Hiding under seagrass blades.
87,110,108.4650650320327,40,A farensis,,False,54.63448568091047,s,female,88,112.82941194618446,,"['Jellyfish', 'Small Fish']",7,Feeding on small crustaceans.
88,100,111.6997503448121,30,A. Farensis,,False,2.121426357325572,p,male,89,133.98456835515037,,"['Jellyfish', 'Sea Sponge', 'Snail', 'Crab (Other Species)', 'Sea Urchin']",8,Burrowing into sandy sediment.
89,90,77.01679882558068,50,A farensis,,False,6.841753721553524,a,male,90,119.06214771014359,,"['Crab (Other Species)', 'Coral Fragment', 'Sea Urchin']",6,Claw snapping at diver.
90,210,89.40353859695983,70,A. Farensis,,True,6.583844512394288,p,N/R,91,117.53578422216519,,"['Sea Urchin', 'Snail', 'Small Fish', 'Sea Anemone', 'Hermit Crab']",9,Scavenging near tidal pools.
91,90,127.73821720108798,20,u. olhanen.,,False,66.22320811746772,s,male,92,111.85254283870363,,"['Sea Star', 'Snail']",7,Scavenging near tidal pools.
92,90,106.16973089904565,50,A. Farensis,,False,14.595120333605049,s,?,93,131.11814952786295,,['Small Fish'],9,Climbing vertical rock face.
93,200,109.88028166918177,40,A. Farensis,,True,44.52758213635961,a,female,94,107.33814870416062,,"['Sea Urchin', 'Shrimp']",8,Climbing seaweed stalks.
94,160,110.81789600986352,30,u. olhanen.,,True,28.618481664721994,p, ,95,151.55194765929673,,['Algae'],7,Pausing frequently during exploration.
95,130,89.51445347429629,50,A. Farensis,,False,2.3496938437441335,p,male,96,119.84869257630949,,['Sea Sponge'],5,Using claws to dig into sediment.
96,50,123.45721015309465,50,u. olhanen.,,False,59.320651998139624,p, ,97,104.74912382510205,,"['Jellyfish', 'Sea Star', 'Coral Fragment', 'Shrimp', 'Algae']",9,Retreating quickly from shadow.
97,210,94.21933723093831,50,A. Farensis,,False,72.54227576464362,s,N/R,98,117.03983911363268,,"['Shrimp', 'Hermit Crab']",10,Climbing barnacle-covered surfaces.
98,150,127.62006123951818,30,u. olhanen.,,False,14.964752892534419,s,male,99,107.72850752009738,,"['Sea Star', 'Crab (Other Species)', 'Shrimp', 'Coral Fragment']",11,Shaking claws after contact.
99,260,125.19927537945016,100,A farensis,,False,134.006699623782,p,female,100,121.9875080185048,,"['Snail', 'Hermit Crab', 'Sea Star']",5,Stillness in cold water.
100,400,93.77355231855013,100,u. olhanen.,,False,34.00450876504733,p,female,101,117.47291947621707,,"['Sea Star', 'Sea Sponge', 'Shrimp', 'Algae']",11,Rapid claw movement while feeding.
101,80,121.4336124894503,80,A farensis,,False,69.9319296716789,a,male,102,188.7345211385032,,['Polychaete Worm'],9,Swimming short distance to escape.
102,250,121.05823841751945,100,A. Farensis,,False,9.972624790318696,s,male,103,127.53118511996502,,"['Sea Urchin', 'Hermit Crab']",9,Hiding beneath rocks.
103,70,109.93671699484659,40,A farensis,,False,6.0095292375898754,s,male,104,89.6974318160944,,"['Snail', 'Coral Fragment', 'Algae', 'Crab (Other Species)', 'Small Fish']",6,Guarding eggs under abdominal flap.
104,220,100.79511712330373,60,A. Farensis,,False,123.44433934958448,p,female,105,118.1025882596592,,"['Sea Sponge', 'Mussel', 'Hermit Crab', 'Coral Fragment', 'Algae']",6,Picking biofilm on submerged wood.
105,200,87.63534965898309,40,A. Farensis,,False,44.603443842430266,a,male,106,124.29601869218479,,"['Snail', 'Barnacle', 'Polychaete Worm']",5,Claw snapping at diver.
106,300,128.7925651725953,40,u. olhanen.,,False,80.0705422001638,p,male,107,127.13081530055217,,"['Mussel', 'Sea Sponge']",6,Feeding on algae scraped from rocks.
107,310,115.25672433846736,20,u. olhanen.,,False,40.520282614878624,p,female,108,120.19388640497995,,"['Crab (Other Species)', 'Jellyfish', 'Small Fish', 'Coral Fragment']",14,Feeding on detritus in shallow water.
108,130,108.90906626514372,50,A. Farensis,,False,207.4077249209449,s,N/R,109,128.77405903471305,,['Crab (Other Species)'],7,Hiding under seagrass blades.
109,180,89.30038526853463,20,A. Farensis,,False,62.28755839765502,s,female,110,115.78089398663454,,"['Jellyfish', 'Snail', 'Crab (Other Species)', 'Barnacle', 'Small Fish']",6,Sideways walking along bay edge.
110,60,93.7234644613221,50,u. olhanen.,,False,375.0135017979901,s,nan,111,125.59253224002464,,"['Barnacle', 'Mussel', 'Polychaete Worm', 'Snail', 'Sea Sponge']",10,Picking algae from rock surface.
111,100,111.36646321510071,60,u. olhanen.,,False,53.752754269384056,a,male,112,103.72567413854925,,"['Sea Urchin', 'Crab (Other Species)']",10,Burrowing into sandy sediment.
112,210,104.77185452791645,40,A farensis,,True,73.58951912992428,s,female,113,136.21946438514362,,"['Sea Urchin', 'Polychaete Worm', 'Algae']",4,Emerging cautiously from hiding.
113,230,106.83504024175758,20,A. Farensis,,False,4.346861581357567,p,male,114,132.5946397824313,,"['Sea Star', 'Snail', 'Algae']",8,Sideways walking along bay edge.
114,260,88.49753393885041,40,A. Farensis,,True,46.94278300264727,s, ,115,126.23680233704432,,"['Sea Star', 'Crab (Other Species)', 'Jellyfish', 'Algae', 'Hermit Crab']",5,Color changes during molting.
115,360,116.93419633215215,70,U. olhanensis,,False,13.821834146609437,j,male,116,131.17055284002217,,"['Coral Fragment', 'Shrimp', 'Snail', 'Mussel', 'Sea Anemone']",9,Vibrating antennae in water currents.
116,290,112.41455387716861,30,u. olhanen.,,True,249.58401455943732,s,female,117,154.75468996402793,,"['Polychaete Worm', 'Sea Urchin', 'Coral Fragment', 'Barnacle', 'Jellyfish']",6,Searching for mates at twilight.
117,60,99.02143127601312,40,A farensis,,False,60.46243382919591,a,female,118,138.458929224805,,"['Small Fish', 'Sea Star', 'Sea Sponge', 'Algae']",11,Shaking claws after contact.
118,70,116.16757470626726,50,A farensis,,False,3.328919077469557,a, ,119,88.09411492995179,,['Mussel'],5,Mating behavior with antenna touching.
119,100,117.39710519244873,20,A. Farensis,,False,56.92931665585719,s,male,120,167.5440141016313,,"['Mussel', 'Sea Star']",8,Emerging cautiously from hiding.
120,200,127.05633640146459,20,A. Farensis,,False,120.32195402784868,s,?,121,132.41280519019318,,"['Sea Anemone', 'Hermit Crab', 'Crab (Other Species)', 'Barnacle']",11,Exploring new territory.
121,150,101.47205013588986,60,A. Farensis,,False,48.6601313864162,s,?,122,160.6460714711576,,"['Sea Star', 'Shrimp', 'Algae', 'Jellyfish']",8,Climbing seaweed stalks.
122,290,113.65670834081988,30,A. Farensis,,False,7.413927306515886,p,?,123,125.35289445259829,,"['Jellyfish', 'Coral Fragment', 'Sea Sponge']",7,Territorial display against intruder.
123,240,124.05642156827884,40,A farensis,,False,3.390775661327823,j,male,124,142.00804099626623,,"['Sea Sponge', 'Coral Fragment', 'Hermit Crab', 'Polychaete Worm']",8,Half buried in sand.
124,160,122.36336615270902,60,A. Farensis,,False,2.3449616228146777,s,male,125,104.01532705551558,,"['Barnacle', 'Algae', 'Sea Urchin', 'Hermit Crab']",12,Claw snapping at diver.
125,180,112.66893195383031,20,U. olhanensis,,True,55.424682353310374,s,male or female,126,142.3917141964245,,"['Crab (Other Species)', 'Sea Anemone']",6,Feeding on algae scraped from rocks.
126,360,126.81414957991285,40,U. olhanensis,,False,119.42621360510026,j,female,127,82.05838692546516,,"['Algae', 'Mussel', 'Jellyfish', 'Hermit Crab', 'Sea Sponge']",8,Claw snapping in competition.
127,60,112.58290506195746,40,u. olhanen.,,True,21.66012195067129,p,female,128,126.00768727527198,,"['Coral Fragment', 'Algae']",7,Searching for food in tidal pools.
128,60,87.88725070560481,40,u. olhanen.,,False,90.71788183674889,p,female,129,156.1506905704319,,"['Sea Urchin', 'Algae', 'Sea Sponge', 'Crab (Other Species)', 'Sea Star']",8,Feeding on detritus in shallow water.
129,200,123.48885116240545,70,A farensis,,True,33.27630627797881,p,male,130,126.232019919632,,"['Sea Sponge', 'Jellyfish', 'Sea Star']",4,Picking detritus from seabed.
130,230,110.43465037974647,40,A. Farensis,,False,17.136599351823804,p,female,131,121.52317135454666,,"['Crab (Other Species)', 'Snail', 'Sea Star', 'Sea Anemone', 'Polychaete Worm']",6,Vibrating antennae in water currents.
131,170,103.15818663726137,100,u. olhanen.,,False,8.709275687748464,s,male,132,147.95727195798932,,"['Polychaete Worm', 'Jellyfish', 'Hermit Crab', 'Sea Sponge', 'Sea Urchin']",9,Rapid crossing of open sand.
132,100,117.29154872314764,50,A farensis,,False,54.41377269413497,s,female,133,128.5703532655237,,['Algae'],5,Exploring new territory.
133,200,116.46915448449121,40,A farensis,,False,238.92710629491017,s,female,134,120.86799756107442,,"['Sea Urchin', 'Algae']",8,Scavenging near tidal pools.
134,260,104.88475520916657,40,u. olhanen.,,False,24.584052046382578,s,female,135,116.77428190502235,,['Small Fish'],6,Interaction with hermit crabs.
135,50,115.72893879632021,30,u. olhanen.,,False,111.26306502938716,a,female,136,135.06975826691922,,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone', 'Jellyfish']",9,Emerging cautiously from hiding.
136,270,114.44352430834522,30,u. olhanen.,,False,88.51625521485784,s,female,137,127.62445486897957,,"['Crab (Other Species)', 'Mussel', 'Jellyfish', 'Sea Star', 'Sea Anemone']",6,Climbing submerged rocks.
137,70,126.04750076294003,90,A. Farensis,,True,19.09240870054915,s,female,138,162.4727741097203,,"['Barnacle', 'Algae']",8,Picking detritus from seabed.
138,130,97.27422677430162,20,A farensis,,False,23.582310314327295,p,nan,139,149.0135477451945,,"['Mussel', 'Coral Fragment', 'Barnacle', 'Crab (Other Species)']",9,Shaking claws after contact.
139,210,116.21549978142195,30,A farensis,,False,88.23364210305512,s,female,140,130.59246765701565,,"['Hermit Crab', 'Snail']",8,Guarding eggs under abdominal flap.
140,180,101.85333470708696,60,u. olhanen.,,False,13.392005824160169,p,female,141,150.83826295360984,,"['Jellyfish', 'Small Fish', 'Shrimp', 'Sea Sponge', 'Coral Fragment']",12,Inspecting discarded crab shell.
141,150,96.71729540324081,50,u. olhanen.,,True,9.916733844395466,p,male,142,107.15387111302654,,"['Coral Fragment', 'Jellyfish', 'Sea Star', 'Snail']",7,Territorial display against intruder.
142,70,95.23147554660119,70,A. Farensis,,False,266.42084490937225,s,nan,143,145.9297666669414,,"['Small Fish', 'Sea Anemone', 'Algae', 'Sea Sponge', 'Snail']",12,Climbing algae-covered rocks.
143,160,118.94622648049541,40,A farensis,,False,51.00456447319044,s,male,144,110.34375746685245,,"['Mussel', 'Shrimp', 'Sea Anemone', 'Crab (Other Species)']",9,Struggling with entangled seaweed.
144,170,114.31711158195571,70,A farensis,,False,211.39587539593694,j,female,145,110.91423781310587,,"['Small Fish', 'Sea Sponge', 'Mussel']",9,Moving sideways along sandy bottom.
145,260,80.80607387051053,80,A. Farensis,,False,201.92612249775607,j,male,146,133.8715675231582,,['Sea Urchin'],11,Climbing submerged rocks.
146,190,78.07691147757635,20,u. olhanen.,,False,4.074075753639689,j,female,147,102.75539652110109,,"['Crab (Other Species)', 'Algae']",8,Hiding under seagrass blades.
147,180,99.85308283221684,40,A farensis,,False,11.960496842591583,a,male or female,148,119.23926533586602,,"['Sea Sponge', 'Snail', 'Sea Urchin', 'Sea Star']",9,Moving toward bait.
148,120,91.8009701746165,20,A farensis,,False,15.229601878991081,p,female,149,125.46521761029166,,"['Jellyfish', 'Mussel', 'Crab (Other Species)', 'Hermit Crab']",7,Stillness in cold water.
149,210,105.52635161844194,40,A. Farensis,,False,41.39854595845155,p,male,150,141.28376043382158,,['Sea Sponge'],13,Pausing frequently during exploration.
150,180,134.41592327145298,120,A farensis,,False,57.829182471982406,s,female,151,99.23780169153824,,"['Shrimp', 'Coral Fragment']",11,Cleaning claws with rubbing motion.
151,450,89.99611990837352,30,U. olhanensis,,False,29.952727595011925,p, ,152,107.5077486583718,,"['Barnacle', 'Coral Fragment']",10,Crab moving quickly across rocks.
152,180,104.24031187504718,30,A. Farensis,,False,49.374496705864,s,male or female,153,163.32396097913048,,"['Barnacle', 'Shrimp']",11,Exploring new territory.
