species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
u. olhanen.,female,sub_adult,True,Climbing submerged rocks.,"['Hermit Crab', 'Coral Fragment', 'Jellyfish', 'Barnacle']",6.0,5.793235889320102,5.9829666344486565,8.918130009342123,5.880389187613793,50.0,2020-01-05,,,13
u. olhanen.,female,juvenile,False,Escaping from aggressive fish.,"['Polychaete Worm', 'Hermit Crab', 'Barnacle', 'Snail']",9.0,3.7637973814357744,2.5794378605271207,3.6733840654167222,3.9853255852144502,50.0,2020-01-05,,,14
u. olhanen.,male,juvenile,,Exchanging antenna taps.,"['Sea Star', 'Hermit Crab', 'Small Fish', 'Barnacle', 'Polychaete Worm']",8.0,15.0,9.907411494077405,12.260047983315586,15.026200495967093,49.0,2020-01-05,,,15
U. olhanensis,male,sub_adult,,Exchanging antenna taps.,"['Coral Fragment', 'Sea Sponge', 'Sea Star', 'Jellyfish']",6.0,26.25,28.222405712365283,40.21359235308605,28.454275131910332,50.0,2020-01-05,,,16
u. olhanen.,male,pre_puberty,,Hiding under floating debris.,"['Crab (Other Species)', 'Mussel', 'Small Fish']",5.0,3.0,2.2392058951170926,2.794975423342622,3.1843062936537123,49.0,2020-01-05,,,17
A farensis,female,sub_adult,False,Displaying dominance by lifting body.,"['Sea Anemone', 'Sea Star', 'Polychaete Worm']",9.0,17.306632227389827,17.879659228208965,24.20980568019802,18.71703621495354,49.0,2020-01-05,,,18
U. olhanensis,male,adult,,Picking detritus from seabed.,"['Small Fish', 'Barnacle', 'Sea Urchin', 'Sea Star']",5.0,22.5,24.603555317206187,32.23716869029648,22.75009128058641,49.0,2020-01-05,,,19
Ucides alvorensis,male,pre_puberty,True,Hiding in sandy burrow.,"['Jellyfish', 'Shrimp']",8.0,11.25,10.985716021955836,14.043515891252845,11.698691532289143,50.0,2020-01-05,,,20
u. olhanen.,male,adult,,Half buried in sand.,['Mussel'],8.0,22.5,24.090584547729815,30.643166353124744,22.731003428755965,48.0,2020-01-05,,,21
A farensis,female,juvenile,False,Stillness in cold water.,['Algae'],9.0,12.142747431806757,8.279318298721085,11.558056610924059,12.520903680363617,50.0,2020-01-05,,,22
U. olhanensis,female,sub_adult,False,Searching for mates at twilight.,"['Coral Fragment', 'Sea Urchin', 'Snail', 'Jellyfish']",8.0,4.0851915942839385,4.944090475769563,6.266592872915503,4.213298199942966,50.0,2020-01-05,,,23
U. olhanensis,female,pre_puberty,False,Searching for food in tidal pools.,"['Sea Star', 'Barnacle', 'Shrimp', 'Sea Anemone', 'Sea Sponge']",11.0,6.586317256653582,6.493312811617236,9.617228793293016,6.715614879967148,49.0,2020-01-05,,,24
U. olhanensis,male,sub_adult,,Exchanging antenna taps.,['Shrimp'],7.0,10.0,9.645805675709688,11.851433960373283,10.757854437587728,50.0,2020-01-05,,,25
U. olhanensis,male,juvenile,,Climbing submerged rocks.,"['Sea Anemone', 'Coral Fragment']",8.0,7.5,8.03208304879982,9.882554860299457,8.084614775117126,50.0,2020-01-05,,,26
u. olhanen.,female,sub_adult,False,Rapid claw movement while feeding.,"['Jellyfish', 'Mussel', 'Sea Sponge']",9.0,16.152152725427126,21.608164415853846,29.122041364634654,16.807086602935183,50.0,2020-01-05,,,27
Ucides alvorensis,male,adult,,Feeding on small crustaceans.,['Crab (Other Species)'],12.0,55.5,58.454854999270005,74.99899931143226,59.43016746490781,50.0,2020-01-05,,,28
u. olhanen.,female,juvenile,False,Retreating quickly from shadow.,"['Sea Star', 'Snail', 'Sea Anemone', 'Algae', 'Sea Urchin']",9.0,2.1199599571569667,2.8131141787104417,3.9183580965540954,2.220249844638014,50.0,2020-01-05,,,29
A. Farensis,male,adult,True,Color changes during molting.,"['Polychaete Worm', 'Sea Sponge', 'Barnacle']",7.0,6.0,5.6091978058097425,7.802293371359895,6.489930527490543,50.0,2020-01-05,,,30
A. Farensis,female,adult,False,Hiding in sandy burrow.,"['Hermit Crab', 'Coral Fragment']",8.0,9.555997525277835,9.865072498389967,13.378343788884976,10.335777560403423,50.0,2020-01-05,,,31
A. Farensis,male,adult,,Climbing submerged rocks.,['Sea Urchin'],9.0,10.5,9.669489544717184,13.200336580279593,10.943181845379028,49.0,2020-01-05,,,32
U. olhanensis,female,juvenile,False,Sitting still blending with environment.,"['Snail', 'Sea Sponge']",7.0,5.095108967625114,6.856727642771691,10.202172202060543,5.504902124291326,49.0,2020-01-05,,,33
u. olhanen.,female,pre_puberty,False,Resting under shell fragment.,"['Polychaete Worm', 'Sea Star', 'Snail']",9.0,5.50382217895794,7.309725320217934,9.429383108735832,5.721958765614565,49.0,2020-01-05,,,34
u. olhanen.,female,pre_puberty,True,Exchanging antenna taps.,"['Polychaete Worm', 'Snail']",10.0,7.548815352669719,6.755195935824285,8.900908614990808,8.229080533833987,50.0,2020-01-05,,,35
U. olhanensis,female,adult,True,Climbing seaweed stalks.,"['Polychaete Worm', 'Barnacle']",9.0,11.616306267989007,13.23026487735839,17.321813612927535,12.516249489902258,49.0,2020-01-05,,,36
U. olhanensis,male,pre_puberty,,Climbing barnacle-covered surfaces.,"['Jellyfish', 'Algae', 'Coral Fragment']",4.0,9.75,11.967608642662439,16.0481474213768,9.82059179022312,52.0,2020-01-05,,,37
u. olhanen.,female,pre_puberty,False,Resting under shell fragment.,"['Small Fish', 'Shrimp', 'Jellyfish', 'Snail', 'Polychaete Worm']",9.0,20.180534302657577,16.454263073972168,23.851515947349835,20.723464208296623,51.0,2020-01-05,,,38
u. olhanen.,male,sub_adult,,Guarding a small hole in sediment.,"['Coral Fragment', 'Small Fish', 'Shrimp']",7.0,30.0,34.31727048119846,49.30122031246015,31.000301898980332,49.0,2020-01-05,,,39
A. Farensis,male or female,juvenile,True,Territorial display against intruder.,"['Polychaete Worm', 'Sea Star', 'Hermit Crab']",10.0,11.5,8.298829997881832,12.255257162111093,12.477427403498611,50.0,2020-01-05,,,40
u. olhanen.,male,adult,,Picking detritus from seabed.,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone', 'Hermit Crab']",7.0,9.0,8.585094848466234,10.596098669113822,9.153821616250347,50.0,2020-01-05,,,41
Ucides alvorensis,-,pre_puberty,,Claw snapping in competition.,"['Jellyfish', 'Sea Anemone', 'Sea Star']",7.0,13.5,13.809099927000887,20.66141767559941,13.80855092850577,49.0,2020-01-05,,,42
U. olhanensis,female,adult,True,Waving claws rhythmically.,['Jellyfish'],8.0,24.70451489393384,25.46149731617404,33.00805824765012,24.819327418251806,51.0,2020-01-05,,,43
u. olhanen.,female,sub_adult,False,Vibrating antennae in water currents.,"['Shrimp', 'Mussel']",5.0,9.421186061376911,7.540436663929137,10.977467767124153,10.25235452757751,49.0,2020-01-05,,,44
u. olhanen.,male,sub_adult,,Searching for mates at twilight.,"['Shrimp', 'Snail']",9.0,46.25,38.120692190408185,56.958930242068135,48.8086959410595,50.0,2020-01-05,,,45
u. olhanen.,female,pre_puberty,False,Searching for mates at twilight.,"['Sea Anemone', 'Algae', 'Jellyfish', 'Barnacle', 'Polychaete Worm']",5.0,12.431233630882307,9.630224117132888,13.931239358386698,13.294977974819554,50.0,2020-01-05,,,46
A. Farensis,female,adult,True,Vibrating antennae in water currents.,"['Mussel', 'Crab (Other Species)']",5.0,8.686769970602246,8.305984940940336,10.02871082863652,9.045094278553607,49.0,2020-01-05,,,47
Ucides alvorensis,male or female,adult,,Foraging among seagrass roots.,"['Polychaete Worm', 'Sea Star', 'Crab (Other Species)']",10.0,30.0,30.230747559153727,43.2397604868039,30.738063560779473,50.0,2020-01-05,,,48
A farensis,male,juvenile,,Stillness in cold water.,"['Sea Anemone', 'Small Fish', 'Snail', 'Mussel']",10.0,8.0,9.968598319092878,14.436845204942221,8.127773630274117,51.0,2020-01-05,,,49
A farensis,male,adult,True,Displaying dominance by lifting body.,['Algae'],7.0,13.5,12.746560977986547,18.80390683297322,13.706809667079156,50.0,2020-01-05,,,50
A. Farensis, ,pre_puberty,,Dragging shell fragment backward.,"['Hermit Crab', 'Sea Sponge', 'Crab (Other Species)', 'Sea Anemone', 'Polychaete Worm']",9.0,5.25,4.165535151666487,6.149740212956836,5.622021968726644,48.0,2020-01-05,,,51
u. olhanen.,female,adult,False,Foraging among seagrass roots.,"['Coral Fragment', 'Small Fish', 'Snail']",9.0,5.3450533341291475,6.093280921452628,8.571780457032538,5.692928957082634,50.0,2020-01-05,,,52
U. olhanensis,male,adult,,Resting under shell fragment.,"['Jellyfish', 'Shrimp', 'Polychaete Worm']",11.0,52.5,56.45025202122066,83.90984676773289,55.770500891731615,49.0,2020-01-05,,,53
A farensis,male,adult,,Searching for mates at twilight.,"['Hermit Crab', 'Polychaete Worm', 'Small Fish', 'Sea Star']",9.0,10.5,10.100155878519832,13.203932164734988,11.062065685536629,48.0,2020-01-05,,,54
Ucides alvorensis,male,adult,,Feeding on algae scraped from rocks.,"['Small Fish', 'Crab (Other Species)', 'Shrimp', 'Snail', 'Sea Urchin']",8.0,25.5,26.81478269501421,32.26839532406362,26.454329713127557,50.0,2020-01-05,,,55
U. olhanensis,female,adult,False,Moving toward bait.,"['Snail', 'Jellyfish', 'Hermit Crab']",11.0,16.954070441076666,14.787358174583431,21.881434012145437,18.55142260305915,49.0,2020-01-05,,,56
Ucides alvorensis,male,adult,,Picking biofilm on submerged wood.,"['Algae', 'Small Fish']",7.0,13.5,12.890532892864986,19.322490756987687,14.399456260109579,52.0,2020-01-05,,,57
A farensis,male,pre_puberty,,Claw snapping in competition.,['Barnacle'],7.0,17.25,21.366649855179066,31.53490822522557,17.9716791914943,49.0,2020-01-05,,,58
A farensis,female,adult,False,Exchanging antenna taps.,"['Jellyfish', 'Crab (Other Species)', 'Sea Star', 'Coral Fragment']",13.0,34.181424275837166,35.89925780611494,48.65977187711105,35.844458594561324,50.0,2020-01-05,,,59
u. olhanen.,male,juvenile,True,Feeding on small mollusks.,"['Sea Star', 'Mussel']",8.0,12.0,10.782751351693534,15.606729659886962,12.0470079951054,49.0,2020-01-05,,,60
u. olhanen.,female,sub_adult,False,Climbing onto submerged logs.,"['Sea Star', 'Jellyfish']",10.0,17.60416091902393,21.56985151028703,29.557712642929094,17.83456401587588,51.0,2020-01-05,,,61
A farensis,male,adult,,Mating behavior with antenna touching.,"['Sea Sponge', 'Small Fish']",7.0,31.5,32.33374973549198,44.15121672682418,33.54469461283217,48.0,2020-01-05,,,62
u. olhanen.,male,adult,,Climbing onto submerged logs.,"['Small Fish', 'Mussel', 'Crab (Other Species)']",6.0,21.0,19.081121785108664,28.613559711492748,21.846718598459976,50.0,2020-01-05,,,63
Ucides alvorensis,male or female,pre_puberty,,Exploring new territory.,"['Barnacle', 'Polychaete Worm']",8.0,10.5,13.172770613903426,18.581550685280675,10.55762584537047,50.0,2020-01-05,,,64
u. olhanen.,male,pre_puberty,,Climbing algae-covered rocks.,"['Sea Star', 'Shrimp']",9.0,5.25,6.038203350320008,7.889127380532114,5.482445726403874,50.0,2020-01-05,,,65
Ucides alvorensis,male,pre_puberty,,Mating behavior with antenna touching.,"['Algae', 'Mussel', 'Sea Anemone', 'Hermit Crab']",7.0,15.0,12.963568788950763,18.746930507671603,15.65550456973642,50.0,2020-01-05,,,66
u. olhanen.,female,juvenile,False,Moving toward warmer water pockets.,"['Small Fish', 'Sea Sponge']",8.0,2.0167356639307616,1.3108913008024627,1.7368035984393222,2.0364215515217277,50.0,2020-01-05,,,67
u. olhanen.,male,adult,,Foraging among seagrass roots.,"['Jellyfish', 'Sea Star', 'Algae']",12.0,6.0,5.622956053197303,7.530953279136297,6.354836470552893,50.0,2020-01-05,,,68
Ucides alvorensis,male,sub_adult,,Defensive posture when approached.,"['Sea Sponge', 'Small Fish']",5.0,5.0,5.597738815278946,8.370879311354585,5.078914400266656,48.0,2020-01-05,,,69
A. Farensis,male,adult,True,Climbing barnacle-covered surfaces.,"['Algae', 'Hermit Crab', 'Shrimp']",8.0,6.0,6.254454105506855,8.396369588878322,6.338827486020026,50.0,2020-01-05,,,70
u. olhanen.,female,juvenile,False,Color changes during molting.,"['Sea Urchin', 'Crab (Other Species)']",8.0,8.567641097212395,7.703659377881584,10.581699824738786,8.570877887459673,50.0,2020-01-05,,,71
A farensis,female,sub_adult,True,Resting under shell fragment.,"['Crab (Other Species)', 'Sea Anemone', 'Snail', 'Algae']",9.0,15.277063450033577,18.04604917124895,25.362490564074193,15.976407835794593,51.0,2020-01-05,,,72
U. olhanensis,female,juvenile,False,Picking algae from rock surface.,"['Barnacle', 'Algae']",10.0,5.152583897616219,5.479567059257066,8.204574130091325,5.184022340315255,50.0,2020-01-05,,,73
u. olhanen.,male,adult,,Retreating into burrow.,"['Snail', 'Small Fish']",7.0,31.5,29.622227369294382,43.24235812927344,33.8653511347528,50.0,2020-01-05,,,74
U. olhanensis,male,adult,,Escaping predator silhouette overhead.,"['Barnacle', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",10.0,22.5,21.53824545432483,28.53492329045606,23.727344479169584,49.0,2020-01-05,,,75
Ucides alvorensis,female,pre_puberty,False,Interacting with small fish nearby.,"['Coral Fragment', 'Polychaete Worm', 'Shrimp', 'Sea Sponge', 'Hermit Crab']",6.0,11.204558665671337,11.725624001223178,15.115693538737496,11.786955148636624,50.0,2020-01-05,,,76
U. olhanensis,female,juvenile,True,Pausing frequently during exploration.,"['Sea Sponge', 'Crab (Other Species)', 'Small Fish']",6.0,6.07193600886381,6.417730412171802,8.351734609363069,6.184554012930435,49.0,2020-01-05,,,77
A. Farensis,female,adult,True,Rapid crossing of open sand.,['Sea Urchin'],8.0,5.28285847631903,6.4148574422973175,7.94975181102242,5.412489241381172,49.0,2020-01-05,,,78
U. olhanensis,female,pre_puberty,True,Picking detritus from seabed.,"['Sea Sponge', 'Mussel', 'Coral Fragment', 'Small Fish', 'Hermit Crab']",10.0,22.192876539486388,23.75170096515501,31.818411950907866,22.658963055922317,50.0,2020-01-05,,,79
A farensis,male,adult,True,Vibrating antennae in water currents.,"['Crab (Other Species)', 'Jellyfish', 'Sea Urchin', 'Snail', 'Algae']",6.0,16.5,16.042957469647895,22.14040893960402,17.916967495396875,49.0,2020-01-05,,,80
A. Farensis,female,adult,False,Picking algae from rock surface.,"['Sea Anemone', 'Shrimp', 'Sea Sponge']",6.0,15.044958559957527,16.606727407467318,20.7941736412252,16.328448135516954,50.0,2020-01-05,,,81
A. Farensis,female,juvenile,False,Climbing onto submerged logs.,"['Snail', 'Shrimp', 'Sea Sponge']",7.0,4.433162786323644,6.575180646192736,9.035007411750705,4.8413168833208315,49.0,2020-01-05,,,82
A farensis,male,adult,,Climbing vertical rock face.,"['Hermit Crab', 'Mussel', 'Sea Sponge', 'Barnacle']",7.0,22.5,22.529653089741476,28.400374379621883,22.673964311796432,49.0,2020-01-05,,,83
A farensis,male,adult,,Climbing barnacle-covered surfaces.,"['Sea Star', 'Algae']",6.0,21.0,21.114480679546773,28.37439556254436,21.013672451733584,50.0,2020-01-05,,,84
u. olhanen.,female,sub_adult,True,Searching for mates at twilight.,"['Crab (Other Species)', 'Algae', 'Small Fish', 'Barnacle', 'Sea Urchin']",9.0,12.07106738557348,10.133498968057923,12.324920638224267,12.815885220352419,50.0,2020-01-05,,,85
u. olhanen.,female,adult,True,Feeding on small mollusks.,"['Algae', 'Polychaete Worm']",2.0,35.162782722774196,33.471126957153274,45.59585654977664,35.69051274908142,47.0,2020-01-05,,,86
u. olhanen.,female,sub_adult,False,Searching for mates at twilight.,"['Mussel', 'Jellyfish', 'Sea Urchin', 'Sea Sponge']",9.0,8.412013373514801,9.451018650361052,12.711771764304679,8.600459626627131,49.0,2020-01-05,,,87
u. olhanen.,male,sub_adult,,Climbing barnacle-covered surfaces.,"['Sea Sponge', 'Sea Anemone']",8.0,20.0,20.827958700253784,28.945591066128653,20.638292982640074,50.0,2020-01-05,,,88
Ucides alvorensis,female,pre_puberty,True,Claw waving directed at nearby crab.,"['Sea Sponge', 'Mussel', 'Snail', 'Barnacle']",8.0,7.246445846208123,6.3827952428111026,8.222872052149954,7.926488247167838,49.0,2020-01-05,,,89
Ucides alvorensis,female,pre_puberty,False,Struggling with entangled seaweed.,"['Sea Anemone', 'Small Fish', 'Algae', 'Sea Star', 'Snail']",8.0,7.071937571176132,6.056551050311505,7.770680346908116,7.496090373324634,49.0,2020-01-05,,,90
Ucides alvorensis, ,juvenile,,Using claws to dig into sediment.,"['Crab (Other Species)', 'Jellyfish', 'Sea Urchin', 'Shrimp']",8.0,3.5,4.125938986714123,5.942393979315842,3.63478754823863,50.0,2020-01-05,,,91
U. olhanensis,female,sub_adult,False,Defensive posture when approached.,"['Mussel', 'Coral Fragment']",10.0,17.05347966452954,22.555568769348987,31.117889337978244,18.716915257437094,51.0,2020-01-05,,,92
U. olhanensis,male,pre_puberty,,Social contact with other crabs.,"['Small Fish', 'Sea Urchin']",9.0,6.75,4.80580500975074,6.098989619862312,7.2089706273590854,51.0,2020-01-05,,,93
A farensis,female,adult,True,Claw snapping at diver.,"['Coral Fragment', 'Polychaete Worm', 'Sea Anemone', 'Sea Star']",9.0,10.589131268756077,12.415320607967239,16.95625970707978,11.58637971038249,51.0,2020-01-05,,,94
u. olhanen.,female,adult,False,Hiding in sandy burrow.,"['Shrimp', 'Small Fish', 'Polychaete Worm']",7.0,16.669418596284675,16.304142542792015,23.945182357336037,18.103696577651693,50.0,2020-01-05,,,95
u. olhanen.,female,sub_adult,False,Territorial display against intruder.,"['Coral Fragment', 'Crab (Other Species)']",8.0,16.252120420945204,19.275321477566823,28.013809599488056,16.59805704582384,49.0,2020-01-05,,,96
A. Farensis,male,adult,,Half buried in sand.,"['Polychaete Worm', 'Snail', 'Coral Fragment']",7.0,39.0,41.55396844727978,62.08242392180446,41.270535537271996,50.0,2020-01-05,,,97
U. olhanensis,male,juvenile,,Hiding beneath rocks.,"['Jellyfish', 'Hermit Crab', 'Polychaete Worm', 'Crab (Other Species)']",10.0,8.5,8.15956036232761,11.567897115501957,9.243977429541259,49.0,2020-01-05,,,98
u. olhanen.,male,adult,,Claw snapping in competition.,"['Sea Star', 'Barnacle', 'Jellyfish', 'Snail']",8.0,31.5,30.412543866308095,39.131833669601924,32.10401838905298,50.0,2020-01-05,,,99
A. Farensis,female,juvenile,True,Inspecting discarded crab shell.,"['Coral Fragment', 'Small Fish']",6.0,5.639845137153671,5.752222999025851,8.340470386553056,5.931075902096061,50.0,2020-01-05,,,100
A. Farensis, ,pre_puberty,,Hiding under seagrass blades.,"['Snail', 'Shrimp', 'Algae', 'Hermit Crab']",7.0,6.0,5.041248269086127,7.424112997798355,6.098663099724089,50.0,2020-01-05,,,101
U. olhanensis,male,juvenile,,Defensive posture when approached.,"['Sea Sponge', 'Coral Fragment', 'Snail', 'Sea Urchin', 'Barnacle']",9.0,17.5,15.194401684376611,20.651771969284326,18.632604558952917,50.0,2020-01-05,,,102
U. olhanensis,female,adult,False,Exploring new territory.,"['Snail', 'Algae', 'Mussel']",7.0,21.970370135941042,18.836534382806825,27.462082744637918,22.80997588054249,51.0,2020-01-05,,,103
U. olhanensis,male,adult,,Using claws to dig into sediment.,"['Sea Sponge', 'Algae', 'Sea Anemone', 'Crab (Other Species)']",9.0,6.0,6.049560126996277,8.969075038595049,6.036929860418348,50.0,2020-01-05,,,104
u. olhanen.,nan,pre_puberty,,Shaking claws after contact.,"['Polychaete Worm', 'Small Fish']",10.0,25.5,22.34209925545395,27.972821978283726,25.94357726660649,50.0,2020-01-05,,,105
U. olhanensis,male,adult,,Climbing algae-covered rocks.,"['Snail', 'Shrimp', 'Barnacle']",10.0,6.0,6.328184010408702,7.612109763462086,6.591205211220402,50.0,2020-01-05,,,106
A. Farensis,female,adult,True,Inspecting discarded crab shell.,"['Sea Anemone', 'Polychaete Worm', 'Algae', 'Barnacle', 'Snail']",4.0,21.657345409350643,20.505827029938636,25.529864382427462,22.417460620551598,50.0,2020-01-05,,,107
A farensis,female,sub_adult,False,Moving sideways along sandy bottom.,"['Small Fish', 'Sea Sponge', 'Sea Anemone', 'Shrimp']",9.0,17.49832584764943,19.842317632622873,29.710363866661183,19.061266948749225,50.0,2020-01-05,,,108
U. olhanensis,male,adult,,Picking biofilm on submerged wood.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm', 'Small Fish']",7.0,57.0,57.932917104406286,86.2996465684478,61.5341824876554,49.0,2020-01-05,,,109
U. olhanensis,male,pre_puberty,True,Interaction with hermit crabs.,"['Hermit Crab', 'Snail', 'Sea Sponge', 'Sea Star', 'Barnacle']",9.0,21.75,21.61356698270251,31.3581746736216,22.27897646755707,51.0,2020-01-05,,,110
Ucides alvorensis,female,adult,False,Vibrating antennae in water currents.,"['Hermit Crab', 'Sea Anemone', 'Sea Star', 'Coral Fragment', 'Algae']",10.0,21.13489796783753,19.851472731029197,28.931411107306968,23.106491321223192,48.0,2020-01-05,,,111
A farensis,male,pre_puberty,,Slow movement near seagrass patches.,['Polychaete Worm'],5.0,9.75,12.606568633363086,17.300914036067493,10.421674654057108,51.0,2020-01-05,,,112
U. olhanensis,female,juvenile,False,Retreating quickly from shadow.,"['Coral Fragment', 'Mussel']",8.0,16.350241738859207,12.82817940143116,18.368888303165196,17.661828954200015,50.0,2020-01-05,,,113
A. Farensis,female,sub_adult,False,Territorial display against intruder.,['Sea Urchin'],10.0,38.34988015706624,35.762063775599856,49.12316766686913,38.55884320528728,49.0,2020-01-05,,,114
A farensis,female,adult,False,Pausing frequently during exploration.,"['Barnacle', 'Mussel', 'Sea Star', 'Hermit Crab']",9.0,5.858402093448954,6.465948924772678,9.539823569446892,6.152446172225784,49.0,2020-01-05,,,115
U. olhanensis,female,sub_adult,True,Moving sideways along sandy bottom.,['Sea Star'],8.0,31.38448553576989,26.868715488284234,38.175208010257315,32.556326949544875,50.0,2020-01-05,,,116
U. olhanensis,male,pre_puberty,,Crab moving quickly across rocks.,['Sea Sponge'],7.0,18.0,20.374421115972254,24.45549885089977,18.45383513069434,49.0,2020-01-05,,,117
u. olhanen.,male,juvenile,,Camouflaging with surrounding mud.,"['Small Fish', 'Polychaete Worm', 'Hermit Crab', 'Sea Star', 'Crab (Other Species)']",9.0,7.5,9.31807476374782,11.192743873113733,7.862262478355271,50.0,2020-01-05,,,118
u. olhanen.,female,pre_puberty,False,Hiding under floating debris.,"['Sea Sponge', 'Sea Anemone', 'Jellyfish', 'Algae', 'Barnacle']",7.0,11.420972319198896,14.377207258466525,17.752800264676964,11.525354047591655,50.0,2020-01-05,,,119
A. Farensis,male,juvenile,True,Moving in groups.,"['Sea Star', 'Snail', 'Mussel']",8.0,6.0,5.344716090371336,7.347835967375581,6.012058066081294,50.0,2020-01-05,,,120
U. olhanensis,male,adult,,Moving sideways along sandy bottom.,"['Barnacle', 'Mussel', 'Crab (Other Species)', 'Snail']",8.0,6.0,6.34703172737387,7.798466895701217,6.531945198028938,50.0,2020-01-05,,,121
U. olhanensis,female,adult,False,Struggling with entangled seaweed.,"['Shrimp', 'Small Fish', 'Crab (Other Species)', 'Sea Urchin', 'Algae']",8.0,7.812087923145468,6.814291059890384,9.347147013056395,8.023414547225753,50.0,2020-01-05,,,122
A farensis,male,juvenile,,Swimming short distance to escape.,"['Barnacle', 'Coral Fragment', 'Algae', 'Small Fish']",11.0,2.0,1.5672785233249948,2.056435135365259,2.0721050470251465,49.0,2020-01-05,,,123
u. olhanen.,male,adult,,Climbing submerged rocks.,"['Sea Anemone', 'Barnacle']",9.0,12.0,12.291360394872434,18.227737601480086,12.281803449350345,48.0,2020-01-05,,,124
U. olhanensis,male,sub_adult,,Feeding on small mollusks.,"['Snail', 'Jellyfish', 'Barnacle']",7.0,27.5,26.47254066974439,35.091168798405604,29.138772332577393,51.0,2020-01-05,,,125
u. olhanen.,female,sub_adult,False,Picking algae from rock surface.,"['Mussel', 'Sea Sponge']",8.0,5.049496392615738,5.24869066823616,7.612211012009714,5.2993538580915125,49.0,2020-01-05,,,126
u. olhanen.,female,sub_adult,False,Color changes during molting.,"['Hermit Crab', 'Polychaete Worm']",7.0,6.722458997629644,7.167616967187642,9.915916602745279,7.1636643692902195,50.0,2020-01-05,,,127
u. olhanen.,female,sub_adult,True,Hiding under seagrass blades.,"['Barnacle', 'Small Fish']",8.0,21.00678982070829,22.631083503806636,33.07104667875396,21.039796381271252,50.0,2020-01-05,,,128
Ucides alvorensis,male or female,sub_adult,,Inspecting discarded crab shell.,"['Polychaete Worm', 'Snail', 'Small Fish', 'Sea Sponge', 'Sea Star']",6.0,51.25,58.27439906719324,85.99893277842948,55.05973762634275,48.0,2020-01-05,,,129
Ucides alvorensis,male or female,juvenile,True,Interaction with hermit crabs.,"['Mussel', 'Coral Fragment', 'Jellyfish']",10.0,6.0,7.6252800735695825,9.94467756713554,6.07774551571917,50.0,2020-01-05,,,130
