,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],latitude,longitude,id
36,A. Farensis,female,juvenile,False,Protecting territory in confined space.,"['Sea Sponge', 'Snail', 'Sea Star']",5.0,4.736688361103608,5.654375106722717,4.6439010627397295,4.191316774897444,,,36
37,Ucides alvorensis,female,adult,False,Creeping under the cover of seagrass.,"['Sea Urchin', 'Polychaete Worm']",7.0,34.45754656194355,32.44515440492229,19.697322985417006,24.760055347491583,,,37
38,U. olhanensis,male,sub_adult,,Waving claw in signal to another crab.,"['Jellyfish', 'Sea Sponge', 'Sea Urchin']",6.0,40.0,39.53212754012978,31.98918396142875,1097.5486720039817,,,38
39,A. Farensis,male,pre_puberty,,Defensive claw movement in water.,"['Sea Anemone', 'Mussel', 'Sea Urchin', 'Sea Sponge', 'Crab (Other Species)']",5.0,15.75,12.881371549529083,10.2707858808869,114.13269335128814,,,39
40,A. Farensis,male,adult,True,Sheltering under broken shell piece.,"['Sea Urchin', 'Sea Anemone', 'Sea Sponge']",9.0,37.5,37.41029440405394,30.41312239459538,820.3525960384168,,,40
41,Ucides alvorensis,-,juvenile,,Harvesting food beneath floating debris.,"['Coral Fragment', 'Mussel', 'Jellyfish', 'Polychaete Worm', 'Sea Star']",5.0,17.0,16.273762753745665,66.7133374327978,13.76631301694043,,,41
42,A farensis,male,adult,,Gradual movement in cold conditions.,"['Algae', 'Small Fish', 'Hermit Crab', 'Jellyfish', 'Mussel']",9.0,43.5,42.43741795251666,960.5568968610005,31.945681600643905,,,42
43,A. Farensis,female,adult,False,Rhythmic waving as social cue.,"['Snail', 'Barnacle', 'Mussel']",5.0,37.697380278749385,32.592392601724725,26.876316807876574,28.041855812123355,,,43
44,Ucides alvorensis,male or female,juvenile,,Frequent pausing while exploring.,"['Sea Star', 'Small Fish', 'Sea Sponge', 'Sea Urchin']",8.0,2.5,3.4139896681394233,4.28765191924084,2.618709356646133,,,44
45,Ucides alvorensis,-,adult,,Progressing cautiously through new area.,"['Sea Sponge', 'Sea Anemone', 'Snail', 'Polychaete Worm', 'Jellyfish']",11.0,33.86104731805004,31.07809824449286,25.01789397491999,28.455503146234577,,,45
46,U. olhanensis,male,adult,,Foraging through tangled seagrass roots.,"['Mussel', 'Sea Urchin', 'Sea Sponge']",5.0,51.0,46.00962693099804,36.842317895396334,1155.1596189655797,,,46
47,U. olhanensis,female,adult,False,Progressing cautiously through new area.,"['Jellyfish', 'Snail', 'Algae']",9.0,8.543403039737884,10.143114409812105,8.031002595897938,7.175050331923732,,,47
48,A farensis,male,adult,,Brief social contact with fellow crabs.,"['Snail', 'Sea Star', 'Small Fish']",10.0,7.5,7.343599744992345,6.2940781583622405,41.38812134083178,,,48
49,A. Farensis,male,juvenile,,Waving claw in signal to another crab.,"['Barnacle', 'Polychaete Worm', 'Sea Anemone', 'Jellyfish']",9.0,8.0,5.197447275075803,20.8648222838315,3.9111431394042415,,,49
50,u. olhanen.,male,sub_adult,True,Foraging through tangled seagrass roots.,"['Sea Sponge', 'Jellyfish', 'Hermit Crab', 'Coral Fragment']",5.0,21.25,20.045261411127075,14.931800039338201,213.67033379099175,,,50
51,u. olhanen.,male,pre_puberty,,Scaling steep rock faces near shore.,"['Sea Sponge', 'Algae', 'Sea Anemone']",8.0,7.5,5.517384251498551,20.52632393541898,4.5781762066032226,,,51
52,u. olhanen.,male,sub_adult,,Scuttling swiftly over rocky terrain.,"['Sea Urchin', 'Barnacle', 'Algae', 'Sea Star']",11.0,10.0,8.64066178106425,6.976933292522498,43.78111837425394,,,52
53,Ucides alvorensis,male,sub_adult,,Protecting territory in confined space.,"['Sea Urchin', 'Coral Fragment', 'Crab (Other Species)', 'Sea Sponge', 'Polychaete Worm']",9.0,10.0,9.713441009397897,8.509737704686176,59.19403325033705,,,53
54,A. Farensis,female,pre_puberty,True,Escaping from pursuing predator silhouette.,"['Mussel', 'Sea Anemone']",7.0,16.83657758808607,17.40729880219222,16.16820760411114,14.266328542763784,,,54
55,U. olhanensis,male,pre_puberty,,Approaching small fish with curiosity.,"['Hermit Crab', 'Small Fish', 'Crab (Other Species)', 'Algae', 'Mussel']",6.0,18.0,22.850356158661228,19.439551495022055,356.71419591001035,,,55
56,Ucides alvorensis,male,juvenile,,Guarding hole in substrate from intruders.,"['Sea Sponge', 'Sea Star', 'Crab (Other Species)', 'Hermit Crab']",9.0,5.5,5.90473666039428,4.695412966028119,27.44226254285463,,,56
57,A farensis,male,adult,,Inspecting remains of another crab.,"['Polychaete Worm', 'Jellyfish', 'Sea Star', 'Snail']",5.0,54.0,53.835693133454164,43.22139358049796,2051.000423379952,,,57
58,A. Farensis,-,sub_adult,,Foraging through tangled seagrass roots.,"['Polychaete Worm', 'Mussel', 'Algae', 'Snail', 'Shrimp']",6.0,26.25,31.07552985359026,200.44744882156922,27.61903531208322,,,58
59,A farensis,female,juvenile,False,Emerging slowly after perceived threat.,['Small Fish'],6.0,13.374134015056104,10.765928190857313,7.227374336663988,8.540142444909245,,,59
60,u. olhanen.,female,sub_adult,False,Swiftly dashing across exposed sand.,"['Snail', 'Barnacle']",6.0,48.858994215462204,39.99996267735467,32.64280852308772,35.689755085858515,,,60
61,u. olhanen.,male,adult,,Camouflaging with nearby mud.,"['Shrimp', 'Polychaete Worm', 'Barnacle']",10.0,40.5,41.65979582640757,1123.2074409001082,32.34512096523601,,,61
62,A farensis,male,adult,,Emerging slowly after perceived threat.,"['Snail', 'Barnacle', 'Sea Urchin', 'Algae']",9.0,19.5,20.257516502715497,16.889575342667857,321.56211880260895,,,62
63,Ucides alvorensis,female,adult,False,Color change during molting stress.,"['Jellyfish', 'Sea Urchin']",5.0,52.560188258020816,59.265679272558266,44.50947388194424,49.177076404142305,,,63
64,u. olhanen.,male,pre_puberty,,Lying still to avoid detection.,"['Sea Urchin', 'Sea Star', 'Jellyfish', 'Crab (Other Species)', 'Polychaete Worm']",5.0,12.0,9.203678442158365,61.26729467349684,6.855525970202865,,,64
65,U. olhanensis,male,adult,,Feeding on decaying matter among rocks.,['Hermit Crab'],10.0,55.5,52.39140648090008,46.76292205361468,1916.4366349078596,,,65
66,A farensis,male,adult,,Guarding eggs beneath body flap.,"['Jellyfish', 'Shrimp', 'Sea Sponge']",10.0,30.0,32.486496840719624,28.273633592291464,617.1350464491516,,,66
67,A. Farensis,female,sub_adult,False,Adopting threatening stance when approached.,"['Jellyfish', 'Hermit Crab']",8.0,12.74875247826547,11.731145570827012,10.357507906123123,10.321465926039,,,67
68,u. olhanen.,male,adult,,Vibrating antennae in flowing current.,"['Jellyfish', 'Crab (Other Species)', 'Sea Urchin']",6.0,34.5,34.34239249904565,27.06939990483394,858.8833206408523,,,68
69,Ucides alvorensis,male,juvenile,,Claw shaking post-contact gesture.,"['Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Snail', 'Sea Urchin']",6.0,11.0,9.131433997378496,57.5707287483495,6.8733927855718555,,,69
70,A farensis,male,pre_puberty,True,Adopting threatening stance when approached.,"['Mussel', 'Algae']",7.0,12.0,12.373014181936396,9.854991043298604,78.14119297444353,,,70
71,u. olhanen.,female,pre_puberty,False,Entering burrow after disturbance.,"['Coral Fragment', 'Algae', 'Sea Anemone', 'Sea Urchin', 'Crab (Other Species)']",7.0,12.064788891778681,9.97623144055081,8.595658448620432,8.640216602606367,,,71
72,A farensis,male,adult,,Hiding beneath overhanging rock.,"['Algae', 'Jellyfish', 'Shrimp', 'Barnacle']",5.0,27.0,28.743297117875006,20.581858566968965,422.2475305217414,,,72
73,Ucides alvorensis,male,adult,,Filtering detritus from shallow bottom.,"['Mussel', 'Polychaete Worm', 'Sea Urchin']",9.0,66.0,63.38110788769118,54.16434108376913,3177.1329181100277,,,73
74,u. olhanen.,female,adult,True,Guarding hole in substrate from intruders.,"['Algae', 'Coral Fragment', 'Sea Urchin', 'Jellyfish', 'Sea Star']",8.0,77.0253936279499,83.89231179990826,61.7943800871428,67.69760974030531,,,74
75,A. Farensis,female,adult,True,Concealing self beneath floating matter.,"['Snail', 'Sea Anemone', 'Sea Star', 'Jellyfish', 'Sea Urchin']",8.0,25.32089517912135,27.865081550620804,25.612082528531015,24.652709251234327,,,75
76,u. olhanen.,male,pre_puberty,,Defensive claw movement in water.,"['Sea Star', 'Coral Fragment', 'Sea Sponge']",10.0,12.75,9.853469978557621,8.822679445162361,63.40523895512251,,,76
77,A. Farensis,female,juvenile,False,Swimming briefly to avoid disturbance.,"['Jellyfish', 'Shrimp']",7.0,9.165467893025834,8.414905123886946,7.87633961882751,7.10807212660608,,,77
78,U. olhanensis,female,adult,True,Slowly navigating around seagrass beds.,"['Algae', 'Coral Fragment', 'Shrimp']",12.0,25.839945447701986,24.210497264528613,15.041165498123588,19.874571109699808,,,78
79,U. olhanensis,female,adult,False,Protecting territory in confined space.,"['Crab (Other Species)', 'Polychaete Worm']",8.0,5.913819349516255,6.506953352752014,6.077790920612085,5.725720348392846,,,79
80,U. olhanensis,female,juvenile,True,Feeding on small crustaceans in crevices.,"['Crab (Other Species)', 'Algae', 'Sea Sponge']",8.0,13.924729362402008,15.632974852364176,11.958527284543754,13.229031593363109,,,80
81,Ucides alvorensis, ,pre_puberty,,Engaging in antennae-to-antennae contact.,"['Sea Anemone', 'Algae', 'Small Fish', 'Coral Fragment', 'Jellyfish']",10.0,11.25,8.683226997560892,28.214497609790506,7.55545088893484,,,81
82,U. olhanensis,female,pre_puberty,False,Color change during molting stress.,"['Jellyfish', 'Small Fish']",8.0,33.23716129577873,32.617555022488105,24.186697189252815,25.96895870836351,,,82
83,u. olhanen.,female,pre_puberty,False,Grazing on mollusks among debris.,"['Mussel', 'Small Fish', 'Algae']",9.0,19.38968013639973,23.80165511030369,15.448740768313494,17.90179819886855,,,83
84,A. Farensis,male,pre_puberty,,Lying still to avoid detection.,['Polychaete Worm'],12.0,12.75,9.569285487012769,46.428414132575064,8.023080900056751,,,84
85,U. olhanensis,female,juvenile,True,Rhythmic waving as social cue.,"['Polychaete Worm', 'Barnacle', 'Algae']",10.0,5.754773964367555,7.105475474835301,6.7300161736202915,6.162621622147373,,,85
86,u. olhanen.,male,adult,,Rapid clawing during feeding bouts.,"['Polychaete Worm', 'Sea Anemone']",7.0,39.0,36.83692645455264,32.67687041110332,839.9150714807423,,,86
87,A. Farensis,male,sub_adult,,Swiftly dashing across exposed sand.,"['Shrimp', 'Sea Urchin']",8.0,31.25,26.292728509914234,19.824495021991122,420.76380164690477,,,87
88,U. olhanensis,female,sub_adult,False,Reacting to sudden changes in temperature.,"['Crab (Other Species)', 'Sea Anemone']",8.0,8.965506807892451,8.557365630909413,6.925372201035239,6.711697252499591,,,88
89,u. olhanen.,female,juvenile,True,Claw snapping in diver confrontation.,"['Hermit Crab', 'Shrimp', 'Mussel', 'Small Fish', 'Algae']",12.0,5.022910601755055,7.700412765427927,5.031122812073033,5.527573115223995,,,89
90,A. Farensis,female,adult,True,Staying half-submerged in loose sand.,"['Hermit Crab', 'Sea Sponge', 'Sea Anemone']",10.0,24.197864925187787,20.921473491872238,14.2886379293588,18.685372385515233,,,90
91,u. olhanen.,male,adult,,Feeding on decaying matter among rocks.,"['Shrimp', 'Barnacle', 'Small Fish', 'Mussel']",9.0,31.5,29.93770325999559,25.792240595945884,662.2405751063533,,,91
92,U. olhanensis,female,juvenile,False,Retreating quickly into hidden burrow.,"['Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Snail']",9.0,9.334227508487,8.84604980593446,5.311582783127239,7.504578991116654,,,92
93,u. olhanen.,female,pre_puberty,False,Traversing algae-slick rock surfaces.,"['Hermit Crab', 'Sea Anemone', 'Shrimp', 'Polychaete Worm', 'Mussel']",8.0,12.686818624652533,-999.0,6.9132343284132665,7.860506841106553,,,93
94,u. olhanen.,female,pre_puberty,True,Protecting territory in confined space.,"['Small Fish', 'Sea Star', 'Crab (Other Species)']",11.0,6.756849066321005,8.219163610692384,7.31919705503692,6.131300445149291,,,94
95,A farensis,male,pre_puberty,,Darting away in response to sudden shadow.,"['Crab (Other Species)', 'Hermit Crab', 'Polychaete Worm']",5.0,12.75,15.56768052505542,121.27206014846068,12.991409420827676,,,95
96,u. olhanen.,male,sub_adult,,Clambering up submerged tree trunks.,"['Hermit Crab', 'Mussel', 'Small Fish', 'Sea Urchin', 'Barnacle']",12.0,27.5,31.080728829773264,23.029337484762507,533.2568957693885,,,96
97,A. Farensis,male,sub_adult,,Traversing algae-slick rock surfaces.,"['Coral Fragment', 'Algae', 'Polychaete Worm', 'Crab (Other Species)']",7.0,41.25,42.81282388138391,38.073394725548646,1327.9536731485412,,,97
98,u. olhanen.,female,adult,False,Harvesting food beneath floating debris.,"['Crab (Other Species)', 'Barnacle', 'Hermit Crab', 'Mussel']",8.0,24.275182309462036,28.606326191042097,22.682519245086205,21.323112358072226,,,98
99,u. olhanen.,female,pre_puberty,False,Creeping under the cover of seagrass.,"['Barnacle', 'Snail', 'Sea Urchin', 'Mussel']",10.0,14.090040238448866,9.201192428732769,6.0541976165046245,7.8549634087506695,,,99
100,A farensis,male,adult,True,Reacting to sudden changes in temperature.,"['Small Fish', 'Polychaete Worm', 'Sea Anemone', 'Sea Star', 'Mussel']",8.0,37.5,39.31894069319652,1145.5444159327244,28.432032876306366,,,100
101,U. olhanensis,male,pre_puberty,,Darting away in response to sudden shadow.,"['Small Fish', 'Polychaete Worm']",8.0,7.5,9.086347552077429,6.421519395026093,63.78740648445821,,,101
102,A farensis,female,adult,False,Guarding hole in substrate from intruders.,['Sea Sponge'],10.0,14.551104677145197,14.94098252935246,11.936060486965502,10.471876591617718,,,102
103,u. olhanen.,female,pre_puberty,False,Hiding beneath overhanging rock.,"['Barnacle', 'Sea Anemone', 'Jellyfish', 'Coral Fragment']",6.0,3.4804126361740995,3.7988130809822698,3.0822611930293484,2.9162207675710285,,,103
104,U. olhanensis,female,juvenile,True,Staying half-submerged in loose sand.,"['Coral Fragment', 'Sea Urchin', 'Small Fish']",10.0,7.549398579975027,6.07253897813102,4.974783675470217,4.544011070993259,,,104
105,U. olhanensis,female,adult,True,Protecting territory in confined space.,['Barnacle'],5.0,41.40936149283025,39.88564022138891,38.44387972769297,35.03694916623233,,,105
106,A. Farensis,male,pre_puberty,,Lying still to avoid detection.,"['Coral Fragment', 'Algae', 'Snail', 'Small Fish']",8.0,5.25,6.004285980102294,4.619378161717553,26.042909420720378,,,106
107,U. olhanensis,male,adult,,Traversing algae-slick rock surfaces.,"['Sea Sponge', 'Shrimp', 'Sea Urchin', 'Snail', 'Crab (Other Species)']",5.0,27.0,24.937357779499848,430.87931011189,20.771042680482065,,,107
108,A farensis,female,adult,True,Escaping from pursuing predator silhouette.,"['Hermit Crab', 'Sea Urchin', 'Sea Star', 'Coral Fragment']",7.0,27.2162710456638,29.314828785010285,19.757157604899014,23.65118094580286,,,108
109,u. olhanen.,female,adult,False,Traversing algae-slick rock surfaces.,['Sea Star'],8.0,46.86113787305969,50.14618386667648,43.80580908868652,35.842868399280064,,,109
110,A farensis,nan,pre_puberty,True,Creeping under the cover of seagrass.,"['Crab (Other Species)', 'Sea Sponge', 'Jellyfish', 'Sea Urchin']",6.0,31.919665202175672,25.262949871071136,17.837075871889837,27.762305335114274,,,110
111,Ucides alvorensis,female,sub_adult,True,Rhythmic waving as social cue.,['Jellyfish'],9.0,39.359188289759004,45.43583254429819,37.51523833803157,33.37150909598656,,,111
112,A. Farensis,male,adult,,"Burrowing into soft, sandy sediment.","['Barnacle', 'Polychaete Worm']",6.0,66.0,64.36823484597325,57.518932403231396,2225.106796791543,,,112
113,A farensis, ,sub_adult,,Filtering detritus from shallow bottom.,"['Sea Sponge', 'Coral Fragment', 'Jellyfish', 'Algae']",5.0,33.96137033273028,27.5741385851397,24.644267486947598,29.56779612712856,,,113
114,A farensis,male,adult,,Guarding hole in substrate from intruders.,"['Jellyfish', 'Sea Star', 'Small Fish', 'Algae']",7.0,64.5,67.94977913299499,53.08476905734386,3652.887751031265,,,114
115,U. olhanensis,female,adult,True,Hiding beneath overhanging rock.,['Shrimp'],10.0,61.06246175564856,72.52361774369095,54.168794931999024,62.096244057547175,,,115
116,A farensis,male,sub_adult,,Rhythmic waving as social cue.,"['Shrimp', 'Sea Anemone', 'Coral Fragment', 'Sea Star']",10.0,18.75,16.45318831207671,172.6899303521334,13.433917630757087,,,116
117,A farensis,-,adult,,Grazing on mollusks among debris.,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin', 'Algae']",8.0,45.0,43.4641394284243,513.9575376690732,36.34036999070274,,,117
118,u. olhanen.,female,adult,True,Defensive claw movement in water.,"['Barnacle', 'Sea Sponge', 'Sea Urchin', 'Mussel', 'Sea Star']",8.0,50.11855144316255,49.01950355359301,39.43034573759867,35.47421970983471,,,118
119,Ucides alvorensis,female,sub_adult,True,Peering out cautiously from cover.,"['Coral Fragment', 'Sea Sponge', 'Snail', 'Crab (Other Species)', 'Mussel']",7.0,23.088464278262254,21.03861995043693,19.572718605940544,18.333310480638563,,,119
120,A. Farensis,female,adult,True,Camouflaging with nearby mud.,"['Barnacle', 'Crab (Other Species)', 'Sea Urchin', 'Shrimp']",9.0,9.426832985918963,9.27682950928755,9.225179823246139,8.111195277927855,,,120
121,u. olhanen.,male,pre_puberty,,Frequent pausing while exploring.,['Polychaete Worm'],7.0,13.5,10.935287042846873,8.409582687629277,81.16477067186204,,,121
122,U. olhanensis,female,pre_puberty,False,Adopting threatening stance when approached.,"['Small Fish', 'Coral Fragment', 'Hermit Crab']",8.0,20.66541036393229,24.3470566729075,15.53988577035094,17.347444849454767,,,122
123,u. olhanen.,female,pre_puberty,False,Displaying territorial behavior against intruder.,"['Barnacle', 'Sea Sponge', 'Crab (Other Species)', 'Small Fish']",6.0,17.78671591928047,17.598833914874497,15.073128658976163,15.721076584635549,,,123
124,u. olhanen.,female,sub_adult,False,Group migration across shallow seabed.,['Sea Urchin'],8.0,12.4815031555363,11.851463401940864,8.279717289264546,8.43469427959407,,,124
125,u. olhanen.,female,adult,False,Advancing toward bait in water.,"['Shrimp', 'Sea Urchin', 'Snail', 'Mussel', 'Jellyfish']",4.0,14.74253097761163,12.94215132243816,9.958173640857702,10.404546547979495,,,125
126,U. olhanensis,male,adult,,Guarding hole in substrate from intruders.,"['Barnacle', 'Snail', 'Polychaete Worm', 'Algae']",10.0,33.0,34.63697904473195,27.16956667830033,711.0127292601513,,,126
127,u. olhanen.,male,juvenile,,Vibrating antennae in flowing current.,['Algae'],8.0,12.0,11.648589731179388,10.075276133961575,97.66649383176876,,,127
128,u. olhanen.,male,pre_puberty,,Performing dominance display by body lifting.,['Small Fish'],3.0,24.75,26.774185971860753,21.993369188582626,455.52852408177995,,,128
129,A farensis,female,adult,False,Escaping from pursuing predator silhouette.,['Small Fish'],10.0,10.628864031728785,10.406211890400545,9.917783440775072,8.343742170427776,,,129
130,A farensis,female,pre_puberty,False,Hiding beneath overhanging rock.,"['Sea Urchin', 'Small Fish', 'Algae']",8.0,7.853188439669065,7.29220038346072,4.985340875207516,6.34925094731573,,,130
131,A. Farensis,female,adult,False,Taking cover beneath seagrass leaves.,"['Shrimp', 'Barnacle']",8.0,30.138053568458496,35.29365396436176,26.25234298142078,27.440173696954645,,,131
132,A farensis,female,adult,False,Peering out cautiously from cover.,"['Sea Star', 'Sea Sponge', 'Mussel', 'Sea Anemone', 'Small Fish']",9.0,46.78245574838003,49.375059782400406,30.718618967619953,37.685039165400056,,,132
133,u. olhanen.,female,adult,False,Color change during molting stress.,"['Polychaete Worm', 'Algae', 'Jellyfish', 'Snail']",9.0,14.878308205772779,13.762675025611678,9.33822187540971,11.674618278674851,,,133
134,A farensis,female,pre_puberty,False,Sheltering under broken shell piece.,"['Jellyfish', 'Snail', 'Hermit Crab', 'Mussel']",9.0,6.131824191655979,7.887666522982264,4.910874743458269,5.929707797510879,,,134
135,u. olhanen.,female,adult,True,Waving claw in signal to another crab.,"['Coral Fragment', 'Sea Urchin', 'Jellyfish']",6.0,17.647093932722527,19.006275956021586,12.320374459080227,14.441247810019975,,,135
136,u. olhanen.,male,pre_puberty,,Vibrating antennae in flowing current.,"['Coral Fragment', 'Hermit Crab', 'Shrimp']",5.0,12.0,-999.0,12.498627528608099,156.98614219624602,,,136
137,A. Farensis,male,juvenile,,Interaction with nearby hermit crab.,['Sea Sponge'],9.0,30.5,24.897842537309458,19.21763605699928,403.2204614228777,,,137
138,u. olhanen.,female,sub_adult,True,Retreating quickly into hidden burrow.,"['Mussel', 'Crab (Other Species)', 'Sea Anemone']",7.0,36.023216599471304,44.749336052674444,41.812082453942146,37.609081921195404,,,138
