,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
17,34,6.655519585122905,2,u. olhanen.,,False,3.2190420476055848,juvenile,male,18,14.741920052517937,,"['Barnacle', 'Sea Star', 'Algae', 'Jellyfish', 'Polychaete Worm']",7,False,Struggling with entangled seaweed.
18,15,8.390005412529238,5,u. olhanen.,,False,8.038931244537958,sub_adult,male,19,15.475901113822166,,"['Polychaete Worm', 'Sea Star', 'Sea Sponge']",8,False,Searching for food in tidal pools.
19,21,6.114269740153623,3,A. Farensis,,False,19.590196605153775,sub_adult,male,20,15.493447239524802,,"['Snail', 'Sea Star', 'Hermit Crab']",9,False,Moving sideways along sandy bottom.
20,11,6.500935918960794,4,u. olhanen.,,False,4.867546376214308,sub_adult,male,21,16.15371136336871,,['Sea Anemone'],6,False,Rapid crossing of open sand.
21,36,6.534422822614488,2,A farensis,,False,14.542961599230104,juvenile,male,22,12.2932580008816,,"['Sea Anemone', 'Crab (Other Species)', 'Sea Sponge']",9,False,Half buried in sand.
22,24,7.505498913590365,3,A. Farensis,,False,1.1894200604804113,adult,male,23,16.250750255971855,,"['Barnacle', 'Polychaete Worm', 'Mussel', 'Hermit Crab', 'Jellyfish']",8,False,Crab moving quickly across rocks.
23,47,6.684162692393306,2,A farensis,,False,6.520787241074618,pre_puberty,male,24,15.504763521321209,,"['Barnacle', 'Jellyfish', 'Hermit Crab']",10,False,Swimming short distance to escape.
24,23,8.392292614103367,8,A farensis,,False,6.818900656954859,juvenile,?,25,14.625459565737888,,"['Jellyfish', 'Sea Anemone', 'Small Fish']",7,False,Feeding on detritus in shallow water.
25,9,6.845335619416775,3,A farensis,,False,2.030344547470603,juvenile,male or female,26,14.172530435234671,,"['Sea Anemone', 'Snail', 'Barnacle', 'Mussel', 'Shrimp']",5,False,Hiding in sandy burrow.
26,22,6.253996674584715,3,A farensis,,False,1.1047611088547287,sub_adult,male,27,16.65738167941798,,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Star', 'Small Fish', 'Sea Sponge']",6,False,Moving in groups.
27,6,7.055028073978727,9,u. olhanen.,,False,14.374835033001084,sub_adult, ,28,15.668808249731196,,"['Sea Anemone', 'Hermit Crab']",3,False,Feeding on algae scraped from rocks.
28,12,7.712791190359743,5,A farensis,,False,5.554570311399494,pre_puberty,female,29,15.240575588215261,,['Sea Anemone'],4,False,Moving in groups.
29,12,6.777336038321393,6,U. olhanensis,,False,11.911254420135851,pre_puberty,male,30,16.332785354010912,,"['Mussel', 'Crab (Other Species)']",14,False,Slow movement near seagrass patches.
30,27,7.204908420926451,7,A. Farensis,,False,9.00355865103946,pre_puberty,female,31,14.671987996172197,,['Coral Fragment'],7,False,Half buried in sand.
31,14,7.7400714895925455,4,A. Farensis,,True,17.059198173283235,pre_puberty, ,32,17.477856005868684,,"['Algae', 'Small Fish']",9,True,Escaping from aggressive fish.
32,45,7.748009611617076,6,A. Farensis,,True,3.6244384934925757,pre_puberty, ,33,17.479891994679388,,"['Sea Sponge', 'Polychaete Worm', 'Coral Fragment']",9,True,Claw snapping in competition.
33,18,8.177955359418757,5,A farensis,,False,6.434956363844575,adult,male or female,34,17.199033596275914,,"['Sea Sponge', 'Mussel', 'Barnacle', 'Sea Urchin']",8,False,Interaction with hermit crabs.
34,8,7.0938902402027235,2,A farensis,,False,6.562610480516559,juvenile,male,35,13.889096257677998,,"['Polychaete Worm', 'Sea Urchin', 'Snail', 'Small Fish']",9,False,Climbing barnacle-covered surfaces.
35,34,5.430560701543792,7,A farensis,,False,31.3121931193393,pre_puberty,male,36,16.003802281922745,,"['Jellyfish', 'Sea Urchin']",7,False,Shaking claws after contact.
36,14,6.8733548392803865,6,u. olhanen.,,False,3.0835902701130578,sub_adult,male,37,15.589606250169947,,"['Shrimp', 'Coral Fragment', 'Hermit Crab', 'Polychaete Worm']",6,False,Social contact with other crabs.
37,21,5.71515877674467,3,u. olhanen.,,False,1.9786436570605963,sub_adult,female,38,15.293860157630462,,"['Sea Star', 'Hermit Crab', 'Small Fish', 'Snail', 'Jellyfish']",4,False,Using claws to dig into sediment.
38,11,4.470449641323207,6,A farensis,,False,9.361220102910265,pre_puberty,female,39,15.837181561870752,,"['Sea Sponge', 'Barnacle']",7,False,Climbing algae-covered rocks.
39,13,6.663527502783905,3,U. olhanensis,,True,30.081275219913397,sub_adult,male or female,40,13.832318273256966,,"['Algae', 'Polychaete Worm', 'Sea Star', 'Sea Urchin', 'Small Fish']",7,True,Using claws to dig into sediment.
40,30,9.10353582721149,5,A. Farensis,,True,0.8872644602783631,adult,nan,41,16.0341373890078,,"['Algae', 'Polychaete Worm']",5,True,Guarding eggs under abdominal flap.
41,22,10.011364245518395,2,U. olhanensis,,True,6.265572092548027,adult,male,42,17.295104399679982,,"['Sea Sponge', 'Algae', 'Coral Fragment', 'Small Fish', 'Snail']",8,True,Mating behavior with antenna touching.
42,26,7.133637040202122,3,A farensis,,True,25.58998645539359,sub_adult,?,43,16.962344809712086,,"['Sea Star', 'Barnacle', 'Polychaete Worm']",8,True,Hiding beneath rocks.
43,31,7.78013787442062,11,A farensis,,False,29.282940906965425,adult,male,44,16.292816983110033,,"['Coral Fragment', 'Algae', 'Small Fish']",5,False,Vibrating antennae in water currents.
44,20,8.632702330191906,4,A. Farensis,,False,0.46151199553942335,sub_adult,male,45,15.636685064784153,,"['Mussel', 'Sea Star']",6,False,Moving sideways along sandy bottom.
45,6,8.255207225950706,10,A. Farensis,,False,11.186710287978594,juvenile,male,46,15.72554582485723,,"['Sea Sponge', 'Sea Star', 'Jellyfish', 'Barnacle']",5,False,Dragging shell fragment backward.
46,10,7.559555339285805,2,A farensis,,False,3.0627809103460093,adult,male,47,17.115708507278743,,['Algae'],5,False,Rapid crossing of open sand.
47,21,8.569704640523861,4,A. Farensis,,True,2.4036095480760054,sub_adult,male,48,17.132156455420954,,"['Shrimp', 'Sea Urchin']",9,True,Feeding on small crustaceans.
48,8,8.334112147693792,2,A farensis,,False,2.9176534295768968,sub_adult,male,49,16.227361060527638,,['Crab (Other Species)'],7,False,Shaking claws after contact.
49,29,8.787476469932407,4,A. Farensis,,False,5.575236975629935,adult,male,50,19.52617784685468,,"['Sea Urchin', 'Shrimp', 'Polychaete Worm', 'Sea Anemone']",7,False,Feeding on detritus in shallow water.
50,35,9.136034798086552,7,A. Farensis,,False,7.3846675261082275,adult,male,51,15.142602488978534,,['Coral Fragment'],8,False,Climbing onto submerged logs.
51,5,8.718231576809396,5,A farensis,,False,1.5842197173481631,sub_adult,male,52,17.69746045124934,,"['Barnacle', 'Polychaete Worm', 'Crab (Other Species)']",7,False,Crab moving quickly across rocks.
52,10,7.520965214505486,4,A farensis,,False,3.5184382750528163,pre_puberty,male,53,13.68045794267579,,"['Jellyfish', 'Coral Fragment', 'Sea Urchin']",7,False,Mating behavior with antenna touching.
53,36,10.520231779878051,5,A farensis,,False,6.9175614280670565,sub_adult,nan,54,15.016413035847217,,['Barnacle'],7,False,Using claws to dig into sediment.
54,23,6.132602502981755,4,A farensis,,False,1.1176805640509704,sub_adult,male,55,13.273245279029943,,"['Barnacle', 'Algae', 'Mussel', 'Snail']",8,False,Emerging cautiously from hiding.
55,19,5.842319608859901,6,A farensis,,False,8.649218850770513,sub_adult,female,56,14.250764813184768,,['Sea Urchin'],6,False,Hiding in sandy burrow.
56,11,5.334417965955418,3,u. olhanen.,,False,14.14080363625038,sub_adult,male or female,57,15.210966978260872,,"['Snail', 'Small Fish']",7,False,Mating behavior with antenna touching.
57,31,7.852219660026664,10,A farensis,,False,2.2514858941471636,sub_adult,female,58,15.82467951375354,,"['Jellyfish', 'Barnacle', 'Sea Anemone', 'Algae']",9,False,Displaying dominance by lifting body.
58,33,5.592950941988786,4,A farensis,,True,1.7279997738963155,sub_adult,male,59,15.96000640599916,,"['Snail', 'Shrimp', 'Barnacle', 'Coral Fragment']",10,True,Scavenging near tidal pools.
59,20,4.553768097446304,5,A. Farensis,,False,36.50702310034618,juvenile,female,60,16.004108224216168,,"['Coral Fragment', 'Algae', 'Sea Urchin']",7,False,Camouflaging with surrounding mud.
60,33,6.6524864451627135,4,A. Farensis,,True,0.7806202926870387,pre_puberty,male,61,15.03373229948511,,"['Shrimp', 'Algae', 'Sea Urchin', 'Sea Star', 'Jellyfish']",12,True,Hiding in sandy burrow.
61,24,6.333683601611512,3,A. Farensis,,False,1.6867917308090299,pre_puberty,male,62,17.411549945205984,,"['Mussel', 'Small Fish', 'Hermit Crab', 'Sea Urchin', 'Sea Anemone']",12,False,Defensive posture when approached.
62,35,7.049785776928592,2,A farensis,,False,7.8116677690951715,pre_puberty,male or female,63,19.774446984350266,,"['Polychaete Worm', 'Mussel', 'Barnacle']",10,False,Pausing frequently during exploration.
63,28,5.865327316275799,6,U. olhanensis,,False,3.4326926216470164,adult,male,64,19.74949965853134,,['Snail'],10,False,Guarding a small hole in sediment.
64,9,7.260608793264471,5,A. Farensis,,False,1.255381183600673,sub_adult,-,65,17.52661432366254,,"['Small Fish', 'Barnacle', 'Sea Sponge']",10,False,Hiding under seagrass blades.
65,6,5.79497810436925,3,A farensis,,False,0.6985447468214786,sub_adult,male or female,66,16.666011622368284,,"['Algae', 'Barnacle']",5,False,Guarding eggs under abdominal flap.
66,24,7.599374551774137,3,A. Farensis,,False,0.6440769481666927,adult,male,67,17.823802979633168,,"['Barnacle', 'Hermit Crab', 'Sea Star', 'Snail', 'Jellyfish']",9,False,Dragging shell fragment backward.
67,10,6.334403447184377,4,A farensis,,False,3.7793852736809668,adult,male,68,15.017159315955762,,"['Sea Star', 'Barnacle', 'Shrimp']",9,False,Interaction with hermit crabs.
68,45,8.366753153199252,6,A. Farensis,,True,1.673676481332808,pre_puberty,male,69,17.001085325396996,,['Sea Star'],9,True,Feeding on small mollusks.
69,26,6.424831443420769,5,A farensis,,False,6.158773920987945,sub_adult,male,70,15.728858021630368,,['Small Fish'],6,False,Using claws to dig into sediment.
70,16,8.200590546997994,3,A farensis,,False,1.7787903665297302,sub_adult,male,71,16.55814972756279,,"['Sea Anemone', 'Snail', 'Algae']",9,False,Sideways walking along bay edge.
71,7,6.452376250941811,3,A farensis,,False,45.275088750207885,pre_puberty, ,72,18.255919977808446,,"['Sea Star', 'Coral Fragment', 'Sea Sponge', 'Small Fish', 'Hermit Crab']",5,False,Burrowing into sandy sediment.
72,22,7.15924593358744,4,A. Farensis,,False,7.645345130784371,sub_adult,female,73,13.110048020984522,,['Jellyfish'],5,False,Escaping from aggressive fish.
73,9,6.737340038717245,2,A farensis,,True,9.394654201642448,sub_adult,male,74,16.219178149540827,,"['Coral Fragment', 'Algae', 'Sea Urchin', 'Shrimp']",7,True,Climbing onto submerged logs.
74,31,7.262776686473843,6,A. Farensis,,True,1.533624973119275,juvenile,nan,75,17.083990891441765,,['Barnacle'],10,True,Sideways walking along bay edge.
75,11,6.740110065731618,2,A farensis,,False,3.15298997528873,pre_puberty,male,76,16.201148477797314,,['Small Fish'],8,False,Emerging cautiously from hiding.
76,10,7.649544262469884,3,u. olhanen.,,False,1.2990996829121126,adult, ,77,14.653591439366634,,['Barnacle'],6,False,Defensive posture when approached.
77,21,6.089146643387437,3,A farensis,,False,40.41974618213669,sub_adult,male,78,17.147942441899954,,"['Crab (Other Species)', 'Sea Anemone', 'Barnacle', 'Snail', 'Hermit Crab']",10,False,Scavenging near tidal pools.
78,27,8.747272733627867,12,A farensis,,True,4.2333711031791745,adult,male,79,15.715366189712599,,"['Sea Anemone', 'Algae', 'Jellyfish']",6,True,Climbing seaweed stalks.
79,11,8.872419347580346,6,u. olhanen.,,False,16.176598737803097,sub_adult,nan,80,15.722393491543002,,"['Sea Star', 'Shrimp', 'Jellyfish']",7,False,Escaping from aggressive fish.
80,11,8.248108578369743,2,u. olhanen.,,False,7.526114893299697,sub_adult,male,81,16.485677684840624,,['Barnacle'],7,False,Displaying dominance by lifting body.
81,17,8.917661068650517,2,A farensis,,False,1.819653565630131,sub_adult, ,82,17.14781248325723,,"['Sea Urchin', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm', 'Barnacle']",10,False,Exchanging antenna taps.
82,22,7.909684433019761,4,A farensis,,False,3.087257516575081,juvenile,male,83,17.994130204715702,,"['Sea Star', 'Coral Fragment', 'Small Fish']",11,False,Hiding under floating debris.
83,5,7.300317470435438,3,A farensis,,False,10.239015621617831,juvenile,female,84,16.664000177780622,,['Small Fish'],6,False,Color changes during molting.
84,18,7.123011110000375,5,A. Farensis,,True,2.450299070467287,juvenile,female,85,16.49815022380384,,"['Sea Sponge', 'Snail', 'Crab (Other Species)']",5,True,Claw waving directed at nearby crab.
85,33,7.286402984555707,2,A farensis,,False,11.92423324548512,sub_adult,male,86,15.456909369642728,,"['Sea Star', 'Mussel']",5,False,Exploring new territory.
86,8,6.636409688296618,4,A. Farensis,,False,21.103369822812027,pre_puberty,male,87,16.886185606337808,,"['Barnacle', 'Sea Star', 'Mussel']",8,False,Shaking claws after contact.
87,8,8.472031602195175,2,A. Farensis,,False,4.198420326765734,sub_adult,male,88,15.54905652750427,,"['Sea Star', 'Polychaete Worm']",6,False,Searching for food in tidal pools.
88,13,7.072182680239264,5,A farensis,,False,2.970856259139521,sub_adult,male,89,15.816598915818618,,"['Sea Anemone', 'Barnacle']",8,False,Interaction with hermit crabs.
89,16,6.249874072588834,4,A farensis,,False,10.953559395642436,sub_adult,male,90,15.026073548557918,,"['Sea Sponge', 'Snail', 'Jellyfish']",5,False,Displaying dominance by lifting body.
90,22,6.600202658857385,2,u. olhanen.,,True,7.390678272238314,pre_puberty,male or female,91,14.569693200264053,,"['Sea Star', 'Sea Anemone', 'Mussel', 'Hermit Crab', 'Algae']",8,True,Inspecting discarded crab shell.
91,7,6.2930998725670495,4,A. Farensis,,False,6.685530423618932,adult,male,92,16.429584180530576,,"['Jellyfish', 'Sea Anemone']",9,False,Climbing vertical rock face.
92,32,6.774658439694238,4,A farensis,,False,1.3069588269193226,sub_adult,female,93,12.33424387825108,,"['Sea Urchin', 'Sea Sponge']",8,False,Feeding on algae scraped from rocks.
93,24,7.2224149302472505,4,A farensis,,False,17.86129434619249,pre_puberty,male,94,16.70270869532122,,"['Shrimp', 'Barnacle']",8,False,Feeding on algae scraped from rocks.
94,19,7.020548696687663,2,U. olhanensis,,False,17.92686748256788,pre_puberty,female,95,16.31092716559989,,"['Algae', 'Sea Sponge', 'Small Fish', 'Crab (Other Species)', 'Jellyfish']",10,False,Picking biofilm on submerged wood.
95,9,7.334650785481856,4,A farensis,,False,2.3992288699458233,pre_puberty,?,96,16.21469504452563,,"['Mussel', 'Snail', 'Small Fish']",8,False,Mating behavior with antenna touching.
96,30,6.553381388623612,4,A farensis,,False,2.7525272683002164,sub_adult,N/R,97,14.497174759225167,,['Jellyfish'],10,False,Half buried in sand.
97,26,6.4148323250591,5,u. olhanen.,,False,1.1142161292327772,sub_adult,female,98,15.756994116926608,,"['Hermit Crab', 'Algae', 'Sea Star']",9,False,Claw waving directed at nearby crab.
98,25,7.5186052743215726,6,A farensis,,False,4.153789482605837,sub_adult,nan,99,13.638854204214661,,['Coral Fragment'],10,False,Crab moving quickly across rocks.
99,29,5.786020315490201,3,A. Farensis,,False,5.846951941716328,adult,male,100,19.369982398468945,,['Jellyfish'],8,False,Exploring new territory.
100,19,7.982320951333479,3,A farensis,,False,5.079739227979916,sub_adult,female,101,16.870895516229698,,"['Sea Sponge', 'Hermit Crab', 'Snail', 'Crab (Other Species)']",6,False,Emerging cautiously from hiding.
101,18,5.449178533172615,5,A farensis,,False,4.083638319223555,pre_puberty,female,102,15.920259204960148,,"['Sea Anemone', 'Sea Star', 'Algae', 'Crab (Other Species)']",8,False,Picking algae from rock surface.
102,7,7.535366991895836,6,A farensis,,True,3.114117198349944,sub_adult,male,103,19.209773514864054,,['Sea Star'],6,True,Waving claws rhythmically.
103,11,5.7739264575333324,4,A farensis,,False,2.8691492012266235,pre_puberty,male,104,15.788736823602477,,"['Sea Star', 'Small Fish', 'Mussel', 'Sea Anemone', 'Crab (Other Species)']",11,False,Retreating into burrow.
104,31,8.378916213104088,5,A farensis,,False,10.901874475170747,sub_adult,male,105,18.24716201124837,,"['Polychaete Worm', 'Crab (Other Species)', 'Mussel', 'Sea Urchin']",8,False,Retreating into burrow.
105,5,6.99076243705382,5,A farensis,,False,10.408521076321808,sub_adult, ,106,15.852924023001812,,['Mussel'],5,False,Climbing algae-covered rocks.
106,23,4.979084608217422,3,A farensis,,False,1.2596730374762801,adult,male,107,16.498970467323122,,"['Small Fish', 'Sea Anemone']",7,False,Struggling with entangled seaweed.
107,10,6.3992876074919245,2,A farensis,,False,0.5096709121223533,sub_adult,male,108,17.584537201229658,,['Sea Urchin'],11,False,Swimming short distance to escape.
108,21,9.312967805391548,7,A farensis,,False,27.980184063664943,sub_adult,female,109,15.465409138728605,,"['Algae', 'Hermit Crab', 'Jellyfish']",4,False,Feeding on detritus in shallow water.
109,16,6.443162665486092,4,A farensis,,False,19.756165111558722,adult,female,110,15.297395988343522,,['Crab (Other Species)'],5,False,Picking biofilm on submerged wood.
110,6,6.476053640873001,7,A. Farensis,,False,15.02615137030506,juvenile,female,111,12.40900991109513,,"['Jellyfish', 'Hermit Crab', 'Mussel']",11,False,Vibrating antennae in water currents.
111,20,7.771925329271517,2,u. olhanen.,,False,21.91513574419151,adult,male,112,16.20755223880624,,"['Barnacle', 'Coral Fragment']",7,False,Stillness in cold water.
112,16,7.992010878520937,2,u. olhanen.,,False,18.225764719478068,sub_adult,-,113,14.469248998070313,,"['Polychaete Worm', 'Sea Sponge', 'Barnacle', 'Coral Fragment', 'Sea Star']",8,False,Feeding on small mollusks.
113,13,8.566163199460608,4,U. olhanensis,,True,3.993849944365967,sub_adult,male,114,15.284862217517457,,"['Shrimp', 'Small Fish']",8,True,Climbing onto submerged logs.
114,22,8.553108473413792,3,U. olhanensis,,False,2.782030812533893,adult,male,115,18.352758371930207,,"['Barnacle', 'Snail']",9,False,Territorial display against intruder.
115,8,5.475069346812883,2,A farensis,,False,7.30974479329504,pre_puberty, ,116,16.161989174909724,,"['Mussel', 'Small Fish', 'Sea Star', 'Barnacle']",7,False,Camouflaging with surrounding mud.
116,9,5.671178644883647,3,A farensis,,True,2.7834155892797225,adult,female,117,15.74479518272068,,"['Hermit Crab', 'Sea Anemone']",5,True,Feeding on small crustaceans.
117,19,6.378417214667178,4,A farensis,,False,6.334125069975717,pre_puberty,male,118,18.3250330449442,,['Polychaete Worm'],8,False,Feeding on algae scraped from rocks.
118,27,7.909248305594763,6,A. Farensis,,False,10.882757541494948,sub_adult,female,119,16.13251167808488,,['Sea Star'],6,False,Camouflaging with surrounding mud.
119,33,6.728307988984487,5,U. olhanensis,,False,1.9323901413552793,sub_adult,male,120,17.532455685945994,,"['Barnacle', 'Hermit Crab']",8,False,Inspecting discarded crab shell.
120,17,8.373678379289302,9,A farensis,,False,3.9202139795121815,pre_puberty,female,121,13.235784855867381,,"['Shrimp', 'Algae']",5,False,Retreating into burrow.
121,26,6.16297874403838,5,A farensis,,False,3.671413943625378,sub_adult, ,122,20.0873785162189,,"['Snail', 'Polychaete Worm']",11,False,Interaction with hermit crabs.
122,11,7.064761994375037,2,U. olhanensis,,False,5.319403605651775,juvenile,male,123,15.014916209059631,,"['Hermit Crab', 'Jellyfish', 'Barnacle', 'Coral Fragment']",6,False,Guarding a small hole in sediment.
123,18,6.083310267662867,2,A. Farensis,,True,1.0369054460030505,sub_adult, ,124,14.16156011915695,,"['Algae', 'Polychaete Worm', 'Jellyfish', 'Sea Urchin']",6,True,Moving sideways along sandy bottom.
124,8,8.670481031647075,9,u. olhanen.,,False,14.232899847032096,sub_adult, ,125,17.814295569264583,,"['Small Fish', 'Crab (Other Species)']",6,False,Feeding on detritus in shallow water.
125,12,7.45713415396062,8,A farensis,,False,8.900920631230195,adult,female,126,16.115073625959294,,"['Sea Urchin', 'Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm', 'Snail']",4,False,Resting in shaded rock crevice.
126,7,8.2490582123808,2,A farensis,,False,5.834889252951711,sub_adult,male,127,16.91795753019732,,"['Sea Anemone', 'Barnacle', 'Algae', 'Sea Sponge', 'Jellyfish']",7,False,Pausing frequently during exploration.
127,21,7.627128618465597,4,A. Farensis,,False,7.416565175554632,sub_adult,female,128,12.92621799355759,,['Small Fish'],7,False,Claw snapping at diver.
128,19,5.963508562679339,5,U. olhanensis,,False,9.418436273828153,sub_adult,male,129,15.801919530540337,,"['Crab (Other Species)', 'Sea Urchin', 'Snail', 'Sea Sponge']",8,False,Moving sideways along sandy bottom.
129,12,7.4508052384736345,3,u. olhanen.,,False,7.864090591454644,pre_puberty,nan,130,14.165849103902598,,"['Hermit Crab', 'Jellyfish']",11,False,Struggling with entangled seaweed.
130,13,5.701126716501958,3,A. Farensis,,False,12.46970256168403,sub_adult,male,131,16.66180024431222,,['Snail'],10,False,Stillness in cold water.
131,32,6.295558524037909,3,A. Farensis,,False,0.4506941148828768,sub_adult,male,132,17.12183276551055,,"['Hermit Crab', 'Sea Star', 'Sea Anemone']",12,False,Claw snapping in competition.
132,12,7.451768196823038,4,A. Farensis,,False,6.252153380668394,sub_adult,male,133,14.536685301677794,,"['Snail', 'Barnacle', 'Sea Urchin', 'Crab (Other Species)']",7,False,Feeding on algae scraped from rocks.
133,22,7.97485715596919,3,u. olhanen.,,False,12.69100958438185,pre_puberty,male,134,16.965441833239463,,['Hermit Crab'],13,False,Inspecting discarded crab shell.
134,25,7.000706585287306,5,A. Farensis,,False,1.925228853021317,sub_adult,male,135,11.65371558281965,,"['Hermit Crab', 'Shrimp', 'Small Fish']",8,False,Sitting still blending with environment.
135,18,8.808267788427834,9,A farensis,,False,2.2500188010841264,juvenile, ,136,16.674437906272217,,['Sea Sponge'],9,False,Stillness in cold water.
136,20,7.252534947798088,3,A farensis,,False,4.7834266596272705,sub_adult,female,137,16.37649575948164,,"['Small Fish', 'Sea Star', 'Polychaete Worm', 'Barnacle', 'Mussel']",9,False,Guarding a small hole in sediment.
137,36,7.59316758292136,9,A. Farensis,,False,0.23097531074741118,sub_adult,male,138,14.474150546376038,,"['Polychaete Worm', 'Sea Sponge']",7,False,Claw waving directed at nearby crab.
138,22,8.461289183708908,6,u. olhanen.,,False,10.721072098681264,sub_adult,male or female,139,16.863063248007265,,"['Barnacle', 'Sea Star', 'Sea Anemone', 'Shrimp']",9,False,Displaying dominance by lifting body.
139,19,6.979508395525693,4,u. olhanen.,,False,6.423411363034222,pre_puberty,male,140,13.233596263242333,,"['Polychaete Worm', 'Snail', 'Barnacle']",7,False,Defensive posture when approached.
140,13,7.246718835046545,4,A. Farensis,,False,6.093090341675458,pre_puberty, ,141,17.03444034025607,,"['Barnacle', 'Coral Fragment', 'Small Fish', 'Sea Sponge']",7,False,Interaction with hermit crabs.
141,35,5.703508009941455,3,A farensis,,False,13.01359031501854,sub_adult,female,142,19.382227542444486,,"['Small Fish', 'Crab (Other Species)', 'Barnacle', 'Snail']",6,False,Exchanging antenna taps.
142,7,6.348169436244924,3,A farensis,,False,2.8806029436269576,juvenile,?,143,17.826411111731222,,"['Sea Anemone', 'Shrimp', 'Sea Sponge', 'Polychaete Worm']",6,False,Hiding beneath rocks.
143,13,9.060270931924325,2,U. olhanensis,,False,4.5363108708998965,sub_adult,female,144,15.31553246582018,,"['Small Fish', 'Jellyfish', 'Algae', 'Sea Anemone']",6,False,Using claws to dig into sediment.
144,5,5.644055416477417,5,A. Farensis,,False,5.344037242232833,sub_adult,male,145,15.109693051530362,,"['Mussel', 'Hermit Crab', 'Shrimp', 'Algae', 'Small Fish']",11,False,Defensive posture when approached.
145,31,6.759985858296569,6,u. olhanen.,,False,2.6228936243418937,sub_adult,male or female,146,17.311309918920447,,"['Sea Sponge', 'Coral Fragment']",6,False,Retreating into burrow.
146,11,7.401655985212828,8,A. Farensis,,False,1.4943729681378861,adult,male,147,14.544768030065795,,['Algae'],7,False,Hiding in sandy burrow.
147,29,6.599778560089664,2,A farensis,,True,1.116994336683574,pre_puberty, ,148,15.304318044508642,,['Snail'],11,True,Picking algae from rock surface.
148,25,7.248312144954783,4,A farensis,,False,9.159268512949712,juvenile,female,149,14.373510433051113,,"['Hermit Crab', 'Crab (Other Species)']",6,False,Color changes during molting.
