,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,125,90,0
11,17.0,6.183417034264552,5.0,U. olhanensis,,False,2.537372757264865,pre_puberty,male,12.0,15.191160582092255,,"['Coral Fragment', 'Mussel', 'Shrimp', 'Polychaete Worm', 'Small Fish']",8.0,Shaking claws after contact.,,,
12,24.0,8.84250246905172,4.0,A farensis,,False,3.1948325399898274,pre_puberty,female,13.0,13.167267814694426,,"['Sea Urchin', 'Hermit Crab', 'Coral Fragment', 'Sea Sponge']",10.0,Climbing barnacle-covered surfaces.,,,
13,17.0,4.331005431819474,4.0,A. Farensis,,False,3.2431275743288035,adult,male,14.0,10.135612755997467,,['Hermit Crab'],9.0,Moving sideways along sandy bottom.,,,
14,18.0,8.133946665656637,3.0,A. Farensis,,False,2.5358902651016315,pre_puberty,male,15.0,11.568790433074433,,['Algae'],9.0,Feeding on small crustaceans.,,,
15,15.0,7.115687747434345,3.0,A. Farensis,,True,4.8740286091557925,sub_adult,male,16.0,11.7657421644913,,"['Sea Sponge', 'Crab (Other Species)']",12.0,Picking algae from rock surface.,,,
16,13.0,7.771960455025803,7.0,U. olhanensis,,False,0.9532182710432912,sub_adult,female,17.0,12.194489964533423,,"['Shrimp', 'Sea Star']",6.0,Feeding on small crustaceans.,,,
17,33.0,6.6805781582160755,6.0,u. olhanen.,,False,13.547687803452897,juvenile,male or female,18.0,13.247031217811056,,"['Sea Urchin', 'Mussel']",6.0,Hiding in sandy burrow.,,,
18,28.0,4.51293503400723,3.0,u. olhanen.,,True,5.515111352187922,sub_adult,male,19.0,13.32541686930422,,['Mussel'],7.0,Waving claws rhythmically.,,,
19,19.0,6.33322903468584,6.0,u. olhanen.,,False,8.826773193101548,pre_puberty,nan,20.0,13.893244340970819,,['Sea Sponge'],9.0,Picking detritus from seabed.,,,
20,24.0,6.878964463228653,5.0,A farensis,,False,1.2256870388584131,juvenile,female,21.0,14.02344712987176,,"['Small Fish', 'Sea Star']",9.0,Climbing seaweed stalks.,,,
21,22.0,6.803630723984434,2.0,U. olhanensis,,False,30.783642201809542,juvenile,male,22.0,11.637437712962553,,"['Snail', 'Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Sea Urchin']",10.0,Guarding eggs under abdominal flap.,,,
22,10.0,6.687807611992535,3.0,U. olhanensis,,False,3.31025930767366,adult,male,23.0,11.650373693999402,,['Crab (Other Species)'],8.0,Inspecting discarded crab shell.,,,
23,31.0,5.003929970740566,7.0,A farensis,,False,7.043727758714977,sub_adult, ,24.0,16.951611292118194,,['Algae'],9.0,Hiding under seagrass blades.,,,
24,18.0,6.9790595618863325,7.0,u. olhanen.,,False,8.669384009954355,juvenile,male,25.0,13.275476057975775,,"['Algae', 'Polychaete Worm', 'Coral Fragment', 'Mussel', 'Sea Star']",10.0,Stillness in cold water.,,,
25,36.0,5.55028228758062,4.0,A farensis,,False,0.821318209316768,juvenile, ,26.0,13.146353874672366,,"['Sea Urchin', 'Hermit Crab', 'Mussel', 'Algae', 'Polychaete Worm']",8.0,Retreating quickly from shadow.,,,
26,16.0,5.417066293906881,6.0,A farensis,,False,0.9950239131995761,sub_adult,male,27.0,12.53388947893152,,"['Snail', 'Sea Star']",9.0,Hiding in sandy burrow.,,,
27,24.0,7.1661493976599395,4.0,A farensis,,False,0.9839389155439607,juvenile,male,28.0,16.123344947435335,,"['Mussel', 'Hermit Crab']",9.0,Climbing onto submerged logs.,,,
28,12.0,6.157881777549091,4.0,U. olhanensis,,False,1.5676223955041635,juvenile,male or female,29.0,11.182058311296895,,"['Barnacle', 'Sea Anemone', 'Jellyfish']",5.0,Sideways walking along bay edge.,,,
29,28.0,6.093416025291634,10.0,A. Farensis,,True,14.112453539931892,sub_adult,male,30.0,12.793795059759972,,"['Sea Sponge', 'Hermit Crab']",6.0,Resting under shell fragment.,,,
30,14.0,7.915928348154967,6.0,A. Farensis,,False,15.606913649695613,pre_puberty,nan,31.0,14.034116422617831,,['Sea Anemone'],5.0,Climbing barnacle-covered surfaces.,,,
31,17.0,9.671028861260439,3.0,U. olhanensis,,False,1.953874589570204,adult,?,32.0,15.26152195025308,,"['Jellyfish', 'Sea Sponge', 'Snail', 'Coral Fragment']",11.0,Exchanging antenna taps.,,,
32,40.0,9.099576089790327,4.0,u. olhanen.,,False,13.977278717195993,adult,male,33.0,16.537483132944683,,['Sea Star'],7.0,Swimming short distance to escape.,,,
33,21.0,7.5903831053330375,5.0,A farensis,,False,0.5744557177383482,juvenile,male,34.0,10.840027364863392,,"['Sea Star', 'Polychaete Worm', 'Algae', 'Small Fish']",5.0,Retreating into burrow.,,,
34,23.0,6.58145507190421,4.0,U. olhanensis,,False,21.275684765464703,adult,?,35.0,16.089023099084045,,"['Polychaete Worm', 'Shrimp', 'Sea Star', 'Snail', 'Crab (Other Species)']",9.0,Camouflaging with surrounding mud.,,,
35,33.0,7.969297569591372,5.0,A farensis,,False,2.1646455756880094,adult,female,36.0,16.715389277119208,,"['Shrimp', 'Mussel']",10.0,Sitting still blending with environment.,,,
36,26.0,7.33181645979945,6.0,u. olhanen.,,True,40.76645065944706,adult,male,37.0,14.277985436521492,,"['Sea Sponge', 'Barnacle', 'Sea Star']",5.0,Claw waving directed at nearby crab.,,,
37,38.0,7.328849114538616,2.0,A. Farensis,,False,0.6140562463753487,sub_adult,N/R,38.0,20.062875846190217,,['Snail'],10.0,Swimming short distance to escape.,,,
38,38.0,8.833736574517259,3.0,u. olhanen.,,False,4.073412686005554,sub_adult,female,39.0,15.195456394054666,,"['Crab (Other Species)', 'Mussel', 'Small Fish']",5.0,Social contact with other crabs.,,,
39,24.0,7.0094375038718,8.0,A farensis,,False,17.712668553584074,adult,male,40.0,12.994922239939086,,"['Sea Anemone', 'Shrimp', 'Mussel']",6.0,Climbing barnacle-covered surfaces.,,,
40,20.0,7.83206159278013,3.0,A. Farensis,,False,1.9518045162602728,sub_adult, ,41.0,13.725528790930602,,"['Sea Urchin', 'Polychaete Worm', 'Sea Sponge']",9.0,Feeding on small mollusks.,,,
41,41.0,8.045588351370519,2.0,A. Farensis,,True,3.3787567570804526,sub_adult,female,42.0,16.060498591970546,,"['Sea Star', 'Polychaete Worm', 'Sea Anemone', 'Barnacle', 'Coral Fragment']",8.0,Vibrating antennae in water currents.,,,
42,13.0,8.718271491233304,4.0,U. olhanensis,,False,5.783431572611564,pre_puberty,female,43.0,12.018456842981147,,"['Crab (Other Species)', 'Sea Sponge']",8.0,Climbing algae-covered rocks.,,,
43,36.0,9.388539808674885,4.0,A. Farensis,,False,2.9670111991764823,pre_puberty,female,44.0,13.948867636156669,,"['Hermit Crab', 'Snail', 'Shrimp', 'Barnacle']",8.0,Defensive posture when approached.,,,
44,28.0,8.603905512698075,2.0,U. olhanensis,,True,8.568799612468517,pre_puberty,male,45.0,17.980018359675878,,['Polychaete Worm'],7.0,Moving toward warmer water pockets.,,,
45,42.0,6.747082055936719,6.0,u. olhanen.,,False,2.4986387873969447,adult,male,46.0,15.868268551493092,,"['Sea Sponge', 'Algae', 'Snail', 'Jellyfish', 'Polychaete Worm']",8.0,Foraging among seagrass roots.,,,
46,19.0,5.586838304591691,6.0,u. olhanen.,,False,10.230307583258558,pre_puberty,female,47.0,14.651449066214091,,['Small Fish'],9.0,Claw waving directed at nearby crab.,,,
47,13.0,7.038535821042865,3.0,U. olhanensis,,False,12.314823402227361,sub_adult,male,48.0,13.244888362574544,,"['Snail', 'Crab (Other Species)', 'Coral Fragment', 'Sea Anemone']",7.0,Mating behavior with antenna touching.,,,
48,21.0,7.794011399457145,5.0,A. Farensis,,False,11.95590978876903,pre_puberty,male,49.0,14.133212291615774,,"['Algae', 'Snail', 'Polychaete Worm']",7.0,Territorial display against intruder.,,,
49,15.0,4.764974950193187,4.0,U. olhanensis,,False,3.8152841768449925,pre_puberty, ,50.0,13.010303401653259,,"['Jellyfish', 'Coral Fragment', 'Sea Star', 'Snail', 'Barnacle']",7.0,Retreating into burrow.,,,
50,64.0,9.151543948301924,6.0,A farensis,,True,69.45223254556517,pre_puberty,male,51.0,19.88735214513146,,"['Snail', 'Sea Urchin', 'Barnacle', 'Hermit Crab', 'Coral Fragment']",11.0,Dragging shell fragment backward.,,,
51,10.0,7.83267517387209,5.0,A. Farensis,,False,44.64680109715496,adult,male or female,52.0,14.139954339104532,,['Coral Fragment'],9.0,Territorial display against intruder.,,,
52,32.0,8.362817369262695,3.0,u. olhanen.,,False,3.872772937884393,sub_adult,male,53.0,16.367080664860016,,"['Small Fish', 'Crab (Other Species)', 'Sea Urchin', 'Coral Fragment']",12.0,Cleaning claws with rubbing motion.,,,
53,38.0,6.817402702253566,7.0,A. Farensis,,False,6.483921957991209,sub_adult,female,54.0,18.39120283735438,,"['Snail', 'Barnacle', 'Sea Sponge', 'Small Fish']",9.0,Exploring new territory.,,,
54,11.0,7.9444688784745,5.0,U. olhanensis,,False,9.016010138850618,pre_puberty,male,55.0,12.561782549239252,,"['Sea Urchin', 'Sea Star', 'Snail', 'Mussel']",11.0,Interaction with hermit crabs.,,,
55,22.0,6.8531043553032305,7.0,U. olhanensis,,False,9.285800872297852,pre_puberty,male,56.0,14.030159954511904,,['Hermit Crab'],12.0,Cleaning claws with rubbing motion.,,,
56,11.0,5.660875700567556,2.0,U. olhanensis,,False,71.25322676327212,sub_adult,male,57.0,11.859735728177414,,"['Hermit Crab', 'Sea Star']",7.0,Displaying dominance by lifting body.,,,
57,17.0,8.544605235458393,2.0,A. Farensis,,False,1.160856625429975,sub_adult,female,58.0,14.583550308929565,,['Barnacle'],8.0,Exploring new territory.,,,
58,27.0,4.555484708563393,3.0,A farensis,,False,0.3109827596648366,pre_puberty,female,59.0,16.962932132514354,,"['Coral Fragment', 'Jellyfish']",10.0,Climbing onto submerged logs.,,,
59,25.0,6.139800190308989,5.0,u. olhanen.,,False,34.65597764798613,sub_adult,male,60.0,16.317735075434165,,"['Algae', 'Hermit Crab', 'Barnacle']",8.0,Burrowing into sandy sediment.,,,
60,19.0,8.127206744505386,2.0,U. olhanensis,,False,5.454830540879858,pre_puberty,female,61.0,10.701492966311935,,"['Sea Star', 'Sea Sponge', 'Sea Urchin', 'Polychaete Worm']",6.0,Guarding eggs under abdominal flap.,,,
61,9.0,7.547120642318677,8.0,A farensis,,False,5.616836552188067,adult,male,62.0,12.405007110960758,,"['Barnacle', 'Algae']",9.0,Camouflaging with surrounding mud.,,,
62,20.0,6.149518067947148,8.0,U. olhanensis,,False,5.390988824759779,adult,male or female,63.0,12.904268014357388,,"['Small Fish', 'Hermit Crab', 'Sea Sponge', 'Crab (Other Species)', 'Algae']",5.0,Claw snapping at diver.,,,
63,31.0,6.363811098134056,3.0,A farensis,,False,4.517072039860809,juvenile,male,64.0,13.896409275199611,,"['Barnacle', 'Snail', 'Algae']",7.0,Retreating into burrow.,,,
64,43.0,6.0673933284103105,8.0,A. Farensis,,False,11.314521494386847,sub_adult,male,65.0,20.184368395851514,,"['Polychaete Worm', 'Snail', 'Crab (Other Species)', 'Hermit Crab', 'Sea Urchin']",7.0,Climbing submerged rocks.,,,
65,23.0,7.406519581720795,3.0,U. olhanensis,,False,21.83531417529836,sub_adult,male,66.0,12.137251320955768,,['Small Fish'],7.0,Vibrating antennae in water currents.,,,
66,58.0,7.014806129845488,3.0,A. Farensis,,True,5.533631730936913,sub_adult,?,67.0,19.262701601695,,['Crab (Other Species)'],8.0,Searching for mates at twilight.,,,
67,15.0,7.152081659049947,10.0,A farensis,,False,3.7253186025075955,juvenile,female,68.0,12.302378572706962,,['Small Fish'],8.0,Cleaning claws with rubbing motion.,,,
68,18.0,9.027413213775535,5.0,A. Farensis,,False,0.8355537565477058,pre_puberty,female,69.0,14.015244666538996,,"['Small Fish', 'Sea Sponge']",8.0,Moving in groups.,,,
69,31.0,5.516476392048218,3.0,A farensis,,False,1.4821302289575056,sub_adult,nan,70.0,18.005337673319055,,"['Snail', 'Sea Urchin', 'Mussel', 'Jellyfish', 'Coral Fragment']",6.0,Exchanging antenna taps.,,,
70,34.0,8.01214123447155,5.0,A farensis,,False,1.092352005162611,adult,male,71.0,16.346267347249366,,"['Mussel', 'Polychaete Worm', 'Sea Star']",6.0,Picking detritus from seabed.,,,
71,53.0,7.191843862098174,4.0,A farensis,,False,52.43574788574377,juvenile,female,72.0,21.257030437080523,,"['Polychaete Worm', 'Sea Sponge', 'Small Fish', 'Snail']",7.0,Climbing submerged rocks.,,,
72,22.0,4.542629569355441,9.0,u. olhanen.,,False,3.782389260155041,juvenile,male,73.0,10.76757994417742,,['Barnacle'],8.0,Moving in groups.,,,
73,21.0,7.796747038888421,10.0,A. Farensis,,True,2.412886357101518,sub_adult,female,74.0,13.092685290830497,,"['Polychaete Worm', 'Barnacle', 'Sea Urchin']",7.0,Color changes during molting.,,,
74,29.0,7.127459127941557,7.0,A farensis,,False,5.741526167085758,adult,male,75.0,14.04392709924291,,"['Hermit Crab', 'Snail', 'Algae', 'Sea Star', 'Shrimp']",12.0,Shaking claws after contact.,,,
75,24.0,6.577760254361173,3.0,U. olhanensis,,True,7.534520040865075,adult,male,76.0,16.293007100476956,,"['Hermit Crab', 'Small Fish', 'Shrimp', 'Algae']",6.0,Exploring new territory.,,,
76,64.0,6.567890972574407,2.0,A. Farensis,,False,0.1730520329772961,sub_adult,male,77.0,20.220923784507193,,"['Crab (Other Species)', 'Polychaete Worm']",7.0,Guarding a small hole in sediment.,,,
77,23.0,6.553172331252393,3.0,A. Farensis,,False,2.163251703353221,juvenile,male,78.0,14.3873423737247,,['Snail'],6.0,Social contact with other crabs.,,,
78,16.0,7.992956206439076,7.0,A. Farensis,,True,1.1538081526265707,sub_adult,female,79.0,15.700930943996301,,"['Crab (Other Species)', 'Mussel', 'Snail', 'Sea Urchin', 'Sea Sponge']",8.0,Interaction with hermit crabs.,,,
79,20.0,6.169252130391046,4.0,A farensis,,False,3.3155969513167207,adult, ,80.0,10.025938638440781,,"['Coral Fragment', 'Sea Star', 'Algae']",9.0,Feeding on detritus in shallow water.,,,
80,73.0,5.087358833024057,3.0,U. olhanensis,,False,1.3083510080636493,sub_adult,male,81.0,22.63856569308743,,['Mussel'],6.0,Climbing barnacle-covered surfaces.,,,
81,9.0,8.543173127386364,6.0,A. Farensis,,False,7.6780910783851795,adult, ,82.0,11.316881607450133,,"['Algae', 'Hermit Crab', 'Sea Sponge', 'Barnacle', 'Small Fish']",8.0,Burrowing into sandy sediment.,,,
82,51.0,8.053270799843627,2.0,A. Farensis,,False,1.445348852916141,pre_puberty,male,83.0,20.110980924580296,,"['Hermit Crab', 'Sea Sponge', 'Snail', 'Sea Star']",8.0,Camouflaging with surrounding mud.,,,
83,32.0,6.117986763607792,8.0,A. Farensis,,False,9.91716014160194,pre_puberty,female,84.0,17.77432088091084,,"['Jellyfish', 'Sea Sponge', 'Sea Urchin']",9.0,Territorial display against intruder.,,,
84,55.0,6.081712909322113,4.0,A. Farensis,,False,1.3674259448518784,juvenile,male or female,85.0,18.725443722727057,,"['Coral Fragment', 'Jellyfish', 'Algae', 'Small Fish']",7.0,Inspecting discarded crab shell.,,,
85,27.0,7.664531574470033,3.0,u. olhanen.,,False,7.393008537783556,juvenile,male or female,86.0,15.060769532171332,,"['Barnacle', 'Shrimp', 'Sea Urchin', 'Polychaete Worm']",5.0,Social contact with other crabs.,,,
86,15.0,7.13979530359504,2.0,A farensis,,False,1.488646616095465,sub_adult, ,87.0,11.598605588790889,,"['Sea Anemone', 'Sea Urchin', 'Polychaete Worm', 'Crab (Other Species)']",9.0,Slow movement near seagrass patches.,,,
87,33.0,7.592155845689894,3.0,U. olhanensis,,False,0.38982319182673547,adult, ,88.0,17.54785729943131,,['Hermit Crab'],9.0,Hiding in sandy burrow.,,,
88,36.0,9.63594585028871,7.0,u. olhanen.,,False,0.7106756692965541,pre_puberty, ,89.0,16.638129024910672,,"['Sea Anemone', 'Sea Urchin', 'Sea Sponge', 'Algae']",10.0,Moving sideways along sandy bottom.,,,
89,16.0,7.680275920334084,8.0,A. Farensis,,False,37.032177824281,juvenile,female,90.0,12.101076924109627,,"['Sea Urchin', 'Sea Sponge', 'Barnacle', 'Hermit Crab']",4.0,Climbing vertical rock face.,,,
90,23.0,6.795517146061112,4.0,A farensis,,True,26.965821733204365,pre_puberty,male,91.0,14.70192793344755,,['Sea Star'],6.0,Territorial display against intruder.,,,
91,42.0,9.702260173314498,7.0,A farensis,,True,3.8216300741762184,adult,male,92.0,15.731858767548268,,"['Snail', 'Hermit Crab', 'Barnacle', 'Mussel', 'Jellyfish']",10.0,Hiding under floating debris.,,,
92,61.0,8.782202973494345,7.0,U. olhanensis,,False,20.319789682576086,sub_adult,male,93.0,18.58779302792575,,"['Snail', 'Sea Anemone']",8.0,Claw snapping at diver.,,,
93,18.0,5.595528815038745,4.0,u. olhanen.,,False,0.3528834896299644,adult,nan,94.0,17.1153345402283,,"['Barnacle', 'Sea Sponge', 'Sea Urchin', 'Small Fish', 'Crab (Other Species)']",8.0,Sideways walking along bay edge.,,,
94,28.0,6.857883758449958,6.0,A. Farensis,,False,1.1373390698050738,juvenile,male,95.0,14.169581694938634,,['Sea Urchin'],10.0,Exchanging antenna taps.,,,
95,40.0,8.322443711537426,4.0,A. Farensis,,True,1.4130999540696392,sub_adult,male,96.0,16.86847164977051,,"['Sea Urchin', 'Sea Anemone', 'Shrimp', 'Crab (Other Species)']",9.0,Inspecting discarded crab shell.,,,
96,42.0,6.051289347150279,6.0,A. Farensis,,False,9.922366160069071,juvenile,male,97.0,19.445616977337636,,"['Snail', 'Polychaete Worm', 'Coral Fragment']",8.0,Guarding eggs under abdominal flap.,,,
97,25.0,7.282860838599004,5.0,A farensis,,False,6.624782462084698,sub_adult,male,98.0,17.040847506481807,,"['Crab (Other Species)', 'Mussel', 'Sea Anemone']",8.0,Exploring new territory.,,,
98,27.0,8.019946526980537,2.0,u. olhanen.,,True,3.1141867837801622,sub_adult,male,99.0,16.39905442471725,,"['Algae', 'Snail', 'Sea Urchin']",11.0,Climbing submerged rocks.,,,
99,58.0,8.079178066267561,3.0,A. Farensis,,False,25.452801185891953,sub_adult,female,100.0,20.677740346592497,,"['Coral Fragment', 'Hermit Crab']",6.0,Climbing onto submerged logs.,,,
100,11.0,5.49642675519079,2.0,U. olhanensis,,False,8.715493096712358,pre_puberty, ,101.0,10.201173141431095,,"['Sea Sponge', 'Shrimp']",9.0,Escaping predator silhouette overhead.,,,
101,15.0,8.260175495115535,3.0,u. olhanen.,,True,0.29017517539913246,pre_puberty,male,102.0,11.888588222090725,,['Jellyfish'],7.0,Searching for mates at twilight.,,,
102,51.0,6.8272327213279755,3.0,u. olhanen.,,False,0.2649595854950745,adult,male,103.0,19.567810851091224,,['Jellyfish'],10.0,Claw waving directed at nearby crab.,,,
103,9.0,5.250490640964452,3.0,U. olhanensis,,True,9.541796966555129,juvenile,male or female,104.0,8.71254134503326,,"['Sea Sponge', 'Shrimp', 'Jellyfish', 'Sea Star', 'Coral Fragment']",8.0,Foraging among seagrass roots.,,,
104,11.0,8.857917003698521,2.0,U. olhanensis,,False,8.38557721311734,sub_adult,male or female,105.0,12.077915798631455,,['Coral Fragment'],6.0,Hiding beneath rocks.,,,
105,9.0,5.707626145067239,9.0,A farensis,,False,5.459390603334011,sub_adult,male or female,106.0,10.509185488510287,,"['Small Fish', 'Barnacle', 'Sea Sponge', 'Sea Urchin', 'Mussel']",9.0,Shaking claws after contact.,,,
106,23.0,4.8269902060645435,6.0,u. olhanen.,,False,3.6309979638449765,sub_adult,female,107.0,13.406628114429983,,['Hermit Crab'],7.0,Sideways walking along bay edge.,,,
107,34.0,8.54719898377443,2.0,A. Farensis,,False,10.32020800801624,sub_adult,nan,108.0,15.721948273588787,,"['Algae', 'Barnacle', 'Shrimp', 'Sea Star']",10.0,Interaction with hermit crabs.,,,
108,26.0,6.122037637039098,3.0,A. Farensis,,True,0.7747346613223226,pre_puberty,male,109.0,15.383889991457483,,['Sea Anemone'],7.0,Moving toward bait.,,,
109,19.0,9.145255059138723,2.0,u. olhanen.,,False,6.278517302466527,juvenile,male or female,110.0,13.662684798450087,,"['Snail', 'Coral Fragment']",11.0,Picking algae from rock surface.,,,
110,26.0,8.20064845109107,8.0,A farensis,,False,4.799559481969556,adult, ,111.0,15.614629802898255,,"['Hermit Crab', 'Barnacle', 'Small Fish']",7.0,Hiding under seagrass blades.,,,
111,30.0,6.015172712268922,2.0,A farensis,,False,0.26987432144884066,sub_adult,male,112.0,15.89035651494043,,"['Small Fish', 'Coral Fragment', 'Hermit Crab', 'Polychaete Worm', 'Mussel']",8.0,Resting in shaded rock crevice.,,,
112,62.0,7.446240746741299,4.0,A farensis,,False,2.8096890706611672,sub_adult,male,113.0,20.626553566309155,,"['Hermit Crab', 'Sea Anemone', 'Shrimp', 'Snail', 'Sea Star']",5.0,Waving claws rhythmically.,,,
113,20.0,6.828184158253011,2.0,u. olhanen.,,False,1.2825143495823665,adult,male,114.0,14.071433157739296,,"['Shrimp', 'Sea Sponge', 'Sea Anemone']",7.0,Moving in groups.,,,
114,20.0,7.17890567505295,5.0,A farensis,,False,0.4524039854779396,juvenile,male,115.0,14.63300712868438,,"['Algae', 'Small Fish', 'Sea Sponge', 'Polychaete Worm', 'Hermit Crab']",7.0,Resting in shaded rock crevice.,,,
115,37.0,8.457029646012858,3.0,A farensis,,False,1.0157633152691727,adult,female,116.0,15.994753106953194,,"['Shrimp', 'Mussel', 'Sea Urchin', 'Sea Star']",10.0,Exchanging antenna taps.,,,
116,24.0,7.275845337208281,5.0,A farensis,,True,2.486797492185942,sub_adult,male,117.0,15.722934679187842,,['Small Fish'],8.0,Struggling with entangled seaweed.,,,
117,40.0,8.401610928055346,2.0,A farensis,,True,2.6400745427828016,sub_adult,male,118.0,14.570130336402805,,"['Jellyfish', 'Sea Anemone', 'Crab (Other Species)', 'Shrimp', 'Sea Star']",6.0,Claw waving directed at nearby crab.,,,
118,26.0,5.180925393549321,5.0,U. olhanensis,,False,6.921829792590117,juvenile,male,119.0,14.244959441921063,,['Crab (Other Species)'],9.0,Stillness in cold water.,,,
119,25.0,7.237385471939425,2.0,u. olhanen.,,False,5.329411963224498,adult,female,120.0,14.731010858478554,,"['Coral Fragment', 'Sea Urchin', 'Mussel', 'Barnacle']",8.0,Climbing submerged rocks.,,,
120,11.0,5.22920646561403,9.0,A. Farensis,,False,9.597859965291214,pre_puberty,female,121.0,12.992792462420093,,"['Hermit Crab', 'Mussel', 'Sea Sponge', 'Jellyfish']",6.0,Defensive posture when approached.,,,
121,31.0,5.68129970027688,2.0,A. Farensis,,False,0.16565211430285603,sub_adult,male,122.0,14.499624450451222,,"['Hermit Crab', 'Sea Anemone']",11.0,Rapid crossing of open sand.,,,
122,19.0,7.962830750460677,5.0,U. olhanensis,,False,19.993273412807337,sub_adult,female,123.0,11.373790956697617,,"['Barnacle', 'Sea Sponge']",12.0,Mating behavior with antenna touching.,,,
123,47.0,4.36969680648069,3.0,u. olhanen.,,False,2.9841202797443542,sub_adult,male,124.0,14.677495872104538,,"['Jellyfish', 'Sea Star', 'Mussel', 'Sea Urchin']",9.0,Moving sideways along sandy bottom.,,,
124,33.0,7.175770246206167,5.0,U. olhanensis,,False,1.4782022070687344,pre_puberty,female,125.0,16.04783107407273,,"['Sea Anemone', 'Hermit Crab', 'Small Fish']",12.0,Foraging among seagrass roots.,,,
125,17.0,5.366840610957688,5.0,A farensis,,False,0.8433530638079058,sub_adult,?,126.0,14.218253903095794,,"['Sea Star', 'Sea Urchin', 'Shrimp']",7.0,Feeding on detritus in shallow water.,,,
126,48.0,7.652349396511614,2.0,A. Farensis,,False,1.0453541974567029,adult,male,127.0,18.123413969176706,,['Crab (Other Species)'],9.0,Moving sideways along sandy bottom.,,,
127,18.0,10.495522603579309,6.0,U. olhanensis,,False,0.5472959855397725,adult,male,128.0,11.642091139164576,,"['Sea Sponge', 'Sea Star', 'Crab (Other Species)', 'Polychaete Worm']",8.0,Cleaning claws with rubbing motion.,,,
128,34.0,5.075540318427285,8.0,A. Farensis,,True,4.499840079433812,juvenile,male or female,129.0,13.626607827466623,,"['Sea Star', 'Crab (Other Species)', 'Snail']",6.0,Claw snapping in competition.,,,
129,31.0,7.0377960053059185,2.0,A farensis,,True,0.15040476162947755,sub_adult,female,130.0,14.484602807877378,,"['Polychaete Worm', 'Sea Sponge']",8.0,Half buried in sand.,,,
130,37.0,8.926680068220683,6.0,A farensis,,False,2.6480034345132704,pre_puberty,female,131.0,15.396317146240428,,"['Small Fish', 'Jellyfish', 'Algae']",9.0,Struggling with entangled seaweed.,,,
131,21.0,5.927212147617848,6.0,U. olhanensis,,False,3.1740318965099994,juvenile,female,132.0,15.063456711736228,,"['Barnacle', 'Crab (Other Species)', 'Sea Sponge']",8.0,Feeding on algae scraped from rocks.,,,
132,20.0,8.916720374386976,8.0,U. olhanensis,,False,0.5580125075454547,juvenile,female,133.0,13.855981644505555,,"['Coral Fragment', 'Sea Urchin']",7.0,Feeding on detritus in shallow water.,,,
133,36.0,6.663723217346212,4.0,A. Farensis,,False,35.47028202784105,pre_puberty,female,134.0,15.188062743712573,,"['Hermit Crab', 'Algae', 'Shrimp', 'Barnacle']",7.0,Scavenging near tidal pools.,,,
