,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
40,130,32.575258322877396,20,A farensis,,True,719.424798794414,a,female,41,158.52334707733934,,"['Jellyfish', 'Small Fish']",9,Guarding a small hole in sediment.
41,140,69.83503849668818,70,A. Farensis,,False,33.94317173080057,p,nan,42,169.53123915049014,,['Mussel'],7,Exploring new territory.
42,190,13.009566169726963,50,U. olhanensis,,True,1098.4924412417029,p,male,43,196.25012707932422,,"['Barnacle', 'Sea Urchin', 'Crab (Other Species)', 'Hermit Crab', 'Shrimp']",8,Searching for food in tidal pools.
43,210,51.510407619665884,60,A. Farensis,,False,51.670631707317725,a,-,44,168.74612759741007,,"['Jellyfish', 'Sea Sponge', 'Sea Star', 'Polychaete Worm']",10,Picking algae from rock surface.
44,210,72.912118326266,40,A. Farensis,,False,48.15302857166352,s,male,45,167.95082026462347,,"['Sea Star', 'Mussel', 'Jellyfish']",7,Climbing vertical rock face.
45,120,66.19544240536972,50,A. Farensis,,False,833.5545158906542,s,?,46,153.40293770263435,,"['Small Fish', 'Snail', 'Mussel', 'Sea Urchin']",12,Climbing barnacle-covered surfaces.
46,120,72.92361579466002,60,u. olhanen.,,False,9.71451945524637,s,male,47,159.450507083218,,"['Crab (Other Species)', 'Snail', 'Sea Urchin', 'Shrimp']",8,Searching for mates at twilight.
47,220,33.261860879316025,80,A. Farensis,,True,59.170321783659446,p,male,48,173.19225857071697,,['Sea Anemone'],7,Hiding in sandy burrow.
48,100,45.5224016892581,40,u. olhanen.,,False,36.229314720091836,j,?,49,162.66209758971556,,"['Barnacle', 'Coral Fragment', 'Small Fish', 'Mussel', 'Algae']",6,Exchanging antenna taps.
49,110,65.57501424494443,90,A. Farensis,,False,94.77439375888828,j,male,50,184.70063991895347,,"['Small Fish', 'Snail']",8,Rapid crossing of open sand.
50,190,37.58666159012404,30,A. Farensis,,False,1266.503637061836,p,male,51,139.7332976557177,,"['Sea Urchin', 'Shrimp']",7,Foraging among seagrass roots.
51,110,53.05485529111158,80,A farensis,,False,365.6575748474453,s,male,52,176.47561230597037,,"['Barnacle', 'Sea Urchin', 'Sea Star', 'Sea Anemone']",10,Inspecting discarded crab shell.
52,160,19.7791363119899,20,A farensis,,False,23.433706836348772,s,male,53,168.9206246646303,,"['Small Fish', 'Mussel', 'Sea Anemone', 'Sea Star']",5,Resting in shaded rock crevice.
53,70,75.35734113399512,60,u. olhanen.,,True,9.711429928925872,a,male,54,162.91186837001607,,"['Small Fish', 'Snail', 'Shrimp']",7,Vibrating antennae in water currents.
54,200,38.82618597198193,50,A. Farensis,,True,37.39090088358298,s,female,55,152.44776230672343,,"['Jellyfish', 'Small Fish', 'Crab (Other Species)']",9,Searching for food in tidal pools.
55,90,51.55836866345961,20,u. olhanen.,,False,92.983914007397,j,male,56,162.7342829106664,,"['Sea Sponge', 'Sea Urchin']",5,Rapid claw movement while feeding.
56,80,47.32424306438383,20,A. Farensis,,False,693.618340372967,s,N/R,57,145.67927108063054,,"['Sea Anemone', 'Hermit Crab']",8,Moving toward bait.
57,190,70.6494353835803,30,u. olhanen.,,True,1762.3264504596982,a,female,58,154.5982210781893,,"['Snail', 'Barnacle', 'Shrimp', 'Sea Sponge']",6,Climbing algae-covered rocks.
58,280,45.635652742618134,60,A farensis,,False,1500.0,p,male,59,170.07605530070776,,"['Hermit Crab', 'Shrimp', 'Barnacle', 'Sea Anemone']",8,Climbing barnacle-covered surfaces.
59,290,2.3209462262030867,40,U. olhanensis,,False,232.5520578714419,a, ,60,170.424324006201,,"['Crab (Other Species)', 'Mussel', 'Sea Sponge']",7,Sideways walking along bay edge.
60,70,9.89693717673877,60,A. Farensis,,False,1420.4756637991525,s,male or female,61,162.2703911824953,,"['Mussel', 'Algae', 'Small Fish']",11,Retreating quickly from shadow.
61,260,32.458855346214015,60,A farensis,,False,1081.589804093354,a,male or female,62,170.0139323330069,,"['Shrimp', 'Snail', 'Mussel', 'Sea Anemone', 'Algae']",11,Hiding under seagrass blades.
62,100,27.143541643262505,30,A. Farensis,,False,173.04678589078821,p,male,63,172.9986428647625,,"['Barnacle', 'Snail', 'Algae', 'Coral Fragment', 'Jellyfish']",5,Social contact with other crabs.
63,250,32.425355785036196,20,u. olhanen.,,False,210.57320820330986,j,male,64,157.9732728471804,,"['Coral Fragment', 'Barnacle']",7,Climbing submerged rocks.
64,490,46.78553475200165,20,A. Farensis,,True,41.917720462487644,p,male,65,155.39501896594317,,"['Jellyfish', 'Sea Anemone', 'Hermit Crab']",7,Struggling with entangled seaweed.
65,190,33.322851179043774,40,A. Farensis,,True,4.349455846938647,p,female,66,157.42056193986073,,"['Sea Sponge', 'Hermit Crab', 'Algae']",5,Color changes during molting.
66,90,39.48939643291307,40,u. olhanen.,,False,1500.0,s,female,67,167.29415125234556,,"['Mussel', 'Snail', 'Jellyfish', 'Shrimp']",9,Climbing vertical rock face.
67,190,70.43570319586925,40,A farensis,,False,1500.0,a,male or female,68,185.36382365833583,,"['Sea Star', 'Barnacle', 'Mussel', 'Hermit Crab']",10,Guarding a small hole in sediment.
68,90,77.5610920160517,20,A. Farensis,,False,4.257980999025755,p,male,69,137.70887382449374,,['Barnacle'],10,Moving in groups.
69,110,19.604250739237695,20,u. olhanen.,,False,1619.4886360901019,s,female,70,180.56596574598518,,"['Snail', 'Sea Star']",7,Displaying dominance by lifting body.
70,300,33.94402100720988,40,A farensis,,False,1159.5468093825211,p,nan,71,154.08145852003486,,"['Sea Anemone', 'Hermit Crab', 'Coral Fragment']",11,Moving sideways along sandy bottom.
71,60,48.20412918384528,20,u. olhanen.,,False,134.21766144072103,p,male,72,171.38695897086768,,"['Mussel', 'Jellyfish', 'Sea Urchin']",12,Searching for mates at twilight.
72,150,40.52143686811955,70,u. olhanen.,,True,723.4350845699364,s,female,73,158.5410760499976,,"['Snail', 'Small Fish']",10,Foraging among seagrass roots.
73,210,47.5194495786156,20,A. Farensis,,False,124.25552272456216,s,male,74,171.4279524475682,,['Barnacle'],7,Moving toward bait.
74,220,62.504440401923524,40,U. olhanensis,,False,668.3054464333077,a, ,75,153.58369770498788,,['Mussel'],6,Pausing frequently during exploration.
75,140,20.328128337838457,60,u. olhanen.,,False,1500.0,s,male,76,178.876683854357,,['Polychaete Worm'],5,Picking algae from rock surface.
76,130,-4.138436003648183,60,A farensis,,False,766.2552632771544,s,male,77,153.20377266662894,,"['Polychaete Worm', 'Snail', 'Coral Fragment', 'Mussel']",10,Moving in groups.
77,230,67.95598944632764,30,A. Farensis,,False,1576.825098416271,j,female,78,181.03765221106232,,"['Coral Fragment', 'Snail', 'Sea Urchin', 'Jellyfish', 'Sea Anemone']",7,Retreating quickly from shadow.
78,270,46.62742030095767,50,A. Farensis,,True,372.7826822402579,a,male,79,154.73049676974975,,"['Mussel', 'Snail', 'Coral Fragment', 'Hermit Crab', 'Algae']",11,Swimming short distance to escape.
79,260,53.29489314785347,30,A farensis,,False,680.8480669295676,j,male,80,184.38200962383902,,['Sea Urchin'],14,Moving toward warmer water pockets.
80,130,18.439218198061226,50,A farensis,,True,226.8016103429128,a,female,81,142.55826020084055,,['Jellyfish'],8,Feeding on small crustaceans.
81,320,52.12309862876314,30,u. olhanen.,,False,362.83540970021755,s,female,82,173.34074089274816,,"['Hermit Crab', 'Mussel']",9,Exploring new territory.
82,160,-13.424074956355412,30,A. Farensis,,False,386.37925034180734,j,N/R,83,162.86449250924392,,['Algae'],7,Escaping predator silhouette overhead.
83,100,10.784176170317231,60,A farensis,,False,147.15851786666937,p,female,84,176.53434779929373,,"['Shrimp', 'Polychaete Worm', 'Crab (Other Species)']",9,Burrowing into sandy sediment.
84,210,24.60234204705859,40,u. olhanen.,,False,106.8207128064134,p,male,85,184.03904878452977,,"['Sea Sponge', 'Mussel']",10,Resting under shell fragment.
85,220,40.93718733337582,60,A farensis,,False,1078.823009387934,s,male,86,171.34126232530252,,['Sea Sponge'],10,Climbing seaweed stalks.
86,70,39.06171683269173,20,A farensis,,True,94.77358216180504,p,male,87,200.4792131822305,,"['Hermit Crab', 'Shrimp', 'Coral Fragment', 'Sea Urchin']",8,Picking algae from rock surface.
87,340,38.34468715207778,20,A farensis,,True,620.9943881497779,a,male,88,170.50259854228034,,['Polychaete Worm'],9,Resting in shaded rock crevice.
88,80,37.46122132982771,50,A farensis,,False,1500.0,s,male,89,191.39738388952625,,"['Shrimp', 'Hermit Crab', 'Sea Sponge', 'Small Fish']",7,Mating behavior with antenna touching.
89,150,40.64933482935644,60,A. Farensis,,False,81.12324581825374,p,male or female,90,161.34308437861245,,"['Crab (Other Species)', 'Sea Urchin', 'Jellyfish', 'Barnacle']",12,Slow movement near seagrass patches.
90,260,40.848044492504584,40,A farensis,,False,28.10073594097603,s,male,91,197.6788412381623,,"['Snail', 'Sea Sponge', 'Algae', 'Mussel', 'Shrimp']",8,Hiding beneath rocks.
91,60,30.105279241099005,60,A farensis,,False,272.69789938892495,p, ,92,175.35972662160148,,['Polychaete Worm'],7,Cleaning claws with rubbing motion.
92,160,18.1749424408742,40,A. Farensis,,False,11.764628767633116,a,male,93,174.24461529397163,,"['Hermit Crab', 'Mussel', 'Jellyfish']",6,Feeding on small crustaceans.
93,280,21.32001724560368,50,A farensis,,False,82.76815879741653,p,female,94,137.82065031482932,,"['Snail', 'Jellyfish', 'Mussel', 'Sea Anemone', 'Coral Fragment']",10,Feeding on algae scraped from rocks.
94,380,22.96738896534789,70,A farensis,,False,58.22864227252728,p,male,95,172.98555667269412,,"['Polychaete Worm', 'Small Fish', 'Jellyfish', 'Barnacle']",4,Sitting still blending with environment.
95,170,57.156300880876714,60,A farensis,,False,215.45967484766453,s,male,96,139.40491104020273,,"['Sea Sponge', 'Sea Urchin', 'Crab (Other Species)']",10,Moving in groups.
96,190,53.447953407822986,30,A farensis,,False,24.995206927790793,j,male,97,165.30551601532326,,"['Snail', 'Sea Sponge', 'Sea Star']",9,Dragging shell fragment backward.
97,240,30.817792220158697,20,U. olhanensis,,False,3.1192504242131385,p,nan,98,153.4823409872341,,"['Coral Fragment', 'Sea Star', 'Barnacle', 'Hermit Crab', 'Sea Anemone']",8,Claw snapping in competition.
98,220,38.776605239176895,40,A. Farensis,,False,379.3078610679018,s,male,99,176.23532753230975,,"['Snail', 'Sea Anemone', 'Coral Fragment', 'Sea Urchin']",9,Searching for mates at twilight.
99,340,35.264789532859155,30,A. Farensis,,False,30.591289513689325,p, ,100,188.43427851968104,,"['Algae', 'Hermit Crab', 'Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm']",12,Claw waving directed at nearby crab.
100,180,45.7817207013261,100,u. olhanen.,,False,145.3898152170749,s,female,101,190.1657691071745,,"['Shrimp', 'Small Fish', 'Jellyfish']",7,Climbing onto submerged logs.
101,50,51.03763445550011,30,u. olhanen.,,False,29.90798222587263,p,?,102,182.20022392657268,,"['Sea Star', 'Barnacle', 'Hermit Crab']",7,Waving claws rhythmically.
102,410,44.61749059991578,60,U. olhanensis,,False,29.146008925843635,j,?,103,175.83272875915424,,"['Hermit Crab', 'Shrimp', 'Crab (Other Species)', 'Sea Sponge']",6,Moving toward bait.
103,160,34.420034023297234,90,A. Farensis,,False,89.47400019437347,p,?,104,179.27314042760355,,"['Small Fish', 'Snail', 'Polychaete Worm', 'Sea Anemone']",12,Exploring new territory.
104,170,60.171815522869025,30,A farensis,,False,1103.0105978881081,s, ,105,196.51870266079015,,"['Hermit Crab', 'Sea Sponge']",8,Hiding under floating debris.
105,320,45.9634508273774,60,A. Farensis,,False,22.184636107303774,s,male,106,137.20623639240037,,"['Sea Sponge', 'Crab (Other Species)']",6,Struggling with entangled seaweed.
106,270,36.273357912611075,100,A farensis,,False,515.8187706227899,p,?,107,186.99544163677734,,['Mussel'],8,Claw waving directed at nearby crab.
107,250,34.337492390323035,50,U. olhanensis,,False,7.685262695374023,s,male,108,189.69399971899566,,"['Hermit Crab', 'Shrimp']",10,Claw snapping in competition.
108,130,24.013396289272695,30,A farensis,,False,275.8815401145734,p,male,109,152.23192369232044,,"['Coral Fragment', 'Jellyfish']",8,Sitting still blending with environment.
109,140,45.03564712104705,40,A. Farensis,,False,491.4506035140879,s,male,110,168.16139219125267,,"['Coral Fragment', 'Barnacle', 'Polychaete Worm', 'Snail', 'Algae']",11,Social contact with other crabs.
110,180,20.055487978731634,50,u. olhanen.,,False,7.706157411654204,p,nan,111,189.1515921721796,,"['Algae', 'Jellyfish']",9,Using claws to dig into sediment.
111,80,48.448229622712795,60,A. Farensis,,True,13.884655777711574,a,-,112,142.89597867741358,,"['Small Fish', 'Sea Sponge', 'Sea Star', 'Polychaete Worm']",7,Retreating into burrow.
112,130,25.348032005823136,40,A farensis,,True,168.24637786894948,s, ,113,196.57090439133935,,"['Coral Fragment', 'Sea Sponge', 'Polychaete Worm']",10,Moving toward warmer water pockets.
113,210,86.55959886516743,50,A farensis,,False,1085.0210728059283,p,-,114,156.28072950263322,,"['Small Fish', 'Polychaete Worm', 'Mussel']",9,Picking algae from rock surface.
114,370,25.278232885469237,30,u. olhanen.,,False,132.98380416887835,a,male or female,115,156.857627639294,,"['Shrimp', 'Small Fish', 'Snail', 'Sea Star']",7,Stillness in cold water.
115,70,40.74813520457802,50,U. olhanensis,,False,84.08933988848824,s,male,116,169.0280379585452,,['Crab (Other Species)'],9,Climbing vertical rock face.
116,300,48.69552390150104,40,u. olhanen.,,False,1.4182314204173416,p,female,117,179.6270414556827,,"['Barnacle', 'Shrimp', 'Sea Urchin', 'Snail']",10,Waving claws rhythmically.
117,50,16.916295392816913,80,A. Farensis,,False,171.4332600105807,s,male,118,168.43753826551375,,"['Sea Urchin', 'Crab (Other Species)']",8,Retreating into burrow.
118,240,7.035098056086659,30,A farensis,,False,1574.579922925138,s,male,119,178.47003255133893,,"['Jellyfish', 'Sea Sponge', 'Sea Anemone']",6,Climbing seaweed stalks.
119,260,39.46576385286763,50,A. Farensis,,True,23.84855682755507,a,male,120,153.49059499866235,,['Algae'],9,Inspecting discarded crab shell.
120,70,37.89870107325554,80,A farensis,,False,17.766119874419413,p, ,121,164.2029938606903,,"['Jellyfish', 'Polychaete Worm', 'Coral Fragment', 'Shrimp', 'Mussel']",12,Climbing seaweed stalks.
121,130,25.664614893940552,30,u. olhanen.,,False,166.212813389147,s,male,122,178.80543895794457,,"['Snail', 'Sea Star', 'Crab (Other Species)', 'Polychaete Worm']",5,Climbing algae-covered rocks.
122,110,84.92673195508324,20,A. Farensis,,False,74.9700659525857,a,male or female,123,156.1647435056833,,['Snail'],10,Claw waving directed at nearby crab.
123,130,39.83036318273473,20,U. olhanensis,,False,402.95415776429877,s,male,124,149.8226824564931,,"['Sea Star', 'Mussel']",7,Claw snapping in competition.
124,90,42.86788269265004,70,u. olhanen.,,False,556.9044410612379,s,male,125,153.2225837091417,,['Jellyfish'],11,Displaying dominance by lifting body.
125,100,35.55178618035786,40,A farensis,,False,1159.0641558113643,a,male or female,126,157.0919582547953,,"['Snail', 'Shrimp']",7,Color changes during molting.
126,170,66.68992210872631,20,U. olhanensis,,False,2.1140725140166943,j,female,127,174.6635332461835,,"['Crab (Other Species)', 'Mussel', 'Sea Sponge']",6,Escaping predator silhouette overhead.
127,50,44.811951200129165,20,A. Farensis,,True,12.769864907900214,p,male,128,184.92044384579032,,"['Algae', 'Crab (Other Species)', 'Coral Fragment', 'Sea Urchin', 'Mussel']",7,Hiding under floating debris.
128,190,17.572775555641552,20,u. olhanen.,,True,1500.0,s,male,129,160.7373614855067,,"['Jellyfish', 'Small Fish', 'Coral Fragment']",7,Emerging cautiously from hiding.
129,170,30.63067118891169,30,A. Farensis,,True,351.0645201840298,j,male,130,179.60892840273897,,"['Sea Sponge', 'Shrimp']",6,Using claws to dig into sediment.
130,100,28.864125335320047,30,A. Farensis,,False,60.40983733909996,s, ,131,154.6743756273478,,"['Polychaete Worm', 'Sea Sponge']",8,Searching for mates at twilight.
131,320,19.748391280786407,40,u. olhanen.,,False,49.885845998947985,p,male,132,165.26235724611638,,['Algae'],7,Exchanging antenna taps.
132,70,74.66234997688399,60,A. Farensis,,False,148.97181117778186,a,female,133,188.49982768321377,,"['Polychaete Worm', 'Shrimp', 'Jellyfish']",4,Sideways walking along bay edge.
133,200,61.67139937318295,70,A. Farensis,,False,186.3317960220889,p,nan,134,157.12469462233597,,"['Sea Anemone', 'Coral Fragment', 'Shrimp', 'Hermit Crab']",4,Using claws to dig into sediment.
134,170,71.39241740520745,30,A. Farensis,,False,33.85479669485103,j,female,135,164.5713184853638,,"['Barnacle', 'Sea Urchin', 'Crab (Other Species)', 'Jellyfish', 'Sea Star']",8,Color changes during molting.
135,230,50.51629133668848,40,A. Farensis,,True,195.01500596549585,p,male,136,165.7551213636842,,"['Small Fish', 'Sea Anemone', 'Sea Star', 'Crab (Other Species)', 'Algae']",7,Burrowing into sandy sediment.
136,140,29.203199416144958,130,A farensis,,False,521.4567015056253,s,male,137,169.55911329484996,,"['Crab (Other Species)', 'Polychaete Worm', 'Barnacle']",11,Defensive posture when approached.
137,180,53.29421180913112,40,u. olhanen.,,False,108.45010229786891,s,male,138,165.35013821436874,,"['Small Fish', 'Sea Sponge', 'Polychaete Worm', 'Jellyfish', 'Sea Anemone']",5,Sitting still blending with environment.
138,60,16.67628602267998,30,u. olhanen.,,False,130.75860039331315,s,male,139,131.47340298730614,,"['Sea Sponge', 'Sea Star', 'Small Fish']",12,Inspecting discarded crab shell.
139,160,33.3730610835654,70,A. Farensis,,False,4.604419225262691,j,male,140,202.93124827076804,,"['Small Fish', 'Barnacle']",6,Picking detritus from seabed.
140,140,52.15721518726351,30,A. Farensis,,False,92.40877994524348,a,male,141,166.8817192004177,,"['Barnacle', 'Algae', 'Sea Star']",4,Interacting with small fish nearby.
141,130,19.322790417244896,40,A farensis,,True,595.6090338207094,s,male,142,165.6482344949714,,"['Hermit Crab', 'Barnacle', 'Sea Star', 'Shrimp', 'Coral Fragment']",8,Climbing onto submerged logs.
142,110,28.744317140397982,50,A. Farensis,,False,71.99191758342914,p,male,143,184.6356644905053,,"['Coral Fragment', 'Crab (Other Species)']",12,Guarding eggs under abdominal flap.
143,280,61.272157321469635,40,A farensis,,True,27.806106626454508,s,male,144,173.57873176968138,,"['Jellyfish', 'Sea Anemone']",8,Struggling with entangled seaweed.
144,120,50.14310349199946,40,A. Farensis,,False,265.8812603007396,p,male or female,145,191.37685483763718,,"['Mussel', 'Sea Urchin', 'Sea Sponge', 'Coral Fragment']",8,Sideways walking along bay edge.
145,120,62.34365075125215,60,A farensis,,False,149.08492007445528,p,nan,146,160.04048726211118,,"['Jellyfish', 'Crab (Other Species)', 'Sea Anemone', 'Small Fish']",9,Sitting still blending with environment.
146,60,41.12411336524279,80,u. olhanen.,,False,72.02460079131652,p,male,147,156.99063258114828,,"['Algae', 'Sea Sponge', 'Barnacle', 'Coral Fragment']",9,Dragging shell fragment backward.
147,200,33.84311610016125,40,A farensis,,True,374.5360865641976,s,nan,148,157.9558633380886,,"['Crab (Other Species)', 'Algae', 'Hermit Crab']",8,Climbing barnacle-covered surfaces.
148,420,58.48978156898583,20,U. olhanensis,,True,73.60040987753557,s,?,149,164.64921028307842,,"['Jellyfish', 'Small Fish']",6,Slow movement near seagrass patches.
149,240,25.525954972092894,30,A farensis,,False,679.777481722702,s,female,150,160.80855006510694,,['Sea Star'],9,Picking biofilm on submerged wood.
150,110,45.495339606606784,60,A farensis,,False,123.58097293038114,s,male,151,159.58436452275612,,"['Polychaete Worm', 'Sea Star', 'Algae', 'Snail', 'Sea Sponge']",11,Climbing algae-covered rocks.
151,90,31.864884148035443,20,u. olhanen.,,False,56.728027561587815,s,male,152,164.643112244367,,"['Barnacle', 'Jellyfish']",9,Feeding on detritus in shallow water.
152,70,54.737053145830856,20,A. Farensis,,False,1500.0,p,male,153,169.95862139402945,,"['Hermit Crab', 'Sea Star', 'Coral Fragment', 'Shrimp']",6,Dragging shell fragment backward.
153,180,31.924588821226752,20,A farensis,,True,89.15863166730183,p,male,154,155.5466373040414,,"['Sea Sponge', 'Barnacle']",6,Stillness in cold water.
154,50,43.63629022204135,20,A farensis,,True,402.6796726718135,a,nan,155,163.9005358491767,,['Small Fish'],7,Swimming short distance to escape.
155,220,37.08746390645532,60,u. olhanen.,,False,328.1656049248841,p,male,156,169.8167466407778,,['Sea Urchin'],9,Half buried in sand.
156,150,34.2732955440336,50,U. olhanensis,,False,262.9580133631453,p,male,157,178.45506882509468,,"['Polychaete Worm', 'Sea Anemone']",9,Emerging cautiously from hiding.
