,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
29,u. olhanen.,male,a,,Brief social contact with fellow crabs.,['Barnacle'],7.0,3.5454545454545454,3.213765653323665,2.5970368079684296,27.18423229875132,,,29
30,Ucides alvorensis,male,p,True,Frequent pausing while exploring.,"['Coral Fragment', 'Small Fish', 'Snail']",7.0,6.4772727272727275,4.5875016572909555,4.082965405214161,56.06603968488673,,,30
31,U. olhanensis,male,s,,"Stationary, blending into rocky backdrop.",['Coral Fragment'],7.0,3.1818181818181817,3.689988004632501,2.8133306535037366,33.09664022466707,,,31
32,A farensis,male,j,,Staying half-submerged in loose sand.,"['Jellyfish', 'Hermit Crab', 'Polychaete Worm', 'Mussel', 'Algae']",6.0,1.5454545454545454,1.7570456478104353,8.466579746765097,1.2946041055562325,,,32
33,u. olhanen.,male,a,,Mating ritual involving antennae brushing.,"['Barnacle', 'Algae']",9.0,2.8636363636363638,2.918159710245227,2.617365946883824,22.29901023993213,,,33
34,U. olhanensis,male,p,,Concealing self beneath floating matter.,"['Shrimp', 'Coral Fragment']",6.0,1.4318181818181819,1.5029409919573766,1.1212051778873462,7.461920789794752,,,34
35,Ucides alvorensis,male,j,,Rhythmic waving as social cue.,['Snail'],8.0,1.5454545454545454,1.3205490783804608,0.9272880675907743,5.733571381134769,,,35
36,A farensis,female,j,False,Guarding eggs beneath body flap.,"['Small Fish', 'Sea Urchin', 'Jellyfish']",7.0,1.2658847151451889,0.8089912132393785,0.557847613990596,0.7131383901651721,,,36
37,A farensis,male,a,,Mating ritual involving antennae brushing.,"['Barnacle', 'Snail', 'Sea Anemone']",10.0,1.7727272727272727,1.8093860188130195,11.094667112214982,1.4633056437408825,,,37
38,U. olhanensis,female,s,False,Retreating quickly into hidden burrow.,"['Sea Star', 'Barnacle', 'Small Fish']",7.0,3.4611235344079616,2.913721483781273,2.1155737305123825,-999.0,,,38
39,U. olhanensis,male,s,,Displaying territorial behavior against intruder.,['Shrimp'],6.0,2.5,2.8104930618243102,2.2901670963979273,21.594109668257264,,,39
40,A. Farensis,female,j,False,Escaping from pursuing predator silhouette.,"['Sea Star', 'Shrimp', 'Crab (Other Species)', 'Hermit Crab', 'Small Fish']",6.0,1.237491627363312,0.75146907941801,0.5019759240864763,0.655545745519879,,,40
41,u. olhanen., ,p,,Vibrating antennae in flowing current.,"['Polychaete Worm', 'Shrimp', 'Crab (Other Species)']",3.0,2.3863636363636362,2.6604423416724754,7.006978421841663,2.291374352165375,,,41
42,U. olhanensis,male,a,,Searching tidal pools for nutrients.,"['Hermit Crab', 'Crab (Other Species)']",5.0,3.0,3.1069075337609537,28.489248119127925,2.77376062579046,,,42
43,u. olhanen.,male,s,,Harvesting food beneath floating debris.,"['Barnacle', 'Small Fish', 'Snail']",6.0,5.340909090909091,5.907134827622491,86.53806083814519,4.266392144700183,,,43
44,A. Farensis,male,a,,Guarding eggs beneath body flap.,"['Crab (Other Species)', 'Sea Star', 'Jellyfish', 'Sea Urchin', 'Shrimp']",8.0,4.5,4.194034824887871,48.158307726399336,3.7222188326492827,,,44
45,U. olhanensis,male,s,,Foraging through tangled seagrass roots.,"['Shrimp', 'Sea Anemone']",8.0,5.454545454545454,4.993018261053536,3.856350229419897,54.68160129849714,,,45
46,A. Farensis,male,s,,Clambering up submerged tree trunks.,['Sea Urchin'],5.0,2.840909090909091,3.285418784229934,27.43705908029386,2.9402636243798437,,,46
47,u. olhanen.,female,j,True,Staying half-submerged in loose sand.,"['Coral Fragment', 'Sea Star']",8.0,0.7188289272494601,0.549432583318542,0.3666183878071088,0.45923079516504955,,,47
48,u. olhanen.,female,a,False,Consuming algae scraped from barnacles.,"['Algae', 'Sea Star']",4.0,5.717212124636081,5.377481831353642,3.68403173203728,4.358313184907707,,,48
49,U. olhanensis,female,a,False,Approaching small fish with curiosity.,"['Mussel', 'Sea Star', 'Barnacle', 'Coral Fragment']",7.0,3.278215972800153,3.8154598979672723,2.6096996226162954,3.36975281585313,,,49
50,U. olhanensis,male,a,True,Engaging in struggle with seaweed entanglement.,"['Hermit Crab', 'Mussel', 'Sea Star']",8.0,4.2272727272727275,3.9750854246300986,3.4143249008293455,39.52530277114901,,,50
51,U. olhanensis,female,a,False,Guarding hole in substrate from intruders.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Jellyfish']",9.0,2.868462993014925,2.931855085568007,2.235641741770232,2.4222605831275916,,,51
52,Ucides alvorensis,N/R,j,,Frequent pausing while exploring.,['Polychaete Worm'],3.0,0.45454545454545453,0.35274247868191133,0.302447849148715,0.3090096953218022,,,52
53,A. Farensis,male,s,,Feeding on decaying matter among rocks.,"['Shrimp', 'Algae', 'Mussel', 'Polychaete Worm']",7.0,3.8636363636363638,4.156072568771978,39.3666198256275,3.4554165985530703,,,53
54,A. Farensis,-,s,,Camouflaging with nearby mud.,"['Hermit Crab', 'Mussel']",8.0,1.84834017001864,2.2568393280821217,1.8350802043805083,2.4209414285434594,,,54
55,A. Farensis,male,s,,Nibbling detritus off seabed patches.,"['Jellyfish', 'Small Fish', 'Shrimp']",6.0,5.340909090909091,4.939017917171532,53.15510605955812,3.6556148718299086,,,55
56,U. olhanensis,female,a,True,"Stationary, blending into rocky backdrop.","['Sea Anemone', 'Polychaete Worm', 'Mussel', 'Crab (Other Species)']",10.0,4.843711657338179,4.862232377944587,3.8541000334178435,4.348146073012569,,,56
57,A. Farensis,male,p,,Inspecting remains of another crab.,"['Jellyfish', 'Sea Sponge', 'Coral Fragment', 'Sea Star', 'Shrimp']",7.0,2.522727272727273,2.2144707353197597,14.663712056678238,1.861724471533899,,,57
58,U. olhanensis,male,s,,Frequent pausing while exploring.,['Sea Star'],6.0,3.977272727272727,4.653341323695297,3.5920972993859803,52.53714708612379,,,58
59,A. Farensis,female,j,False,Sifting through sediment for scraps.,"['Mussel', 'Polychaete Worm', 'Jellyfish']",3.0,0.5489141161993101,0.49679521992443026,0.3130611665687344,0.44535785564385594,,,59
60,u. olhanen.,N/R,j,True,Reacting to sudden changes in temperature.,"['Algae', 'Sea Anemone', 'Sea Urchin']",4.0,0.2727272727272727,0.346542833881168,0.307389806409357,0.26700811894130544,,,60
61,U. olhanensis,female,s,True,"Burrowing into soft, sandy sediment.","['Snail', 'Jellyfish', 'Sea Urchin', 'Polychaete Worm']",4.0,1.7582113093102634,1.6147612353166076,0.9759115311724161,1.4492874434739553,,,61
62,A farensis,male,s,,Guarding hole in substrate from intruders.,"['Algae', 'Snail', 'Sea Anemone', 'Sea Urchin']",10.0,2.272727272727273,2.52296689368915,1.7872332988160395,18.910456273393166,,,62
63,A. Farensis,female,s,False,Foraging through tangled seagrass roots.,['Polychaete Worm'],5.0,2.6419571722417197,2.3083635067518213,1.4775373036453987,2.067565157427453,,,63
64,A. Farensis,male,j,,Sifting through sediment for scraps.,['Snail'],4.0,1.3181818181818181,1.4283717892469292,1.2764243797297785,7.202880517403131,,,64
65,u. olhanen.,female,j,True,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Shrimp', 'Jellyfish', 'Mussel']",4.0,0.9736741483005521,0.6754702805776259,0.42964478629376474,0.5988760882450032,,,65
66,A. Farensis,female,a,False,Collecting biofilm from sunken wood.,"['Crab (Other Species)', 'Barnacle']",5.0,3.384986197213378,3.895162630424299,3.078531597333578,3.150974951740656,,,66
67,U. olhanensis,male,p,,Picking algae carefully off rock faces.,"['Algae', 'Polychaete Worm', 'Hermit Crab', 'Sea Anemone']",7.0,1.9772727272727273,2.1398447705557904,1.6018237207781554,14.491094735355086,,,67
68,U. olhanensis,male,s,,Picking algae carefully off rock faces.,"['Crab (Other Species)', 'Mussel', 'Coral Fragment']",7.0,3.1818181818181817,3.546107378558629,2.58019012065648,33.48592891898917,,,68
69,U. olhanensis,female,a,False,Staying half-submerged in loose sand.,"['Mussel', 'Sea Star']",7.0,1.4834473456959294,1.7293670868799609,1.1853875663630817,1.4004636589946224,,,69
70,U. olhanensis,female,s,False,Feeding on decaying matter among rocks.,"['Jellyfish', 'Mussel']",7.0,3.230581301244958,3.6434195238724048,2.561310617270161,2.92753861145263,,,70
71,A farensis,male,s,,Camouflaging with nearby mud.,"['Small Fish', 'Barnacle', 'Algae', 'Shrimp', 'Hermit Crab']",8.0,4.545454545454546,4.246460186615325,47.33476840807682,3.3479633697537405,,,71
72,A. Farensis, ,p,,Hiding beneath overhanging rock.,"['Snail', 'Coral Fragment']",8.0,1.0561362128756235,1.1858818660853954,0.9079169225734538,1.200191068906699,,,72
73,U. olhanensis,female,p,False,Waving claw in signal to another crab.,"['Algae', 'Polychaete Worm', 'Sea Sponge', 'Barnacle', 'Crab (Other Species)']",7.0,2.0768947657034404,2.0379372297815808,1.480915318580963,1.8134428205149717,,,73
74,A farensis,female,j,False,Concealing self beneath floating matter.,"['Sea Sponge', 'Barnacle', 'Sea Anemone', 'Snail', 'Crab (Other Species)']",5.0,1.4465358518857165,1.6049645454688528,1.1033811630330532,1.3487178374747868,,,74
75,A. Farensis,female,a,False,Harvesting food beneath floating debris.,['Polychaete Worm'],1.0,3.243410569776332,3.4643485959384566,2.36519175166831,2.8381750489229334,,,75
76,u. olhanen.,female,s,False,Frequent pausing while exploring.,"['Barnacle', 'Small Fish', 'Sea Star']",4.0,1.1015867448041847,0.9663091107464385,0.7508563778408841,0.8221644111362796,,,76
77,U. olhanensis,female,s,False,Clambering up submerged tree trunks.,"['Snail', 'Crab (Other Species)', 'Sea Star', 'Sea Anemone', 'Shrimp']",3.0,2.4972240341553475,2.793530479504288,2.0635795038650078,2.4422662603779317,,,77
78,u. olhanen.,female,s,False,Swiftly dashing across exposed sand.,"['Crab (Other Species)', 'Small Fish', 'Coral Fragment', 'Hermit Crab', 'Sea Urchin']",5.0,1.190540375688564,1.5115458212877577,0.9595107578543918,1.333214211285832,,,78
79,A. Farensis,female,a,False,Reacting to sudden changes in temperature.,"['Polychaete Worm', 'Coral Fragment', 'Crab (Other Species)']",5.0,3.983419112849154,4.082325541952887,2.735239926880677,3.305875598539805,,,79
80,A. Farensis,male,p,True,Resting in shaded crevice along cliff.,"['Small Fish', 'Shrimp', 'Crab (Other Species)']",4.0,0.4090909090909091,0.4974724345967175,1.0548827672940577,0.43352781416340797,,,80
81,u. olhanen.,female,a,False,Mating ritual involving antennae brushing.,"['Jellyfish', 'Algae']",2.0,4.275389337535281,4.3387617069063875,2.6333484995467225,3.798711157301687,,,81
82,A. Farensis,female,a,False,"Burrowing into soft, sandy sediment.",['Mussel'],6.0,3.005993730438558,3.071942676052325,2.059152721041415,2.6324780097830174,,,82
83,u. olhanen.,male,a,,Brief social contact with fellow crabs.,['Sea Star'],6.0,7.2272727272727275,6.791462427805013,4.841492012504338,105.58536523285267,,,83
84,A farensis,male,j,,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Sea Star', 'Shrimp', 'Snail', 'Sea Urchin']",6.0,0.45454545454545453,0.3242527411245438,0.22842296692522535,0.5431628875457974,,,84
85,A farensis,male,j,,Searching tidal pools for nutrients.,['Hermit Crab'],7.0,1.3181818181818181,1.813889817079209,1.2937725208379895,9.199685018131474,,,85
86,A. Farensis,male,p,,Traversing algae-slick rock surfaces.,"['Small Fish', 'Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Crab (Other Species)']",5.0,1.2272727272727273,1.4030671108207289,1.1752267361045425,6.653947764837294,,,86
87,A farensis,male,a,,Reacting to sudden changes in temperature.,['Coral Fragment'],4.0,4.363636363636363,4.343925465304152,3.8702593702483297,48.7380845921119,,,87
88,u. olhanen.,female,s,False,Sifting through sediment for scraps.,"['Coral Fragment', 'Small Fish', 'Crab (Other Species)']",6.0,1.828395034032394,1.9360631032296338,1.5219039941418862,1.617174802477421,,,88
89,A. Farensis,male,s,,Creeping under the cover of seagrass.,"['Crab (Other Species)', 'Shrimp']",3.0,6.363636363636363,6.669627102800967,5.380036404779658,83.6461465148853,,,89
90,U. olhanensis,female,s,False,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Sea Urchin', 'Mussel']",9.0,2.8409574707376173,2.8145355339747127,1.7035212740667902,2.3298869003425433,,,90
91,U. olhanensis,male,s,,Escaping from pursuing predator silhouette.,"['Algae', 'Polychaete Worm', 'Shrimp']",7.0,2.0454545454545454,2.2311676967825806,1.9961795329929104,13.567955223707367,,,91
92,u. olhanen.,female,p,True,Claw snapping in diver confrontation.,"['Jellyfish', 'Hermit Crab', 'Sea Anemone', 'Shrimp']",3.0,2.0390135347318004,2.0816955692475747,1.507862972715278,1.684354340473722,,,92
93,u. olhanen.,female,p,False,Filtering detritus from shallow bottom.,"['Sea Urchin', 'Shrimp', 'Hermit Crab']",5.0,0.8700701802605728,0.7415484269877249,0.5647453817283185,0.6432898115415727,,,93
94,A farensis,female,a,True,Escaping from pursuing predator silhouette.,['Shrimp'],5.0,4.114161491052749,4.474420439342152,3.575882397278723,3.6402413959705346,,,94
95,A. Farensis, ,a,,Lying still to avoid detection.,"['Sea Urchin', 'Hermit Crab', 'Sea Anemone', 'Barnacle']",6.0,7.636363636363637,8.059215405377708,38.26268920446777,6.404997623587189,,,95
96,A farensis,female,s,False,Searching tidal pools for nutrients.,['Sea Anemone'],4.0,1.4935476345968561,1.8026647301058227,1.2657896209466377,1.451983727085319,,,96
97,A farensis,male,p,,Foraging through tangled seagrass roots.,"['Sea Anemone', 'Algae', 'Barnacle']",6.0,2.522727272727273,2.665968941484133,1.9766039586768558,20.43690600724389,,,97
98,A farensis,male,s,,Creeping under the cover of seagrass.,"['Mussel', 'Hermit Crab', 'Sea Urchin']",8.0,5.909090909090909,5.228622506365944,3.9532550119065406,62.5097954250044,,,98
99,Ucides alvorensis,male,s,,Brief social contact with fellow crabs.,"['Small Fish', 'Barnacle']",4.0,1.9318181818181819,2.080892003093528,1.8536754207792236,14.394778346305317,,,99
100,A farensis,female,j,False,Lying still to avoid detection.,['Algae'],7.0,2.522472245503945,2.02340936889097,1.5244398999216218,1.7209658032708262,,,100
101,A farensis,female,s,False,Protecting territory in confined space.,"['Algae', 'Sea Urchin']",5.0,1.600791865072624,1.2783638017632133,1.0020272200466747,1.071248678614025,,,101
102,Ucides alvorensis,female,a,False,Performing dominance display by body lifting.,"['Small Fish', 'Polychaete Worm', 'Sea Anemone', 'Hermit Crab']",7.0,3.776819440379849,4.315163912875106,3.0971001090679393,3.785408635549038,,,102
103,Ucides alvorensis,-,p,,Slowly navigating around seagrass beds.,"['Sea Anemone', 'Coral Fragment', 'Sea Star', 'Sea Urchin', 'Snail']",3.0,2.4151380009695766,3.4932922661435883,2.9448999372375084,3.6275897485192488,,,103
104,A farensis,male,j,,Retreating swiftly from perceived danger.,"['Jellyfish', 'Small Fish', 'Sea Urchin']",6.0,0.8636363636363636,0.8050700397606346,0.6273995342578702,2.5104109103239236,,,104
105,A farensis,male,j,,"Stationary, blending into rocky backdrop.","['Hermit Crab', 'Small Fish', 'Sea Anemone']",7.0,2.3181818181818183,2.9207893828829854,2.5260418099770585,23.616185163128293,,,105
106,u. olhanen.,female,s,False,Collecting biofilm from sunken wood.,"['Shrimp', 'Jellyfish', 'Snail', 'Barnacle']",9.0,5.604939809563929,4.994020098843723,3.3149947011297276,4.089230157085283,,,106
107,u. olhanen.,female,p,False,Resting in shaded crevice along cliff.,"['Jellyfish', 'Barnacle', 'Polychaete Worm', 'Sea Star']",7.0,1.5099640375093535,1.84473245335325,1.3583207361925884,1.5041452081696685,,,107
108,A. Farensis,male,a,,Waving claw in signal to another crab.,['Barnacle'],7.0,2.727272727272727,2.683480962062786,2.1792334419221002,17.510963655686854,,,108
109,u. olhanen.,male,s,,Retreating swiftly from perceived danger.,"['Mussel', 'Sea Sponge', 'Hermit Crab', 'Snail']",3.0,3.1818181818181817,3.495437133966637,2.9608185257369186,32.507241292413426,,,109
110,A. Farensis,female,a,False,Retreating swiftly from perceived danger.,['Shrimp'],6.0,2.070433491200271,1.9822339910841507,1.5304904283466279,1.6159061879175687,,,110
111,A. Farensis,N/R,j,,Collecting biofilm from sunken wood.,"['Small Fish', 'Algae']",6.0,0.8995179963987603,0.7741589362397789,0.5443198482828978,0.7828360444283515,,,111
112,U. olhanensis,female,a,False,Reacting to sudden changes in temperature.,"['Polychaete Worm', 'Barnacle', 'Snail', 'Jellyfish']",8.0,3.177160759652918,3.913511976276851,3.076872930548282,3.4137239316362358,,,112
113,U. olhanensis,male,s,,Resting in shaded crevice along cliff.,"['Shrimp', 'Small Fish']",5.0,2.3863636363636362,2.027293248289809,1.7921577385469585,13.013439771931912,,,113
114,A farensis,male,p,,Scavenging at the edge of tidal pools.,['Small Fish'],10.0,3.0,2.3866685818219686,14.974921278145443,1.9496633764994196,,,114
115,Ucides alvorensis,male or female,j,,Side-stepping along sandy coastal floor.,['Barnacle'],10.0,0.7727272727272727,0.6215822539932819,0.8383404423551611,0.5543304520484308,,,115
116,U. olhanensis,female,p,False,Guarding hole in substrate from intruders.,"['Crab (Other Species)', 'Coral Fragment', 'Snail', 'Jellyfish', 'Sea Star']",6.0,0.6453762974233214,0.6082680772334054,0.4862077181331932,0.5377233837005374,,,116
117,A. Farensis,male,a,,Collecting biofilm from sunken wood.,"['Sea Star', 'Mussel', 'Barnacle', 'Algae']",5.0,2.0454545454545454,2.051487578541183,1.639743465362926,12.040848878894986,,,117
118,U. olhanensis,male,s,,Sheltering under broken shell piece.,['Sea Sponge'],8.0,1.9318181818181819,1.6013597029522642,1.3671843979801586,7.542419119712441,,,118
119,U. olhanensis,female,p,False,Swimming briefly to avoid disturbance.,"['Snail', 'Sea Urchin', 'Shrimp', 'Mussel', 'Small Fish']",6.0,1.4324572600753882,1.7381145853398114,1.058752692327724,1.437081661668244,,,119
120,u. olhanen.,male,a,True,Grazing on mollusks among debris.,"['Jellyfish', 'Hermit Crab', 'Sea Star', 'Snail']",4.0,1.7727272727272727,1.7854366117675304,1.5811677287491337,10.340945075662326,,,120
121,U. olhanensis,female,a,False,Clambering up submerged tree trunks.,"['Jellyfish', 'Crab (Other Species)', 'Polychaete Worm']",8.0,1.3967459561856161,1.5048990993976177,1.1762909268922508,1.3142506807494696,,,121
122,u. olhanen.,male,s,,Defensive claw movement in water.,"['Polychaete Worm', 'Crab (Other Species)', 'Small Fish', 'Sea Urchin']",6.0,4.090909090909091,4.703308792495299,3.9273985455514278,58.17552200443109,,,122
123,u. olhanen.,female,s,False,"Burrowing into soft, sandy sediment.","['Shrimp', 'Hermit Crab', 'Mussel', 'Barnacle']",6.0,5.4489749310216995,5.0390821079939165,3.856237796756942,4.501097304777473,,,123
124,u. olhanen.,female,s,False,Guarding hole in substrate from intruders.,['Mussel'],8.0,4.87778169925761,5.277899234883227,3.409253920262275,4.412399279381064,,,124
125,U. olhanensis,male,p,,Brief social contact with fellow crabs.,"['Crab (Other Species)', 'Snail']",6.0,2.9318181818181817,2.5046420187349185,2.1513806356422087,17.440668142381874,,,125
126,U. olhanensis,male,a,,Traversing algae-slick rock surfaces.,"['Jellyfish', 'Polychaete Worm', 'Coral Fragment', 'Sea Urchin']",6.0,8.045454545454545,7.595490640562264,6.569733383035852,121.92404998070293,,,126
127,U. olhanensis,female,p,False,Mating ritual involving antennae brushing.,"['Algae', 'Sea Sponge', 'Sea Urchin', 'Hermit Crab']",9.0,1.562857533108606,1.5819422632422195,1.124609183827898,1.3368821906132744,,,127
128,u. olhanen.,male,p,,Performing dominance display by body lifting.,"['Sea Urchin', 'Crab (Other Species)']",8.0,1.4318181818181819,1.2339393424576386,6.08449512191161,0.875357291292367,,,128
129,Ucides alvorensis,female,p,False,Sifting through sediment for scraps.,"['Barnacle', 'Jellyfish']",6.0,1.5882398755706673,1.3612624777680324,0.8925143664827643,1.1156503466156502,,,129
130,Ucides alvorensis,female,j,False,Mating ritual involving antennae brushing.,"['Coral Fragment', 'Sea Sponge']",6.0,0.7912349276742748,0.7858572730183873,0.537680102457157,0.6727014995107515,,,130
131,u. olhanen.,female,a,False,Concealing self beneath floating matter.,"['Polychaete Worm', 'Small Fish', 'Jellyfish']",5.0,4.8194244120342855,4.77755320077978,3.094375814885612,4.087152229681966,,,131
132,U. olhanensis,male or female,p,,Engaging in struggle with seaweed entanglement.,['Jellyfish'],6.0,2.3863636363636362,1.7565031651592171,3.421976127408362,1.469341717111775,,,132
133,u. olhanen.,male,a,,Feeding on decaying matter among rocks.,"['Coral Fragment', 'Mussel', 'Sea Star']",3.0,6.409090909090909,6.203110916427519,95.21521244994173,5.3685027485100845,,,133
134,u. olhanen.,female,p,False,Group migration across shallow seabed.,"['Crab (Other Species)', 'Sea Star']",5.0,2.2491057975971587,2.6130996071009687,1.7498845929665534,2.0950539694019863,,,134
135,Ucides alvorensis,male,p,,Feeding on small crustaceans in crevices.,['Polychaete Worm'],10.0,1.0909090909090908,0.9763198073894508,4.006040496174699,0.743162731954862,,,135
136,A farensis,male,a,,Creeping under the cover of seagrass.,"['Coral Fragment', 'Hermit Crab', 'Algae']",4.0,4.7727272727272725,4.942081821026359,4.442705073610417,55.36742890822604,,,136
137,U. olhanensis,male,a,,Scavenging at the edge of tidal pools.,"['Mussel', 'Barnacle']",7.0,1.9090909090909092,2.0480001551374385,1.7832237162962914,13.5614175882611,,,137
138,U. olhanensis,female,j,False,Interaction with nearby hermit crab.,"['Coral Fragment', 'Sea Anemone']",7.0,0.9283377780110336,0.8975964474338988,0.6047773957284958,0.7692671056467457,,,138
139,A. Farensis,male,s,,Color change during molting stress.,"['Snail', 'Sea Urchin', 'Small Fish']",7.0,3.409090909090909,3.075822999793272,2.6799164754106246,25.41904364551112,,,139
140,U. olhanensis,-,p,True,Reacting to sudden changes in temperature.,"['Snail', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin']",8.0,2.1818181818181817,2.1185738840442916,5.010694938923836,1.8934960171129511,,,140
